gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
NRG1	1	0	5.85158034309614	0.564	0.034	0	0.53
TMEM132C	1	0	5.83387117776404	0.42	0.012	0	0.408
LIN28B	1	0	5.74084421544469	0.286	0.005	0	0.281
MUM1L1	1	0	5.70748561849826	0.303	0.006	0	0.297
CNTNAP3	1	0	5.68792335211974	0.371	0.007	0	0.364
SHANK2	1	0	5.68154235124597	0.396	0.014	0	0.382
IGDCC4	1	0	5.67193803981916	0.308	0.006	0	0.302
NPFFR2	1	0	5.65325977048753	0.285	0.011	0	0.274
CHRM3	1	0	5.65292516353663	0.455	0.021	0	0.434
HOXD11	1	0	5.63067002144742	0.289	0.005	0	0.284
ASXL3	1	0	5.56341878497697	0.284	0.007	0	0.277
KMO	2	0	8.97331231630014	0.314	0.003	0	0.311
IL1B	2	0	8.59602401734322	0.611	0.022	0	0.589
OLR1	2	0	8.38145281018991	0.811	0.009	0	0.802
CCL3L3	2	0	8.12169478076811	0.566	0.006	0	0.56
SLC37A2	2	0	8.06873188137882	0.317	0.002	0	0.315
CSF3R	2	0	7.9222143270175	0.371	0.002	0	0.369
MS4A4E	2	0	7.83256834026977	0.309	0.002	0	0.307
CLEC7A	2	0	7.72259632568513	0.857	0.009	0	0.848
TFEC	2	0	7.35807061156452	0.549	0.005	0	0.544
IL8	2	0	7.34002668218107	0.825	0.057	0	0.768
CD86	2	0	7.27336322732238	0.849	0.015	0	0.834
ST18	2	0	7.13659533461119	0.393	0.005	0	0.388
CXorf21	2	0	6.99357877832614	0.444	0.005	0	0.439
RBM47	2	0	6.97528996574058	0.851	0.027	0	0.824
RP11-1080G15.1	2	0	6.97245177643514	0.284	0.006	0	0.278
ITGAX	2	0	6.82424212697738	0.569	0.007	0	0.562
BCL2A1	2	0	6.78075887586156	0.647	0.015	0	0.632
MPEG1	2	0	6.778763527889	0.262	0.004	0	0.258
P2RY13	2	0	6.74102143389745	0.348	0.005	0	0.343
CD83	2	0	6.67316524444369	0.975	0.117	0	0.858
FMO2	3	0	8.30570958432923	0.338	0.003	0	0.335
TAC1	3	0	6.46030512239081	0.328	0.013	0	0.315
SFRP4	3	0	5.88720822974682	0.439	0.041	0	0.398
DIO2	3	0	5.83062470138045	0.335	0.016	0	0.319
VIT	3	3.76588263027841e-302	4.8001594206534	0.312	0.014	1.04115357079307e-297	0.298
LUM	3	2.78392613744198e-298	4.00435954457082	0.954	0.337	7.69672059218583e-294	0.617
DCN	3	7.29968267064395e-288	4.41628587363506	0.954	0.378	2.01814326795293e-283	0.576
APOD	3	1.71248298535172e-281	6.81388295967072	0.922	0.34	4.7345017096019e-277	0.582
PRELP	3	1.25893939355585e-253	4.49049838990955	0.372	0.034	3.48058974136387e-249	0.338
GPR133	3	2.92107949268313e-243	5.09836610989177	0.263	0.013	8.07590847342104e-239	0.25
LINC01088	3	1.40920324832713e-204	4.60856446863421	0.389	0.053	3.89602422065001e-200	0.336
PODNL1	3	7.91536424023385e-196	4.18329631969892	0.296	0.028	2.18836075149745e-191	0.268
MGP	3	5.32397619758074e-177	2.5429054515564	0.974	0.688	1.47191969934515e-172	0.286
PCOLCE	3	7.10467160416672e-168	1.94309131076212	0.885	0.391	1.96422855840397e-163	0.494
CTHRC1	3	6.72649187775037e-166	1.62962993188534	0.914	0.404	1.85967320944164e-161	0.51
NNMT	3	2.38307388463493e-165	3.32864738777707	0.463	0.1	6.5884843688502e-161	0.363
SERPINF1	3	1.94578488112185e-162	3.82969747688118	0.566	0.176	5.37951146083757e-158	0.39
IGFBP4	3	4.29722851034021e-158	2.68154967319749	0.946	0.55	1.18805476625376e-153	0.396
CYP1B1	3	4.00034161635966e-150	2.76629712627626	0.411	0.08	1.10597444667495e-145	0.331
ID3	3	9.13516033271086e-146	1.98086118241194	0.899	0.451	2.52559777718457e-141	0.448
KDR	4	0	9.31377355485432	0.639	0.002	0	0.637
RP11-536O18.2	4	0	8.97203156489922	0.435	0.001	0	0.434
AC010084.1	4	0	8.92084411004043	0.495	0.002	0	0.493
PLVAP	4	0	8.83866363929693	0.84	0.016	0	0.824
CDH5	4	0	8.83438296648067	0.709	0.005	0	0.704
VWF	4	0	8.69012192247587	0.943	0.045	0	0.898
BTNL9	4	0	8.61392113370522	0.375	0.002	0	0.373
CXorf36	4	0	8.57408715541263	0.785	0.005	0	0.78
BCL6B	4	0	8.40289403133975	0.484	0.002	0	0.482
MPZL2	4	0	8.33125184954419	0.568	0.004	0	0.564
ARHGEF15	4	0	8.09661920076387	0.505	0.003	0	0.502
ECSCR	4	0	7.99746278005482	0.59	0.006	0	0.584
AC079305.11	4	0	7.98708363427482	0.557	0.005	0	0.552
DYSF	4	0	7.80573107701307	0.842	0.016	0	0.826
TM4SF18	4	0	7.79603204904723	0.655	0.009	0	0.646
PODXL	4	0	7.75458507555839	0.649	0.008	0	0.641
ROBO4	4	0	7.75408012176906	0.674	0.007	0	0.667
ANGPT2	4	0	7.70849673787142	0.938	0.064	0	0.874
RYR2	4	0	7.68733637621084	0.609	0.018	0	0.591
RP11-563P16.1	4	0	7.59273028916771	0.505	0.009	0	0.496
C1QC	5	9.33814058755099e-272	3.11586158544432	0.839	0.135	2.58171572824022e-267	0.704
C1QA	5	1.4346958822032e-270	3.20577001363602	0.845	0.141	3.96650370552718e-266	0.704
C1QB	5	1.40601170215477e-265	3.25462693528557	0.839	0.144	3.88720055294728e-261	0.695
TYROBP	5	1.53434177871005e-224	2.76916598302129	0.833	0.159	4.24199471559967e-220	0.674
FCER1G	5	3.75210423071185e-214	2.81745418039845	0.804	0.154	1.0373442566649e-209	0.65
HLA-DQA1	5	2.42170045913416e-199	2.07058854906158	0.899	0.196	6.69527525936822e-195	0.703
FTL	5	8.75464033927144e-189	3.05439808437503	1	0.993	2.42039541459838e-184	0.00700000000000001
HLA-DPB1	5	2.67075758248972e-180	2.68941329827254	1	0.466	7.38384348830932e-176	0.534
HLA-DRA	5	3.23106638239834e-174	2.77392755817812	1	0.516	8.93292922741669e-170	0.484
HLA-DPA1	5	8.99158140138673e-173	2.78446374665199	1	0.512	2.48590251004139e-168	0.488
APOE	5	2.00694333784387e-167	3.16447266628763	1	0.673	5.54859624613694e-163	0.327
TMSB4X	5	4.74608399321807e-166	2.23397339204199	1	0.966	1.312149841605e-161	0.034
APOC1	5	1.79921405072596e-165	2.748825691033	0.676	0.138	4.97428708604205e-161	0.538
CD74	5	2.10032622894472e-163	2.68583931529501	1	0.544	5.80677192516348e-159	0.456
TPT1	5	2.54237180632482e-162	1.93424491118905	1	0.976	7.02889533294624e-158	0.024
AIF1	5	1.02981023175138e-151	2.68767736930061	0.649	0.136	2.84711634772304e-147	0.513
HLA-DRB1	5	3.22136668745729e-151	2.49924935575116	1	0.566	8.90611248081316e-147	0.434
LAPTM5	5	1.00098254109754e-149	2.66974899500329	0.756	0.208	2.76741643137237e-145	0.548
B2M	5	9.35877016220927e-141	1.89245407122718	1	0.979	2.587419186746e-136	0.021
FTH1	5	5.43054453088765e-136	2.18496040675303	1	0.98	1.50138264645451e-131	0.02
CD3D	6	0	9.79526648275237	0.768	0.002	0	0.766
IFNG	6	0	9.65454848947649	0.423	0.001	0	0.422
GZMA	6	0	9.47686131431464	0.806	0.004	0	0.802
CD2	6	0	9.33191206265351	0.764	0.003	0	0.761
ICOS	6	0	9.17019476637527	0.567	0.002	0	0.565
CD3E	6	0	9.106211335431	0.725	0.002	0	0.723
IGHV1OR15-1	6	0	8.88644438350138	0.359	0.001	0	0.358
XCL1	6	0	8.77326053894686	0.359	0.002	0	0.357
GZMH	6	0	8.65786676494873	0.44	0.001	0	0.439
CD3G	6	0	8.32812100787859	0.535	0.002	0	0.533
THEMIS	6	0	8.17491383671144	0.634	0.004	0	0.63
GZMK	6	0	7.92193388023312	0.62	0.011	0	0.609
CCDC64	6	0	7.75124732713461	0.655	0.009	0	0.646
CCL5	6	0	7.43876860661377	0.88	0.022	0	0.858
CD96	6	0	7.41098734093801	0.687	0.009	0	0.678
TIGIT	6	0	7.36247251266937	0.296	0.002	0	0.294
RHOH	6	0	7.35241417510464	0.683	0.012	0	0.671
LCK	6	0	7.32945745544141	0.496	0.005	0	0.491
CTSW	6	0	7.28728800119747	0.489	0.004	0	0.485
CD27	6	0	7.27500967141903	0.426	0.004	0	0.422
FHL5	7	0	9.83071683161138	0.556	0.001	0	0.555
COX4I2	7	0	9.5244420010355	0.679	0.003	0	0.676
MYOCD	7	0	8.91230436610764	0.487	0.002	0	0.485
GJA4	7	0	8.85271749663929	0.661	0.003	0	0.658
SGCA	7	0	8.5798718347855	0.365	0.001	0	0.364
HIGD1B	7	0	7.88334716664779	0.74	0.014	0	0.726
ACAN	7	0	7.80424462025019	0.455	0.004	0	0.451
TAGLN	7	0	7.59496129984972	0.899	0.089	0	0.81
TRPC6	7	0	7.25794373989813	0.729	0.013	0	0.716
RGS5	7	0	7.1789314725952	0.917	0.074	0	0.843
HTR1F	7	0	6.90576626445787	0.289	0.002	0	0.287
STEAP4	7	0	6.77251691272789	0.426	0.006	0	0.42
MYH11	7	0	6.7284863299824	0.765	0.039	0	0.726
SLC38A11	7	0	6.65912300980845	0.675	0.016	0	0.659
PLN	7	0	6.5961844899211	0.372	0.006	0	0.366
TRPC4	7	0	6.49861033270347	0.484	0.01	0	0.474
LMOD1	7	0	6.46904098222193	0.596	0.012	0	0.584
THY1	7	0	6.43630283835099	0.899	0.101	0	0.798
CNN1	7	0	6.38684147308039	0.498	0.012	0	0.486
SEPT4	7	0	5.95757788817024	0.65	0.021	0	0.629
