gmean	variance	residual_variance	gene
1.53714156716579	3433.26314066931	266.337524360698	HLA-DRB1
1.34333545358385	2095.12975378129	192.864974914126	HLA-DRA
1.48174324825414	1151.10084965075	139.872240962453	CD74
1.10874718955038	927.979587386206	125.449077015807	HLA-DPA1
0.428113296732178	122.228905306345	103.542271022473	RNASE1
1.07008318043867	719.440249483088	90.4563618043559	HLA-DPB1
0.145772157115822	81.9667486016866	86.7774727577598	CCL4
0.546968853905942	173.140867793879	86.0165383131547	C1QA
0.432078481433047	222.130731782253	78.5481590433278	LYZ
0.144949232800641	92.1615291480491	76.469207487467	CCL3
0.131651501264944	65.3158257076498	69.8457124394265	VWF
0.553461005570459	166.710798605901	59.4560234757897	IER3
14.1156141316066	14141.8028377042	59.3114070270251	FTL
0.14906114299134	31.3092967486617	53.5552026365278	IL8
0.0618316422792287	22.1579843122267	52.6747429326936	DARC
0.422330403299436	79.1284303099342	51.3266562080508	C1QC
0.0382389718562104	15.3470592678819	50.5117068545282	GNLY
2.45959168022656	598.762238884987	49.6695737395457	APOD
0.622229057570091	157.705252638758	49.2838736597964	HLA-DQA1
0.401920024753135	64.2487302228988	48.2469228402437	C1QB
0.0657925661443506	586.845469207411	47.9129523782433	S100B
0.0830165229650776	3.93555154254982	47.7890886357005	CCL5
0.0795276733326458	34.287900043336	47.2683513476998	SPP1
0.0788176488058421	28.7941575069219	46.1314791149769	IL1B
1.4834280809295	393.122604176796	43.4918586644148	FOS
0.253216199055043	35.0903763317932	43.1593284329427	HSPA6
0.133816130598529	54.7017006972766	42.0386345958452	CLDN5
4.18225163992176	1522.72217303245	41.9987325335524	HSPA1A
0.121877253833768	21.741711861621	36.7615440435715	TOP2A
0.641531790316856	110.452148755626	36.33998839559	HLA-DQB1
0.0251764414517568	6.98597757335473	34.8889106355493	IGJ
0.0353688799472014	5.43603844939962	34.8835328507429	GZMB
0.671421045648114	109.507626402702	33.0254270630515	TYROBP
0.0944268500745467	28.6840087051096	32.3048816972426	G0S2
0.864747134510551	139.805601678899	32.2185822205133	DUSP1
0.0792971341884272	2.45357851580201	31.5121328304866	IL7R
0.285032669445904	41.1215477598018	31.5062709215511	ZFAND2A
0.12886698291047	14.2015938586124	30.2801105947458	CXCL2
1.11528480732194	160.31610722711	28.8648169789052	JUNB
0.650796004276555	51.1029248416651	28.8470267377648	CTGF
0.193817049193737	35.9128965856713	28.751942197288	HMOX1
19.0056153675806	4063.17781777248	28.5743609198371	COL1A1
0.214587362879322	64.1092749325957	27.7910233549572	IGFBP3
5.8346874019601	1293.94342072196	26.7320714163009	MGP
0.438051657878318	90.3268855818815	26.6358866958314	IFI27
0.227067891511309	42.1475813308275	26.3496570952182	PTGDS
1.76667057921557	319.804406913021	26.3192878962053	SAT1
0.654500476496795	79.7166696992603	25.7920157015037	TNMD
0.726080437834075	84.843744139418	25.6904582479458	GADD45B
0.339237304725206	29.066930405057	23.7303374440295	ATF3
0.070397291714507	7.0957057032137	23.5809445499266	CXCL3
0.656117452188873	77.5046926958809	23.5369944187104	SRGN
