gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MMP2	0	2.54177994630592e-79	1.61804939831599	0.99	0.742	4.57850821728085e-75
ANGPTL2	0	4.68347723713455e-78	2.03058184238321	0.792	0.295	8.43634754725047e-74
IGFBP4	0	1.17656510637929e-77	1.40717593825115	1	0.831	2.11934672612102e-73
TUBB2B	0	4.12642847953332e-76	2.81608065872088	0.536	0.113	7.43293562018337e-72
IGF1	0	1.52802386329922e-75	1.93165860474086	0.932	0.54	2.75242938496089e-71
FAP	0	3.24827834844411e-75	1.55940622139364	0.812	0.265	5.85112378905238e-71
THBS2	0	6.3259288083521e-75	1.48253849339971	0.918	0.432	1.13948955624846e-70
ACKR3	0	1.31272292307724e-74	1.92866939262159	0.73	0.233	2.36460780133903e-70
PRRX2	0	4.27257930944045e-74	1.93702419684234	0.655	0.17	7.69619711009508e-70
PODN	0	1.21998526982562e-73	1.63400269046637	0.877	0.398	2.19755946653688e-69
BGN	0	1.58928837185945e-73	1.20577001577159	0.986	0.587	2.86278514423043e-69
S100A10	0	5.85926489066647e-71	1.19183593327161	1	0.882	1.05542938475575e-66
NBL1	0	1.27501345452684e-70	1.74115665823274	0.863	0.388	2.29668173563919e-66
BOC	0	4.33823729424294e-70	2.02838682137584	0.648	0.183	7.8144668381198e-66
MT1E	0	4.34228157418859e-70	1.87296737875657	0.621	0.161	7.82175179958591e-66
HTRA1	0	7.73306745619918e-70	1.41676842316966	0.962	0.589	1.39295744088516e-65
COL6A3	0	1.00355942314955e-69	1.35152085721818	0.986	0.661	1.80771158891929e-65
RASD1	0	1.65959312636072e-69	2.38585004462479	0.703	0.251	2.98942509851357e-65
C1R	0	1.84524938194359e-69	1.16749137697831	1	0.773	3.32384771169498e-65
CHRDL1	0	2.23832399649208e-69	2.08243568367899	0.758	0.278	4.03189301488119e-65
CTSK	0	3.88805191571348e-69	1.65889327280925	0.932	0.55	7.00354791577469e-65
PTGIS	0	6.22157342142998e-69	1.89701688205218	0.584	0.141	1.12069202040218e-64
FGF7	0	4.23319185557942e-67	1.62738558497361	0.932	0.534	7.62524848945522e-63
TWIST1	0	7.5335490016398e-67	1.86835646228279	0.693	0.217	1.35701818166538e-62
SPOCK1	0	2.3724866016034e-66	1.88806571745827	0.642	0.179	4.2735601154682e-62
VEGFB	0	3.66833373316013e-66	1.64627935525356	0.884	0.543	6.60776955354134e-62
FAM134B	0	1.00347906082062e-65	1.86308448578184	0.584	0.144	1.80756683225619e-61
WISP2	0	7.49978838029936e-64	2.50530121914863	0.689	0.266	1.35093688094332e-59
FAM180B	0	1.45203761805525e-63	2.38704656497589	0.433	0.081	2.61555536140291e-59
CYBRD1	0	2.48505809520094e-63	1.23756647903774	0.959	0.576	4.47633514688545e-59
KCNK15	0	2.65603517360311e-63	2.30199422623809	0.481	0.104	4.78431615821128e-59
RNF144A	0	3.27037341344685e-63	2.19762972349912	0.546	0.141	5.89092362964181e-59
PPIC	0	3.74274616428601e-63	1.1343288965841	0.962	0.589	6.74180866572839e-59
CGREF1	0	4.90014049085441e-63	2.23037194013174	0.478	0.102	8.82662306617604e-59
CFB	0	1.57547342733764e-62	2.2801620915155	0.485	0.107	2.83790028466329e-58
TNFAIP6	0	1.99946305915604e-62	1.91779149090651	0.693	0.239	3.60163280845778e-58
UAP1	0	3.49436709963071e-62	1.75848606509532	0.833	0.386	6.29440345656479e-58
FMOD	0	5.2547629914858e-62	1.44259255641089	0.829	0.349	9.46540457656337e-58
PCOLCE	0	9.01698365037024e-62	1.1435342544177	1	0.727	1.62422926494119e-57
COLEC12	0	1.16801205606259e-61	1.53065482902644	0.843	0.388	2.10394011658554e-57
MT2A	0	3.44031596526095e-61	1.76569381260778	0.915	0.574	6.19704114822456e-57
CPXM2	0	4.02976628760037e-61	1.92430109533502	0.556	0.145	7.25881801385454e-57
NR4A1	0	8.4110112906357e-61	1.24394201924712	0.973	0.771	1.51507546378221e-56
FGF18	0	4.3156826773019e-60	2.55430294390791	0.433	0.089	7.77383920662392e-56
P4HA3	0	2.34030989778871e-59	2.03831222514135	0.556	0.15	4.21560021888681e-55
FHL2	0	3.86541404420146e-59	1.68773621093934	0.809	0.366	6.96277031782009e-55
ANK2	0	4.81320149340474e-59	1.72421266264472	0.7	0.248	8.67001985006996e-55
AEBP1	0	5.41540910115376e-59	1.19810970867986	0.956	0.584	9.75477641390827e-55
TUBB2A	0	1.96340139159034e-58	1.81224272621291	0.829	0.463	3.53667492667168e-54
DCN	0	3.0263449664573e-58	1.1174571816556	1	0.845	5.45135518807954e-54
GGT5	0	3.30904637205156e-57	1.36803719893994	0.863	0.426	5.96058522997648e-53
PPAP2A	0	3.71288507546209e-57	1.36378116700152	0.884	0.476	6.68801988642987e-53
CFD	0	6.54241392248495e-57	1.72666775229972	0.949	0.712	1.17848501985721e-52
HP	0	1.05161898899485e-56	2.37521342711283	0.43	0.092	1.89428128487642e-52
AOX1	0	1.39388397652787e-56	1.95873986473876	0.515	0.133	2.51080320691965e-52
RP11-417E7.1	0	3.63744999267251e-56	2.43557212873312	0.382	0.071	6.55213867180099e-52
BASP1	0	4.07227324893713e-56	1.42751155240687	0.928	0.533	7.33538580331044e-52
MXRA8	0	7.36084947116951e-56	1.23413468343191	0.956	0.619	1.32590981524176e-51
CAMK2N1	0	1.07953570854552e-55	1.96983955927576	0.485	0.119	1.94456767180305e-51
RP5-1172A22.1	0	1.33673058899974e-55	3.0068814888673	0.283	0.036	2.40785280996522e-51
COL1A2	0	1.00981701324966e-54	0.583519623871837	1	0.887	1.81898338596661e-50
LDHA	0	1.48401532370411e-54	0.927818325112286	1	0.9	2.67315680258821e-50
MGST1	0	2.39343118540119e-54	1.49617864410131	0.829	0.43	4.31128759426316e-50
CD99	0	2.84432757238313e-54	0.927972467432096	0.997	0.92	5.12348725613374e-50
HSPB6	0	3.61452232403436e-54	1.87258039715571	0.553	0.159	6.51083906228309e-50
SEMA3C	0	4.54275566421732e-54	1.20727890813555	0.747	0.276	8.18286577795466e-50
CTHRC1	0	6.16406278968365e-54	1.32743925538696	0.884	0.528	1.11033263030572e-49
LMNA	0	1.10642546524978e-53	0.976717622944003	1	0.899	1.99300419055443e-49
PROCR	0	1.37515438975697e-53	2.13648942868521	0.519	0.148	2.47706560226924e-49
COL3A1	0	1.50816934979792e-53	0.55404171114561	1	0.869	2.71666544979099e-49
C3	0	1.78378021650777e-53	1.31131526848027	0.901	0.567	3.21312330399544e-49
PTGFRN	0	2.28083598636695e-53	1.5270213375716	0.645	0.211	4.10846986224279e-49
LTBP2	0	5.67925106393658e-53	1.47002881394286	0.693	0.248	1.0230034941469e-48
FST	0	1.62470663658976e-52	2.21518206030782	0.437	0.102	2.92658406448914e-48
GOLM1	0	3.26128368659786e-52	1.47951912540925	0.635	0.203	5.87455030466872e-48
COL6A2	0	5.33675381533245e-52	0.944201732207441	1	0.79	9.61309464755835e-48
SERPING1	0	6.4851325995192e-52	0.90441406246531	0.99	0.782	1.16816693515139e-47
CTSF	0	4.31578304798761e-51	1.40487289046173	0.843	0.437	7.77402000434007e-47
INHBA	0	6.75286014621717e-51	2.15571140862273	0.471	0.127	1.2163926981381e-46
SFRP1	0	7.3361596632473e-50	1.84739185460068	0.72	0.334	1.32146244014074e-45
MFAP5	0	1.78590769411744e-49	1.04515924405856	0.918	0.54	3.21695552941375e-45
DIRAS3	0	1.86590985349039e-49	2.73427436443013	0.355	0.07	3.36106341909225e-45
NTRK2	0	1.9970509582095e-49	1.36872494837989	0.754	0.305	3.59728789102278e-45
COL1A1	0	3.52937655939799e-49	0.402833861595363	1	0.86	6.3574659964436e-45
ID3	0	2.33069426336949e-48	1.70257415703101	0.884	0.598	4.19827957660747e-44
C1S	0	2.48082231641749e-48	0.892085151016922	1	0.739	4.46870523856283e-44
CHPF	0	5.09150675859927e-48	1.52441264231397	0.645	0.237	9.17133112426487e-44
NFIX	0	5.90519183353041e-48	1.34228765061521	0.741	0.297	1.06370220497383e-43
MT1M	0	6.54933256853733e-48	2.11490519223485	0.334	0.063	1.17973127557063e-43
ELN	0	1.08444158904202e-47	0.873554432383897	0.7	0.257	1.95340463434139e-43
CLIC6	0	1.59154346040135e-47	2.09626780721606	0.365	0.075	2.86684723522095e-43
GALNT15	0	1.85221575092441e-47	2.24803788845986	0.362	0.076	3.33639623214014e-43
TIMP1	0	2.90822556020899e-47	0.947984609224157	1	0.973	5.23858670160445e-43
CRISPLD2	0	6.24841949948947e-47	1.27544154821071	0.857	0.47	1.12552780444304e-42
SLC19A2	0	1.48160757268565e-46	2.01379862355138	0.423	0.106	2.66881972067866e-42
FSTL1	0	4.85819081191445e-46	0.831466475208081	0.993	0.717	8.7510591095015e-42
MAN1C1	0	5.25099431710157e-46	1.95843069647723	0.44	0.117	9.45861606339506e-42
ADRA2A	0	6.26413676820421e-46	2.15030434560198	0.362	0.077	1.12835895605662e-41
C11orf96	0	1.00259594046791e-45	1.50265647268089	0.853	0.596	1.80597606756484e-41
IGFBP3	0	3.31850850479637e-45	2.75102480881403	0.355	0.077	5.9776293696897e-41
DPYSL3	0	3.51884807792808e-45	1.33635802957277	0.73	0.302	6.33850104277184e-41
SCPEP1	0	7.7153846311154e-45	1.2811499594902	0.857	0.527	1.38977223360282e-40
ISM1	0	1.59656124901754e-44	2.25318101372028	0.345	0.072	2.87588577785529e-40
PRUNE2	0	1.80236398491518e-44	2.19194187503293	0.345	0.072	3.24659824602772e-40
MT1A	0	2.36805826375683e-44	2.58618341003974	0.253	0.037	4.26558335050518e-40
SHOX2	0	2.74702532593779e-44	1.82482116156607	0.457	0.126	4.94821671961175e-40
ARID5B	0	4.44531689200494e-44	1.24250129398563	0.846	0.499	8.0073493175685e-40
LGALS3	0	5.27414138011092e-44	0.886729315233584	0.99	0.805	9.50031086799379e-40
TNC	0	8.04360892396831e-44	1.30812064058675	0.536	0.17	1.44889527547441e-39
PLOD2	0	8.33115973386837e-44	1.2776924689514	0.584	0.195	1.50069180286171e-39
IL1R1	0	8.72527720627731e-44	1.38142175854887	0.625	0.227	1.57168418316673e-39
CLEC11A	0	1.35470595829157e-43	1.07584294028345	0.874	0.493	2.4402318426706e-39
COL12A1	0	1.51721322072564e-43	1.05320364450266	0.788	0.379	2.7329561744931e-39
PLS3	0	2.70833807039932e-43	1.07500221953451	0.778	0.339	4.8785293662103e-39
SULF2	0	3.37595306623812e-43	1.199780691774	0.782	0.369	6.08110425821473e-39
HTR2B	0	4.10534817876415e-43	2.79426799469231	0.253	0.039	7.39496367440787e-39
ITGBL1	0	8.60501238655429e-43	1.18656493968216	0.597	0.202	1.55002088119002e-38
RGS3	0	1.51785739052257e-42	1.70680515344197	0.577	0.212	2.7341165175483e-38
MXRA5	0	1.87352573649825e-42	0.911746604481433	0.567	0.18	3.3747819091543e-38
TSHZ2	0	2.1085772176261e-42	1.3198932651102	0.679	0.274	3.7981801421099e-38
PPIB	0	3.15936414479192e-42	0.811927842118946	0.997	0.946	5.69096263401369e-38
SULF1	0	4.0902831858235e-42	1.33096985436808	0.536	0.169	7.36782710262387e-38
MXRA7	0	4.23654552375711e-42	1.03164636094703	0.887	0.484	7.63128945194369e-38
EMP1	0	4.46151441626355e-42	0.991884293722844	0.959	0.689	8.03652591801553e-38
TMEM119	0	4.56696748943935e-42	1.36142276533094	0.597	0.209	8.22647853872711e-38
COPZ2	0	4.9713118635869e-42	0.979231670594235	0.881	0.476	8.95482405987909e-38
CCDC3	0	5.24675263206159e-42	1.84813008394901	0.447	0.128	9.45097551613254e-38
CERCAM	0	7.32826492984549e-42	1.05547281671052	0.758	0.341	1.32004036181307e-37
CD276	0	8.51767415269469e-42	1.67810589948078	0.536	0.183	1.53428864512489e-37
COL5A2	0	1.48551128576746e-41	0.585043203780772	0.887	0.482	2.67585147905293e-37
PDPN	0	3.85620205572978e-41	1.65464303352588	0.543	0.189	6.94617676298606e-37
CDO1	0	4.37583741809413e-41	1.40083003201963	0.679	0.274	7.88219594121295e-37
COMP	0	5.72570637592102e-41	1.16863553640778	0.823	0.601	1.03137148949465e-36
GABARAPL1	0	1.04020352474143e-40	1.31504250669038	0.689	0.297	1.87371860911674e-36
RPL39	0	2.54539316725409e-40	0.72040840543841	1	0.998	4.5850167121748e-36
PRR24	0	5.22581122425213e-40	1.45673673873116	0.563	0.203	9.41325375824537e-36
FOXC1	0	6.75421348423526e-40	1.39678886679777	0.618	0.248	1.2166364749153e-35
EDIL3	0	1.12854965122625e-39	1.58535180561232	0.502	0.166	2.03285648675384e-35
ANGPT1	0	1.17984376449925e-39	1.88048666934658	0.444	0.134	2.12525257299249e-35
COL6A1	0	1.3562889624135e-39	0.676968763043543	0.98	0.701	2.44308330799543e-35
PERP	0	1.48589438745529e-39	1.4573984911863	0.594	0.231	2.67654156012321e-35
SCRG1	0	1.96668375950056e-39	1.20793129774118	0.768	0.382	3.54258745598837e-35
FIBIN	0	1.09317103034047e-38	1.31723913850598	0.505	0.162	1.96912897695229e-34
SGIP1	0	1.75159184947446e-38	2.4812138504382	0.276	0.054	3.15514239845834e-34
ABI3BP	0	1.94880546122059e-38	1.05867269827758	0.792	0.38	3.51038327729665e-34
PDGFRA	0	3.21158047211404e-38	1.33214854101413	0.689	0.302	5.78501990441903e-34
GJA1	0	5.25437161557051e-38	1.29023438173321	0.608	0.234	9.46469959112716e-34
CACNB4	0	7.90787762050827e-38	2.12909308359411	0.314	0.07	1.42444599578215e-33
ABL2	0	1.03508168825586e-37	1.08469121283245	0.802	0.407	1.86449264505528e-33
SVEP1	0	1.46276390546405e-37	1.49476038227615	0.488	0.162	2.63487662291239e-33
IGFBP5	0	1.52130053864273e-37	1.29325430393691	0.843	0.586	2.74031866025715e-33
XG	0	1.87970972063117e-37	2.1653442913574	0.3	0.065	3.38592111977293e-33
FKBP11	0	2.35518879333329e-37	1.20870449623661	0.652	0.26	4.24240157343125e-33
NDUFA4L2	0	5.24309344905914e-37	1.23879735395177	0.43	0.126	9.44438422979022e-33
TMEM45A	0	7.11316086407767e-37	1.13099941646831	0.754	0.365	1.28129366644631e-32
SLC39A14	0	9.78803091936338e-37	1.7059945746918	0.416	0.123	1.76311800950493e-32
HSD11B1	0	1.5671609369452e-36	1.87877783055593	0.362	0.094	2.82292699571939e-32
VCAN	0	4.35934586737657e-36	0.674956576156717	0.976	0.703	7.85248971090542e-32
PXDC1	0	6.5638117111585e-36	1.28867171386344	0.679	0.316	1.18233940353098e-31
GPX8	0	6.79106641415366e-36	0.93283639987891	0.812	0.414	1.2232747931815e-31
PTPRF	0	1.12059401167528e-35	1.86492254825609	0.348	0.09	2.01852599323068e-31
PRDX4	0	1.75621801332111e-35	0.902882204664913	0.922	0.636	3.16347550739531e-31
KCNE4	0	2.07577858452523e-35	1.57818789333433	0.474	0.159	3.73909996430529e-31
MT1X	0	2.91345955990738e-35	2.02459871380064	0.638	0.321	5.24801470526117e-31
PLCXD3	0	2.93834350524319e-35	2.1091688226857	0.273	0.056	5.29283815599456e-31
HOXC10	0	3.33688615132188e-35	2.12709073068296	0.3	0.069	6.01073302437611e-31
BACE2	0	4.15304779444562e-35	1.17509159889521	0.546	0.2	7.48088499213489e-31
KCNJ8	0	7.26623876658775e-35	1.99611200948117	0.321	0.079	1.30886758902545e-30
DKK2	0	8.74209799988241e-35	2.17489677320724	0.29	0.065	1.57471411271882e-30
GXYLT2	0	1.04185869894852e-34	1.35457202869221	0.519	0.19	1.87670007441597e-30
ARL6IP5	0	1.19296953921064e-34	0.818548585180007	0.959	0.77	2.14889603098013e-30
FBN1	0	1.20162283891529e-34	0.647101373591652	0.928	0.608	2.16448321973811e-30
RPLP0	0	2.10625084299156e-34	0.559865287492443	1	0.98	3.79398964348069e-30
TAC1	0	2.44246983220149e-34	2.22992236775364	0.423	0.141	4.39962090874455e-30
PREX2	0	2.44621840834102e-34	1.48193344804306	0.41	0.122	4.40637321894469e-30
PCOLCE2	0	2.60375096620914e-34	1.54212822996181	0.331	0.083	4.69013661543253e-30
ADAMTS2	0	2.78313511758941e-34	1.21284274228917	0.505	0.173	5.0132612873138e-30
MRC2	0	2.95659873853942e-34	1.00135458502319	0.795	0.412	5.32572130773106e-30
NFIB	0	3.95324379966848e-34	1.0316247214411	0.792	0.434	7.12097805634284e-30
PRELP	0	4.11644861353828e-34	1.02545603613486	0.901	0.6	7.4149588875665e-30
RCN3	0	8.0105574257662e-34	0.885460455700587	0.86	0.51	1.44294170910327e-29
ANGPTL1	0	9.39847992259376e-34	1.47000801399129	0.413	0.128	1.69294818845681e-29
NFYB	0	1.61324706722739e-33	1.46117038396521	0.587	0.263	2.9059419421967e-29
ZFHX4	0	1.78498534521263e-33	1.63375870542738	0.433	0.143	3.21529410233151e-29
MT-ND4	0	1.88837598073772e-33	0.355083381196683	1	1	3.40153165410285e-29
SELM	0	2.45954128365582e-33	0.720218962028623	0.986	0.739	4.43037171424924e-29
C9orf3	0	2.71725297727009e-33	1.09905457749138	0.631	0.263	4.89458778795662e-29
AKR1C1	0	2.89015237515408e-33	1.14959695313603	0.672	0.315	5.20603147336504e-29
DYRK3	0	4.1809147967524e-33	2.12592018697503	0.273	0.06	7.5310818233901e-29
NEXN	0	4.1931238898406e-33	1.70688202543031	0.42	0.136	7.55307406276986e-29
DSTN	0	8.34476272139443e-33	0.754474765161172	0.99	0.822	1.50314210900478e-28
EMILIN1	0	8.73430899883865e-33	0.992359582815299	0.768	0.416	1.57331107996081e-28
ZDHHC14	0	5.20821917954048e-32	1.65000877017455	0.362	0.104	9.38156520810626e-28
CALU	0	5.66263600892188e-32	0.826300254041533	0.884	0.561	1.0200106242871e-27
MIR4435-1HG	0	6.49555429275905e-32	1.27345828945858	0.642	0.297	1.17004419475469e-27
PIEZO2	0	6.71915851101406e-32	2.03808572462422	0.273	0.063	1.21032202258896e-27
FAM20C	0	9.19096218801624e-32	1.13840082582034	0.638	0.285	1.65556801892736e-27
CCDC85B	0	1.04247350708056e-31	0.835068875058627	0.881	0.622	1.8778075283042e-27
NFATC1	0	1.19271562022675e-31	1.50919030513992	0.502	0.199	2.14843864671444e-27
SAMD11	0	2.39183262607689e-31	1.90703229576601	0.29	0.071	4.30840810935229e-27
EPHX1	0	8.97248302158366e-31	0.947854232352528	0.846	0.543	1.61621336667787e-26
LIMA1	0	9.49021591639065e-31	0.852249500669729	0.881	0.554	1.70947259301945e-26
LEPR	0	9.84004581390184e-31	1.21168426640113	0.573	0.24	1.77248745245814e-26
ELL2	0	1.33850410332563e-30	1.32471783940989	0.539	0.223	2.41104744132046e-26
MTRNR2L8	0	1.37654643087212e-30	0.843508947445083	0.976	0.913	2.47957308592995e-26
CHID1	0	2.30430588090857e-30	0.993260917101648	0.799	0.478	4.15074618328061e-26
ANGPTL5	0	4.28273062538275e-30	1.89005153338211	0.297	0.076	7.71448267550196e-26
TIMP2	0	4.85856614872516e-30	0.556688880980042	0.99	0.89	8.75173520369863e-26
TGFB3	0	6.2991409296699e-30	1.9308144022937	0.331	0.097	1.13466425566144e-25
DHRS3	0	8.38135331670129e-30	1.14144277800555	0.758	0.453	1.5097331729374e-25
FUNDC2	0	1.00555037734597e-29	1.06867404445764	0.734	0.402	1.8112978947133e-25
GGH	0	1.21157187957135e-29	1.859517165234	0.3	0.08	2.18240442667188e-25
TNFSF9	0	1.28868670428612e-29	1.45460952118611	0.427	0.15	2.32131136043058e-25
IL17D	0	1.55620071448645e-29	1.87938460833026	0.294	0.076	2.80318434700445e-25
LOX	0	2.16810797777248e-29	0.776062273180946	0.56	0.218	3.90541290036157e-25
MGST3	0	2.38956200510521e-29	0.684639874429559	0.962	0.794	4.30431803979602e-25
MEIS3	0	3.54124020880976e-29	1.91136203962753	0.283	0.072	6.37883598812902e-25
DIO2	0	4.02578366413869e-29	1.59846865900315	0.406	0.142	7.25164411421302e-25
NINJ2	0	4.89103364965136e-29	1.57130136636683	0.392	0.131	8.81021891311699e-25
PIGT	0	6.89077522826841e-29	0.872487595196383	0.819	0.499	1.24123534186799e-24
HSPB8	0	7.61817695190418e-29	1.84940954888477	0.287	0.075	1.3722622143465e-24
SPSB1	0	8.38377697530462e-29	1.87250333217127	0.297	0.08	1.51016974656162e-24
OSMR	0	8.92514563551022e-29	1.17289442029609	0.515	0.205	1.60768648332446e-24
KCNK2	0	1.2394734815027e-28	1.22334588321942	0.502	0.195	2.23266358223082e-24
NID2	0	1.34889076472927e-28	1.21136688880777	0.519	0.211	2.42975693450684e-24
LTBP3	0	1.61015835333635e-28	0.673012431792837	0.942	0.645	2.90037824186477e-24
ANKRD9	0	1.77492125657749e-28	1.74713857307002	0.379	0.128	3.19716565947304e-24
BAG2	0	2.03116662189436e-28	1.35382469920464	0.485	0.194	3.65874043601832e-24
LRRN4CL	0	4.45142555912246e-28	1.1513946200997	0.488	0.187	8.01835285964729e-24
GFPT2	0	5.56576092696985e-28	1.27032361450028	0.498	0.198	1.00256051577508e-23
SLC43A3	0	6.8863343196947e-28	1.27525856699768	0.457	0.172	1.24043540100661e-23
ANTXR1	0	9.45858634538445e-28	1.22948337590878	0.488	0.192	1.7037751583941e-23
FAM198A	0	9.78072627696937e-28	1.90599307725114	0.276	0.072	1.76180222427049e-23
PLEKHF1	0	1.15320174936462e-27	2.11501789838239	0.259	0.065	2.07726231113049e-23
AR	0	1.39505235148737e-27	1.75717867595709	0.283	0.075	2.51290780073419e-23
NFIA	0	1.45713802862146e-27	0.915086211633761	0.819	0.524	2.62474273095583e-23
AP000330.8	0	1.54725680846442e-27	1.58764288921418	0.321	0.094	2.78707368908697e-23
TMED3	0	2.98850517871417e-27	1.0262441119797	0.666	0.342	5.38319437841784e-23
LRP1	0	3.015144398674e-27	0.56654028570291	0.997	0.824	5.43117960533148e-23
SHC2	0	4.2188392725972e-27	1.61374069912265	0.341	0.107	7.59939518172934e-23
HTRA3	0	4.80711447326528e-27	1.08282236377967	0.44	0.165	8.65905530069274e-23
TMEM100	0	6.28474283365502e-27	1.6764293216734	0.321	0.097	1.13207072662628e-22
EPHB2	0	6.46937862848232e-27	1.597410665463	0.334	0.103	1.16532917234852e-22
CYSTM1	0	7.40670704348694e-27	1.08252151634998	0.635	0.325	1.3341701397433e-22
NFIL3	0	7.46382732411699e-27	1.12531510579311	0.563	0.255	1.34445921589319e-22
ATRAID	0	7.78433812682498e-27	0.722384318866205	0.925	0.729	1.40219282678498e-22
CD320	0	8.53576368679737e-27	1.0959297991965	0.563	0.249	1.53754711290281e-22
EMP2	0	9.32837969774728e-27	1.1257653332164	0.567	0.262	1.68032103495522e-22
CISD1	0	1.0028437907164e-26	1.1795581505771	0.577	0.273	1.80642252021744e-22
EFEMP2	0	1.34592301331637e-26	0.805237856476078	0.816	0.474	2.42441112388677e-22
IFITM3	0	1.93471648596969e-26	0.543269151366376	1	0.927	3.48500480617721e-22
BMPER	0	2.57820217631696e-26	1.81032434091138	0.266	0.07	4.64411558019975e-22
PGM1	0	2.996467188449e-26	1.32947319128792	0.468	0.189	5.39753634655319e-22
TSC22D1	0	3.43725970106365e-26	1.60086423880965	0.73	0.51	6.19153589952595e-22
HAS1	0	3.65765038368374e-26	1.56930162969203	0.399	0.145	6.58852563612953e-22
AHNAK2	0	4.45945282688072e-26	1.56521184307485	0.297	0.084	8.03281237706024e-22
LARP6	0	5.82602137098559e-26	1.18879143035514	0.498	0.206	1.04944122955563e-21
ADAMTSL2	0	8.7783755552133e-26	1.34948315201941	0.369	0.126	1.58124878876057e-21
UGDH	0	9.08823221921069e-26	1.21608402660221	0.536	0.237	1.63706326964642e-21
MT-ATP6	0	9.34698595839559e-26	0.3384430766472	1	1	1.6836725806858e-21
CGNL1	0	1.24602419552059e-25	1.91037151776171	0.276	0.077	2.24446338339123e-21
HES4	0	1.7984903388066e-25	1.86498083307747	0.338	0.114	3.23962064729232e-21
DSEL	0	1.80286946198205e-25	1.31007818474863	0.413	0.155	3.24750876186827e-21
SERTAD4-AS1	0	2.16697522373083e-25	1.59592104732251	0.338	0.111	3.90337247050635e-21
CD63	0	2.84471773883128e-25	0.473213237634399	1	0.993	5.12419006295678e-21
P4HA2	0	2.93911957939852e-25	1.12617093783007	0.451	0.175	5.29423609837056e-21
PIM1	0	4.10927554006501e-25	1.53596405455201	0.491	0.217	7.40203803031911e-21
PRSS23	0	6.12625015129963e-25	0.484687578278245	0.689	0.368	1.1035214397536e-20
ANXA2	0	6.8373105353215e-25	0.492675435292865	0.993	0.911	1.23160474672746e-20
RARG	0	7.80718712566999e-25	1.65095809247505	0.324	0.105	1.40630861694694e-20
