gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
LUCAT1	6	3.35031405308979e-132	5.06701467575784	0.465	0.021	6.03492070383063e-128	0.444
DUSP2	6	7.77260099034841e-130	3.25804771844821	0.893	0.142	1.40007861639146e-125	0.751
C1QB	6	4.70825426114102e-128	2.40572989139154	0.893	0.127	8.48097840059331e-124	0.766
MSR1	6	2.46987560825448e-125	2.81540122415278	0.893	0.134	4.4489869331488e-121	0.759
MS4A7	6	2.44428214728973e-124	2.89274762132312	0.937	0.16	4.40288543191298e-120	0.777
FCGR3A	6	2.95796655036756e-123	2.83368875811204	0.761	0.088	5.32818514717708e-119	0.673
IL1RN	6	3.13395535587475e-122	4.33223945429675	0.572	0.047	5.64519378253718e-118	0.525
GPR84	6	1.83374421988266e-121	5.05703654006394	0.428	0.019	3.30312346327463e-117	0.409
MAL	7	1.01196833512816e-207	9.22965604816703	0.468	0.002	1.82285856206636e-203	0.466
MT3	7	4.57526658374524e-151	8.4864041911534	0.405	0.006	8.2414276973003e-147	0.399
PMP2	7	3.61384432109411e-138	6.90540290033343	0.532	0.023	6.50961777558683e-134	0.509
PLLP	7	1.68336346748388e-123	6.87601909355233	0.396	0.011	3.03224261397871e-119	0.385
LPL	7	9.68350169077953e-114	7.02638182861613	0.414	0.015	1.74428915956012e-109	0.399
MPZ	7	3.30161271599434e-110	8.982905480166	0.559	0.04	5.94719498532061e-106	0.519
GPM6B	7	1.31968169825681e-108	6.51764900269691	0.577	0.045	2.37714264306999e-104	0.532
ERBB3	7	1.76048890046485e-99	6.43789798116045	0.252	0.003	3.17116865640734e-95	0.249
LGI4	7	2.8828962765297e-97	5.22324120860361	0.505	0.035	5.19296106291296e-93	0.47
GPR37L1	7	1.50795869641457e-93	6.33058495701781	0.252	0.004	2.71628599985157e-89	0.248
CLDN19	7	1.10953371866791e-91	6.89196063742135	0.27	0.006	1.99860308743651e-87	0.264
RELN	7	3.02125109160938e-88	6.38621382587152	0.252	0.005	5.44217959131598e-84	0.247
AATK	7	2.96090711505462e-84	5.49135524331701	0.369	0.019	5.33348198634789e-80	0.35
MLIP	7	2.00484789581155e-76	6.26903028650118	0.315	0.015	3.61133251472535e-72	0.3
PRX	7	1.68567751332472e-68	6.28610737685944	0.378	0.029	3.03641090475182e-64	0.349
CMTM5	7	1.24588286603007e-59	5.0925109134491	0.27	0.015	2.24420880657996e-55	0.255
KCNK12	7	6.2548962797655e-59	5.58282271720829	0.252	0.012	1.12669446687416e-54	0.24
PLP1	7	3.46748366402943e-53	5.20532671880529	0.541	0.101	6.24597832401621e-49	0.44
CAPS	7	4.90794077160534e-51	4.79899667332849	0.387	0.046	8.84067371189271e-47	0.341
CRYAB	7	1.79305175113579e-50	5.04338580039489	0.757	0.26	3.2298241193209e-46	0.497
ECSCR	8	0	10.0162524100578	0.937	0.003	0	0.934
SOX18	8	0	9.85676453647239	0.775	0.004	0	0.771
MYCT1	8	0	9.42856011658111	0.757	0.002	0	0.755
AC011526.1	8	0	9.27811753712368	0.829	0.003	0	0.826
CLDN5	8	0	8.99764853795386	0.874	0.006	0	0.868
PTPRB	8	0	8.91749572952849	0.874	0.004	0	0.87
PLVAP	8	0	8.78663277520357	0.901	0.015	0	0.886
CXorf36	8	0	8.70609409211002	0.82	0.005	0	0.815
EMCN	8	0	8.43191912867103	0.982	0.016	0	0.966
TIE1	8	0	8.36144592072258	0.73	0.004	0	0.726
ELTD1	8	0	7.56340265886798	0.982	0.031	0	0.951
CYYR1	8	0	7.37851943408152	0.865	0.012	0	0.853
ESAM	8	0	7.29555798506612	0.865	0.011	0	0.854
MMRN2	8	0	7.26304221666158	0.928	0.018	0	0.91
SLCO2A1	8	7.80533261078227e-303	8.64420341832926	0.73	0.007	1.40597456318021e-298	0.723
ROBO4	8	2.84042714378407e-288	7.50256069802489	0.721	0.008	5.11646141409825e-284	0.713
CCL14	8	8.15811583322922e-284	9.76137652761121	0.622	0.002	1.46952140503958e-279	0.62
ERG	8	1.68094003501665e-277	6.90996642547567	0.712	0.009	3.02787728507549e-273	0.703
TEK	8	1.28606085586473e-276	8.28100292816725	0.631	0.004	2.31658141966913e-272	0.627
VWF	8	9.19904736185058e-268	9.01406003397486	0.982	0.046	1.65702440129015e-263	0.936
APOD	9	2.57944929732257e-43	2.4513835245575	1	0.882	4.64636201926715e-39	0.118
ANGPTL7	9	2.64510534124353e-38	1.73893395729475	0.843	0.28	4.76462825118198e-34	0.563
ABCA8	9	8.411034384313e-34	1.70130808627268	0.951	0.423	1.5150796236463e-29	0.528
GPC3	9	9.60849572711469e-34	1.74030723835879	0.833	0.294	1.73077833532517e-29	0.539
LHFP	9	2.14662968789533e-30	1.5863272650417	0.99	0.623	3.86672405680586e-26	0.367
GSN	9	6.01460874498143e-29	1.42218590466966	1	0.94	1.08341147323351e-24	0.0600000000000001
PTGDS	9	1.14163757195922e-27	1.0518023067642	1	0.69	2.05643175837014e-23	0.31
LUM	9	7.22329772017505e-26	1.22831985278682	1	0.836	1.30113261833513e-21	0.164
CDH19	9	5.71534335148668e-25	1.86785651408484	0.618	0.191	1.0295047979033e-20	0.427
OGN	9	3.67816904124246e-24	1.2589633629023	1	0.657	6.62548589399004e-20	0.343
SPARCL1	9	1.06942378043964e-23	1.07206774231142	0.99	0.683	1.92635305570593e-19	0.307
CFH	9	1.30674081989141e-22	1.3492484685678	0.99	0.728	2.3538322388704e-18	0.262
ABCA10	9	1.90545161404723e-19	2.16957474985414	0.539	0.198	3.43228999238327e-15	0.341
ISLR	9	1.82038223116477e-18	1.2104533195481	0.863	0.484	3.27905451299709e-14	0.379
LAMA2	9	4.60183139578023e-18	1.46610705098676	0.735	0.384	8.28927889321893e-14	0.351
SRPX	9	1.10307979934465e-17	1.20439622534975	0.882	0.508	1.98697764255953e-13	0.374
APOE	9	6.95725872312395e-17	0.618362224290491	0.833	0.379	1.25321101379632e-12	0.454
PTCH1	9	7.64609465654066e-17	1.3112067548176	0.618	0.248	1.37729103048267e-12	0.37
SCN7A	9	1.23996102941667e-16	1.57512924626939	0.471	0.165	2.23354180228825e-12	0.306
WFDC1	9	5.24419220046938e-16	1.67298511089844	0.461	0.155	9.44636341070549e-12	0.306
GZMA	10	2.66967993265521e-280	9.73194195171733	0.684	0.005	4.80889446269184e-276	0.679
CD3D	10	1.07718542387586e-268	8.82716635089474	0.633	0.004	1.94033410402759e-264	0.629
GZMM	10	1.08191178324668e-243	9.38774469298894	0.532	0.001	1.94884769516224e-239	0.531
CD3E	10	6.36702641317447e-208	7.44663838204251	0.519	0.004	1.14689246780512e-203	0.515
GZMH	10	5.68221302361808e-199	10.1065629404449	0.418	0	1.02353703194433e-194	0.418
CD3G	10	5.35666357019e-193	8.83252953566183	0.418	0.001	9.64895808898324e-189	0.417
LCK	10	3.38563482924656e-192	7.38774469298894	0.468	0.003	6.09854401792184e-188	0.465
CD2	10	2.17732498558934e-166	6.32744418272112	0.608	0.017	3.92201549654208e-162	0.591
KLRB1	10	3.92612324999869e-166	8.5331751325105	0.43	0.004	7.07212581022265e-162	0.426
CCL5	10	8.67764829047232e-152	6.84279787111566	0.658	0.027	1.56310478656278e-147	0.631
PTPRCAP	10	1.46232102478088e-146	5.005695605664	0.759	0.041	2.6340788619378e-142	0.718
NKG7	10	6.328313500675e-141	8.28586507896972	0.544	0.017	1.13991911087659e-136	0.527
GZMK	10	1.44817260675847e-139	7.25529439696529	0.494	0.013	2.60859331655403e-135	0.481
PRF1	10	4.13359002717365e-133	8.18129381552151	0.316	0.002	7.44583571594789e-129	0.314
BCL11B	10	1.03663616881853e-125	7.38774469298894	0.291	0.001	1.86729273089282e-121	0.29
LAT	10	5.05225304090953e-124	5.250241169239	0.481	0.015	9.10062340259034e-120	0.466
ICOS	10	9.76203112404676e-119	7.74138164760364	0.266	0.001	1.75843466637454e-114	0.265
CD96	10	3.69047098292682e-118	6.33883509250799	0.329	0.004	6.64764538154608e-114	0.325
SAMD3	10	1.69567775385639e-113	6.00072156987969	0.354	0.006	3.05442433802151e-109	0.348
CD8A	10	9.81499652744149e-107	6.48085409738042	0.304	0.004	1.76797532448804e-102	0.3
IGJ	11	0	11.2764515923479	1	0.007	0	0.993
TCL1A	11	0	10.7049723209903	0.75	0.002	0	0.748
LILRA4	11	0	10.4698490536402	1	0.004	0	0.996
CLEC4C	11	0	10.2421816902631	0.833	0.001	0	0.832
LRRC26	11	0	9.48425647746127	0.875	0.003	0	0.872
SCT	11	0	9.42088757724765	0.875	0.005	0	0.87
SHD	11	0	9.36617040753858	0.729	0.002	0	0.727
MZB1	11	0	8.72231421776386	0.917	0.002	0	0.915
DERL3	11	0	8.01818001606502	0.958	0.01	0	0.948
FAM129C	11	1.11647323767884e-297	8.21981387723467	0.75	0.004	2.0111032430309e-293	0.746
GZMB	11	2.43062804942032e-289	8.46752687948302	1	0.016	4.37829030542082e-285	0.984
LAMP5	11	3.85603915534145e-252	7.58127033630867	0.875	0.014	6.94588333051656e-248	0.861
RP11-73G16.2	11	3.03849636525419e-237	10.1267044728432	0.479	0	5.47324350273237e-233	0.479
PTCRA	11	5.60988843803266e-224	7.95677947140088	0.583	0.004	1.01050920434282e-219	0.579
BCL11A	11	2.7054117497652e-215	6.96258509308208	0.938	0.024	4.87325818485206e-211	0.914
C1orf186	11	3.59376634034717e-200	7.24218169026313	0.521	0.003	6.47345130886736e-196	0.518
PLAC8	11	2.90348160522785e-199	6.78800579707732	1	0.034	5.23004141549693e-195	0.966
SPIB	11	1.10331996599555e-193	6.20655778053241	0.833	0.02	1.98741025474779e-189	0.813
PACSIN1	11	6.0150685434517e-184	7.54174197212203	0.458	0.002	1.08349429673196e-179	0.456
PHEX	11	7.32774990698255e-178	7.34909689417964	0.542	0.006	1.31994759074477e-173	0.536
