gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
UAP1	0	1.15412205282268e-182	2.8987820864528	0.815	0.266	2.0789200537495e-178
SLPI	0	4.15660774853776e-182	5.14423922370257	0.639	0.097	7.48729753744106e-178
PLOD2	0	1.9335040793707e-181	3.88018454552577	0.613	0.069	3.48282089817045e-177
PTGFRN	0	3.65621334127191e-181	3.27478945801537	0.648	0.085	6.58593709163308e-177
WISP2	0	1.28740023682776e-179	5.28270275178386	0.679	0.149	2.31899404659785e-175
FBN1	0	4.05864456516602e-179	2.22508259688151	0.95	0.505	7.31083645523355e-175
NBL1	0	1.23754545612074e-177	2.8529686527777	0.813	0.275	2.22919063011029e-173
LTBP2	0	9.36114465983469e-177	3.2241841688956	0.686	0.123	1.68622298757602e-172
GOLM1	0	6.38334551658103e-176	3.23481185907053	0.633	0.08	1.14983202790174e-171
SEMA3C	0	1.19410165133538e-175	2.92476998234784	0.724	0.151	2.15093530455041e-171
CLU	0	1.497036685971e-175	2.04597576777882	0.986	0.818	2.69661218243955e-171
ADAMTS2	0	1.79658522663626e-175	3.82551180109007	0.566	0.048	3.23618896873989e-171
PPIB	0	3.51427490896332e-175	1.4146763954117	0.999	0.931	6.33026339351562e-171
LDHA	0	4.32621406425275e-175	1.36314856753587	0.997	0.872	7.79280939393849e-171
DPYSL3	0	7.2138473729347e-175	2.53441118824304	0.756	0.166	1.29943032728673e-170
TUBB2A	0	1.07022988873011e-174	3.31384283332125	0.825	0.359	1.92780509856955e-170
CD99	0	3.40133970158798e-170	1.40472201404735	0.992	0.9	6.12683320447043e-166
STEAP2	0	2.38412177258997e-169	3.23316005081644	0.639	0.096	4.29451854896631e-165
SULF2	0	3.77993751092399e-168	2.24953883439938	0.813	0.234	6.80880143842739e-164
CHPF	0	2.25647110861313e-167	3.01232780023026	0.66	0.112	4.06458140794484e-163
C3	0	4.25520512514369e-166	2.63246338253603	0.892	0.475	7.66490099192132e-162
TMEM45A	0	5.83594362632765e-164	2.21958972468829	0.806	0.228	1.0512285254104e-159
ANK2	0	5.84286722828108e-164	3.19433108975595	0.674	0.129	1.05247567383027e-159
BOC	0	7.17056188762144e-164	3.32134841133824	0.595	0.074	1.29163331281725e-159
C1S	0	4.55531536194406e-163	1.43787205908507	1	0.664	8.20548956146984e-159
EFEMP2	0	5.47244294820557e-161	2.01815687903246	0.871	0.349	9.85751148260269e-157
SFRP4	0	2.33909934559336e-159	3.11721257883257	0.949	0.731	4.21341965121732e-155
MT2A	0	3.86785067473462e-158	2.79432459003574	0.89	0.487	6.96715942039946e-154
SERPINE2	0	7.1055157164537e-156	3.54478148696977	0.708	0.188	1.27991654600481e-151
CYBRD1	0	1.00273642919919e-155	1.7284333624224	0.934	0.477	1.80622912991651e-151
ITGBL1	0	6.41291934726423e-155	3.49866673135193	0.591	0.091	1.15515916202271e-150
MRC2	0	1.07962246167364e-154	2.02100842346104	0.835	0.283	1.94472394021274e-150
GJA1	0	8.59103274743496e-154	2.68042421258074	0.641	0.109	1.54750272879546e-149
GPX8	0	1.3991475136972e-151	2.12370606768336	0.827	0.292	2.52028441642277e-147
CGREF1	0	2.54609992514151e-151	5.02674948954851	0.434	0.015	4.5862897951574e-147
CHRDL1	0	1.10445186909986e-150	2.77729399340713	0.701	0.167	1.98944915180958e-146
CFD	0	2.82902693246112e-150	2.5561188231991	0.942	0.647	5.09592621344221e-146
PRDX4	0	2.86852537945334e-150	1.83638704957473	0.924	0.552	5.16707476600931e-146
MGST1	0	4.57358102294221e-150	2.38780671616321	0.812	0.323	8.2383914966258e-146
COPZ2	0	9.46858526614416e-150	2.05636342080603	0.855	0.371	1.70557626399055e-145
KCNK15	0	2.39558020734183e-149	5.17691338464998	0.436	0.017	4.31515862748484e-145
NUPR1	0	3.80051897434876e-149	1.79317492836538	0.919	0.461	6.84587482849443e-145
TNFAIP6	0	4.61736648612285e-149	3.23015285121157	0.644	0.131	8.31726225145308e-145
AOX1	0	2.80264636784644e-148	4.08436036708722	0.483	0.038	5.0484069024018e-144
DCN	0	7.57884182775743e-147	1.44302387574797	1	0.8	1.36517677843395e-142
IL1R1	0	1.02048052102285e-146	2.46618438219667	0.633	0.108	1.83819156251846e-142
COL5A1	0	1.1585310002731e-146	2.54523176632452	0.812	0.301	2.08686189079194e-142
TUBB2B	0	1.5142479008777e-146	4.94882485792411	0.457	0.028	2.727614743851e-142
CALU	0	7.38553817438366e-146	1.81947655918357	0.896	0.462	1.33035699135173e-141
AGT	0	1.81250032164779e-145	5.59130274969389	0.471	0.037	3.26485682938416e-141
EMP1	0	2.8922335842765e-144	1.67943437358339	0.953	0.614	5.20978035535726e-140
SULF1	0	4.30426054494832e-144	3.29627246917956	0.533	0.064	7.75326451961541e-140
EMILIN1	0	1.35985290509639e-142	2.03677116478823	0.806	0.296	2.44950303795013e-138
GFPT2	0	4.54457147776289e-142	3.08130781220948	0.562	0.081	8.18613660289429e-138
FKBP10	0	8.45578917905743e-142	2.05297087913803	0.783	0.246	1.52314130482361e-137
HAS1	0	8.35005445794125e-140	5.42778244423975	0.463	0.041	1.50409530950896e-135
PDGFRL	0	5.06970558913529e-139	1.74702138112618	0.911	0.474	9.1320606777094e-135
COMP	0	5.20517990883791e-138	4.813376219599	0.813	0.542	9.37609056978973e-134
RASD1	0	6.0992815593454e-138	3.82815581303528	0.622	0.159	1.09866358728489e-133
CAMK2N1	0	1.24065144271997e-137	3.92623438959142	0.447	0.031	2.23478544377149e-133
RCN3	0	1.62023763392043e-137	1.83689166009966	0.862	0.408	2.91853404998088e-133
TNC	0	7.49450418788425e-137	3.82494743840306	0.522	0.071	1.34998503936359e-132
GGT5	0	9.11183501080139e-135	2.16711951815746	0.808	0.327	1.64131484049565e-130
ABI3BP	0	1.48569024742173e-134	1.97038191883091	0.785	0.264	2.67617384268077e-130
PDGFRA	0	4.68770504797308e-134	2.29002864812543	0.7	0.186	8.44396310291391e-130
FST	0	1.59972694618346e-133	4.63607618981114	0.407	0.02	2.88158814816026e-129
PROCR	0	1.89856384014499e-133	3.8556763669256	0.486	0.057	3.41988304525317e-129
FNDC1	0	2.07389341757154e-132	4.09399098768871	0.514	0.076	3.73570421307161e-128
FBLN2	0	3.01094821719002e-132	1.64953921075594	0.915	0.506	5.42362102362438e-128
LMNA	0	2.46917717354648e-131	1.17771186453385	0.996	0.872	4.44772884270928e-127
THBS3	0	8.91374913125389e-131	2.98506502347381	0.559	0.096	1.60563363101276e-126
CD9	0	1.23286851840536e-130	2.4825725966003	0.851	0.57	2.22076606220357e-126
MT1E	0	7.28540274998833e-130	2.48326009477859	0.529	0.072	1.3123195973554e-125
FGF18	0	5.7496829402421e-129	5.35858131753721	0.382	0.015	1.03569038802581e-124
PYCR1	0	3.064684942241e-128	3.34194531594535	0.468	0.05	5.52041698645871e-124
FAM180B	0	3.05571426737229e-127	5.34936278750783	0.368	0.011	5.5042581098177e-123
FKBP11	0	4.96335793896234e-127	2.26664531856455	0.644	0.151	8.94049665545286e-123
FAM20C	0	6.06781637421637e-127	2.10330146027775	0.674	0.166	1.0929957634876e-122
PCOLCE2	0	2.15218201657661e-126	6.70781675842031	0.346	0.005	3.87672546645945e-122
NDUFA4L2	0	2.28183272925714e-126	3.15380082604649	0.434	0.036	4.11026529521088e-122
SVEP1	0	3.14909518884195e-126	3.10130592497725	0.495	0.065	5.67246516366101e-122
TMEM119	0	2.63216485889012e-125	2.51105927715673	0.576	0.107	4.74131856031878e-121
SSC5D	0	5.4882712388865e-125	3.818050340603	0.43	0.038	9.88602298260625e-121
BMP1	0	1.93848512060874e-123	2.49504756158892	0.587	0.121	3.49179324775253e-119
MXRA8	0	2.08257932774045e-123	1.37736954844141	0.942	0.528	3.75135014305887e-119
VKORC1	0	3.84405019399539e-123	1.52491840022193	0.922	0.55	6.92428761444391e-119
CLEC11A	0	2.45363683461329e-122	1.57887939376488	0.857	0.391	4.41973603018892e-118
ADAM12	0	8.17374960118335e-122	4.98995998720181	0.369	0.016	1.47233751566116e-117
DPT	0	1.29246397707727e-121	5.26950947981862	0.387	0.023	2.32811536190928e-117
SELM	0	2.55959421735463e-121	1.18465227551511	0.982	0.669	4.6105970637209e-117
P4HB	0	3.38086426845876e-121	1.21691562190141	0.965	0.762	6.08995080677476e-117
TMED3	0	5.23619082926804e-121	1.99642741096012	0.712	0.227	9.43195054076052e-117
HSPB6	0	7.43538867458062e-121	2.77919728871476	0.498	0.071	1.33933656195221e-116
EDIL3	0	3.06400051383936e-120	3.01873131465259	0.495	0.072	5.51918412557884e-116
HP	0	4.31157519684587e-120	6.42151257326367	0.375	0.021	7.76644040207846e-116
TWIST1	0	6.12621769663333e-119	2.54495514950057	0.591	0.128	1.10351559369456e-114
FHL2	0	4.80393113454994e-118	1.86149307415891	0.751	0.265	8.65332115266481e-114
CRLF1	0	3.01797240894474e-117	4.93982426863348	0.35	0.013	5.43627370023215e-113
TSHZ2	0	6.05150708655772e-117	2.04534489047824	0.656	0.168	1.09005797150164e-112
AK1	0	7.07465985657689e-116	2.10882809081088	0.708	0.237	1.27435847996519e-111
CDH11	0	8.06471245588041e-115	1.7781377267182	0.774	0.289	1.45269665467774e-110
CRISPLD2	0	2.14286613203521e-114	1.98196719644828	0.808	0.381	3.85994476363503e-110
DIO2	0	4.37721742148141e-113	3.51565653850328	0.433	0.052	7.88468174131447e-109
CLIC6	0	4.76063593423262e-113	5.19781631538038	0.329	0.009	8.57533350833322e-109
NR4A1	0	9.68980861545674e-113	1.37710319463808	0.945	0.726	1.74542522590222e-108
SERPINH1	0	4.03836062461433e-112	1.75562153850618	0.798	0.332	7.2742989931178e-108
ABL2	0	7.32710246208665e-111	1.6778846396883	0.775	0.306	1.31983096649567e-106
KDELR3	0	1.1622628294042e-110	2.44247219189932	0.575	0.138	2.09358403460579e-106
ISM1	0	1.42766533681781e-110	5.53737641671858	0.317	0.007	2.57165357120992e-106
P4HA2	0	4.21902554747779e-110	2.71367927770898	0.486	0.078	7.59973071867174e-106
SERPINE1	0	4.87280122516276e-110	3.05829181855889	0.548	0.132	8.77737684688569e-106
CKAP4	0	1.33203327105417e-109	2.06027552183773	0.61	0.148	2.39939153114987e-105
ZFHX4	0	4.0749339850703e-109	2.94236878809663	0.44	0.056	7.34017858730713e-105
PDPN	0	4.80232146587869e-109	2.57536646239666	0.52	0.098	8.65042165648729e-105
VEGFB	0	2.42940074496344e-108	1.83103020360261	0.824	0.474	4.37607956190264e-104
ALDH1L2	0	9.54934016988929e-108	3.4189604851386	0.388	0.036	1.72012264480216e-103
CD248	0	1.20622425165188e-107	1.95545228258742	0.706	0.228	2.17277174450054e-103
ARF4	0	1.5641776886812e-107	1.11429224419573	0.959	0.768	2.81755327062145e-103
FKBP14	0	1.55219192678241e-106	2.37535799604078	0.525	0.106	2.79596331771316e-102
NFIB	0	4.11838162595042e-106	1.55261039640987	0.8	0.328	7.41844082282448e-102
CHID1	0	6.54181460436798e-106	1.53602901296081	0.808	0.381	1.17837706468481e-101
HTRA3	0	7.93596502993195e-106	3.29662132543586	0.463	0.075	1.42950538084164e-101
GXYLT2	0	1.03003148218529e-105	2.47390919125163	0.513	0.098	1.85539570886036e-101
C11orf96	0	1.15508709658502e-105	2.41266275523884	0.82	0.537	2.0806583870786e-101
ARID5B	0	1.43623500192325e-105	1.62526193931677	0.815	0.414	2.58709010896435e-101
ANTXR1	0	2.08513903938312e-105	2.39780635899366	0.509	0.097	3.75596095164082e-101
UGDH	0	2.2784270952361e-105	2.41820638380568	0.562	0.138	4.10413072664878e-101
S100A11	0	4.87084332497351e-105	0.797701564600855	0.996	0.979	8.77385008127478e-101
CFB	0	1.0581172673155e-104	3.45813354800283	0.392	0.042	1.90598663361541e-100
RGS3	0	1.49247179463831e-104	2.89662116481813	0.536	0.127	2.68838944368198e-100
PXDC1	0	6.58692947182215e-104	1.98581232251207	0.668	0.216	1.18650360575932e-99
SERPING1	0	1.61582255712242e-102	1.04018012984418	0.986	0.723	2.91058117214461e-98
COLEC12	0	3.03699951167089e-102	1.72409745982352	0.746	0.303	5.47054722037278e-98
AP000330.8	0	5.56526877228002e-102	4.25538663929882	0.336	0.021	1.0024718639508e-97
PAM	0	1.03288938157346e-101	1.73802626899834	0.696	0.241	1.86054364302827e-97
C1QTNF3	0	8.1994363701525e-101	5.24320619806438	0.334	0.023	1.47696447335557e-96
MIR4435-1HG	0	1.31997575617736e-100	1.88845662352458	0.645	0.195	2.37767232960229e-96
XG	0	1.89750187363258e-100	5.52934145361407	0.284	0.005	3.41797012497437e-96
ANGPT1	0	2.01053158328746e-100	3.03833476097009	0.417	0.058	3.6215705409757e-96
SCRG1	0	3.10314627483288e-100	1.87757108875748	0.727	0.291	5.58969738485647e-96
COL11A1	0	7.53127590737338e-100	3.69772924714139	0.436	0.073	1.35660872919517e-95
CPXM2	0	5.65661010395179e-99	2.18065679335468	0.459	0.073	1.01892517802484e-94
PLS3	0	7.76160047073765e-99	1.4035999129855	0.719	0.241	1.39809709279397e-94
HSD11B1	0	9.15382691452126e-99	4.04668257721375	0.342	0.027	1.64887884211272e-94
SLC39A14	0	1.21293287255731e-98	3.11670203071756	0.395	0.049	2.18485598333748e-94
PIGT	0	1.49605217970562e-98	1.41900210322252	0.819	0.406	2.69483879130373e-94
CD276	0	2.99100544598131e-98	2.41260600190873	0.495	0.101	5.38769810984614e-94
SEPT11	0	1.00108158304179e-97	1.90377457040354	0.691	0.256	1.80324825553317e-93
SCG2	0	1.05142097919959e-97	5.51242106946188	0.298	0.012	1.89392460983222e-93
KCNE4	0	1.05740693934863e-97	2.74330787832712	0.453	0.078	1.90470711984868e-93
NTRK2	0	1.36785383313682e-97	1.58209156088853	0.683	0.209	2.46391510962935e-93
PODN	0	2.86205256150191e-97	1.59621368179628	0.758	0.317	5.15541527903339e-93
ADRA2A	0	3.31847653516196e-97	4.51300058143629	0.314	0.017	5.97757178278724e-93
ID3	0	3.59938163209591e-97	2.13664340263985	0.829	0.542	6.48356613389437e-93
LRP1	0	1.26657965037579e-96	0.933719268675756	0.997	0.773	2.2814899242219e-92
RNF144A	0	1.85957374146201e-96	2.70741871867689	0.441	0.074	3.34965018049552e-92
MT1X	0	2.51263589933396e-96	3.14558339632556	0.629	0.234	4.52601104547026e-92
LIF	0	2.88177125282017e-96	4.00881901445312	0.35	0.033	5.19093455770497e-92
SFRP1	0	6.72262212884745e-96	2.60222639873012	0.645	0.258	1.21094592406929e-91
NUCB2	0	7.36157669346982e-96	1.54094038849373	0.774	0.346	1.32604080979472e-91
RP11-417E7.1	0	9.79108699162632e-96	4.41617123046899	0.309	0.017	1.76366849980165e-91
TNFRSF12A	0	1.53431317296666e-95	2.07474040739883	0.635	0.216	2.76375831846485e-91
LTBP3	0	2.03998043643339e-95	0.988100089309913	0.936	0.562	3.67461676014746e-91
ANGPTL1	0	6.18559706628967e-95	3.14838934980629	0.395	0.054	1.11421159955076e-90
KCNJ8	0	8.07979451179499e-95	4.0844246712053	0.306	0.016	1.45541338540963e-90
ANXA2	0	8.18982263364768e-95	1.01133879864155	0.992	0.887	1.47523275099896e-90
MXRA7	0	3.63983028163535e-93	1.3471455819789	0.82	0.399	6.55642628630975e-89
MGST3	0	4.04786572442482e-93	0.964462627902501	0.954	0.749	7.29142052940643e-89
SUSD2	0	8.85571060199229e-92	3.35674231787343	0.348	0.035	1.59517915073687e-87
FOXC1	0	1.98185348625257e-91	2.10134279064867	0.57	0.164	3.56991268478676e-87
LIMA1	0	2.37668970711195e-91	1.1658401826648	0.876	0.462	4.28113116942076e-87
PRR24	0	2.99947777120507e-91	2.18725506051121	0.514	0.123	5.4029593092717e-87
DKK2	0	3.4055745879787e-91	4.80092616281179	0.273	0.008	6.13446150532603e-87
CTSF	0	4.5733682037303e-91	1.50129310761478	0.773	0.354	8.2380081453794e-87
LEPREL4	0	1.81232430176093e-90	2.55801457316853	0.413	0.065	3.26453976476196e-86
GALNT15	0	8.68396821753097e-90	4.09517929925631	0.304	0.021	1.56424319502385e-85
DSTN	0	1.48674225675027e-89	0.869405900694558	0.991	0.773	2.67806882708426e-85
SAMD11	0	4.02492890659097e-89	4.43691266655742	0.28	0.012	7.25010443944231e-85
CTTN	0	9.88219871297755e-89	1.38414732953652	0.752	0.314	1.78008045416865e-84
TPST1	0	3.2270759922456e-88	2.25660564658798	0.456	0.09	5.812931984832e-84
BAG2	0	3.5875037512959e-88	2.26206007668009	0.484	0.111	6.4621705072093e-84
GLIS3	0	5.13247202069391e-88	3.0766343986807	0.349	0.039	9.24512185087594e-84
MYO1D	0	1.97564143670541e-87	3.1265020347143	0.352	0.042	3.55872291993746e-83
IGFBP5	0	4.77949432874226e-87	2.15078820750864	0.812	0.526	8.60930313436343e-83
SGCD	0	5.47775046393068e-87	2.68956505386409	0.356	0.042	9.86707191067833e-83
INHBA	0	1.20248145017607e-86	3.36881515017401	0.392	0.065	2.16602983620216e-82
COL16A1	0	9.23040976242108e-86	1.36352085050449	0.622	0.183	1.66267371050491e-81
CHI3L1	0	1.66465670227598e-85	5.9764321965174	0.352	0.049	2.99854611780972e-81
HMCN1	0	2.66739701759858e-85	3.47758849766976	0.317	0.029	4.80478224780032e-81
NID2	0	9.09796270513128e-85	1.86526080456392	0.513	0.126	1.6388160220753e-80
NEXN	0	1.3798097676131e-84	2.59181243283196	0.396	0.065	2.48545133440147e-80
LGALS3	0	2.20158741703237e-84	0.985683466799386	0.958	0.767	3.96571941430041e-80
PGM1	0	3.28751247570653e-84	2.09343776972242	0.474	0.106	5.92179622249017e-80
RUNX1	0	6.36535682714946e-84	1.31668260004324	0.811	0.399	1.14659172527443e-79
B4GALT1	0	8.69631998636734e-84	1.49147583723156	0.788	0.439	1.56646811914435e-79
LMCD1	0	1.89143346926538e-83	2.22579026605268	0.433	0.085	3.40703910818773e-79
RRBP1	0	2.14501512721844e-83	1.19033785441514	0.865	0.524	3.86381574865858e-79
OSTC	0	6.21703788881611e-83	0.949190381399511	0.955	0.823	1.11987503491245e-78
SSR4	0	7.8581371073984e-83	0.758794809970445	0.985	0.904	1.41548623715567e-78
LEPRE1	0	1.29492019589293e-82	1.99662257769765	0.518	0.14	2.33253974886194e-78
FBLN5	0	1.95431474701351e-82	1.7361823844771	0.574	0.172	3.52030715379543e-78
IFITM3	0	4.60862823759498e-82	0.783415450586253	1	0.906	8.30152204437984e-78
KDELR2	0	7.66050904510186e-82	1.01646542851638	0.938	0.729	1.3798874942942e-77
CYR61	0	1.3824365751126e-81	1.08868299805682	0.936	0.647	2.49018300275033e-77
HSPB8	0	1.25384816687376e-80	3.95473149889083	0.276	0.019	2.25855670298971e-76
FRMD6	0	3.09141072057327e-80	2.15671770956544	0.474	0.116	5.56855813096864e-76
PLAC9	0	9.30845096580613e-80	0.847087858422004	0.966	0.615	1.67673127247066e-75
IL6	0	1.06364153814199e-79	3.85965728551882	0.319	0.038	1.91593750265516e-75
MYOF	0	1.29347390176702e-79	1.60978467545978	0.556	0.162	2.32993453925292e-75
DIRAS3	0	1.12426323821225e-78	4.36275216473501	0.281	0.023	2.02513537099173e-74
OLFML3	0	1.32787958218628e-78	1.15906347209806	0.719	0.292	2.39190949139214e-74
CISD1	0	2.7298797489988e-78	1.65266547105256	0.576	0.186	4.91733239187154e-74
SCPEP1	0	6.22775771933698e-78	1.30819737902525	0.811	0.454	1.12180599798417e-73
DCLK1	0	1.0402586760841e-77	1.91410035719999	0.47	0.113	1.87381795323029e-73
PGM3	0	1.80835855584125e-77	2.11082717368356	0.453	0.107	3.25739626663685e-73
PKM	0	3.25732749682117e-77	1.02770122494396	0.939	0.741	5.86742402002398e-73
NINJ2	0	3.89766628945243e-77	2.64892306936674	0.373	0.065	7.02086628719066e-73
CD63	0	4.38970396143337e-76	0.639952749867051	0.999	0.992	7.90717374572992e-72
TPBG	0	4.82927856570954e-76	1.61356779291878	0.524	0.144	8.69897948041259e-72
TMEM100	0	2.38422570476325e-74	2.92685333525411	0.31	0.038	4.29470576199004e-70
MAN1C1	0	2.90203534860559e-74	2.53108657907288	0.36	0.061	5.22743627344324e-70
IL17D	0	2.60238713822856e-73	3.40458475724285	0.272	0.024	4.6876799520911e-69
DDR2	0	7.29581656547817e-73	1.37874069660234	0.616	0.214	1.31419543793958e-68
CD320	0	1.80535061019072e-72	1.52925283870413	0.544	0.168	3.25197805413655e-68
S100A13	0	2.8076357045716e-72	0.950651112156198	0.907	0.572	5.05739419464483e-68
CPE	0	3.23810005072529e-72	1.81440454725068	0.532	0.175	5.83278962137147e-68
CACNB4	0	3.65028995466294e-72	3.30194984503305	0.267	0.023	6.57526729533435e-68
SLC19A2	0	9.29671790995852e-72	2.58101900486494	0.34	0.055	1.67461779712083e-67
C1QTNF6	0	1.06559322066089e-71	2.95313243843321	0.3	0.038	1.91945306837647e-67
PALLD	0	1.39358333367331e-71	1.6524036381017	0.579	0.206	2.51026165894573e-67
EPHB2	0	2.8287563486312e-71	2.72265345790011	0.318	0.045	5.09543881078939e-67
HOXC10	0	3.40874264242777e-71	3.47674209398406	0.26	0.021	6.14016812180514e-67
LUM	0	6.32673404926069e-71	0.688580356609492	0.996	0.771	1.13963460429333e-66
NFATC1	0	6.88016921384291e-71	2.14642272883756	0.464	0.13	1.23932488048952e-66
CDO1	0	7.68090206067954e-71	1.59111380172453	0.587	0.201	1.38356088819021e-66
