gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
LZTS1	2	1.46888311163764e-159	4.4358740155096	0.538	0.044	2.64589914899288e-155	0.494
LHFP	2	3.39265541223113e-159	2.73261554702809	0.992	0.571	6.11119019405194e-155	0.421
RP11-161M6.2	2	4.58030966953051e-159	4.76483217460806	0.492	0.03	8.25051180772532e-155	0.462
LAMA2	2	1.8634530938227e-155	3.00468333078968	0.876	0.307	3.35663805790283e-151	0.569
BAMBI	2	1.14306364624155e-144	4.16583901805603	0.519	0.048	2.05900054597491e-140	0.471
CFH	2	5.19115585441994e-141	2.23409021658057	0.997	0.69	9.35082904056664e-137	0.307
CHN1	2	1.70061667387934e-138	3.03579638806686	0.672	0.118	3.06332081465886e-134	0.554
COL28A1	2	3.53590096414183e-137	3.75930036169215	0.497	0.044	6.36921840670868e-133	0.453
SLC22A3	3	1.22902562602033e-240	5.74780136426596	0.765	0.049	2.21384386015041e-236	0.716
SLC2A1	3	1.13272517219701e-186	5.15770222450032	0.773	0.094	2.04037785267847e-182	0.679
KLF5	3	5.82169075152418e-182	4.35097724738619	0.737	0.078	1.04866115507205e-177	0.659
TNNC1	3	8.63041029888561e-181	6.33007896000255	0.645	0.052	1.55459580713827e-176	0.593
WNT6	3	5.4168063883857e-177	5.20899243324597	0.522	0.021	9.75729334739916e-173	0.501
PCDH8	3	6.25552188451515e-170	4.88678719014127	0.53	0.026	1.12680715705771e-165	0.504
CLDN1	3	4.75295866802618e-167	3.40466857152535	0.876	0.149	8.56150444871556e-163	0.727
ADH1B	3	9.09628078264606e-159	3.0164175676927	0.821	0.119	1.63851305737804e-154	0.702
EMILIN3	3	8.81224718060544e-154	5.18108129476227	0.458	0.019	1.58735008464246e-149	0.439
ITGB4	3	3.61255854852651e-151	3.3947838401473	0.761	0.109	6.50730171346081e-147	0.652
CYP4B1	3	1.23015658134626e-148	6.30735756308895	0.378	0.007	2.21588104997902e-144	0.371
TENM2	3	2.26827763870624e-148	3.07250502076403	0.777	0.114	4.08584851060156e-144	0.663
BMP3	3	3.6717802949825e-142	6.64512425147308	0.351	0.005	6.61397784535198e-138	0.346
FOXD1	3	6.6131736548585e-140	3.19086721708742	0.821	0.165	1.19123097044966e-135	0.656
RP11-60A8.1	3	1.88448719967331e-137	3.69678959482413	0.606	0.064	3.39452679277153e-133	0.542
SBSPON	3	1.98849032756271e-135	3.80345131531104	0.562	0.053	3.58186762703872e-131	0.509
ALLC	3	1.12554188312915e-134	6.35004737623515	0.339	0.006	2.02743859408055e-130	0.333
NGFR	3	1.91179130914682e-131	3.0637486558428	0.876	0.221	3.44370968516617e-127	0.655
ITGA6	3	5.23628279048328e-130	3.24765737347908	0.765	0.138	9.43211619049754e-126	0.627
CSRP1	3	4.90501719810823e-129	3.55803173175685	0.916	0.338	8.83540747895235e-125	0.578
CD1C	4	0	7.45669665091606	0.824	0.019	0	0.805
LGALS2	4	2.04104676611065e-263	5.51124093950658	0.841	0.038	3.67653753979511e-259	0.803
CD1E	4	4.00021184902199e-212	7.21449574849943	0.511	0.006	7.2055816036433e-208	0.505
IL1R2	4	2.96073920195716e-203	5.94240309724424	0.631	0.025	5.33317952448542e-199	0.606
FCER1A	4	2.48443851159692e-194	5.45137427442665	0.881	0.1	4.47521909093953e-190	0.781
CFP	4	7.12142150548301e-190	4.67588664021416	0.676	0.037	1.28278165578265e-185	0.639
AGPAT9	4	4.08782822731187e-188	4.88253281618749	0.653	0.033	7.36340498585687e-184	0.62
CLEC10A	4	4.40793056575696e-174	4.42011036179067	0.852	0.098	7.94000532809801e-170	0.754
DAPP1	4	1.32834304587444e-169	4.47596884560936	0.71	0.055	2.39274432853363e-165	0.655
HLA-DQA1	4	1.33459318251968e-167	4.56758392019878	0.994	0.206	2.4040026996727e-163	0.788
CST7	4	2.42076041545106e-164	3.67584058377141	0.608	0.033	4.36051573635199e-160	0.575
CYTIP	4	1.3455143341364e-156	3.86320410954407	0.756	0.074	2.4236749700799e-152	0.682
CD86	4	1.15198861961189e-153	3.654848205165	0.869	0.116	2.07507710050689e-149	0.753
C1orf162	4	1.18647895263149e-148	3.28823631461568	0.943	0.151	2.13720453737511e-144	0.792
CPVL	4	1.9341085255663e-147	3.52851381152554	0.966	0.188	3.48390968710258e-143	0.778
CSF2RA	4	2.72830819425848e-147	3.56893071038646	0.795	0.095	4.9145015503178e-143	0.7
AMICA1	4	2.2402255983663e-139	3.41367326329102	0.824	0.115	4.03531837033722e-135	0.709
ITGAX	4	2.03471031673995e-137	3.5530811873404	0.608	0.046	3.66512369354367e-133	0.562
AREG	4	5.91841679020585e-137	4.93208656063507	0.545	0.036	1.06608441641978e-132	0.509
FCGR2B	4	4.24932205529373e-134	3.16719003372107	0.852	0.128	7.6543038182006e-130	0.724
MAL	5	1.01196833512816e-207	9.22965604816703	0.468	0.002	1.82285856206636e-203	0.466
MT3	5	4.57526658374524e-151	8.4864041911534	0.405	0.006	8.2414276973003e-147	0.399
PMP2	5	3.61384432109411e-138	6.90540290033343	0.532	0.023	6.50961777558683e-134	0.509
PLLP	5	1.68336346748388e-123	6.87601909355233	0.396	0.011	3.03224261397871e-119	0.385
LPL	5	9.68350169077953e-114	7.02638182861613	0.414	0.015	1.74428915956012e-109	0.399
MPZ	5	3.30161271599434e-110	8.982905480166	0.559	0.04	5.94719498532061e-106	0.519
GPM6B	5	1.31968169825681e-108	6.51764900269691	0.577	0.045	2.37714264306999e-104	0.532
ERBB3	5	1.76048890046485e-99	6.43789798116045	0.252	0.003	3.17116865640734e-95	0.249
LGI4	5	2.8828962765297e-97	5.22324120860361	0.505	0.035	5.19296106291296e-93	0.47
GPR37L1	5	1.50795869641457e-93	6.33058495701781	0.252	0.004	2.71628599985157e-89	0.248
CLDN19	5	1.10953371866791e-91	6.89196063742135	0.27	0.006	1.99860308743651e-87	0.264
RELN	5	3.02125109160938e-88	6.38621382587152	0.252	0.005	5.44217959131598e-84	0.247
AATK	5	2.96090711505462e-84	5.49135524331701	0.369	0.019	5.33348198634789e-80	0.35
MLIP	5	2.00484789581155e-76	6.26903028650118	0.315	0.015	3.61133251472535e-72	0.3
PRX	5	1.68567751332472e-68	6.28610737685944	0.378	0.029	3.03641090475182e-64	0.349
CMTM5	5	1.24588286603007e-59	5.0925109134491	0.27	0.015	2.24420880657996e-55	0.255
KCNK12	5	6.2548962797655e-59	5.58282271720829	0.252	0.012	1.12669446687416e-54	0.24
PLP1	5	3.46748366402943e-53	5.20532671880529	0.541	0.101	6.24597832401621e-49	0.44
CAPS	5	4.90794077160534e-51	4.79899667332849	0.387	0.046	8.84067371189271e-47	0.341
CRYAB	5	1.79305175113579e-50	5.04338580039489	0.757	0.26	3.2298241193209e-46	0.497
ECSCR	6	0	10.0162524100578	0.937	0.003	0	0.934
SOX18	6	0	9.85676453647239	0.775	0.004	0	0.771
MYCT1	6	0	9.42856011658111	0.757	0.002	0	0.755
AC011526.1	6	0	9.27811753712368	0.829	0.003	0	0.826
CLDN5	6	0	8.99764853795386	0.874	0.006	0	0.868
PTPRB	6	0	8.91749572952849	0.874	0.004	0	0.87
PLVAP	6	0	8.78663277520357	0.901	0.015	0	0.886
CXorf36	6	0	8.70609409211002	0.82	0.005	0	0.815
EMCN	6	0	8.43191912867103	0.982	0.016	0	0.966
TIE1	6	0	8.36144592072258	0.73	0.004	0	0.726
ELTD1	6	0	7.56340265886798	0.982	0.031	0	0.951
CYYR1	6	0	7.37851943408152	0.865	0.012	0	0.853
ESAM	6	0	7.29555798506612	0.865	0.011	0	0.854
MMRN2	6	0	7.26304221666158	0.928	0.018	0	0.91
SLCO2A1	6	7.80533261078227e-303	8.64420341832926	0.73	0.007	1.40597456318021e-298	0.723
ROBO4	6	2.84042714378407e-288	7.50256069802489	0.721	0.008	5.11646141409825e-284	0.713
CCL14	6	8.15811583322922e-284	9.76137652761121	0.622	0.002	1.46952140503958e-279	0.62
ERG	6	1.68094003501665e-277	6.90996642547567	0.712	0.009	3.02787728507549e-273	0.703
TEK	6	1.28606085586473e-276	8.28100292816725	0.631	0.004	2.31658141966913e-272	0.627
VWF	6	9.19904736185058e-268	9.01406003397486	0.982	0.046	1.65702440129015e-263	0.936
GZMA	7	2.66967993265521e-280	9.73194195171733	0.684	0.005	4.80889446269184e-276	0.679
CD3D	7	1.07718542387586e-268	8.82716635089474	0.633	0.004	1.94033410402759e-264	0.629
GZMM	7	1.08191178324668e-243	9.38774469298894	0.532	0.001	1.94884769516224e-239	0.531
CD3E	7	6.36702641317447e-208	7.44663838204251	0.519	0.004	1.14689246780512e-203	0.515
GZMH	7	5.68221302361808e-199	10.1065629404449	0.418	0	1.02353703194433e-194	0.418
CD3G	7	5.35666357019e-193	8.83252953566183	0.418	0.001	9.64895808898324e-189	0.417
LCK	7	3.38563482924656e-192	7.38774469298894	0.468	0.003	6.09854401792184e-188	0.465
CD2	7	2.17732498558934e-166	6.32744418272112	0.608	0.017	3.92201549654208e-162	0.591
KLRB1	7	3.92612324999869e-166	8.5331751325105	0.43	0.004	7.07212581022265e-162	0.426
CCL5	7	8.67764829047232e-152	6.84279787111566	0.658	0.027	1.56310478656278e-147	0.631
PTPRCAP	7	1.46232102478088e-146	5.005695605664	0.759	0.041	2.6340788619378e-142	0.718
NKG7	7	6.328313500675e-141	8.28586507896972	0.544	0.017	1.13991911087659e-136	0.527
GZMK	7	1.44817260675847e-139	7.25529439696529	0.494	0.013	2.60859331655403e-135	0.481
PRF1	7	4.13359002717365e-133	8.18129381552151	0.316	0.002	7.44583571594789e-129	0.314
BCL11B	7	1.03663616881853e-125	7.38774469298894	0.291	0.001	1.86729273089282e-121	0.29
LAT	7	5.05225304090953e-124	5.250241169239	0.481	0.015	9.10062340259034e-120	0.466
ICOS	7	9.76203112404676e-119	7.74138164760364	0.266	0.001	1.75843466637454e-114	0.265
CD96	7	3.69047098292682e-118	6.33883509250799	0.329	0.004	6.64764538154608e-114	0.325
SAMD3	7	1.69567775385639e-113	6.00072156987969	0.354	0.006	3.05442433802151e-109	0.348
CD8A	7	9.81499652744149e-107	6.48085409738042	0.304	0.004	1.76797532448804e-102	0.3
IGJ	8	0	11.2764515923479	1	0.007	0	0.993
TCL1A	8	0	10.7049723209903	0.75	0.002	0	0.748
LILRA4	8	0	10.4698490536402	1	0.004	0	0.996
CLEC4C	8	0	10.2421816902631	0.833	0.001	0	0.832
LRRC26	8	0	9.48425647746127	0.875	0.003	0	0.872
SCT	8	0	9.42088757724765	0.875	0.005	0	0.87
SHD	8	0	9.36617040753858	0.729	0.002	0	0.727
MZB1	8	0	8.72231421776386	0.917	0.002	0	0.915
DERL3	8	0	8.01818001606502	0.958	0.01	0	0.948
FAM129C	8	1.11647323767884e-297	8.21981387723467	0.75	0.004	2.0111032430309e-293	0.746
GZMB	8	2.43062804942032e-289	8.46752687948302	1	0.016	4.37829030542082e-285	0.984
LAMP5	8	3.85603915534145e-252	7.58127033630867	0.875	0.014	6.94588333051656e-248	0.861
RP11-73G16.2	8	3.03849636525419e-237	10.1267044728432	0.479	0	5.47324350273237e-233	0.479
PTCRA	8	5.60988843803266e-224	7.95677947140088	0.583	0.004	1.01050920434282e-219	0.579
BCL11A	8	2.7054117497652e-215	6.96258509308208	0.938	0.024	4.87325818485206e-211	0.914
C1orf186	8	3.59376634034717e-200	7.24218169026313	0.521	0.003	6.47345130886736e-196	0.518
PLAC8	8	2.90348160522785e-199	6.78800579707732	1	0.034	5.23004141549693e-195	0.966
SPIB	8	1.10331996599555e-193	6.20655778053241	0.833	0.02	1.98741025474779e-189	0.813
PACSIN1	8	6.0150685434517e-184	7.54174197212203	0.458	0.002	1.08349429673196e-179	0.456
PHEX	8	7.32774990698255e-178	7.34909689417964	0.542	0.006	1.31994759074477e-173	0.536
