gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
PTHLH	3	0	4.0623281112398	0.67	0.081	0	0.589
TGFA	3	0	3.57264237810473	0.662	0.108	0	0.554
ESPN	3	0	3.52820428949111	0.454	0.051	0	0.403
VEGFA	3	0	3.04821506623986	0.982	0.628	0	0.354
AP000462.2	3	0	2.95155131975641	0.653	0.128	0	0.525
MAL	3	0	2.83353320873925	0.617	0.114	0	0.503
CXXC5	3	0	2.51488682598916	0.924	0.449	0	0.475
NDRG1	3	0	2.40390793040809	0.936	0.605	0	0.331
CADM1	3	0	2.04777125622106	1	0.668	0	0.332
S100A10	3	0	1.95710676812612	0.999	0.817	0	0.182
VIM	3	0	1.56738272360246	1	0.995	0	0.005
L1CAM	3	9.84057338151745e-308	2.49225965699338	0.659	0.144	2.72062332278813e-303	0.515
LGALS3	3	2.33827626057402e-306	2.06442565224926	0.989	0.8	6.46463237760899e-302	0.189
GSN	3	1.07494944733131e-303	2.4350940409523	0.995	0.862	2.97191273703686e-299	0.133
CRYAB	3	5.05702347765367e-301	1.86072772177737	0.935	0.457	1.39811528086691e-296	0.478
GAPDH	3	1.44352596813199e-300	1.60644953552855	1	0.978	3.9909162440945e-296	0.022
NXPH4	3	2.40347710343085e-299	3.88197870277825	0.404	0.044	6.64489314785528e-295	0.36
BTG1	3	3.54256966334258e-283	1.66538502263855	0.997	0.785	9.79414234824324e-279	0.212
SERPINE2	3	1.85482729907518e-264	1.0608589050483	0.991	0.605	5.12804103375314e-260	0.386
GLUL	3	4.48493100128186e-263	2.91954501024153	0.844	0.439	1.2399488739244e-258	0.405
BARX1	4	0	4.30206402347213	0.52	0.033	0	0.487
TNNT1	4	0	3.68880710901649	0.433	0.04	0	0.393
SCG2	4	0	3.37648381184869	0.642	0.131	0	0.511
CYTL1	4	0	3.29239747032096	0.807	0.14	0	0.667
SFRP2	4	0	3.27580281456214	0.495	0.055	0	0.44
MDFI	4	0	3.05848539098349	0.72	0.107	0	0.613
LRRC17	4	0	3.02895172637308	0.758	0.133	0	0.625
FMOD	4	0	2.87859899854175	0.718	0.104	0	0.614
CD70	4	0	2.87746605247662	0.594	0.089	0	0.505
PYCR1	4	0	2.85065268436276	0.621	0.095	0	0.526
MFAP4	4	0	2.82379393175356	0.76	0.124	0	0.636
CTHRC1	4	0	2.81293905258541	0.961	0.38	0	0.581
ITM2A	4	0	2.76003632850036	0.685	0.092	0	0.593
NPW	4	0	2.75888963416181	0.767	0.156	0	0.611
FBLN1	4	0	2.74664210550933	0.96	0.289	0	0.671
MEST	4	0	2.73223399510281	0.942	0.348	0	0.594
CRABP2	4	0	2.70358138264566	0.774	0.119	0	0.655
TMEM98	4	0	2.65581366559057	0.776	0.169	0	0.607
RBP1	4	0	2.65322560161237	0.86	0.209	0	0.651
KRT18	4	0	2.63175942308054	0.872	0.167	0	0.705
KIRREL3	5	2.14732925065126e-167	3.43642209819636	0.709	0.191	5.93672117927553e-163	0.518
SH3PXD2A	5	1.11700447099684e-154	2.50978922692058	0.979	0.54	3.08818226096496e-150	0.439
NRXN1	5	4.48704724813592e-152	2.60964536359316	0.984	0.503	1.24053395269214e-147	0.481
CADM1	5	3.32724376842896e-135	2.11724306130235	0.997	0.694	9.19883084657554e-131	0.303
MTND2P28	5	1.56839006995029e-124	1.88360182175568	1	0.984	4.33612802639158e-120	0.016
AC105402.4	5	1.04556893178868e-119	1.86674730761857	1	0.999	2.89068442571617e-115	0.001
MTND1P23	5	4.53812702127961e-117	1.72239792003681	1	0.993	1.25465597757317e-112	0.00700000000000001
TMEM178B	5	6.63581210995506e-112	2.83916119634765	0.64	0.215	1.83460297403927e-107	0.425
MTRNR2L12	5	1.64388318453476e-111	1.82820187320617	1	0.986	4.54484384028325e-107	0.014
ITGB8	5	1.68126316277657e-110	1.91171658238317	0.997	0.706	4.64818826612839e-106	0.291
DST	5	9.18717129142739e-105	1.70353193067326	1	0.861	2.53997724694093e-100	0.139
STARD13	5	5.98609248073916e-102	1.97528315902395	0.987	0.767	1.65497498814996e-97	0.22
MTATP6P1	5	2.83533054724458e-101	1.60087502414258	1	0.987	7.8388383639671e-97	0.013
MTND4P12	5	4.08013419316139e-101	1.52820467328277	1	0.981	1.12803470038333e-96	0.019
ADAMTS9-AS2	5	5.55478961846274e-101	1.88639815897627	0.984	0.648	1.53573268581639e-96	0.336
FRMD5	5	5.23054240161214e-100	1.88185915693471	0.995	0.652	1.44608805777371e-95	0.343
hsa-mir-6723	5	2.56175547431469e-99	1.47226348939087	1	0.996	7.08248535983781e-95	0.004
XKR4	5	1.05321148801163e-97	2.53252179271537	0.483	0.122	2.91181380090575e-93	0.361
SORBS1	5	7.35230870899168e-97	1.76026663795673	0.958	0.572	2.03269278877493e-92	0.386
IL1RAPL1	5	4.06149607725579e-96	1.98139898034281	0.916	0.492	1.12288182047891e-91	0.424
KDR	6	0	9.31377355485432	0.639	0.002	0	0.637
RP11-536O18.2	6	0	8.97203156489922	0.435	0.001	0	0.434
AC010084.1	6	0	8.92084411004043	0.495	0.002	0	0.493
PLVAP	6	0	8.83866363929693	0.84	0.016	0	0.824
CDH5	6	0	8.83438296648067	0.709	0.005	0	0.704
VWF	6	0	8.69012192247587	0.943	0.045	0	0.898
BTNL9	6	0	8.61392113370522	0.375	0.002	0	0.373
CXorf36	6	0	8.57408715541263	0.785	0.005	0	0.78
BCL6B	6	0	8.40289403133975	0.484	0.002	0	0.482
MPZL2	6	0	8.33125184954419	0.568	0.004	0	0.564
ARHGEF15	6	0	8.09661920076387	0.505	0.003	0	0.502
ECSCR	6	0	7.99746278005482	0.59	0.006	0	0.584
AC079305.11	6	0	7.98708363427482	0.557	0.005	0	0.552
DYSF	6	0	7.80573107701307	0.842	0.016	0	0.826
TM4SF18	6	0	7.79603204904723	0.655	0.009	0	0.646
PODXL	6	0	7.75458507555839	0.649	0.008	0	0.641
ROBO4	6	0	7.75408012176906	0.674	0.007	0	0.667
ANGPT2	6	0	7.70849673787142	0.938	0.064	0	0.874
RYR2	6	0	7.68733637621084	0.609	0.018	0	0.591
RP11-563P16.1	6	0	7.59273028916771	0.505	0.009	0	0.496
C1QC	7	9.33814058755099e-272	3.11586158544432	0.839	0.135	2.58171572824022e-267	0.704
C1QA	7	1.4346958822032e-270	3.20577001363602	0.845	0.141	3.96650370552718e-266	0.704
C1QB	7	1.40601170215477e-265	3.25462693528557	0.839	0.144	3.88720055294728e-261	0.695
TYROBP	7	1.53434177871005e-224	2.76916598302129	0.833	0.159	4.24199471559967e-220	0.674
FCER1G	7	3.75210423071185e-214	2.81745418039845	0.804	0.154	1.0373442566649e-209	0.65
HLA-DQA1	7	2.42170045913416e-199	2.07058854906158	0.899	0.196	6.69527525936822e-195	0.703
FTL	7	8.75464033927144e-189	3.05439808437503	1	0.993	2.42039541459838e-184	0.00700000000000001
HLA-DPB1	7	2.67075758248972e-180	2.68941329827254	1	0.466	7.38384348830932e-176	0.534
HLA-DRA	7	3.23106638239834e-174	2.77392755817812	1	0.516	8.93292922741669e-170	0.484
HLA-DPA1	7	8.99158140138673e-173	2.78446374665199	1	0.512	2.48590251004139e-168	0.488
APOE	7	2.00694333784387e-167	3.16447266628763	1	0.673	5.54859624613694e-163	0.327
TMSB4X	7	4.74608399321807e-166	2.23397339204199	1	0.966	1.312149841605e-161	0.034
APOC1	7	1.79921405072596e-165	2.748825691033	0.676	0.138	4.97428708604205e-161	0.538
CD74	7	2.10032622894472e-163	2.68583931529501	1	0.544	5.80677192516348e-159	0.456
TPT1	7	2.54237180632482e-162	1.93424491118905	1	0.976	7.02889533294624e-158	0.024
AIF1	7	1.02981023175138e-151	2.68767736930061	0.649	0.136	2.84711634772304e-147	0.513
HLA-DRB1	7	3.22136668745729e-151	2.49924935575116	1	0.566	8.90611248081316e-147	0.434
LAPTM5	7	1.00098254109754e-149	2.66974899500329	0.756	0.208	2.76741643137237e-145	0.548
B2M	7	9.35877016220927e-141	1.89245407122718	1	0.979	2.587419186746e-136	0.021
FTH1	7	5.43054453088765e-136	2.18496040675303	1	0.98	1.50138264645451e-131	0.02
CST1	8	0	9.49200293805976	0.378	0.003	0	0.375
CST2	8	0	9.34145373473159	0.29	0.002	0	0.288
FMO2	8	0	9.21190940517611	0.631	0.003	0	0.628
PTGDS	8	0	8.3237788424084	0.296	0.005	0	0.291
PRG4	8	0	8.16285643127483	0.277	0.002	0	0.275
ADH1C	8	0	8.02199389543498	0.36	0.003	0	0.357
TAC1	8	0	7.32600008232508	0.601	0.014	0	0.587
TCERG1L	8	0	6.85052672918426	0.348	0.004	0	0.344
SFRP4	8	0	6.80219732157765	0.805	0.04	0	0.765
ITGBL1	8	0	6.73111654650658	0.457	0.009	0	0.448
DIO2	8	0	6.71667098244947	0.613	0.016	0	0.597
CP	8	0	6.57565545835767	0.405	0.009	0	0.396
SLC10A6	8	0	6.54394659863034	0.302	0.005	0	0.297
GPR133	8	0	6.02578298504809	0.488	0.013	0	0.475
VIT	8	0	5.67519113190859	0.57	0.014	0	0.556
LINC01088	8	0	5.56612338947501	0.726	0.051	0	0.675
PRELP	8	0	5.44326864866117	0.692	0.033	0	0.659
PODNL1	8	0	5.13688554546527	0.552	0.027	0	0.525
C1S	8	0	4.81578384398972	0.869	0.142	0	0.727
NTRK2	8	0	4.65319148316118	0.402	0.016	0	0.386
RPS19	9	1.8826669510213e-109	1.59032453590056	1	0.986	5.20500931948858e-105	0.014
RPL28	9	3.59903589474187e-102	1.61432035472554	1	0.985	9.95025453819285e-98	0.015
TMSB10	9	3.18368026136464e-88	1.31524903476863	1	0.992	8.80192081859482e-84	0.00800000000000001
SERF2	9	6.87121522381475e-79	1.39469762372009	1	0.968	1.89968487292807e-74	0.032
GNAS	9	1.71164669900884e-77	1.16557973105948	1	0.995	4.73218962874974e-73	0.005
RP11-234A1.1	9	4.02751097666082e-71	1.2636808045437	1	0.952	1.11348595971742e-66	0.048
RPL13P12	9	1.58953699624934e-66	1.05820181884082	1	0.974	4.39459293353055e-62	0.026
MEST	9	4.86953144358905e-66	1.57547710315649	0.871	0.396	1.34627935820907e-61	0.475
GNB2L1	9	9.5793442045032e-66	1.33962203376503	0.997	0.956	2.648401292219e-61	0.041
RPL32	9	1.2479410333256e-65	1.15571590682309	0.997	0.961	3.45018257483529e-61	0.036
RPS15	9	2.70797910171216e-65	1.20797184274121	1	0.961	7.4867498225036e-61	0.039
RPS5	9	4.88978122618861e-65	1.41579546136036	1	0.901	1.35187781560436e-60	0.099
RPS8	9	8.55000314881671e-65	1.16863575804295	0.997	0.962	2.36381937055335e-60	0.035
AC016739.2	9	1.50132698124196e-64	1.17554412240485	1	0.954	4.15071870503964e-60	0.046
LUM	9	6.04293757967395e-64	0.421183833352053	0.909	0.366	1.67069095265246e-59	0.543
RPL18	9	9.10453038051926e-64	1.24988882480664	1	0.948	2.51712951430216e-59	0.052
RPS11	9	9.36279334994249e-63	1.51580793661469	0.993	0.857	2.5885314774586e-58	0.136
MGP	9	1.17667305869577e-62	1.02544443540461	0.997	0.7	3.2531480053762e-58	0.297
RPS7	9	7.18954567418272e-61	1.3139281100103	1	0.93	1.9876936925413e-56	0.07
RPLP1	9	9.98575888697799e-61	1.21533250234764	1	0.948	2.7607627594828e-56	0.052
CD3D	10	0	9.79526648275237	0.768	0.002	0	0.766
IFNG	10	0	9.65454848947649	0.423	0.001	0	0.422
GZMA	10	0	9.47686131431464	0.806	0.004	0	0.802
CD2	10	0	9.33191206265351	0.764	0.003	0	0.761
ICOS	10	0	9.17019476637527	0.567	0.002	0	0.565
CD3E	10	0	9.106211335431	0.725	0.002	0	0.723
IGHV1OR15-1	10	0	8.88644438350138	0.359	0.001	0	0.358
XCL1	10	0	8.77326053894686	0.359	0.002	0	0.357
GZMH	10	0	8.65786676494873	0.44	0.001	0	0.439
CD3G	10	0	8.32812100787859	0.535	0.002	0	0.533
THEMIS	10	0	8.17491383671144	0.634	0.004	0	0.63
GZMK	10	0	7.92193388023312	0.62	0.011	0	0.609
CCDC64	10	0	7.75124732713461	0.655	0.009	0	0.646
CCL5	10	0	7.43876860661377	0.88	0.022	0	0.858
CD96	10	0	7.41098734093801	0.687	0.009	0	0.678
TIGIT	10	0	7.36247251266937	0.296	0.002	0	0.294
RHOH	10	0	7.35241417510464	0.683	0.012	0	0.671
LCK	10	0	7.32945745544141	0.496	0.005	0	0.491
CTSW	10	0	7.28728800119747	0.489	0.004	0	0.485
CD27	10	0	7.27500967141903	0.426	0.004	0	0.422
FHL5	11	0	9.83071683161138	0.556	0.001	0	0.555
COX4I2	11	0	9.5244420010355	0.679	0.003	0	0.676
MYOCD	11	0	8.91230436610764	0.487	0.002	0	0.485
GJA4	11	0	8.85271749663929	0.661	0.003	0	0.658
SGCA	11	0	8.5798718347855	0.365	0.001	0	0.364
HIGD1B	11	0	7.88334716664779	0.74	0.014	0	0.726
ACAN	11	0	7.80424462025019	0.455	0.004	0	0.451
TAGLN	11	0	7.59496129984972	0.899	0.089	0	0.81
TRPC6	11	0	7.25794373989813	0.729	0.013	0	0.716
RGS5	11	0	7.1789314725952	0.917	0.074	0	0.843
HTR1F	11	0	6.90576626445787	0.289	0.002	0	0.287
STEAP4	11	0	6.77251691272789	0.426	0.006	0	0.42
MYH11	11	0	6.7284863299824	0.765	0.039	0	0.726
SLC38A11	11	0	6.65912300980845	0.675	0.016	0	0.659
PLN	11	0	6.5961844899211	0.372	0.006	0	0.366
TRPC4	11	0	6.49861033270347	0.484	0.01	0	0.474
LMOD1	11	0	6.46904098222193	0.596	0.012	0	0.584
THY1	11	0	6.43630283835099	0.899	0.101	0	0.798
CNN1	11	0	6.38684147308039	0.498	0.012	0	0.486
SEPT4	11	0	5.95757788817024	0.65	0.021	0	0.629
