dataset_id	metric	n_cells	mean	sd	min	max	p1	p5	p10	p25	p50	p75	p90	p95	p99
MPNST_2	nCount_RNA	2830	10524.0222614841	8878.04491627423	503	57697	662.16	1398.05	2209.9	4388.25	7657.5	14415.5	22697	28581.2	40392.72
MPNST_2	nFeature_RNA	2830	2650.05618374558	1362.0379287001	278	8007	435.29	736	963	1660.25	2419.5	3585	4541.1	5126.65	6212.39
MPNST_2	percent.mt	2830	7.57913452390087	3.2405347962833	0.192141792800565	19.9864956110736	1.68002392517059	3.26862011216822	4.102084370399	5.41263232311589	7.10211661129802	9.02081234466399	11.8300259615793	14.0760105082071	18.1074136878392
MPNST_2	percent.ribo	2830	17.1707264886251	7.73402883805969	2.34948604992658	54.7104937422638	4.97367645386683	7.27103957014977	8.80358216311235	11.5411581124716	15.6675697532929	20.8619186073333	28.4150893986302	32.4966339220653	40.4736901340167
