dataset_id	metric	n_cells	mean	sd	min	max	p1	p5	p10	p25	p50	p75	p90	p95	p99
MPNST_2	nCount_RNA	1502	11926.0319573901	9431.95243060569	503	57697	689.07	1524.4	2870.9	5339.5	8902	16272.75	24937.6	31051.35	43471.55
MPNST_2	nFeature_RNA	1502	2943.12117177097	1331.91702719036	289	8007	446.02	841.65	1351.7	2006.5	2754	3843.5	4778.5	5234.9	6262.77
MPNST_2	percent.mt	1502	6.36849842017826	1.92263542639184	0.232018561484919	9.98100303951368	1.77613382737764	3.04495487291325	3.86129759455486	4.97980274533185	6.48007019370262	7.79728180311922	8.9440449174005	9.44315177970256	9.83034350028611
MPNST_2	percent.ribo	1502	13.3104747749004	3.84555978242127	2.34948604992658	19.992729916394	4.87804607713101	6.73696698421231	8.02136439357845	10.4291354846718	13.5514019998601	16.442812939203	18.3643799619291	19.2222594302082	19.8412339390253
