gmean	variance	residual_variance	gene
13.4513627147826	57835.9762094072	296.942708832511	APOD
5.33047209961593	19373.8514833616	221.803796212868	PTGDS
1.06806159455938	2401.38279259708	168.720109996127	CCL3
2.99701562713625	2053.20225484488	162.664543935892	HLA-DRB1
6.80722609599344	71755.1143777234	156.88924562184	PLA2G2A
0.937042861691451	898.770428155102	149.091918979043	IL8
2.76306820739189	1460.70085371737	139.107773224781	HLA-DRA
0.692274243306196	1215.08264926246	135.971503478871	CCL4
0.497903365354937	421.401812337132	112.486470473631	IL1B
1.82383231450512	571.076052111354	104.292167063615	HLA-DPB1
0.711847767082439	184.244482748834	104.128711724225	C1QA
7.04112762095429	44635.9254895891	102.594088038424	SFRP2
0.837694476078733	213.258370327241	101.744194872665	ANGPTL7
3.39573954740447	1172.70159934888	97.6499621193371	CD74
0.915924232828084	250.222178816548	89.9578694123153	LYZ
1.98292160109398	495.409813492405	88.7302142719613	HLA-DPA1
0.4286202403351	204.077880711234	87.4727130419077	CXCL3
0.554588876854759	98.7138163521894	81.1009870828083	C1QC
2.32393935582252	7232.31675281313	79.9271948247005	COMP
0.525973387320379	116.103926608995	79.3049199858253	C1QB
0.740722695529472	196.644607634439	73.3696397830916	CXCL2
0.220524276965003	150.29567875096	70.8520592346322	VWF
0.378028376945292	159.516280004571	68.3641593210948	RNASE1
9.9219107258387	70057.6142835607	66.452429604162	COL1A1
0.199845801585514	61.7018860564609	63.2351495188846	CCL3L3
0.313932348501499	41.8166948963366	62.3929421403114	S100B
0.151054985124054	91.8410997527603	60.495842750479	DARC
8.49326288336249	46750.5345019496	54.2175501489439	COL3A1
0.661065288329181	70.2782302451763	52.0227305082611	HLA-DQA1
0.361250888269633	27.4007493136276	50.0757037775977	FCER1A
0.0911748174345699	17.5950216056699	50.0010929890365	GZMB
0.701216935698762	63.6734876222872	49.2179302688378	CD14
5.45993946921681	8688.3479297219	49.2017850487273	SFRP4
0.310412626496491	32.7276918486061	47.4959490065072	BCL2A1
1.0652821560412	165.462210981495	46.5550641216409	APOE
0.368536951216232	781.872438713612	46.0508379133429	CHI3L1
0.122600691769288	134.803757000844	42.832014739937	MPZ
0.19138612285218	143.175278441968	42.1282213120674	S100A9
0.224076004998381	43.2240131697546	41.8517200249057	TNNC1
0.112388893855976	40.7450784102094	41.484677049426	CST1
0.0677580829862818	6.8720994589569	41.116852623999	IGJ
0.141012316041531	32.2615177820071	40.4827040721403	EREG
0.227623207435271	29.6189032926688	39.9284904817658	TNF
0.0894881668022722	83.6089346905054	39.0372758938936	CCL20
3.24722928104649	3470.01234798742	38.3015620983457	CXCL14
0.129040924750283	132.395493647174	37.9446775092509	FABP4
0.203304874754335	413.775093913514	37.0904364021685	MMP3
0.133108098595976	26.0485136081583	36.0155851403719	KRT19
11.5308213197831	42561.378460915	34.854676180842	COL1A2
2.11180748940642	1487.08936991838	34.2181787616728	MT2A
0.976443936108598	70.7014114067809	34.1719777396269	HLA-DQB1
0.884215885606638	202.624887330631	33.9505380989531	C7
1.64107106643667	153.33360028782	33.561318143804	SRGN
0.112833744370231	15.7483992319689	33.1290050735468	POSTN
0.122243467705268	16.9066564487536	32.8484927895673	PLVAP
0.407302587042822	112.410226965011	31.9316289019349	AGT
0.142531424145227	8.65912961330723	31.8433649240351	LYVE1
0.371035366724833	16.4828046407122	31.6356758414158	RGS1
0.907710126313149	272.433097408469	30.8299037985774	WISP2
0.226318417553284	9.72446518967192	30.729324009421	FOLR2
0.223131194227197	45.0748945414711	30.2502910828575	RRAD
2.27356898840053	1423.48004687813	29.8221405680458	IGFBP5
0.0775951046067642	2.61706069302305	29.6335173913731	CCL5
3.53752913202023	312.667555747846	29.2126715103259	HSPA1A
2.46471075144104	1489.77478706927	29.0921757488549	CCDC80
1.03816713068097	60.7995401939103	28.8959586640759	TYROBP
0.0952724433160228	2.65103966498746	28.3355047834003	GPM6B
2.690117268903	574.255342541727	27.265089116615	TAGLN
1.50005320392414	208.726816383642	26.9839978674173	ADIRF
0.0620001919011042	23.3409375088697	26.6696617626755	S100A8
0.419129955390306	20.2229998166605	26.5926421725511	DUSP2
0.561996409588415	101.002752201032	26.574985381221	PI16
0.15516956065625	11.6218321209151	26.4910931036728	G0S2
0.325937871059189	66.2519288995875	26.3276607502303	HP
0.417658269474011	18.4623365958546	26.0286655863043	TNFAIP3
0.0495255427099983	1.5509319243046	25.4137269143421	GZMA
4.08592000957461	1673.22284179188	25.0796717237922	IGFBP6
0.093375373628978	6.76619677307258	25.0433540691346	CLDN5
1.57008186510984	190.541471149354	25.0040052553072	CCL2
1.17224404421369	74.6898769401186	24.9990636662149	PLAUR
6.53605621292217	5878.42320781872	24.1443880894371	MGP
2.37379250034809	624.112352551748	24.0712631724414	C11orf96
4.64023262038083	6421.25308033261	23.9617305021788	SPARC
0.694018359496329	197.699845734059	23.3828436375081	SLPI
0.39302791318387	16.2142821800976	23.2852671410341	GPR183
0.149300943862231	5.1401110239162	23.2561489364928	CD1C
0.126428202560921	5.40407780649328	23.1519535063658	AREG
0.22164163351537	9.81010695055898	23.1001636782951	F13A1
0.676192950584534	31.0438956023852	23.0819003376593	CD83
0.0654056571600365	4.92655683177188	23.0709353266367	CCL8
0.283594674570274	6.85497160540137	22.3130519564697	CXCR4
2.7305804751263	329.19871079394	22.1714505636462	IER3
0.0798396619647987	8.84307525431633	22.12006389745	CXCL1
0.0991570550532082	2.88962122380221	21.9411683872911	FCN1
0.0676036109388853	1.63179516152664	21.7010623241699	PMP2
0.0518819412228415	2.52503714733049	21.5217598237986	NKG7
0.590212408665023	148.78410573699	21.4727506636796	PRG4
0.167982768521358	28.3996776601286	21.2952531672414	CCL13
1.31120308538292	138.42105223793	20.8319320658087	PLTP
0.074246571068322	4.78683991092312	20.5888565553681	SOX18
0.228863297867095	6.78701327791727	20.4567211183235	CD163
0.480270198127307	8.28426567954877	20.3436525716276	CRYAB
0.105939733342757	3.14926284507511	20.3210007153967	MIA
0.0786755833302577	99.0445673994873	20.2909019690938	CCL19
0.126549069962863	3.67998504901453	19.8238205990921	IL1RN
1.00721776195332	101.990637415207	19.6996633785286	A2M
0.152291560317208	3.0365434226787	19.3283904026957	CD69
1.69286067843554	64.753076305258	19.0973944241166	PMP22
0.76068153153921	27.2138389819522	18.8796067239034	AIF1
0.0413214933089807	3.79561929988885	18.4366476054344	MT3
0.0687699573822918	1.94511381236321	18.4125319224622	CCL4L2
0.0333312271398589	4.22408892192578	17.9259037081696	GNLY
0.439288512592403	47.8509479185605	17.7950508173262	HAS1
0.278296743087337	7.13839672351721	17.6910891375475	CLEC10A
3.72912484594048	1695.87685784596	17.5991348261362	FBLN1
0.0776777472725438	2635.3067750057	17.5821938150693	SPP1
0.0480918623431197	15.2450379451255	17.4946679784549	SELE
0.336096931592227	20.4987031995416	17.4823173931636	TAC1
0.914618067461705	60.6316143152039	17.306432037123	RGCC
0.0969501454545269	3.04134093233087	17.2795612153887	C15orf48
0.280456084854104	10.4546286686105	17.2569058969489	SLC2A1
0.310473750082232	6.92659346130268	17.0824770814941	MBP
0.104100411687049	9.59249551048524	17.0056933534246	PEG10
0.243942016733892	4.93372854871111	16.7817955703385	IRF7
0.140895608308844	1.92743344740268	16.7663757457854	PLP1
1.30905456733952	45.8300136622397	16.7642014123008	SGK1
0.162585580978846	2.61147670323483	16.6542608852643	CD52
0.38623490202816	22.103720064468	16.3453167227271	ACTA2
1.75548987646143	51.5698018860181	16.1995751067616	HSPA1B
0.76963043722803	25.2590233301346	15.9984031562468	FCER1G
3.0674174263962	813.725006769749	15.9440674304671	CFD
0.115756143209995	6.08395411758118	15.670707164791	EMCN
0.0410322029605115	0.765695274522032	15.547770986293	LILRA4
0.433010135734981	23.4242932801879	15.4914406172455	AQP1
0.661575291535173	19.426122071843	15.4008742304679	MS4A6A
0.0950879344283126	1.99743785061749	15.2794466892535	TSPAN13
0.210926530676942	16.6096831986671	15.2120448401725	IGFBP3
0.109902562256132	1.44062218806023	15.2005478577126	CST7
1.83701923801601	377.931453106914	15.1830801838772	IGF1
0.0571090806462826	0.79182440378247	14.9395334181151	PRX
2.24981226302288	125.366575879127	14.8693757289479	NFKBIA
0.205562939764179	2.87235107123159	14.8358093568921	IL32
2.88441620390777	446.950458271869	14.7946956541562	SPARCL1
1.94511171617098	87.319275264595	14.7881670833902	SEPP1
0.180598052148745	7.53946112782134	14.694608205019	EGFL7
