dataset_id	metric	n_cells	mean	sd	min	max	p1	p5	p10	p25	p50	p75	p90	p95	p99
MPNST_2	nCount_RNA	2284	10744.9347635727	8788.31275271564	503	57697	659.47	1350.15	2419.9	4906.25	7944.5	14377.5	22771.2	28701.15	40321.44
MPNST_2	nFeature_RNA	2284	2707.9588441331	1301.35939742504	278	8007	438.83	762.6	1132	1831	2490	3556.5	4516.8	5112.25	6160.29
MPNST_2	percent.mt	2284	7.16765304938393	2.65169839871887	0.232018561484919	14.993564993565	1.78825127661545	3.2509958723138	4.08189855746859	5.3017066633436	6.91122603470591	8.70357024046615	10.7492162290994	12.4332254296293	14.3400441789675
MPNST_2	percent.ribo	2284	15.8058484033307	5.84240575913283	2.34948604992658	29.9985929365414	5.02124405326027	7.12694549525228	8.66666987306995	11.2702298713342	15.2367887250989	19.7469060542011	24.2508689714445	26.8292152934567	29.2449150867335
