gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
LUM	0	1.41193093336341e-169	1.22540815293705	0.955	0.674	2.82696811478022e-165
OGN	0	5.22798971872396e-137	0.917911818663761	0.985	0.743	1.04674810148291e-132
DCN	0	2.04641104376779e-127	0.849207196679513	0.996	0.756	4.09732419183186e-123
COL3A1	0	7.58283871479812e-122	0.849574372762111	0.999	0.811	1.51823596747688e-117
COL1A2	0	2.47691089284493e-102	0.667329220009904	1	0.843	4.95927098965411e-98
CD81	0	6.02136815815967e-97	0.579017065472391	1	0.96	1.20559833262673e-92
MGP	0	7.22232931953063e-95	0.829254228857664	0.981	0.806	1.44605477635642e-90
CAPN6	0	3.42361465519434e-92	1.14417768931411	0.665	0.341	6.85476126263011e-88
COL5A2	0	1.91677116374652e-89	0.692439635542386	0.97	0.701	3.83775922405329e-85
CYGB	0	5.02412507228158e-86	0.99337072178816	0.74	0.422	1.00593032197222e-81
RPL10	0	3.46370894441583e-85	0.442034912910027	1	1	6.93503804850937e-81
IGFBP4	0	1.1217967552756e-84	0.781660834166304	0.914	0.658	2.24606146341282e-80
CPE	0	2.78730890881071e-83	0.827585990548478	0.883	0.602	5.58074989722081e-79
SSPN	0	4.31064797932344e-83	1.06772809069606	0.644	0.334	8.63077938420139e-79
C1S	0	5.35302520266009e-81	0.812050978684878	0.811	0.5	1.0717827060766e-76
LAPTM4A	0	2.69140851605229e-79	0.659138657708275	0.955	0.835	5.3887381308399e-75
COL1A1	0	8.18820185878964e-79	0.57249282641551	1	0.851	1.63944177616686e-74
KRT10	0	9.44589192234335e-79	0.673631329700402	0.947	0.754	1.89125648069159e-74
FMO1	0	7.16375697231405e-78	1.22524241879835	0.545	0.254	1.43432742099672e-73
IGFBP7	0	2.687596337858e-77	0.55235018664923	0.953	0.776	5.38110538765929e-73
COL21A1	0	4.88971320773774e-76	1.13758519686952	0.53	0.246	9.79018378453251e-72
SOD3	0	1.0802139886279e-73	1.01810594264253	0.598	0.304	2.16280444803077e-69
IGF2	0	1.66316528366068e-71	0.4919739003165	0.99	0.824	3.32998953094541e-67
COL6A1	0	2.13106878369779e-71	0.564381828459775	0.993	0.782	4.26682591871971e-67
COL6A2	0	1.62128854420624e-70	0.564370904296821	1	0.824	3.24614392320974e-66
ISLR	0	1.81967926691678e-70	0.598673950639337	0.969	0.726	3.64336182822077e-66
NDN	0	1.2541738003719e-69	0.94399569460439	0.643	0.352	2.51110678310462e-65
RPLP1	0	2.31058838975745e-69	0.346133295876138	1	1	4.62626007397237e-65
MAGED2	0	1.17125218003481e-67	0.721179684169299	0.855	0.623	2.34508111486569e-63
MXRA8	0	1.74999748134105e-67	0.778579919222753	0.835	0.561	3.50384495714104e-63
BGN	0	4.8291260449586e-67	0.745887353060605	0.816	0.531	9.66887616721611e-63
PCOLCE	0	3.59135772188341e-66	0.552844586758213	0.985	0.749	7.19061643075497e-62
CDC42EP5	0	1.10904413308287e-65	0.73766212083886	0.818	0.541	2.22052816325851e-61
MFAP4	0	2.98039089016646e-65	0.835627762194652	0.718	0.429	5.96733864029128e-61
CRABP2	0	4.61011185878542e-65	0.912823605316114	0.662	0.375	9.23036596366017e-61
ASPN	0	3.85634811596753e-64	0.95135667403238	0.554	0.282	7.72118019779019e-60
CALD1	0	4.00869629880718e-64	0.54734499546599	0.984	0.806	8.02621172947174e-60
LAMB1	0	1.07090885821849e-63	0.555425352560391	0.962	0.744	2.14417371592506e-59
PI16	0	6.44935396725187e-62	1.16155322539009	0.435	0.197	1.29128965132317e-57
ABCA10	0	1.0663977881351e-61	0.90332219514594	0.555	0.284	2.1351416514041e-57
RPL5	0	7.23625330588183e-61	0.402999728647219	1	0.995	1.44884263690366e-56
BOC	0	2.73162304425946e-60	0.710500162167334	0.762	0.467	5.4692556592163e-56
CHCHD2	0	1.01271496337007e-59	0.443880250021665	0.987	0.936	2.02765789965955e-55
NPM1	0	1.07759200983308e-59	0.452303559134376	0.989	0.972	2.1575547220878e-55
CD63	0	5.87095354258038e-59	0.406383878894104	0.996	0.98	1.17548231829544e-54
ABCA8	0	6.39556402734024e-59	1.15282520589235	0.463	0.227	1.28051982955406e-54
RARRES2	0	1.60038268803356e-58	0.620264865349197	0.75	0.469	3.20428621798078e-54
DLK1	0	4.49332655095199e-57	0.532640268014727	0.971	0.777	8.99653842031607e-53
PRRX1	0	1.03919139642404e-56	0.821435697151748	0.706	0.441	2.08066901392021e-52
NGFRAP1	0	3.01201830720276e-56	0.562115546067389	0.921	0.711	6.03066305468137e-52
COL6A3	0	1.20547118795841e-55	0.607258119403731	0.908	0.654	2.41359441253034e-51
EPHX1	0	2.46224250836852e-55	1.04439790880055	0.547	0.31	4.92990195025544e-51
RPL19	0	4.28390897043076e-55	0.314537547113645	1	1	8.57724254059647e-51
H3F3B	0	4.57375963524398e-55	0.323964433689457	1	0.998	9.15758154168551e-51
GSN	0	7.29901162091032e-55	0.645387181790054	0.908	0.773	1.46140810673867e-50
FXYD1	0	2.67177132931868e-54	0.760979132144591	0.659	0.389	5.34942055556187e-50
MORF4L1	0	3.84077832166495e-54	0.481076186072162	0.982	0.897	7.69000635563756e-50
EDNRA	0	5.38462656321808e-54	1.03995086556098	0.486	0.253	1.07810993048752e-49
APOD	0	9.61246819110066e-54	1.0305375170873	0.826	0.662	1.92460838122218e-49
MEOX2	0	1.99833160335087e-53	0.900720347640393	0.627	0.375	4.00105953622912e-49
FSTL1	0	1.0899460303884e-52	0.560221387914451	0.878	0.627	2.18228994204366e-48
ITM2A	0	1.35212433957344e-52	0.549326629405372	0.921	0.707	2.70722335269395e-48
CDH11	0	1.78589773493227e-52	0.756889261744212	0.641	0.376	3.5757244448814e-48
RPS12	0	1.43104603543847e-51	0.33040868954739	1	1	2.8652403721549e-47
RPL4	0	1.67100847931241e-51	0.415462182643908	0.988	0.954	3.34569317727931e-47
CPXM1	0	4.59288866397059e-51	0.734234842348533	0.672	0.418	9.19588168300191e-47
RPS2	0	1.61961242782158e-50	0.30092348964353	1	0.999	3.24278800298437e-46
TIMP1	0	3.01192282682371e-50	0.484451334125966	0.989	0.92	6.03047188386644e-46
PTN	0	4.63617132643086e-50	0.580495525584	0.93	0.732	9.28254222977988e-46
PDGFRB	0	5.86284607505911e-50	0.758640512000263	0.609	0.359	1.17385904114833e-45
PPIB	0	6.94492009384744e-50	0.404032956550634	0.991	0.923	1.39051190119013e-45
GLT8D2	0	2.10453597252273e-49	0.821722553528562	0.533	0.291	4.21370192418501e-45
FBLN1	0	4.69137598623645e-48	0.849586137493471	0.547	0.315	9.39307299964263e-44
SUMO2	0	4.7032466483746e-48	0.427731922440516	0.973	0.925	9.41684043937562e-44
IGFBP6	0	1.42941195022676e-47	1.49347132684355	0.338	0.154	2.86196860674403e-43
CNN3	0	2.36930297038203e-47	0.567489146797399	0.875	0.671	4.7438184072989e-43
CCND2	0	3.51730361852e-47	0.550630667460511	0.862	0.655	7.04234530500074e-43
SPARCL1	0	3.57250176592235e-47	0.473201990880441	0.742	0.488	7.15286303572972e-43
SPARC	0	4.61694342704712e-47	0.411267724656653	0.996	0.812	9.24404412963375e-43
PSMB5	0	7.75271535508746e-47	0.749669432307947	0.664	0.432	1.55224866839561e-42
S100A13	0	8.00830560502835e-47	0.729350549480342	0.705	0.47	1.60342294823878e-42
HDDC2	0	1.73612857399526e-46	0.837191155570746	0.552	0.322	3.47607663085331e-42
RPL10A	0	2.51065202594142e-46	0.378186343740012	0.993	0.983	5.02682748633991e-42
COLEC12	0	1.54720845924361e-45	0.688605480622082	0.664	0.427	3.09782077709755e-41
