gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
TNMD	3	1.28005030387528e-81	1.2557684339096	0.608	0.271	2.56291671841908e-77	0.337
THBS4	3	7.99946412540894e-81	0.877104092962299	0.94	0.682	1.60165270718938e-76	0.258
FAT1	3	3.41682126227325e-77	0.993495092096243	0.839	0.496	6.8411595313235e-73	0.343
GPC3	3	4.57155162077931e-71	0.900932657906173	0.88	0.557	9.15316065512434e-67	0.323
FGFR1	3	1.75905570243095e-69	0.769590373334925	0.945	0.668	3.52198132740725e-65	0.277
MEST	3	2.33846037497051e-66	0.9593298481373	0.838	0.534	4.68206536276596e-62	0.304
NGFRAP1	3	1.89542548964988e-64	0.760451434356343	0.951	0.718	3.79502091537698e-60	0.233
RPS4X	3	3.07565006497877e-64	0.498761779066683	1	0.999	6.15806656010048e-60	0.001
RPL19	3	2.3470835507284e-61	0.4006387753475	1	1	4.69933068526841e-57	0
PPIB	3	4.80302384229937e-60	0.597939755895129	0.992	0.927	9.6166143370518e-56	0.0649999999999999
ACTG1	3	2.09605420781486e-58	0.613292623745724	0.999	0.986	4.19671973488692e-54	0.013
GAS2	3	3.83439317073678e-58	1.07978432433352	0.607	0.308	7.67722200644919e-54	0.299
FOLR2	4	0	5.30893144311459	0.752	0.034	0	0.718
CD163	4	0	5.05949024902227	0.885	0.048	0	0.837
C1QC	4	0	5.02407375166389	0.939	0.059	0	0.88
C1QB	4	0	5.00406264108955	0.914	0.063	0	0.851
F13A1	4	0	4.9539410412567	0.808	0.045	0	0.763
GPR34	4	0	4.94227440620664	0.585	0.024	0	0.561
SLCO2B1	4	0	4.91470786770502	0.684	0.034	0	0.65
C1QA	4	0	4.90310103897541	0.957	0.092	0	0.865
RNASE1	4	0	4.8613489323834	0.764	0.095	0	0.669
CSF1R	4	0	4.82230116595671	0.863	0.053	0	0.81
MSR1	4	0	4.8030339459631	0.838	0.047	0	0.791
C3	4	0	4.75567877555027	0.56	0.032	0	0.528
TREM2	4	0	4.68364155155199	0.459	0.021	0	0.438
C3AR1	4	0	4.62475787117056	0.66	0.035	0	0.625
MS4A4A	4	0	4.62046731402068	0.789	0.048	0	0.741
FCGR3A	4	0	4.60285674857137	0.761	0.041	0	0.72
CD14	4	0	4.53156594768692	0.892	0.064	0	0.828
CYBB	4	0	4.3951083512516	0.712	0.048	0	0.664
MS4A7	4	0	4.38197489042619	0.917	0.064	0	0.853
ADAP2	4	0	4.33639632583214	0.513	0.031	0	0.482
MT-ATP6	5	1.44604965378593e-155	0.962457964514233	1	1	2.89528061681018e-151	0
MT-CO3	5	1.89573908720585e-143	1.01950652606386	1	1	3.79564880040355e-139	0
MT-CYB	5	1.07295813280099e-132	0.915891132295124	1	1	2.14827677349415e-128	0
MT-CO2	5	1.84351257964079e-129	0.828304794387429	1	1	3.69108088695679e-125	0
MT-ND4	5	2.87062205768296e-123	0.827248977236983	1	1	5.74755948389282e-119	0
MT-CO1	5	1.67322940652512e-109	0.76782375647175	1	1	3.3501399177446e-105	0
MT-ND1	5	9.66542529282308e-99	0.83608497893921	1	0.999	1.93521145212904e-94	0.001
MT-ND3	5	7.62331018917217e-92	0.823555358634519	1	1	1.52633916607605e-87	0
MT-ND2	5	4.91646041456387e-91	0.773307127621826	1	0.998	9.84373704203977e-87	0.002
MT-ND5	5	2.38684896949201e-74	0.796157432384399	1	0.992	4.7789490067169e-70	0.00800000000000001
MT-ND4L	5	4.51571304371746e-52	0.666172070737931	1	0.995	9.0413606561311e-48	0.005
7SK.2	5	3.41493575083525e-38	0.926353273832741	0.993	0.928	6.83738436032234e-34	0.0649999999999999
MTRNR2L12	5	7.19311228205921e-36	0.584535361386291	1	0.998	1.44020494111389e-31	0.002
MEG3	5	3.87186486411453e-28	0.950420327296267	0.967	0.767	7.75224783093012e-24	0.2
SON	5	2.78524129869333e-25	0.622870876722935	0.991	0.935	5.57661012824379e-21	0.0559999999999999
KCNQ1OT1	5	8.24299139185557e-23	0.996257034375989	0.688	0.492	1.65041173647732e-18	0.196
MT-ATP8	5	3.77379286546591e-22	0.60438148695424	0.965	0.835	7.55588807523585e-18	0.13
LUC7L3	5	6.93224944486609e-22	0.650316142732167	0.938	0.792	1.38797498385109e-17	0.146
TSHZ2	5	4.22997128155135e-19	0.703686258241272	0.9	0.664	8.4692484999221e-15	0.236
DDX17	5	1.90981789470476e-18	0.630234019589289	0.947	0.853	3.82383738877787e-14	0.094
IL1B	6	0	7.03360308540613	0.409	0.015	0	0.394
BCL2A1	6	0	5.31902420746049	0.407	0.02	0	0.387
IL8	6	0	5.21825010082522	0.5	0.037	0	0.463
CXCL2	6	0	4.90756508851471	0.496	0.039	0	0.457
PLAUR	6	0	4.63903001129788	0.716	0.092	0	0.624
CD83	6	0	4.46096705535485	0.671	0.071	0	0.6
ATF3	6	0	4.21495668910845	0.782	0.137	0	0.645
IER3	6	0	4.16798920562384	0.887	0.19	0	0.697
KLF4	6	0	4.07501734086441	0.673	0.084	0	0.589
IFI30	6	0	4.04880529523263	0.78	0.076	0	0.704
NR4A2	6	0	3.81384989871081	0.727	0.094	0	0.633
LST1	6	0	3.55945832096616	0.747	0.098	0	0.649
GPR183	6	0	3.40927593010377	0.736	0.105	0	0.631
LYZ	6	0	3.3125324340037	0.833	0.124	0	0.709
C1orf162	6	0	3.31229398374333	0.82	0.103	0	0.717
HLA-DQA1	6	0	3.22467535671809	0.927	0.164	0	0.763
MNDA	6	0	3.19718825889245	0.664	0.077	0	0.587
FGL2	6	0	3.11368254134849	0.771	0.108	0	0.663
HLA-DQB1	6	0	3.06605619204478	0.949	0.18	0	0.769
SPI1	6	0	3.04267860133706	0.751	0.098	0	0.653
CD3D	7	0	7.74816047228746	0.502	0.003	0	0.499
KLRB1	7	0	7.61531448371034	0.376	0.004	0	0.372
CD3G	7	0	7.37880764310751	0.412	0.003	0	0.409
CCL5	7	0	7.31215366432138	0.563	0.017	0	0.546
GZMK	7	0	7.2458801510896	0.329	0.008	0	0.321
CD3E	7	0	7.23878742436108	0.437	0.004	0	0.433
IL7R	7	0	7.13734694214835	0.612	0.013	0	0.599
LCK	7	0	7.07455802858277	0.315	0.003	0	0.312
PTPRCAP	7	0	6.88114284360868	0.668	0.015	0	0.653
CTSW	7	0	6.82412257006452	0.307	0.006	0	0.301
CD247	7	0	6.81697033064704	0.302	0.003	0	0.299
SAMD3	7	0	6.8008998999203	0.337	0.004	0	0.333
GZMA	7	0	6.74991894941966	0.361	0.004	0	0.357
CD7	7	0	6.69187671959785	0.466	0.014	0	0.452
CD2	7	0	6.59486538466093	0.637	0.016	0	0.621
CD96	7	0	6.40261222626697	0.339	0.005	0	0.334
SPOCK2	7	0	5.55451551030724	0.373	0.014	0	0.359
LTB	7	0	5.01636340758776	0.595	0.029	0	0.566
ACAP1	7	0	4.7370135405514	0.646	0.04	0	0.606
STK17A	7	0	4.42127990703992	0.69	0.075	0	0.615
DIAPH3	8	0	7.69702733194454	0.497	0.004	0	0.493
RRM2	8	0	7.51298664051507	0.506	0.007	0	0.499
NMU	8	0	7.47833420365285	0.326	0.004	0	0.322
HIST1H3G	8	0	7.37840060014743	0.253	0.002	0	0.251
E2F8	8	0	7.24911758320247	0.348	0.003	0	0.345
SPC25	8	0	7.17321746884321	0.448	0.005	0	0.443
CDCA3	8	0	7.13273839948814	0.375	0.005	0	0.37
KIF20A	8	0	7.12686183315147	0.262	0.002	0	0.26
MELK	8	0	7.05181112789021	0.473	0.005	0	0.468
UBE2C	8	0	7.02887975400496	0.655	0.013	0	0.642
NCAPG	8	0	6.99256074143988	0.5	0.006	0	0.494
E2F7	8	0	6.96105294018139	0.326	0.004	0	0.322
CDK1	8	0	6.94302265258441	0.576	0.01	0	0.566
NUF2	8	0	6.92313325608005	0.506	0.008	0	0.498
HJURP	8	0	6.91405546064422	0.29	0.003	0	0.287
CKAP2L	8	0	6.91095344538522	0.427	0.005	0	0.422
TPX2	8	0	6.91005044407832	0.628	0.014	0	0.614
HIST1H3B	8	0	6.88174933531494	0.317	0.004	0	0.313
TOP2A	8	0	6.83440064720477	0.811	0.03	0	0.781
TTK	8	0	6.81520207371793	0.299	0.003	0	0.296
CLDN1	9	8.3809702497819e-198	3.1979997218494	0.576	0.074	1.67803786341133e-193	0.502
FOXS1	9	3.03801870619318e-166	3.75301970837703	0.43	0.047	6.08272105353999e-162	0.383
CYP1B1	9	1.17502497986517e-163	2.89838707020606	0.651	0.122	2.35263501468605e-159	0.529
FZD2	9	2.87889466278952e-156	2.77712849023257	0.735	0.17	5.76412289383717e-152	0.565
ABCA8	9	5.99256956504235e-155	2.3594454392852	0.847	0.234	1.19983227831278e-150	0.613
PI16	9	8.49133635688212e-154	2.64937855884209	0.791	0.205	1.70013536537494e-149	0.586
APOD	9	5.92355997033819e-124	2.87161349628493	0.953	0.674	1.18601517726111e-119	0.279
SHISA3	9	9.90757842973828e-121	3.63637908091536	0.274	0.025	1.9836953532022e-116	0.249
C11orf96	9	1.70866593171738e-116	3.08824816052536	0.617	0.154	3.42109092848455e-112	0.463
PLAC9	9	1.38441622094503e-114	2.37572303516466	0.682	0.185	2.77187815757614e-110	0.497
ABCA9	9	5.33024777799477e-108	2.14012017486217	0.757	0.239	1.06722221011011e-103	0.518
CHN1	9	1.33788189222192e-104	2.50322740557792	0.474	0.091	2.67870712460674e-100	0.383
VIT	9	7.74654861565762e-102	2.34809331989661	0.514	0.108	1.55101396382697e-97	0.406
CAPN6	9	9.65358677461254e-95	1.90015862418927	0.847	0.367	1.93284114401292e-90	0.48
IGFBP7	9	2.89429948303169e-91	1.26794348709715	0.988	0.793	5.79496642492605e-87	0.195
SOCS3	9	9.46553309849716e-75	2.53441302331628	0.47	0.123	1.8951890369811e-70	0.347
ABCA6	9	2.20436442615152e-74	1.63335240452121	0.723	0.277	4.41357845404057e-70	0.446
GSN	9	1.48353106766702e-71	1.21243689510181	0.963	0.785	2.9703259036829e-67	0.178
TENM2	9	2.50641609901685e-71	2.03265913226268	0.467	0.12	5.01834631345153e-67	0.347
NR2F2	9	1.17049187466299e-70	1.76843077424518	0.754	0.329	2.34355883145024e-66	0.425
LUM	10	1.54806352821492e-88	1.45581322062009	0.99	0.703	3.09953279619191e-84	0.287
CXCL14	10	3.28898035632693e-73	2.16368518056439	0.598	0.19	6.58519646943778e-69	0.408
DIO2	10	3.732360571428e-70	2.53213180044972	0.363	0.075	7.47293233611315e-66	0.288
C1S	10	6.88905342136172e-69	1.40656518111272	0.894	0.53	1.37932627602504e-64	0.364
DHRS3	10	1.93353860877271e-66	1.95324426577177	0.672	0.271	3.87133100248471e-62	0.401
COL1A2	10	6.44192581426573e-66	0.95212632129105	1	0.86	1.28980238653228e-61	0.14
FMO1	10	2.45845398141397e-63	1.47636632220361	0.72	0.278	4.92231656158706e-59	0.442
DCN	10	6.10847661925633e-62	1.01099210813864	1	0.782	1.2230391887075e-57	0.218
MGP	10	1.62551878752839e-61	1.37814455304608	0.99	0.825	3.25461371638933e-57	0.165
COL14A1	10	3.56296838832286e-60	1.81966992511795	0.621	0.237	7.13377530710004e-56	0.384
IGF2	10	1.34609241082171e-59	0.921639391634169	1	0.842	2.69514622494723e-55	0.158
DDIT4L	10	7.02428143511371e-59	2.36100310746032	0.273	0.05	1.40640162893847e-54	0.223
C7	10	5.5482921956252e-58	2.48939526714804	0.312	0.066	1.11087906340808e-53	0.246
PPAP2B	10	1.4222258330465e-57	1.733054835043	0.672	0.285	2.84758056292571e-53	0.387
MSX1	10	6.03246972344538e-57	1.70929419445904	0.627	0.246	1.20782108802823e-52	0.381
ISLR	10	6.44425246524263e-56	0.966632878377928	0.994	0.751	1.29026822859088e-51	0.243
COL5A2	10	1.38216614305464e-53	1.00425323394623	0.994	0.73	2.76737305162399e-49	0.264
OGN	10	8.51946716911801e-53	0.957577730942611	0.994	0.769	1.70576771660081e-48	0.225
IGFBP4	10	1.0933208722191e-52	1.0778300272378	0.942	0.685	2.18904705035709e-48	0.257
COL1A1	10	6.00212542185748e-52	0.878926041943544	1	0.867	1.2017455519643e-47	0.133
TM4SF18	11	0	9.00674212669951	0.433	0.001	0	0.432
DARC	11	0	8.64083534753433	0.409	0.011	0	0.398
RAMP3	11	0	8.46448407693259	0.47	0.005	0	0.465
SELP	11	0	8.46448407693259	0.265	0.001	0	0.264
PTPRB	11	0	8.36862406152507	0.671	0.005	0	0.666
PODXL	11	0	8.27612635739329	0.584	0.003	0	0.581
MMRN1	11	0	8.13398008786541	0.56	0.005	0	0.555
CXorf36	11	0	8.02417981904332	0.826	0.005	0	0.821
MMRN2	11	0	8.0088045931564	0.644	0.005	0	0.639
CLDN5	11	0	7.9942607289297	0.919	0.02	0	0.899
BCL6B	11	0	7.97144406565247	0.55	0.003	0	0.547
CYYR1	11	0	7.93396936023381	0.567	0.004	0	0.563
VWF	11	0	7.91675057013484	0.879	0.026	0	0.853
NOS3	11	0	7.84818836940664	0.443	0.002	0	0.441
ECSCR	11	0	7.79540095504721	0.866	0.007	0	0.859
PLVAP	11	0	7.79487375056815	0.584	0.006	0	0.578
USHBP1	11	0	7.69714483372286	0.282	0.001	0	0.281
CDH5	11	0	7.65103975291902	0.94	0.012	0	0.928
FAM167B	11	0	7.61648717037764	0.336	0.003	0	0.333
AC011526.1	11	0	7.48402426332823	0.752	0.007	0	0.745
SOX10	12	0	8.86944574698026	0.278	0.001	0	0.277
MIA	12	0	8.66072826254089	0.364	0.004	0	0.36
PRIMA1	12	0	8.30494734881882	0.285	0.001	0	0.284
ERBB3	12	0	7.59742255791922	0.325	0.003	0	0.322
CMTM5	12	3.56719506985365e-275	6.97669933369202	0.305	0.004	7.14223796886097e-271	0.301
PTPRZ1	12	4.38896859608141e-264	7.5719518704031	0.397	0.011	8.78759292307421e-260	0.386
FXYD3	12	8.92355595797478e-263	8.31843057818245	0.258	0.003	1.78667437390571e-258	0.255
CRYAB	12	5.23708292614544e-253	7.87321552973899	0.377	0.01	1.04856874347284e-248	0.367
LGI4	12	3.84694442691345e-243	7.19333535820091	0.358	0.009	7.70235213156611e-239	0.349
CHL1	12	1.05412509311742e-194	6.1234913695868	0.278	0.007	2.1105692614397e-190	0.271
SOX2	12	9.85047949481765e-182	6.40157729119433	0.338	0.012	1.97226300445239e-177	0.326
FOXD3	12	1.01112896258293e-157	5.81593023765326	0.285	0.01	2.02448240888355e-153	0.275
AKAP6	12	2.15766206701508e-154	5.3740348312374	0.265	0.008	4.3200709905776e-150	0.257
MYLK	12	1.91094728802223e-140	5.18673580274725	0.377	0.023	3.82609866007812e-136	0.354
ITGA3	12	3.92255050616096e-130	4.99170149703126	0.285	0.013	7.85373062343547e-126	0.272
MPZ	12	4.59619258945299e-129	6.65400608628558	0.285	0.013	9.20249680260278e-125	0.272
FEZ1	12	8.51727052901196e-124	4.87509231012141	0.358	0.024	1.70532790531877e-119	0.334
ADIRF	12	9.15671232252604e-123	4.33754449001052	0.404	0.031	1.83335694121616e-118	0.373
S100B	12	1.48049847862241e-119	8.3754777784797	0.411	0.035	2.96425405389778e-115	0.376
CADM4	12	3.80011105618975e-115	4.69952074553795	0.258	0.012	7.60858235670311e-111	0.246
