gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
TMEM98	0	9.74067815856006e-43	0.824081964916337	0.517	0.294	1.9502785809069e-38
COLEC12	0	1.15794442357219e-42	0.681948516279562	0.66	0.428	2.31843632487625e-38
HDDC2	0	1.32401660767708e-42	0.813690029824009	0.546	0.325	2.65094605189105e-38
POSTN	0	3.54871883080337e-42	0.467550533617486	0.907	0.71	7.1052448430345e-38
MSX1	0	5.90936875958946e-42	1.09401204827099	0.432	0.235	1.183173813045e-37
COPZ2	0	6.74245329188663e-42	0.704185346973321	0.603	0.373	1.34997399810154e-37
OLFM2	0	7.77534636898527e-42	0.812882677100425	0.513	0.294	1.55677984999823e-37
EID1	0	8.95245183494678e-42	0.455321210422675	0.937	0.827	1.79245990639304e-37
RPS4X	0	1.28954195959594e-41	0.303077009653554	1	0.998	2.581920911503e-37
CXCL14	0	1.32859162939823e-41	1.20458279427779	0.364	0.182	2.66010616038113e-37
SCN7A	0	3.44109004397115e-41	0.891711944597129	0.398	0.197	6.88975048603905e-37
SEPT11	0	6.14401033343326e-41	0.719988069662484	0.719	0.515	1.23015374896001e-36
C1R	0	7.57317859412584e-41	0.773606636724063	0.555	0.331	1.51630181811588e-36
ATP6V1G1	0	8.3434579544213e-41	0.482415212539985	0.888	0.757	1.67052715163423e-36
COL5A1	0	1.99042762781448e-40	0.520014211505832	0.795	0.549	3.98523419641016e-36
CNTN5	0	1.03174537125573e-39	1.02179869168564	0.385	0.197	2.06576058232822e-35
TSC22D1	0	1.4410982611686e-39	0.78173265975172	0.699	0.518	2.88536693851176e-35
MMP2	0	1.56590148971602e-39	0.5160850108557	0.839	0.618	3.13524796270942e-35
VIM	0	1.61328129948043e-39	0.465784274028642	0.974	0.964	3.23011181781972e-35
MDK	0	2.0046163956578e-39	0.520194267213419	0.836	0.628	4.01364294738604e-35
GPX8	0	2.37157869195889e-39	0.732684833339175	0.532	0.311	4.74837485704008e-35
CFH	0	2.76347223128688e-39	0.480535090188193	0.854	0.62	5.5330241014826e-35
ABCA6	0	5.01669042154428e-39	0.750047926183314	0.474	0.268	1.00444175620159e-34
ARID5B	0	9.9489187857427e-39	0.726864441481095	0.63	0.412	1.9919725192814e-34
RPS4Y1	0	1.76310612936895e-38	0.406443923524977	0.957	0.915	3.53009109222252e-34
PLAC9	0	3.27844139077449e-38	0.899445525369045	0.363	0.181	6.56409535260868e-34
C15orf61	0	3.85250030661595e-38	0.783224847776687	0.538	0.332	7.71347611390646e-34
ATP5G1	0	6.90845610339395e-38	0.519642862893966	0.827	0.633	1.38321108102154e-33
TCEB2	0	8.04407895840234e-38	0.414859527947895	0.968	0.918	1.61058548905132e-33
FKBP10	0	9.83235208824607e-38	0.458312394666533	0.86	0.632	1.96863353510863e-33
CDO1	0	1.23783907781329e-37	1.00160657994056	0.331	0.159	2.47840140159777e-33
LAMA4	0	1.98965992842632e-37	0.697106246946297	0.549	0.33	3.98369710869518e-33
RPS8	0	3.19450120407651e-37	0.272920943305717	1	1	6.39603031080198e-33
TRIP6	0	4.44734683476259e-37	0.712343828820493	0.543	0.33	8.90447783256166e-33
SGCE	0	5.35263494828633e-37	0.760996615818637	0.526	0.321	1.07170456934589e-32
WASL	0	6.17376524093386e-37	0.681737005337243	0.587	0.369	1.23611127653978e-32
SEPT7	0	9.64311901810479e-37	0.477160909718997	0.943	0.843	1.93074528980494e-32
CTSK	0	1.04774769831597e-36	0.900151821053786	0.404	0.216	2.09780044156823e-32
SLC25A6	0	1.41350627808994e-36	0.413384595851973	0.96	0.894	2.83012226999167e-32
SERPINF1	0	1.74960217207467e-36	0.569319437371605	0.727	0.502	3.50305346892791e-32
LIFR	0	2.0196209135181e-36	0.707486980240263	0.486	0.278	4.04368499304594e-32
DAD1	0	2.25855827976932e-36	0.465799740554241	0.868	0.722	4.52208538775413e-32
FIBIN	0	2.46268520483342e-36	0.794263451125327	0.587	0.372	4.93078831711747e-32
NFIB	0	2.74491077666578e-36	0.539873105081531	0.782	0.587	5.49586035704023e-32
CXCL12	0	4.46866025544013e-36	0.699020640199051	0.533	0.32	8.94715156344222e-32
ZNF667-AS1	0	8.04076661749073e-36	0.753411144134754	0.539	0.336	1.609922292154e-31
KDELR2	0	9.40653563255815e-36	0.503419372936325	0.837	0.674	1.88337656435079e-31
TMEM204	0	1.07087493078805e-35	0.944695889703868	0.406	0.223	2.14410578642382e-31
ARF4	0	1.65077052718073e-35	0.573976700825158	0.734	0.537	3.30517274952125e-31
HEY1	0	1.94427919729899e-35	1.20921537251823	0.273	0.124	3.89283580883203e-31
FBN1	0	3.93297771825059e-35	0.566249729097236	0.717	0.497	7.87460798748133e-31
PRDX6	0	8.01454604855042e-35	0.510954190168162	0.883	0.777	1.60467240984077e-30
SFRP2	0	9.12083633027244e-35	0.85624120021774	0.454	0.262	1.82617385004715e-30
SLC9A3R2	0	9.33038284649746e-35	0.603525988808789	0.556	0.351	1.86812925352572e-30
LGALS1	0	1.00079912596136e-34	0.317910077645215	0.984	0.935	2.00380000999983e-30
NFIX	0	1.05952496632365e-34	0.472574022664779	0.725	0.491	2.12138088757321e-30
CIRBP	0	1.25150270917317e-34	0.396930987102758	0.957	0.89	2.50575872430652e-30
C1orf21	0	1.4977629453593e-34	0.728954571854883	0.56	0.359	2.99882096919839e-30
PHYHIP	0	4.31845236774454e-34	1.17021421281066	0.25	0.11	8.64640533069811e-30
ARF5	0	6.25096575248042e-34	0.52268348085314	0.804	0.632	1.25156836296163e-29
SEC61G	0	1.17447898219782e-33	0.424708141887628	0.906	0.779	2.35154181815647e-29
EPS8	0	1.57438951241492e-33	0.752388763245835	0.521	0.327	3.15224268175716e-29
KDM5B	0	1.69526934199728e-33	0.667884091487273	0.61	0.406	3.39426827654695e-29
LMAN1	0	1.86545034767753e-33	0.535994916442315	0.755	0.559	3.73500468611995e-29
CDK4	0	2.78764490233446e-33	0.632347753172155	0.544	0.339	5.58142262345405e-29
MEST	0	2.94672124282168e-33	0.413013622288126	0.775	0.53	5.89992527237758e-29
COL4A2	0	3.0352497697539e-33	0.477818579536862	0.83	0.642	6.07717708900125e-29
ZFHX4	0	5.25187966499086e-33	0.549494055335483	0.673	0.452	1.05153134652447e-28
SSR2	0	6.58207493051661e-33	0.477126909495528	0.864	0.752	1.31786304258804e-28
DDR2	0	6.74341143749732e-33	0.520962198298366	0.59	0.368	1.35016583801571e-28
IGF1	0	6.95340782948518e-33	0.834306811146478	0.385	0.21	1.39221131561952e-28
LRRC17	0	7.63187605780018e-33	0.876744093636045	0.389	0.214	1.52805422429275e-28
TSPAN3	0	1.3123762933089e-32	0.484300389431271	0.807	0.605	2.62763981446309e-28
PHF14	0	1.36771925174744e-32	0.54987748852323	0.663	0.45	2.73844748584872e-28
CRLF1	0	1.92627856944209e-32	0.896073191924964	0.375	0.205	3.85679495173696e-28
GPC3	0	2.49630823082436e-32	0.496197281086954	0.766	0.56	4.99810833975654e-28
MXRA7	0	2.53238665041881e-32	0.616452703173476	0.599	0.391	5.07034455146855e-28
LAMA2	0	3.78113925738283e-32	0.505721494215484	0.692	0.469	7.5705970211319e-28
SNUPN	0	4.21245479454785e-32	0.809690872610716	0.425	0.244	8.4341769896437e-28
PDCD7	0	4.37389595310625e-32	0.611914256211303	0.627	0.425	8.75741447730934e-28
CALU	0	4.48577706182169e-32	0.506388905621368	0.793	0.598	8.98142283317938e-28
DUT	0	4.52138887689222e-32	0.324483877985567	0.868	0.707	9.05272480931359e-28
PTMS	0	5.97466676389878e-32	0.365661582294472	0.947	0.829	1.19624777946781e-27
ARL1	0	8.59829472176412e-32	0.674075693424734	0.544	0.348	1.72155056919161e-27
RSL24D1	0	1.86010498276966e-31	0.52682283127814	0.766	0.59	3.72430219650141e-27
ABCA9	0	2.11899758913852e-31	0.768985878699655	0.415	0.237	4.24265697297315e-27
SNHG7	0	2.18217889408651e-31	0.499225203820243	0.782	0.601	4.36915858174002e-27
SEPW1	0	2.94318098011846e-31	0.393758272150954	0.91	0.788	5.89283695839319e-27
RBFOX2	0	3.23442361558774e-31	0.616811886074757	0.538	0.339	6.47596296312977e-27
FAM20C	0	4.0513023923649e-31	0.722804335490288	0.521	0.336	8.111517649993e-27
TUSC1	0	4.06617412201894e-31	0.922747685815249	0.331	0.174	8.14129382710633e-27
OLFML2B	0	5.94567073573497e-31	0.711134090129115	0.655	0.472	1.19044219470885e-26
IL11RA	0	6.13429923092161e-31	0.701324496562759	0.492	0.304	1.22820939201512e-26
WBP5	0	6.26124951715249e-31	0.565973174311092	0.661	0.456	1.25362737832427e-26
CCDC80	0	9.04071385673307e-31	0.528552824819491	0.645	0.439	1.8101317283951e-26
EBF2	0	1.11305029582469e-30	1.00250420468368	0.32	0.168	2.2285493023002e-26
NR2F2	0	1.90790110919329e-30	0.726635132883157	0.511	0.321	3.81999960082681e-26
VCAN	0	2.16238163326492e-30	0.60614815496559	0.615	0.416	4.32952050612302e-26
RNF212	0	2.37417435301875e-30	0.608569449111617	0.547	0.346	4.75357188961414e-26
SERPINE2	0	2.52188769217538e-30	0.605108221368193	0.432	0.255	5.04932353727355e-26
NPW	0	2.52284599290649e-30	0.271954014993065	0.876	0.661	5.05124224699737e-26
THRA	0	2.77280194490915e-30	0.689302158180592	0.502	0.316	5.5517040540971e-26
LINC00478	0	3.95946367282944e-30	0.952318173246631	0.308	0.158	7.9276381657391e-26
LINC00657	0	8.2174874369848e-30	0.472418979121885	0.821	0.653	1.6453053346331e-25
RPL24	0	9.80707418935192e-30	0.252233450561874	0.999	0.996	1.96357239419204e-25
SLIT3	0	9.87852080446992e-30	0.687194373728517	0.501	0.311	1.97787743547097e-25
BICC1	0	1.17271900571043e-29	0.756127092930268	0.431	0.254	2.34801799323342e-25
PPIC	0	1.23168062943119e-29	0.638594722773786	0.522	0.331	2.46607095624714e-25
APOE	0	1.72988831724349e-29	0.430820635266623	0.794	0.64	3.46358238878492e-25
SPRY2	0	1.97274848752348e-29	0.57216647398876	0.539	0.336	3.94983702171951e-25
SEC62	0	2.37244428715222e-29	0.41459488970456	0.883	0.765	4.75010795173618e-25
CLEC11A	0	2.53713880382097e-29	0.693026226079284	0.549	0.37	5.07985931301034e-25
LOXL1	0	2.76963764001257e-29	0.84905539657903	0.374	0.212	5.54536848283317e-25
PDGFRA	0	3.24790216633075e-29	0.833321454057959	0.371	0.207	6.50294971742744e-25
MBTPS1	0	3.36481020706682e-29	0.651137943988352	0.556	0.371	6.73702299658918e-25
TCF12	0	3.40786325405933e-29	0.615310112219602	0.55	0.357	6.82322380727759e-25
EEF2	0	3.73253114831626e-29	0.380622456827586	0.937	0.858	7.47327386515883e-25
NID1	0	3.7466523090216e-29	0.656313649761806	0.513	0.332	7.50154725312305e-25
TIMP3	0	3.96585002905441e-29	0.541533456711089	0.566	0.362	7.94042492817274e-25
MDFI	0	6.11805990409959e-29	0.701608350294844	0.453	0.275	1.22495795399882e-24
ANKRD50	0	7.26198569090998e-29	0.631262732363141	0.464	0.279	1.453994775034e-24
MATN2	0	8.71805078770407e-29	0.709714748730967	0.408	0.236	1.74552812871411e-24
ELN	0	1.07765366728769e-28	0.48071999902515	0.542	0.348	2.15767817264342e-24
ZNF428	0	1.12806153124887e-28	0.608327990976213	0.589	0.397	2.25860479786648e-24
ATXN7L3B	0	1.29997053700208e-28	0.651608819994884	0.52	0.339	2.60280100918556e-24
FAM171B	0	1.360904528397e-28	0.999829094942536	0.269	0.132	2.72480304675648e-24
OSTC	0	1.952238814569e-28	0.5026200597353	0.772	0.611	3.90877255453006e-24
QPRT	0	2.05280698214027e-28	0.723918512019933	0.435	0.261	4.11013013964125e-24
EVA1B	0	2.11531840190245e-28	0.604817265268176	0.583	0.404	4.23529050428909e-24
SPRY1	0	2.71862235952953e-28	0.582431593643371	0.706	0.54	5.44322568825003e-24
NRK	0	3.06527235437614e-28	0.815287583018766	0.401	0.237	6.1372883079319e-24
MMP14	0	4.33348736218478e-28	0.543924088988786	0.576	0.375	8.67650839656637e-24
C1QTNF4	0	4.51487947339857e-28	0.880430804512393	0.363	0.208	9.03969168163861e-24
TMCO1	0	5.03800736650033e-28	0.498605869025068	0.709	0.527	1.0087098349207e-23
NFIA	0	5.18890500132254e-28	0.487339762021484	0.68	0.475	1.0389225593648e-23
CBX1	0	5.4823505919165e-28	0.5724287677245	0.603	0.416	1.09767623551352e-23
EMILIN1	0	6.3519846722764e-28	0.44838687057	0.799	0.597	1.27179437108318e-23
EPB41L2	0	7.54430248197656e-28	0.506388109880571	0.721	0.537	1.51052024294135e-23
PARK7	0	9.0107349227116e-28	0.384888663160121	0.884	0.769	1.80412934622532e-23
MRC2	0	9.17620123907121e-28	0.427256214877416	0.685	0.456	1.83725901208684e-23
UQCRH	0	1.02422457747538e-27	0.368325665273177	0.911	0.809	2.05070244902121e-23
LIMA1	0	1.15012671901603e-27	0.579301229904509	0.559	0.372	2.30278371681389e-23
PDAP1	0	1.31636315088723e-27	0.580356514388858	0.612	0.428	2.63562230070641e-23
RPL6	0	1.66449302751151e-27	0.25671780405883	1	0.996	3.33264793968354e-23
EPB41L4A-AS1	0	2.58428899642489e-27	0.633795773350318	0.522	0.346	5.17426342864192e-23
CLTB	0	2.84638114642031e-27	0.50703159156634	0.677	0.497	5.69902433136275e-23
SMO	0	3.19602274458734e-27	0.786884098292578	0.39	0.231	6.39907673921276e-23
FAM114A1	0	3.30110624734537e-27	0.736845892993005	0.415	0.247	6.60947492843489e-23
GLT8D1	0	3.37830072200016e-27	0.812796783478537	0.403	0.244	6.76403370558871e-23
MAGED1	0	3.48423023710056e-27	0.595738216299405	0.534	0.347	6.97612578072273e-23
TMED3	0	3.57802041005218e-27	0.620071148216346	0.54	0.363	7.16391246500647e-23
TERF2IP	0	4.66152958719746e-27	0.470066724892087	0.696	0.511	9.33331453948676e-23
EGFLAM	0	4.81911901330852e-27	1.15663085550615	0.27	0.138	9.64884008844633e-23
LARP6	0	5.12166112693503e-27	0.846685080092917	0.353	0.199	1.02545899083493e-22
SERPING1	0	5.92439668541059e-27	0.464663094579614	0.683	0.497	1.18618270435291e-22
LSAMP	0	8.73638095824521e-27	0.852354318689345	0.312	0.166	1.74919819545986e-22
ANGPTL1	0	9.5627701928708e-27	0.840972962614223	0.358	0.205	1.91465784801659e-22
SRSF9	0	1.08398938115416e-26	0.458502106403723	0.789	0.645	2.17036353894686e-22
FAM213A	0	1.08419793561027e-26	0.599274977946358	0.567	0.386	2.17078110667888e-22
BOD1	0	1.27280727096181e-26	0.63429765852889	0.468	0.293	2.54841471791973e-22
C12orf57	0	1.94857926002702e-26	0.450559877192778	0.79	0.604	3.9014453944261e-22
NUPR1	0	3.39794724744493e-26	0.404805214891285	0.784	0.603	6.80336997883423e-22
GALNT11	0	3.66072650694153e-26	0.726853710456516	0.413	0.252	7.32950661219833e-22
COL12A1	0	3.67078754692817e-26	0.464542069643374	0.629	0.423	7.34965082645958e-22
THY1	0	4.02044455651189e-26	0.732536496962851	0.462	0.301	8.04973409104811e-22
ERH	0	4.54334129672226e-26	0.470561331387749	0.746	0.588	9.09667794429731e-22
PHLDA3	0	6.79816398527486e-26	0.769675193762837	0.406	0.248	1.36112839313173e-21
NDUFA5	0	9.33155443246256e-26	0.529169040048081	0.592	0.413	1.86836382846765e-21
HIC1	0	1.02289830665661e-25	0.76751068885855	0.403	0.244	2.04804698958787e-21
POLR2J	0	1.20607122301299e-25	0.4992295629489	0.676	0.498	2.41479580271661e-21
FN1	0	1.21434239239163e-25	0.373166664727975	0.803	0.625	2.43135633804653e-21
PRDX4	0	1.45078113237077e-25	0.393382036271414	0.673	0.465	2.90475398323275e-21
DGUOK	0	1.47005315027299e-25	0.546284302440822	0.598	0.421	2.94334041747659e-21
TMEM208	0	1.72050512770065e-25	0.610745509417796	0.53	0.358	3.44479536668224e-21
CALM2	0	1.73942921377115e-25	0.32804881886095	0.923	0.852	3.4826851718126e-21
ABI3BP	0	1.88869593202553e-25	0.597237023936899	0.528	0.351	3.78154699510151e-21
KAZALD1	0	2.04606490203316e-25	0.692877207627966	0.428	0.262	4.09663114685079e-21
COX7C	0	2.1851902174045e-25	0.300269055072495	0.968	0.933	4.37518785328728e-21
BMP1	0	2.26720822400363e-25	0.58387246242337	0.476	0.299	4.53940430610007e-21
NTRK3	0	2.99697371463017e-25	0.86729394427609	0.271	0.139	6.00054077143253e-21
PBX1	0	3.08536130063674e-25	0.622665961654621	0.428	0.261	6.17751039613488e-21
EMP1	0	4.31331012440276e-25	0.508521337890151	0.638	0.453	8.63610953107921e-21
BMP5	0	4.77802979734541e-25	0.570877748538378	0.484	0.309	9.56657126024498e-21
BDH2	0	4.87974784949039e-25	0.648340606906413	0.413	0.251	9.77023114424966e-21
HIST1H2BK	0	5.47643260050474e-25	0.657551314467459	0.464	0.297	1.09649133527306e-20
SNRPE	0	5.86217028108356e-25	0.413684214871439	0.758	0.571	1.17372373367855e-20
COL4A1	0	6.10238104220685e-25	0.385064467366809	0.778	0.602	1.22181873227065e-20
GABARAPL2	0	6.71964631148547e-25	0.364073163470206	0.828	0.681	1.34540758448562e-20
HNRNPA1	0	6.75645102990062e-25	0.316541554234374	0.965	0.935	1.3527766252067e-20
UBE2E3	0	7.99530528336236e-25	0.626327655092416	0.512	0.345	1.60082002383481e-20
PEG10	0	1.04806176588906e-24	0.572960306189402	0.498	0.321	2.09842926766307e-20
EFNB1	0	1.12312153556831e-24	0.918535348220872	0.315	0.177	2.24871393851486e-20
COL14A1	0	1.2398607116831e-24	0.728925919949993	0.385	0.232	2.48244911693191e-20
PDLIM2	0	1.27164783323018e-24	0.747487070456181	0.411	0.257	2.54609329169348e-20
LMNA	0	1.74096635812641e-24	0.38838054518709	0.806	0.633	3.4857628422407e-20
KDELR1	0	2.0511437135428e-24	0.372649305727029	0.851	0.699	4.10679994325539e-20
LRP1	0	2.34378573255802e-24	0.335477780577564	0.898	0.726	4.69272779372767e-20
PIK3R1	0	2.45283953731244e-24	0.562520553683294	0.708	0.551	4.91107532160696e-20
ITM2C	0	2.54786986494124e-24	0.354938074472354	0.857	0.67	5.10134504358535e-20
TSPAN5	0	2.95934281017089e-24	0.711161549679241	0.392	0.236	5.92519617452416e-20
NENF	0	3.30925490482601e-24	0.438259420915177	0.753	0.599	6.62579017044264e-20
RCN1	0	3.37015802391973e-24	0.588515787105077	0.513	0.342	6.74773039549209e-20
MTCH1	0	4.15448946428064e-24	0.469769532171207	0.746	0.585	8.31811880538269e-20
NOTCH3	0	4.53733162897086e-24	0.785716294491195	0.27	0.14	9.08464538752546e-20
PLEKHA4	0	4.54627699051874e-24	0.631732205656306	0.405	0.248	9.10255579041662e-20
MRFAP1	0	5.79322438253398e-24	0.445962467157449	0.704	0.54	1.15991938587095e-19
SEP15	0	7.65200093259562e-24	0.530869087767636	0.596	0.429	1.5320836267243e-19
SMARCE1	0	8.47961200650911e-24	0.570469850463582	0.558	0.394	1.69778791594325e-19
SNAI2	0	8.57201557989954e-24	0.88191164723988	0.316	0.179	1.71628895940749e-19
CDH19	0	8.97922862476103e-24	0.572591375836873	0.285	0.152	1.79782115524965e-19
CDKN1C	0	9.23275826330196e-24	0.627405634002511	0.504	0.348	1.84858285947832e-19
PLSCR4	0	9.28021673990613e-24	0.847400352805006	0.329	0.191	1.858084995664e-19
TBC1D2B	0	1.08435954431959e-23	0.514938056857177	0.53	0.35	2.17110467963667e-19
FKBP14	0	1.0935153489385e-23	0.710904845759386	0.387	0.235	2.18943643164467e-19
LEPROT	0	2.02065488184643e-23	0.541415428308878	0.555	0.393	4.04575520443293e-19
