gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
PLAUR	7	0	4.78213533495111	0.769	0.094	0	0.675
CD83	7	0	4.6187356229529	0.731	0.073	0	0.658
C15orf48	7	0	4.44453249199155	0.53	0.039	0	0.491
ATF3	7	0	4.34272921183984	0.86	0.138	0	0.722
IER3	7	0	4.25702485509817	0.911	0.194	0	0.717
KLF4	7	0	4.22576588115451	0.739	0.085	0	0.654
IFI30	7	0	4.08740139801772	0.822	0.08	0	0.742
NR4A2	7	0	3.9913332196734	0.802	0.095	0	0.707
GPR183	7	0	3.51070537071283	0.784	0.107	0	0.677
LST1	7	0	3.45136187309408	0.766	0.102	0	0.664
LYZ	7	0	3.31318065391097	0.84	0.13	0	0.71
C1orf162	7	0	3.29434018431081	0.843	0.108	0	0.735
HLA-DQA1	7	0	3.22597440448393	0.954	0.169	0	0.785
HLA-DQB1	7	0	3.04173841074474	0.959	0.186	0	0.773
SPI1	7	0	2.96633500182582	0.782	0.102	0	0.68
HLA-DMA	7	0	2.9223934581911	0.896	0.15	0	0.746
CLDN1	8	1.20877530123928e-223	3.35688007935519	0.581	0.071	2.4202099081413e-219	0.51
FZD2	8	6.63854620131286e-175	2.79004986312319	0.742	0.167	1.32916972042686e-170	0.575
ABCA8	8	1.09023840924122e-174	2.43895956318694	0.853	0.231	2.18287534298277e-170	0.622
CYP1B1	8	1.96056756794568e-173	2.9084564115818	0.64	0.12	3.92544838454084e-169	0.52
FOXS1	8	7.21533806222753e-170	3.69869924606244	0.416	0.046	1.4446549868192e-165	0.37
PI16	8	1.39195767163796e-165	2.6634463815205	0.785	0.203	2.78697765015353e-161	0.582
APOD	8	3.54423075941137e-140	2.91794849778752	0.955	0.672	7.09625882649345e-136	0.283
SHISA3	8	1.27685746411994e-127	3.64411580824738	0.269	0.024	2.55652401466095e-123	0.245
C11orf96	8	2.19192466035095e-124	3.04581723735506	0.612	0.152	4.38867155495467e-120	0.46
PLAC9	8	8.86032492179273e-122	2.35150828703024	0.674	0.183	1.77401425584134e-117	0.491
ABCA9	8	1.92104727595159e-119	2.14530915127225	0.759	0.236	3.84632085591027e-115	0.523
CHN1	8	7.8511525818457e-115	2.50717348066941	0.473	0.089	1.57195776993715e-110	0.384
VIT	8	5.38146134303726e-113	2.44360641715873	0.513	0.106	1.07747619010292e-108	0.407
CAPN6	8	2.31653239221439e-105	1.90321153704944	0.85	0.365	4.63816115569165e-101	0.485
IGFBP7	8	2.53856553207611e-102	1.27759773031777	0.989	0.792	5.08271590832278e-98	0.197
ABCA6	8	1.23556035153881e-83	1.65936990120974	0.728	0.275	2.47383893585101e-79	0.453
GSN	8	6.01747782161806e-79	1.21015984071408	0.963	0.784	1.20481940944437e-74	0.179
TENM2	8	6.96061350396276e-79	2.10243793708701	0.467	0.118	1.39365403576342e-74	0.349
C8orf4	8	9.06330427281532e-79	1.90046432644909	0.62	0.205	1.81465478150308e-74	0.415
NR2F2	8	9.02935936544053e-73	1.72240453708517	0.742	0.328	1.8078583321485e-68	0.414
F13A1	9	0	4.26009735758484	0.852	0.082	0	0.77
CD163	9	0	4.19511872155018	0.892	0.091	0	0.801
SLCO2B1	9	0	4.04572261545268	0.715	0.065	0	0.65
FOLR2	9	0	4.02389321112396	0.808	0.068	0	0.74
RNASE1	9	0	4.00271245502037	0.843	0.125	0	0.718
CSF1R	9	0	3.98286077593266	0.843	0.096	0	0.747
MSR1	9	0	3.88407088477041	0.826	0.088	0	0.738
C1QB	9	0	3.79144595082266	0.962	0.104	0	0.858
C1QC	9	0	3.72767173937761	0.974	0.102	0	0.872
C1QA	9	0	3.68058129832908	0.988	0.134	0	0.854
CD14	9	0	3.54095108047431	0.878	0.107	0	0.771
MS4A4A	9	0	3.48858797265737	0.785	0.086	0	0.699
CD68	9	0	3.39398504233729	0.881	0.119	0	0.762
MS4A7	9	0	3.3156521446793	0.913	0.107	0	0.806
MS4A6A	9	0	3.0457414547381	0.913	0.132	0	0.781
AIF1	9	0	2.91738486269125	0.922	0.139	0	0.783
FCGR3A	9	8.82844160420387e-300	3.40014448244883	0.721	0.08	1.7676305779937e-295	0.641
CFD	9	1.76803057252561e-299	3.23993438644166	0.875	0.137	3.53995081231078e-295	0.738
FCER1G	9	4.61305766597713e-296	2.85878725694666	0.913	0.142	9.2362640588194e-292	0.771
GPR34	9	1.51119915109113e-295	3.82351045331909	0.596	0.052	3.02572294031467e-291	0.544
DIAPH3	10	0	7.71094415457587	0.502	0.004	0	0.498
RRM2	10	0	7.49750785657844	0.508	0.007	0	0.501
HIST1H3G	10	0	7.39231742277876	0.255	0.002	0	0.253
NMU	10	0	7.38485197253219	0.323	0.004	0	0.319
E2F8	10	0	7.26303440583379	0.351	0.003	0	0.348
SPC25	10	0	7.18713429147454	0.452	0.005	0	0.447
CDCA3	10	0	7.14665522211947	0.378	0.005	0	0.373
KIF20A	10	0	7.1407786557828	0.265	0.002	0	0.263
MELK	10	0	7.06572795052154	0.477	0.005	0	0.472
UBE2C	10	0	7.02224253345629	0.655	0.013	0	0.642
NCAPG	10	0	7.0064775640712	0.505	0.006	0	0.499
E2F7	10	0	6.97496976281271	0.329	0.004	0	0.325
CDK1	10	0	6.95693947521574	0.582	0.01	0	0.572
NUF2	10	0	6.93705007871138	0.511	0.008	0	0.503
HJURP	10	0	6.92797228327555	0.292	0.003	0	0.289
CKAP2L	10	0	6.92487026801655	0.431	0.005	0	0.426
TPX2	10	0	6.92396726670965	0.634	0.014	0	0.62
HIST1H3B	10	0	6.89566615794626	0.32	0.004	0	0.316
TOP2A	10	0	6.83704766857977	0.812	0.031	0	0.781
TTK	10	0	6.82911889634926	0.302	0.003	0	0.299
LUM	11	3.08019560843291e-90	1.45357457960207	0.991	0.703	6.16716764720438e-86	0.288
CXCL14	11	1.4110170863148e-73	2.1834332717665	0.595	0.19	2.82513841021949e-69	0.405
DIO2	11	1.07813352108901e-71	2.5580719617169	0.364	0.075	2.15863893592442e-67	0.289
C1S	11	4.28671342960936e-69	1.39853683137164	0.892	0.53	8.58285762876386e-65	0.362
DHRS3	11	1.88227952726795e-67	1.96166604484574	0.671	0.271	3.76870006949588e-63	0.4
COL1A2	11	9.07691187223507e-67	0.951645581015009	1	0.86	1.81737929505891e-62	0.14
FMO1	11	5.10618136546806e-66	1.5132408640553	0.725	0.277	1.02235963299401e-61	0.448
DCN	11	8.26979346311398e-63	1.01074357390334	1	0.782	1.65577804718468e-58	0.218
COL14A1	11	1.1933060002926e-62	1.8201742220514	0.627	0.237	2.38923727378585e-58	0.39
MGP	11	2.06024661745566e-62	1.36725423255162	0.991	0.824	4.12502577746972e-58	0.167
IGF2	11	6.1117028844049e-61	0.923701494755965	1	0.842	1.22368515151555e-56	0.158
DDIT4L	11	3.01396138626185e-59	2.35992722482425	0.272	0.05	6.03455348757347e-55	0.222
MSX1	11	9.55571582024051e-59	1.72181059583022	0.63	0.246	1.91324542152856e-54	0.384
C7	11	5.50723765446683e-58	2.4692364084079	0.31	0.066	1.10265912317735e-53	0.244
PPAP2B	11	1.90832196238695e-57	1.72846605283498	0.668	0.285	3.82084223309115e-53	0.383
ISLR	11	2.64253505299181e-56	0.959819955479422	0.994	0.751	5.29088368310019e-52	0.243
COL5A2	11	2.29452234217577e-55	1.01266612980891	0.994	0.73	4.59409263350432e-51	0.264
OGN	11	3.82060111184952e-54	0.960729381261517	0.994	0.769	7.64960754614511e-50	0.225
COL1A1	11	1.3952113218896e-52	0.877117046498483	1	0.867	2.79349210868736e-48	0.133
IGFBP4	11	2.3111584948062e-52	1.07342259718387	0.937	0.685	4.62740153830097e-48	0.252
TM4SF18	12	0	9.00674212669951	0.433	0.001	0	0.432
DARC	12	0	8.64083534753433	0.409	0.011	0	0.398
RAMP3	12	0	8.46448407693259	0.47	0.005	0	0.465
SELP	12	0	8.46448407693259	0.265	0.001	0	0.264
PTPRB	12	0	8.36862406152507	0.671	0.005	0	0.666
PODXL	12	0	8.27612635739329	0.584	0.003	0	0.581
MMRN1	12	0	8.13398008786541	0.56	0.005	0	0.555
CXorf36	12	0	8.02417981904332	0.826	0.005	0	0.821
MMRN2	12	0	8.0088045931564	0.644	0.005	0	0.639
CLDN5	12	0	7.9942607289297	0.919	0.02	0	0.899
BCL6B	12	0	7.97144406565247	0.55	0.003	0	0.547
CYYR1	12	0	7.93396936023381	0.567	0.004	0	0.563
VWF	12	0	7.91675057013484	0.879	0.026	0	0.853
NOS3	12	0	7.84818836940664	0.443	0.002	0	0.441
ECSCR	12	0	7.79540095504721	0.866	0.007	0	0.859
PLVAP	12	0	7.79487375056815	0.584	0.006	0	0.578
USHBP1	12	0	7.69714483372286	0.282	0.001	0	0.281
CDH5	12	0	7.65103975291902	0.94	0.012	0	0.928
FAM167B	12	0	7.61648717037764	0.336	0.003	0	0.333
AC011526.1	12	0	7.48402426332823	0.752	0.007	0	0.745
SOX10	13	0	8.86944574698026	0.278	0.001	0	0.277
MIA	13	0	8.66072826254089	0.364	0.004	0	0.36
PRIMA1	13	0	8.30494734881882	0.285	0.001	0	0.284
ERBB3	13	0	7.59742255791922	0.325	0.003	0	0.322
CMTM5	13	3.56719506985365e-275	6.97669933369202	0.305	0.004	7.14223796886097e-271	0.301
PTPRZ1	13	4.38896859608141e-264	7.5719518704031	0.397	0.011	8.78759292307421e-260	0.386
FXYD3	13	8.92355595797478e-263	8.31843057818245	0.258	0.003	1.78667437390571e-258	0.255
CRYAB	13	5.23708292614544e-253	7.87321552973899	0.377	0.01	1.04856874347284e-248	0.367
LGI4	13	3.84694442691345e-243	7.19333535820091	0.358	0.009	7.70235213156611e-239	0.349
CHL1	13	1.05412509311742e-194	6.1234913695868	0.278	0.007	2.1105692614397e-190	0.271
SOX2	13	9.85047949481765e-182	6.40157729119433	0.338	0.012	1.97226300445239e-177	0.326
FOXD3	13	1.01112896258293e-157	5.81593023765326	0.285	0.01	2.02448240888355e-153	0.275
AKAP6	13	2.15766206701508e-154	5.3740348312374	0.265	0.008	4.3200709905776e-150	0.257
MYLK	13	1.91094728802223e-140	5.18673580274725	0.377	0.023	3.82609866007812e-136	0.354
ITGA3	13	3.92255050616096e-130	4.99170149703126	0.285	0.013	7.85373062343547e-126	0.272
MPZ	13	4.59619258945299e-129	6.65400608628558	0.285	0.013	9.20249680260278e-125	0.272
FEZ1	13	8.51727052901196e-124	4.87509231012141	0.358	0.024	1.70532790531877e-119	0.334
ADIRF	13	9.15671232252604e-123	4.33754449001052	0.404	0.031	1.83335694121616e-118	0.373
S100B	13	1.48049847862241e-119	8.3754777784797	0.411	0.035	2.96425405389778e-115	0.376
CADM4	13	3.80011105618975e-115	4.69952074553795	0.258	0.012	7.60858235670311e-111	0.246
