gmean	variance	residual_variance	gene
0.168078621821049	11.8374488643703	10.7012459669026	TNC
0.160728188010882	8.46043858455442	10.6958576189563	KCNQ5
0.180884719026882	12.0426877882106	10.6814811315178	SFRP2
0.431354726307914	31.8046591093123	10.6198091820603	UNC5D
0.120517222398533	4.71809672233527	10.5836928489885	SHISA9
0.0701224284220738	3.78477297841469	10.5371536439919	TNFRSF4
0.676992743061955	57.3907306252899	10.5298374958776	GDF15
0.0644550271201971	2.77721500342959	10.4905389401497	HIGD1B
0.0458129192311829	0.458683963483653	10.4032546279806	RHOH
0.307943103884457	6.84846130456362	10.3613332651409	PAPSS2
0.172919769258201	8.36476090886238	10.3520614233372	GPR116
0.196135567906566	2.57130640743517	10.2782783283113	FCGR2B
0.089244496722713	1.64704607281642	10.2494429059072	FOLR2
0.225835850930304	14.3571733032819	10.165159870668	SHH
0.77325113349757	59.6088848668542	10.05863721516	HSPG2
0.71652222995321	23.8170685682675	9.99059202925668	PLAUR
0.254053914768722	16.0784208720813	9.84213038949004	STC1
0.156271376992162	1.88611685872227	9.82742099539787	SAMSN1
0.301755187086911	13.8031575383565	9.82507042539975	FGL2
0.332720530500408	15.8340930528328	9.76496182577764	INPP4B
0.118800273004032	7.61649896405024	9.76388096301259	ESAM
0.0388044653911497	2.33832182862512	9.72320301392054	ITGBL1
0.304948517651985	5.41511798513328	9.70895163923135	LYN
0.119096277808062	4.46510704181967	9.67256440143064	LINC01088
14.6732505260549	2338.94567856393	9.66669794720522	FTH1
0.0760686938550588	1.25856516514746	9.61063064899099	KB-1507C5.4
0.052223003534748	0.965341102827307	9.55970249931635	RP11-1080G15.1
0.400281566721878	26.5258718388784	9.50072944933293	TMEFF2
0.665479318076303	47.2515420931246	9.44164514052656	NEGR1
0.0888621044973827	1.57827773802311	9.44159932778476	SLC16A10
10.1487319189297	1032.55101265753	9.35504678513876	TMSB4X
0.335708777682279	5.37407602300145	9.26447942637944	CTSS
0.917791465395105	62.2042226530567	9.24837884736042	CRIM1
0.403666439063364	5.97486218237452	9.24109396678326	LAPTM5
0.417535172856217	29.5603077649576	9.19230302867985	MCAM
1.00072385708644	86.2234677075655	9.18039336514876	NRXN3
0.193968135578704	3.08944069405272	9.17338314089086	MS4A6A
0.268180122300545	5.96783710968202	9.16900996551098	NCAM2
0.0242146233246407	0.508010971254012	9.11318534887439	HS3ST2
1.08045519178435	87.0635106115643	9.09820058085277	CYR61
1.18920513166501	121.484896657692	9.06306296580917	GPM6B
0.0977034844508731	2.38637513472176	9.03280133536002	LRRTM4
0.184372159473754	3.15558604850829	9.00664042051399	IL18
0.219223084695084	9.57406595066879	9.00304594713203	RGS6
0.255886467775316	3.90590405999521	8.99592250523203	AIF1
0.0190427615720512	1.06360333221744	8.91805943636704	MKI67
5.16360185632551	1500.57902264219	8.87572110817251	S100A6
0.03793435901785	0.649156571481398	8.81337233308643	IL1A
0.36498956642251	11.9487458997069	8.79699941572452	MCTP1
0.0195481804686317	0.76515917993964	8.79026583326122	XCL1
0.0596941154198864	2.10796219632736	8.77670165157831	DIO2
0.600950690999886	34.3531357120937	8.77021754731023	SDK1
