gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
CD96	1	1.38664691809953e-183	3.53561322324812	0.52	0.041	2.50927626299291e-179	0.479
GZMK	1	3.21024827322375e-177	3.67616283513889	0.515	0.045	5.8092652752257e-173	0.47
GZMM	1	1.62100582949747e-167	3.75363321837506	0.447	0.03	2.93337214905862e-163	0.417
CTSW	1	4.3256680006565e-166	3.2277084498135	0.546	0.062	7.82772881398801e-162	0.484
RPS3	1	9.65512907927706e-166	1.18271015667472	1	0.995	1.74719215818598e-161	0.005
CD7	1	2.57384451935346e-164	3.50205410934834	0.572	0.075	4.65762904222203e-160	0.497
SPOCK2	1	3.06130661198859e-163	3.29339322414565	0.534	0.058	5.53974044505455e-159	0.476
DAB2	2	0	4.64504506852843	0.932	0.134	0	0.798
LGMN	2	0	4.4090228877936	0.91	0.12	0	0.79
SLCO2B1	2	0	4.16586248463921	0.87	0.078	0	0.792
FOLR2	2	0	3.8299480357138	0.958	0.143	0	0.815
F13A1	2	1.53361840824463e-307	4.38406835600967	0.919	0.141	2.77523587155949e-303	0.778
CD163	2	3.98291314283651e-287	3.62796746402198	0.91	0.131	7.20747962327695e-283	0.779
STAB1	2	1.04200400947935e-286	4.03005746651653	0.976	0.227	1.88561045555384e-282	0.749
PLTP	2	3.31946441928649e-283	4.97074907571814	0.954	0.216	6.00690281314084e-279	0.738
C2	2	5.24348202000779e-280	4.34282135686563	0.758	0.071	9.4886050634061e-276	0.687
TMEM176B	2	1.22134330275163e-276	3.2872114435305	0.954	0.178	2.21014284065935e-272	0.776
SEPP1	2	8.8467864402191e-275	3.90035337656458	0.98	0.234	1.60091447422205e-270	0.746
LYVE1	2	2.63534100118071e-271	4.47314628126737	0.753	0.075	4.76891307573661e-267	0.678
MS4A4A	2	5.68496102386651e-266	3.15774884266808	0.936	0.163	1.02875054687888e-261	0.773
APOC1	2	1.25484040812884e-262	3.77615967288742	0.716	0.06	2.27075920254995e-258	0.656
MAF	2	9.67916632970332e-261	3.5958919153413	0.866	0.135	1.75154193902311e-256	0.731
MS4A7	2	2.79520670630098e-260	3.22151768756786	0.932	0.166	5.05820605572225e-256	0.766
CD209	2	4.10896760134079e-257	5.27678153814443	0.562	0.023	7.43558777138629e-253	0.539
C1QC	2	5.84265036733903e-257	3.34728965041024	0.995	0.264	1.05728601047367e-252	0.731
RNASE1	2	1.02250474127592e-254	4.91329210614794	0.99	0.39	1.8503245798129e-250	0.6
CD68	2	2.7022885419661e-253	3.0394865016384	0.958	0.206	4.89006134554186e-249	0.752
RP11-731F5.2	3	4.0798264860302e-180	2.5696121292547	0.996	0.211	7.38285400912025e-176	0.785
SPAG4	3	4.14784235837132e-177	2.4640005454215	0.93	0.161	7.50593553170874e-173	0.769
DERL3	3	1.28995778517627e-162	2.17744223757228	0.93	0.167	2.33430760805498e-158	0.763
CD79A	3	2.05431699181062e-156	2.59513227806094	0.801	0.13	3.71749202838049e-152	0.671
MZB1	3	6.03420963194465e-153	2.40241962113042	1	0.28	1.0919505749967e-148	0.72
TPD52	3	6.99287767102786e-152	2.52133576772149	0.841	0.156	1.2654311433492e-147	0.685
JSRP1	3	1.62551318614965e-148	2.37210374295388	0.856	0.16	2.9415286616564e-144	0.696
SDC1	3	1.62467256501821e-147	2.29993454878809	0.863	0.157	2.94000747365696e-143	0.706
IGJ	3	2.15221687029914e-143	2.42107416495599	0.996	0.318	3.89465164849333e-139	0.678
SEC11C	3	1.79329034137586e-140	2.34088715768989	0.985	0.345	3.24513820175375e-136	0.64
FKBP11	3	3.2827829559062e-140	2.15807010143047	1	0.308	5.94052403700786e-136	0.692
ANKRD37	3	3.11099206987554e-137	4.0075419633555	0.804	0.199	5.62965124964677e-133	0.605
PRDX4	3	1.19975708709249e-129	2.24480991978925	0.985	0.377	2.17108042480257e-125	0.608
PPAPDC1B	3	1.50281688242426e-129	2.22518991180518	0.893	0.226	2.71949743043495e-125	0.667
JUN	3	2.21732212985576e-128	2.58183715481326	0.993	0.828	4.01246612618699e-124	0.165
PIM2	3	4.90304732928352e-127	1.92423519745975	0.897	0.195	8.87255444707145e-123	0.702
HERPUD1	3	7.1271040152413e-127	2.43215551343194	1	0.718	1.28972074259807e-122	0.282
FCRL5	3	1.93753792108401e-126	2.14811980902709	0.753	0.133	3.50616862199362e-122	0.62
CHAC1	3	3.30695946145036e-125	4.84837117348414	0.292	0.01	5.98427384144057e-121	0.282
HSPA1B	3	7.46319868016076e-125	2.44365826263931	0.996	0.688	1.35054043316189e-120	0.308
CD2	4	1.7354179418636e-171	3.0293706134447	0.846	0.14	3.14041230759636e-167	0.706
CD3D	4	2.65965495689606e-121	2.58262020156676	0.726	0.136	4.81291160999912e-117	0.59
IL7R	4	9.76028391118284e-101	2.8997642004743	0.641	0.134	1.76622097656765e-96	0.507
GZMA	4	5.13600700854459e-93	2.32040995384597	0.641	0.132	9.29411828266228e-89	0.509
CCL5	4	1.68671701751401e-90	2.06951492274956	0.695	0.162	3.05228311489336e-86	0.533
CD52	4	8.16451489724382e-88	2.21796295976842	0.718	0.192	1.47745061580524e-83	0.526
KLRB1	4	1.09417627192553e-77	2.14810321594388	0.533	0.103	1.98002138167644e-73	0.43
LTB	4	2.83481797993941e-77	2.84587946309727	0.533	0.115	5.12988661649836e-73	0.418
IL32	4	5.42429589074344e-75	2.31729943227363	0.664	0.195	9.81580584388934e-71	0.469
CD3E	4	4.21510795574423e-74	2.36995838154619	0.533	0.113	7.62765935671477e-70	0.42
RPS27	4	1.29473371490621e-72	1.03195605243529	1	0.999	2.34295013049428e-68	0.001
PTPRC	4	1.26752178611078e-68	1.80814254517437	0.884	0.502	2.29370742414606e-64	0.382
TC2N	4	1.0428337792237e-63	3.00065306460476	0.375	0.066	1.88711200688321e-59	0.309
RPS29	4	1.4484887935896e-58	1.02999961480666	1	0.963	2.62118532087975e-54	0.037
SPOCK2	4	2.24627223817202e-55	2.2875774489267	0.432	0.098	4.06485424219608e-51	0.334
CD3G	4	7.15315678435173e-55	2.25284181102719	0.432	0.098	1.29443525169629e-50	0.334
LAT	4	3.79129743258182e-54	2.88832274203691	0.351	0.068	6.86073183400006e-50	0.283
S100A4	4	1.06439036030647e-53	1.20558075965582	0.973	0.563	1.92612079601059e-49	0.41
SAMD3	4	1.58524311260594e-50	2.68638281861701	0.32	0.057	2.86865593657171e-46	0.263
CD7	4	1.43194198606498e-49	2.04620786785627	0.452	0.117	2.59124221798319e-45	0.335
IL1B	5	9.85592016757939e-257	6.16650749769373	0.768	0.059	1.78352731352517e-252	0.709
CCL3L1	5	2.62528438130394e-225	5.15487925045096	0.797	0.082	4.75071461640761e-221	0.715
BCL2A1	5	1.09988547628097e-212	4.85498860907045	0.884	0.133	1.99035275787804e-208	0.751
IL8	5	8.60128384334661e-203	4.71761313858795	0.9	0.154	1.556488324292e-198	0.746
CXCL2	5	3.73097545343127e-197	4.29718503476109	0.913	0.164	6.75157318052923e-193	0.749
CXCL3	5	1.00097052440636e-189	5.36011085779654	0.743	0.091	1.81135626096574e-185	0.652
IL1A	5	8.41875183477565e-182	6.76609069536749	0.373	0.007	1.523457332021e-177	0.366
GPR84	5	1.12423659438677e-170	4.06686776154528	0.564	0.043	2.03441854120229e-166	0.521
CD83	5	8.17930206822522e-168	3.05869445168283	0.963	0.222	1.48012650226604e-163	0.741
C5AR1	5	2.61833937375945e-166	3.78811615994606	0.697	0.084	4.73814693075509e-162	0.613
PLAUR	5	9.4109823370552e-153	3.82174065376884	0.925	0.247	1.70301136371351e-148	0.678
OLR1	5	2.99446270663954e-148	4.38501501944121	0.481	0.035	5.41877971393491e-144	0.446
SERPINA1	5	5.88713447935337e-147	3.23610203926757	0.793	0.141	1.06533585538379e-142	0.652
SOD2	5	2.79994024438887e-144	3.73333687208973	0.988	0.435	5.06677186624611e-140	0.553
CSTA	5	2.650439870703e-143	2.8553423083253	0.726	0.105	4.79623599002414e-139	0.621
CCL3	5	1.65363806179341e-138	4.20582012976589	0.929	0.322	2.99242343662135e-134	0.607
IER3	5	7.78911894720718e-138	3.30042591952735	0.996	0.625	1.40951896468661e-133	0.371
CLEC7A	5	1.50767386697954e-137	2.64559475664548	0.801	0.139	2.72828662968617e-133	0.662
NAMPT	5	3.72731521204009e-134	2.87449536120377	0.934	0.29	6.74494960770774e-130	0.644
LUCAT1	5	5.98461675792431e-130	5.00156967587403	0.32	0.012	1.08297624851398e-125	0.308
MNDA	6	7.95063083298696e-139	3.20893381387763	0.966	0.223	1.43874615553732e-134	0.743
FCN1	6	2.25292515270608e-132	3.91550469624855	0.588	0.056	4.07689335633693e-128	0.532
SERPINA1	6	3.51054107233223e-123	2.82453889403858	0.847	0.152	6.35267512449241e-119	0.695
NAIP	6	1.04532458443755e-110	2.80982094904317	0.898	0.213	1.89161936799819e-106	0.685
FGL2	6	2.23455062075531e-109	2.73922052491891	0.887	0.205	4.04364280331881e-105	0.682
PILRA	6	1.39660492317707e-103	2.75830695898054	0.791	0.155	2.52729626898122e-99	0.636
CLEC7A	6	1.44144625064045e-100	2.66910643506165	0.785	0.155	2.60844113515895e-96	0.63
CPVL	6	1.49076356352625e-100	2.41606512664754	0.927	0.25	2.69768574455709e-96	0.677
LYZ	6	4.49433484580777e-99	3.33957891668869	0.994	0.477	8.13294833697374e-95	0.517
FCGR2A	6	3.87488903677911e-97	2.25591535786535	0.949	0.249	7.01199920095548e-93	0.7
FAM26F	6	1.44802387483413e-94	2.46143726858953	0.825	0.185	2.62034400389984e-90	0.64
LGALS2	6	1.44274639041387e-92	2.73440869128317	0.571	0.079	2.61079386809294e-88	0.492
C9orf72	6	1.48127016297148e-90	2.64127943051214	0.74	0.154	2.68050648691318e-86	0.586
MS4A6A	6	1.27848677609058e-89	2.23027237612964	0.966	0.318	2.31354967001352e-85	0.648
LST1	6	1.58145513856669e-89	2.32925098308615	0.921	0.256	2.86180121875028e-85	0.665
C1orf162	6	1.02619659697483e-86	2.25580485510931	0.864	0.227	1.85700536188565e-82	0.637
AIF1	6	1.24432699830445e-86	2.09958485211906	0.994	0.389	2.25173413613174e-82	0.605
CSTA	6	6.0365697939716e-86	2.88002210943912	0.655	0.124	1.0923776699171e-81	0.531
CTSS	6	1.04439280326485e-85	2.2298569468312	0.994	0.542	1.88993321678807e-81	0.452
FCER1G	6	2.98051508531125e-82	1.96610859526937	0.994	0.363	5.39354009837924e-78	0.631
DCN	7	0	7.70062644542946	0.78	0.026	0	0.754
RARRES1	7	1.16231511998671e-299	8.12334546075328	0.667	0.016	2.10332544112796e-295	0.651
CDH11	7	1.17749323429671e-289	7.80992886572143	0.53	0.004	2.13079175678333e-285	0.526
CCDC80	7	9.45559907235058e-273	6.70959067937947	0.696	0.025	1.71108520813256e-268	0.671
LUM	7	5.83623319255933e-267	7.9019953079705	0.72	0.031	1.05612475852554e-262	0.689
PCOLCE	7	1.13519125535868e-262	6.21581646918727	0.679	0.025	2.05424209569707e-258	0.654
COL6A3	7	4.47780449779409e-259	6.99192669946432	0.601	0.016	8.10303501920818e-255	0.585
FAP	7	2.57336762886917e-254	6.53117622614071	0.631	0.021	4.65676606120166e-250	0.61
CTSK	7	1.23765264173325e-230	6.68317931958576	0.577	0.019	2.23965622048049e-226	0.558
COL3A1	7	1.92405794280624e-218	6.16882592479491	0.696	0.041	3.48177525330218e-214	0.655
MXRA5	7	2.08938290770528e-216	6.78135971352466	0.423	0.005	3.78094730978347e-212	0.418
GFPT2	7	1.72662190692203e-215	6.64265344269307	0.417	0.005	3.12449500276611e-211	0.412
LTBP2	7	2.73651116431281e-215	5.876516946565	0.565	0.021	4.95199060294046e-211	0.544
SFRP4	7	2.03926786697849e-208	9.0488955115934	0.429	0.007	3.69025913208427e-204	0.422
FHL2	7	1.7440677038926e-198	5.08392248354509	0.714	0.052	3.15606491696404e-194	0.662
COL1A1	7	2.05910996748915e-198	6.45532722030456	0.75	0.063	3.72616539716837e-194	0.687
HSPB6	7	1.03946410300628e-196	6.05410927419167	0.452	0.011	1.88101424080017e-192	0.441
PTGES	7	2.89655877638161e-190	7.05721815971604	0.375	0.005	5.24161276174017e-186	0.37
MFAP5	7	4.65243986184848e-183	8.98821128396533	0.339	0.003	8.41905517400101e-179	0.336
ITGBL1	7	8.88026457157378e-181	8.21431912080076	0.315	0.001	1.60697267687199e-176	0.314
CXorf36	8	0	9.18624056384715	0.819	0.003	0	0.816
MMRN1	8	0	9.09681377879376	0.617	0.003	0	0.614
LINC01013	8	0	9.0782544492981	0.577	0.002	0	0.575
CDH5	8	0	9.06870014258485	0.913	0.004	0	0.909
MYCT1	8	0	8.98228539076737	0.644	0.001	0	0.643
ERG	8	0	8.97155898417432	0.651	0.001	0	0.65
HOXD9	8	0	8.78539334172479	0.738	0.003	0	0.735
THSD7A	8	0	8.70852457834052	0.711	0.004	0	0.707
CLEC14A	8	0	8.6868295072412	0.919	0.005	0	0.914
PREX2	8	0	8.68025685331772	0.826	0.003	0	0.823
ECSCR	8	0	8.65206408908053	0.906	0.005	0	0.901
MECOM	8	0	8.60986752542632	0.57	0.002	0	0.568
EDN1	8	0	8.55275688889154	0.698	0.006	0	0.692
TIE1	8	0	8.53725315119069	0.604	0.002	0	0.602
RAMP3	8	0	8.46636453447587	0.738	0.008	0	0.73
PCDH17	8	0	8.44462860482458	0.57	0.003	0	0.567
MMRN2	8	0	8.34141414889556	0.846	0.005	0	0.841
ROBO4	8	0	8.25714523199796	0.725	0.004	0	0.721
CLDN5	8	0	8.23521739306321	0.886	0.018	0	0.868
CD34	8	0	8.16028369274537	0.859	0.006	0	0.853
NRXN1	9	0	9.04234800185336	0.865	0.005	0	0.86
PTPRZ1	9	0	8.60712034285144	0.874	0.006	0	0.868
FOXD3	9	0	8.30909051566144	0.676	0.003	0	0.673
CMTM5	9	0	8.26991991838076	0.667	0.003	0	0.664
PTN	9	0	8.1271718443121	1	0.013	0	0.987
CHL1	9	0	7.94014943097205	0.874	0.007	0	0.867
RP4-792G4.2	9	0	7.91958810848973	0.748	0.004	0	0.744
FLRT3	9	0	7.91112652974154	0.559	0.003	0	0.556
SOX10	9	0	7.77599725486088	0.739	0.005	0	0.734
PLP1	9	0	7.71192446525987	0.91	0.011	0	0.899
NLGN4X	9	0	7.7014079384402	0.631	0.004	0	0.627
FXYD3	9	0	7.68643594772655	0.901	0.019	0	0.882
ITGB8	9	0	7.57720852416326	1	0.035	0	0.965
GFRA1	9	0	7.36468284162476	0.613	0.004	0	0.609
DIRAS3	9	0	7.34626030825198	0.91	0.018	0	0.892
TSPAN11	9	0	7.33462560776858	0.64	0.005	0	0.635
L1CAM	9	0	7.31994903113613	0.766	0.009	0	0.757
CDH19	9	0	7.2786014648628	1	0.033	0	0.967
TUBB2B	9	0	7.27205313633691	0.757	0.009	0	0.748
VAT1L	9	0	7.27157343723327	0.595	0.004	0	0.591
CD1C	10	1.35466199619321e-294	7.12862858507124	0.704	0.012	2.45139634831123e-290	0.692
FCER1A	10	3.24913414527074e-233	6.29344850319338	0.653	0.017	5.87963314928193e-229	0.636
CD1E	10	6.26957455511165e-166	7.90860706819754	0.316	0.002	1.134542211493e-161	0.314
SPIB	10	1.52548511062857e-142	6.02025242402645	0.357	0.007	2.76051785619347e-138	0.35
IL1R2	10	2.27394501811134e-131	5.64038956005495	0.398	0.012	4.11493090477429e-127	0.386
C15orf48	10	5.22297460432865e-130	4.1822155573981	0.765	0.067	9.45149484399312e-126	0.698
LGALS2	10	1.4971850889911e-126	3.9917323840164	0.827	0.084	2.7093061370383e-122	0.743
MCOLN2	10	8.13698179811332e-117	4.5010464504123	0.469	0.023	1.47246822618659e-112	0.446
ITGAX	10	1.66492615096211e-112	3.50082441192923	0.684	0.058	3.01285036278103e-108	0.626
HLA-DQB2	10	1.91386536054437e-109	5.30778391256709	0.378	0.014	3.46333075644109e-105	0.364
CSF2RA	10	2.26735809235894e-106	3.52279680353794	0.796	0.094	4.10301120393274e-102	0.702
AGPAT9	10	4.74605892590002e-103	4.37611198737052	0.459	0.026	8.58846823230867e-99	0.433
P2RY14	10	5.31524632710138e-97	4.57418802912698	0.388	0.018	9.61846975352265e-93	0.37
HLA-DQA1	10	1.3202101999688e-93	3.87872199988163	1	0.264	2.38905237786355e-89	0.736
CCSER1	10	2.73317861165953e-91	5.41985988273569	0.265	0.007	4.94596001565908e-87	0.258
GRASP	10	7.8257771636629e-86	3.95995862830916	0.796	0.129	1.41615263553644e-81	0.667
PKIB	10	6.39343210290872e-85	4.41647128448754	0.459	0.034	1.15695547334236e-80	0.425
CLEC10A	10	2.10984823071677e-77	3.63434379800994	0.724	0.115	3.81798135830507e-73	0.609
HLA-DQB1	10	4.24225005443379e-76	3.97089720805574	1	0.399	7.67677569850338e-72	0.601
AMICA1	10	1.40265296003377e-72	2.86241324144283	0.816	0.145	2.53824079647712e-68	0.671
HIGD1B	11	0	8.63775466798455	0.704	0.005	0	0.699
SLIT3	11	0	8.38721120633395	0.859	0.005	0	0.854
MYH11	11	0	8.31312616043999	0.789	0.01	0	0.779
FRZB	11	0	7.88528408999837	0.803	0.012	0	0.791
RGS5	11	0	7.86725747848419	0.944	0.018	0	0.926
SMOC2	11	0	7.73783568081275	0.887	0.01	0	0.877
ABCC9	11	0	7.47954308710603	0.732	0.007	0	0.725
EFHD1	11	0	7.4361208068149	0.775	0.006	0	0.769
AGT	11	0	7.38451961032768	0.732	0.004	0	0.728
NOTCH3	11	0	7.34685346871781	0.93	0.018	0	0.912
COX4I2	11	2.42547802561085e-306	7.96461635587703	0.634	0.005	4.38914503514539e-302	0.629
FHL5	11	9.93475240971487e-296	9.17788738724492	0.493	0.001	1.797792796062e-291	0.492
NEURL1B	11	9.08020351057792e-291	6.56399562936705	0.746	0.012	1.64315362727418e-286	0.734
SEPT4	11	3.65639151588277e-290	6.73585531668451	0.887	0.021	6.61660608714146e-286	0.866
FAM13C	11	2.58410986400222e-286	6.76721948759384	0.62	0.006	4.67620520989841e-282	0.614
CPE	11	6.34627600595038e-278	7.31421732023553	0.761	0.014	1.14842210603678e-273	0.747
RASL12	11	2.86417802877164e-277	8.03702485140507	0.521	0.002	5.18301656086516e-273	0.519
WFDC1	11	5.38260852537106e-277	7.45857565764259	0.577	0.005	9.74036838751148e-273	0.572
LMOD1	11	3.69355704779587e-275	8.42404797451432	0.507	0.002	6.68386083369141e-271	0.505
CCDC102B	11	2.2958794046641e-272	6.49270433518126	0.887	0.024	4.15462337068015e-268	0.863
PMP2	12	1.08140181517595e-54	3.84650699456833	0.569	0.051	1.9569047247424e-50	0.518
MIA	12	1.50674830845267e-37	2.63010587745344	0.569	0.074	2.72661173897595e-33	0.495
CRYAB	12	3.87011519282399e-29	2.750075426761	0.627	0.124	7.0033604529343e-25	0.503
ITGB8	12	4.85078315000135e-28	1.72975998279202	0.471	0.064	8.77797718824245e-24	0.407
GPM6B	12	6.69113534871159e-26	1.83261548970853	0.529	0.091	1.21082785270285e-21	0.438
SERPINE2	12	5.35059349175545e-25	2.08851150862788	0.608	0.13	9.68243398268066e-21	0.478
S100B	12	1.84914684238518e-24	3.51031332556622	0.765	0.268	3.34621612598023e-20	0.497
SPARC	12	8.08875428922028e-22	1.61878378842935	0.784	0.212	1.4637409761773e-17	0.572
GAP43	12	9.87650169864536e-22	2.9664220207557	0.392	0.06	1.78725174738686e-17	0.332
S100A6	12	1.36401076652239e-20	2.12783286364818	1	0.739	2.46831388309891e-16	0.261
ALDH1A3	12	3.87665556299959e-19	2.14556066525559	0.373	0.059	7.01519590680406e-15	0.314
CDH19	12	4.35013113429669e-19	1.35795468208905	0.392	0.064	7.8719973006233e-15	0.328
MT2A	12	1.87158217872557e-16	2.08522538258582	1	0.613	3.3868151106218e-12	0.387
IFI27	12	2.08058187373107e-16	1.3324123820148	0.98	0.436	3.76502095870375e-12	0.544
S100A10	12	4.16866967841009e-16	1.54158291488004	0.961	0.595	7.54362465005091e-12	0.366
MT1E	12	1.04098679338321e-14	2.46883418777056	0.431	0.107	1.88376970130625e-10	0.324
NGFRAP1	12	1.48599745578275e-14	2.12348942845203	0.588	0.193	2.68906099598447e-10	0.395
VIM	12	1.61109220763875e-13	1.26053695629418	1	0.765	2.91543245894308e-09	0.235
CAPS	12	5.98284218936132e-13	2.15119966315515	0.392	0.097	1.08265512258682e-08	0.295
SEPW1	12	9.57748995985548e-12	1.69239207827708	0.863	0.46	1.73314258313545e-07	0.403
