gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
DCN	4	0	8.57908317518471	0.689	0.014	0	0.675
COL1A1	4	0	8.07505782035956	0.79	0.041	0	0.749
EDIL3	4	2.46595724261237e-304	7.06081035107938	0.58	0.009	4.46239622623134e-300	0.571
TPM2	4	2.02161125963353e-300	7.01345177022354	0.874	0.071	3.65830773543283e-296	0.803
FHL2	4	1.17459963545463e-297	6.15408703415861	0.731	0.034	2.12555550031869e-293	0.697
CCDC80	4	1.31535577736046e-285	7.05280369832143	0.605	0.016	2.38026781471149e-281	0.589
THY1	4	1.63190965467709e-278	7.90368818184417	0.559	0.011	2.95310371110366e-274	0.548
PCOLCE	4	3.88434770913431e-278	6.69958125169432	0.592	0.016	7.02911561444945e-274	0.576
FSTL1	4	1.51262566302334e-273	5.0780825964506	0.786	0.053	2.73724739980704e-269	0.733
TFPI	4	5.38904675021145e-264	5.03971394195928	0.744	0.046	9.75201899918263e-260	0.698
LTBP1	4	4.17333855000007e-260	6.99824052764728	0.5	0.007	7.55207344008012e-256	0.493
TAGLN	4	5.24863031197708e-260	7.18798288017995	0.891	0.103	9.49792141255372e-256	0.788
CD248	4	1.63682518714972e-259	7.62968994346705	0.45	0.002	2.96199885866613e-255	0.448
COL1A2	4	1.26427796882318e-257	6.01755477371866	0.874	0.095	2.28783741238243e-253	0.779
IGFBP2	4	6.70570530654398e-255	5.76701599292129	0.874	0.092	1.2134644322722e-250	0.782
FBLN1	4	1.81712854514343e-249	7.86254620063582	0.466	0.006	3.28827581529155e-245	0.46
COL6A3	4	3.8009920734539e-249	7.6176943287671	0.5	0.01	6.87827525612218e-245	0.49
C1S	4	1.02959568715454e-248	6.03626882584491	0.588	0.022	1.86315635547486e-244	0.566
CALD1	4	7.37690449661409e-248	5.44129952070035	0.895	0.109	1.33492463770729e-243	0.786
LGALS2	5	7.82403110989519e-236	4.37638179073421	0.784	0.058	1.41583666964663e-231	0.726
CD1C	5	8.66685530229756e-207	7.51942349802558	0.417	0.007	1.56835413550377e-202	0.41
FCER1A	5	3.88556327776443e-200	6.92116950095203	0.426	0.009	7.03131530744252e-196	0.417
CLEC7A	5	1.9661207284035e-137	2.905702004323	0.833	0.145	3.55789207011898e-133	0.688
CLEC10A	5	2.2638757971129e-136	4.01277457161928	0.676	0.095	4.09670964245551e-132	0.581
MNDA	5	2.33073771463991e-128	2.94806222328553	0.917	0.219	4.21770296841237e-124	0.698
AMICA1	5	6.41221109731746e-128	3.14417958860576	0.75	0.124	1.16035372017057e-123	0.626
CFP	5	7.58622924006337e-125	3.75494994703291	0.471	0.038	1.37280404328187e-120	0.433
C1orf162	5	8.54961151214539e-122	2.59999673339284	0.917	0.217	1.54713769923783e-117	0.7
PLAC8	5	1.61200111296072e-116	3.62265479079311	0.588	0.075	2.91707721401371e-112	0.513
CPVL	5	1.46614643929282e-108	2.66409368784445	0.897	0.246	2.65313859654429e-104	0.651
LYZ	5	4.38426414415697e-108	3.33559515546602	0.975	0.474	7.93376439526646e-104	0.501
ITGAX	5	8.53341907366584e-108	3.27714765235858	0.48	0.049	1.54420751557057e-103	0.431
FGL2	5	3.67791166135332e-107	2.67576118173452	0.833	0.202	6.65554894238497e-103	0.631
HLA-DQB1	5	5.87842436544089e-104	3.52066909549179	0.936	0.38	1.06375967317018e-99	0.556
HLA-DRB5	5	3.37546133846093e-103	2.55657794955276	0.966	0.397	6.1082348380789e-99	0.569
HLA-DPB1	5	2.34433912488984e-102	2.94097246886753	0.98	0.53	4.24231608040066e-98	0.45
HLA-DQA1	5	2.73295539165457e-99	3.33585758591388	0.828	0.248	4.94555607673812e-95	0.58
FGR	5	4.09570409072493e-99	3.80955751033412	0.382	0.031	7.41158612257584e-95	0.351
HLA-DPA1	5	1.13440646027687e-97	2.89127803937786	0.995	0.668	2.05282193051702e-93	0.327
IL1B	6	8.25065004018637e-293	6.46283908382819	0.947	0.066	1.49303763127212e-288	0.881
IL1A	6	2.76168929514518e-248	7.07421380186255	0.512	0.008	4.99755294849471e-244	0.504
BCL2A1	6	1.07256701814265e-202	5.06083993977918	0.982	0.146	1.94091727603094e-198	0.836
LUCAT1	6	5.37752686070496e-177	5.40960796435035	0.435	0.013	9.7311726071317e-173	0.422
CCL3L1	6	6.35341755624279e-172	4.52932579281704	0.829	0.098	1.14971444097769e-167	0.731
OLR1	6	9.48814435351841e-167	4.63633280648284	0.594	0.04	1.71697460221269e-162	0.554
CXCL3	6	1.44955886575133e-165	5.08470528973067	0.812	0.103	2.62312172346361e-161	0.709
IL8	6	3.93435741444201e-164	4.61033717269783	0.941	0.17	7.11961317717426e-160	0.771
CXCL2	6	2.08863180677099e-150	4.04636190666995	0.935	0.182	3.77958811753278e-146	0.753
C5AR1	6	6.84868206273719e-149	3.82482624115476	0.771	0.096	1.23933750607292e-144	0.675
HCAR3	6	9.1594369407341e-149	5.47373830177007	0.335	0.007	1.65749170879524e-144	0.328
GPR84	6	3.93159060418872e-148	3.79627371935253	0.624	0.053	7.11460635733991e-144	0.571
CCRL2	6	8.41941192749069e-143	4.48084518826433	0.529	0.037	1.52357678239872e-138	0.492
FCN1	6	2.43017390112131e-142	3.82168719146772	0.618	0.056	4.39764269146913e-138	0.562
PLAUR	6	3.24812303563677e-140	4.06076770118414	0.988	0.261	5.8778034452883e-136	0.727
SERPINA1	6	7.25847491482454e-140	3.5114587126338	0.876	0.152	1.31349362058665e-135	0.724
THAP2	6	3.04425399158011e-132	4.09203377028256	0.594	0.058	5.50888202316337e-128	0.536
CSTA	6	3.82917558039202e-128	2.95890388945732	0.8	0.117	6.92927613027739e-124	0.683
PTGS2	6	2.21902551931582e-126	3.85946023422436	0.641	0.073	4.0155485797539e-122	0.568
NLRP3	6	3.71400724676954e-126	4.30225278634014	0.565	0.054	6.72086751375416e-122	0.511
CXorf36	7	0	9.18624056384715	0.819	0.003	0	0.816
MMRN1	7	0	9.09681377879376	0.617	0.003	0	0.614
LINC01013	7	0	9.0782544492981	0.577	0.002	0	0.575
CDH5	7	0	9.06870014258485	0.913	0.004	0	0.909
MYCT1	7	0	8.98228539076737	0.644	0.001	0	0.643
ERG	7	0	8.97155898417432	0.651	0.001	0	0.65
HOXD9	7	0	8.78539334172479	0.738	0.003	0	0.735
THSD7A	7	0	8.70852457834052	0.711	0.004	0	0.707
CLEC14A	7	0	8.6868295072412	0.919	0.005	0	0.914
PREX2	7	0	8.68025685331772	0.826	0.003	0	0.823
ECSCR	7	0	8.65206408908053	0.906	0.005	0	0.901
MECOM	7	0	8.60986752542632	0.57	0.002	0	0.568
EDN1	7	0	8.55275688889154	0.698	0.006	0	0.692
TIE1	7	0	8.53725315119069	0.604	0.002	0	0.602
RAMP3	7	0	8.46636453447587	0.738	0.008	0	0.73
PCDH17	7	0	8.44462860482458	0.57	0.003	0	0.567
MMRN2	7	0	8.34141414889556	0.846	0.005	0	0.841
ROBO4	7	0	8.25714523199796	0.725	0.004	0	0.721
CLDN5	7	0	8.23521739306321	0.886	0.018	0	0.868
CD34	7	0	8.16028369274537	0.859	0.006	0	0.853
NRXN1	8	0	9.04234800185336	0.865	0.005	0	0.86
PTPRZ1	8	0	8.60712034285144	0.874	0.006	0	0.868
FOXD3	8	0	8.30909051566144	0.676	0.003	0	0.673
CMTM5	8	0	8.26991991838076	0.667	0.003	0	0.664
PTN	8	0	8.1271718443121	1	0.013	0	0.987
CHL1	8	0	7.94014943097205	0.874	0.007	0	0.867
RP4-792G4.2	8	0	7.91958810848973	0.748	0.004	0	0.744
FLRT3	8	0	7.91112652974154	0.559	0.003	0	0.556
SOX10	8	0	7.77599725486088	0.739	0.005	0	0.734
PLP1	8	0	7.71192446525987	0.91	0.011	0	0.899
NLGN4X	8	0	7.7014079384402	0.631	0.004	0	0.627
FXYD3	8	0	7.68643594772655	0.901	0.019	0	0.882
ITGB8	8	0	7.57720852416326	1	0.035	0	0.965
GFRA1	8	0	7.36468284162476	0.613	0.004	0	0.609
DIRAS3	8	0	7.34626030825198	0.91	0.018	0	0.892
TSPAN11	8	0	7.33462560776858	0.64	0.005	0	0.635
L1CAM	8	0	7.31994903113613	0.766	0.009	0	0.757
CDH19	8	0	7.2786014648628	1	0.033	0	0.967
TUBB2B	8	0	7.27205313633691	0.757	0.009	0	0.748
VAT1L	8	0	7.27157343723327	0.595	0.004	0	0.591
PMP2	9	8.15583737016508e-25	2.80477112444459	0.29	0.052	1.47588033050507e-20	0.238
S100A6	9	1.15034310829186e-19	1.29788004212485	1	0.734	2.08166088876494e-15	0.266
MIA	9	1.80928755792962e-15	1.55362365987575	0.29	0.074	3.27408676482944e-11	0.216
MT2A	9	6.05944785048689e-15	1.165794997467	0.972	0.606	1.09651768302411e-10	0.366
S100A10	9	8.10867016437017e-15	0.888942706934066	0.944	0.588	1.46734495294443e-10	0.356
GPM6B	9	9.9993943150651e-13	0.819757304368433	0.299	0.091	1.80949039525418e-08	0.208
IFI27	9	1.64209873952188e-12	0.409559368605734	0.888	0.429	2.97154187903879e-08	0.459
SERPINE2	9	1.02565291633025e-09	1.02417068219604	0.327	0.132	1.85602151739121e-05	0.195
CRYAB	9	2.57658162610632e-09	1.668499019944	0.308	0.126	4.662582110602e-05	0.182
S100B	9	4.2556397372637e-09	2.4339314354988	0.449	0.27	7.7010056685524e-05	0.179
ANXA1	9	7.74924144415668e-09	0.875625254548693	0.916	0.595	0.000140230273173459	0.321
S100A4	9	9.15677881910862e-09	0.512667718456703	0.944	0.586	0.00016570106951059	0.358
MT-CO3	9	1.06457092658672e-08	0.703604302258837	1	0.994	0.000192644754875133	0.00600000000000001
MT-ATP6	9	1.80290623286602e-08	0.6230131569333	1	0.995	0.000326253911899436	0.005
SPARC	9	1.2527646104215e-07	0.636386968165853	0.439	0.214	0.00226700283901874	0.225
VIM	9	5.34451296403939e-07	0.464305187436298	0.991	0.761	0.00967143065972568	0.23
MT-ND2	9	8.89737906953652e-07	0.802092637530709	0.991	0.981	0.0161006971642333	0.01
MT-ND3	9	1.86027012371694e-06	0.673114303718534	1	0.999	0.0336634481587817	0.001
