gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
PTPRT	7	9.73847228801403e-195	2.60703176831355	0.744	0.157	2.69239543346724e-190	0.587
IGF1R	7	5.16993902752351e-190	2.30999123960298	0.995	0.68	1.42933304293943e-185	0.315
ZFPM2	7	2.39753526552632e-184	2.77973531810032	0.656	0.128	6.62846574860062e-180	0.528
CEP89	7	3.4556104241206e-184	2.47936818573933	0.838	0.242	9.55372613956621e-180	0.596
RP11-14N7.2	7	6.40798662820076e-182	2.31109502862033	0.9	0.294	1.77161606309866e-177	0.606
KIRREL3	8	2.14732925065126e-167	3.43642209819636	0.709	0.191	5.93672117927553e-163	0.518
SH3PXD2A	8	1.11700447099684e-154	2.50978922692058	0.979	0.54	3.08818226096496e-150	0.439
NRXN1	8	4.48704724813592e-152	2.60964536359316	0.984	0.503	1.24053395269214e-147	0.481
CADM1	8	3.32724376842896e-135	2.11724306130235	0.997	0.694	9.19883084657554e-131	0.303
MTND2P28	8	1.56839006995029e-124	1.88360182175568	1	0.984	4.33612802639158e-120	0.016
AC105402.4	8	1.04556893178868e-119	1.86674730761857	1	0.999	2.89068442571617e-115	0.001
MTND1P23	8	4.53812702127961e-117	1.72239792003681	1	0.993	1.25465597757317e-112	0.00700000000000001
TMEM178B	8	6.63581210995506e-112	2.83916119634765	0.64	0.215	1.83460297403927e-107	0.425
MTRNR2L12	8	1.64388318453476e-111	1.82820187320617	1	0.986	4.54484384028325e-107	0.014
ITGB8	8	1.68126316277657e-110	1.91171658238317	0.997	0.706	4.64818826612839e-106	0.291
DST	8	9.18717129142739e-105	1.70353193067326	1	0.861	2.53997724694093e-100	0.139
STARD13	8	5.98609248073916e-102	1.97528315902395	0.987	0.767	1.65497498814996e-97	0.22
MTATP6P1	8	2.83533054724458e-101	1.60087502414258	1	0.987	7.8388383639671e-97	0.013
MTND4P12	8	4.08013419316139e-101	1.52820467328277	1	0.981	1.12803470038333e-96	0.019
ADAMTS9-AS2	8	5.55478961846274e-101	1.88639815897627	0.984	0.648	1.53573268581639e-96	0.336
FRMD5	8	5.23054240161214e-100	1.88185915693471	0.995	0.652	1.44608805777371e-95	0.343
hsa-mir-6723	8	2.56175547431469e-99	1.47226348939087	1	0.996	7.08248535983781e-95	0.004
XKR4	8	1.05321148801163e-97	2.53252179271537	0.483	0.122	2.91181380090575e-93	0.361
SORBS1	8	7.35230870899168e-97	1.76026663795673	0.958	0.572	2.03269278877493e-92	0.386
IL1RAPL1	8	4.06149607725579e-96	1.98139898034281	0.916	0.492	1.12288182047891e-91	0.424
TSHZ2	9	5.69185967816986e-173	2.36785559273469	0.997	0.537	1.57362844522362e-168	0.46
TENM2	9	6.57232515674343e-158	2.29813578069144	0.919	0.356	1.81705073608486e-153	0.563
AUTS2	9	5.18730481740475e-146	1.94875711317819	0.997	0.746	1.43413416286789e-141	0.251
ZNF423	9	4.42076134251552e-137	2.47880811062451	0.654	0.158	1.22220788836526e-132	0.496
AFF3	9	9.06273203320715e-137	1.97329214906804	0.955	0.461	2.50557352522078e-132	0.494
FRMD4A	9	1.55360917054637e-135	1.62756387828567	0.997	0.847	4.29526327380956e-131	0.15
PARD3	9	3.80343730829956e-130	1.7866523629109	1	0.636	1.05153631262558e-125	0.364
RORA	9	3.3599843047884e-124	1.60027190180228	1	0.763	9.28934860744849e-120	0.237
KCNQ1OT1	9	1.12735133621032e-122	1.72043117153105	0.989	0.531	3.11678823922066e-118	0.458
MEIS2	9	1.08161235135786e-121	1.61491854219512	0.983	0.468	2.99033366779907e-117	0.515
FAM155A	9	1.2476381340441e-120	1.54495088085502	0.986	0.486	3.44934514919173e-116	0.5
CACNA1C	9	1.48054044116212e-119	1.64003868766403	0.989	0.516	4.09325015768092e-115	0.473
KCNIP1	9	1.40224030626462e-118	2.47013484271727	0.562	0.128	3.8767737747298e-114	0.434
COL1A1	9	2.52266227548908e-118	1.87031070936116	1	0.77	6.97440439304465e-114	0.23
CPXM1	9	1.73588199709654e-116	2.34255366944039	0.629	0.171	4.7991929573728e-112	0.458
KAZN	9	5.87103427545181e-115	1.92997234495459	0.93	0.491	1.62316484613416e-110	0.439
CASC15	9	2.6311893053516e-111	1.63288606188051	0.989	0.696	7.27444907250558e-107	0.293
EGFR	9	2.87090244961221e-111	2.0416993745421	0.742	0.244	7.93718400244287e-107	0.498
SLIT3	9	4.51434506733395e-109	1.8594171665798	0.66	0.183	1.24808098076582e-104	0.477
MSI2	9	4.01719998665014e-106	1.75308862810461	0.947	0.576	1.11063528030916e-101	0.371
C1QC	10	6.63312025562674e-273	3.12035990888566	0.842	0.135	1.83385875707313e-268	0.707
C1QA	10	1.12534422555793e-269	3.20919433126377	0.845	0.141	3.11123918040002e-265	0.704
C1QB	10	1.0676155513386e-264	3.25813436241725	0.839	0.144	2.95163671478582e-260	0.695
TYROBP	10	1.84551579356767e-223	2.76719812603526	0.833	0.16	5.10229751447653e-219	0.673
FCER1G	10	2.8560705195973e-213	2.81846741868859	0.803	0.155	7.89617816553067e-209	0.648
HLA-DQA1	10	1.20646460994765e-198	2.07189141401607	0.899	0.196	3.33551270712228e-194	0.703
FTL	10	3.82433700998302e-188	3.052911898442	1	0.993	1.05731445315e-183	0.00700000000000001
HLA-DPB1	10	5.92925463968988e-180	2.6926826553973	1	0.466	1.63926103023506e-175	0.534
HLA-DRA	10	9.12349980042476e-174	2.77521182793866	1	0.516	2.52237398982343e-169	0.484
HLA-DPA1	10	2.6656105503019e-172	2.78566887053635	1	0.512	7.36961348841967e-168	0.488
APOE	10	4.53553236701263e-167	3.16792016023606	1	0.673	1.25393863350798e-162	0.327
TMSB4X	10	4.55331491540599e-166	2.23722184470326	1	0.966	1.25885497466229e-161	0.034
APOC1	10	2.08295493106538e-164	2.74856314240841	0.675	0.138	5.75874549791646e-160	0.537
CD74	10	4.66638448732577e-163	2.68867574694195	1	0.544	1.29011531921095e-158	0.456
TPT1	10	7.21977803120298e-162	1.93556193170501	1	0.976	1.99605203228669e-157	0.024
HLA-DRB1	10	7.22036934052613e-151	2.5025186456492	1	0.566	1.99621551157526e-146	0.434
AIF1	10	7.91601106485301e-151	2.68902538472074	0.648	0.136	2.18853957909991e-146	0.512
LAPTM5	10	1.71641886115525e-150	2.67424731844463	0.758	0.208	4.74538322543592e-146	0.55
B2M	10	2.64703995852825e-140	1.89318197808265	1	0.979	7.31827137334305e-136	0.021
FTH1	10	2.42624472113576e-135	2.17723147896333	1	0.98	6.70783878052403e-131	0.02
CST1	11	0	9.49200293805976	0.378	0.003	0	0.375
CST2	11	0	9.34145373473159	0.29	0.002	0	0.288
FMO2	11	0	9.21190940517611	0.631	0.003	0	0.628
PTGDS	11	0	8.3237788424084	0.296	0.005	0	0.291
PRG4	11	0	8.16285643127483	0.277	0.002	0	0.275
ADH1C	11	0	8.02199389543498	0.36	0.003	0	0.357
TAC1	11	0	7.32600008232508	0.601	0.014	0	0.587
TCERG1L	11	0	6.85052672918426	0.348	0.004	0	0.344
SFRP4	11	0	6.80219732157765	0.805	0.04	0	0.765
ITGBL1	11	0	6.73111654650658	0.457	0.009	0	0.448
DIO2	11	0	6.71667098244947	0.613	0.016	0	0.597
CP	11	0	6.57565545835767	0.405	0.009	0	0.396
SLC10A6	11	0	6.54394659863034	0.302	0.005	0	0.297
GPR133	11	0	6.02578298504809	0.488	0.013	0	0.475
VIT	11	0	5.67519113190859	0.57	0.014	0	0.556
LINC01088	11	0	5.56612338947501	0.726	0.051	0	0.675
PRELP	11	0	5.44326864866117	0.692	0.033	0	0.659
PODNL1	11	0	5.13688554546527	0.552	0.027	0	0.525
C1S	11	0	4.81578384398972	0.869	0.142	0	0.727
NTRK2	11	0	4.65319148316118	0.402	0.016	0	0.386
AZGP1	12	1.81823199098431e-192	2.78414061131307	0.702	0.122	5.02686598547433e-188	0.58
NGEF	12	9.35836927710619e-167	3.4974433860761	0.382	0.037	2.58730835404155e-162	0.345
PLEKHB1	12	8.93567383927369e-162	2.64945932614422	0.668	0.128	2.470445746344e-157	0.54
SERPINE2	12	1.53743677675049e-145	2.04308945483747	1	0.637	4.25055145668209e-141	0.363
FREM2	12	1.8329190121482e-136	2.38554578958401	0.671	0.149	5.06747119288613e-132	0.522
GSN	12	8.00741281209622e-135	2.5594237713404	1	0.873	2.21380942016024e-130	0.127
CAPS	12	8.51345234568232e-135	1.8022462799948	0.972	0.414	2.35371417001079e-130	0.558
SIX3	12	5.10962347278724e-132	2.57359186413348	0.534	0.095	1.41265760152149e-127	0.439
LPL	12	1.3707831120803e-130	1.7345514059071	0.839	0.259	3.7898040699684e-126	0.58
FGFRL1	12	5.66411627237939e-129	3.32679342182309	0.382	0.05	1.56595822582473e-124	0.332
MAL	12	2.37010876579468e-124	2.21960883221989	0.665	0.155	6.55263970479256e-120	0.51
LGALS3	12	1.02092047262581e-122	2.07255154126264	0.997	0.816	2.82253883066858e-118	0.181
ADIRF	12	1.01735028738785e-116	1.80787474054494	0.901	0.356	2.81266833954119e-112	0.545
S100B	12	5.26276643877779e-115	1.29094637176334	0.997	0.525	1.45499703732889e-110	0.472
AC007563.5	12	9.61711972778343e-114	2.97219475687936	0.463	0.085	2.65884509114029e-109	0.378
ESPN	12	1.41751715839626e-112	2.6168570180552	0.469	0.085	3.91900968781813e-108	0.384
PTHLH	12	5.14161215061368e-112	2.22615197189067	0.593	0.135	1.42150151128016e-107	0.458
MT1L	12	8.56681144641411e-112	2.68942297661866	0.522	0.11	2.36846636059011e-107	0.412
LEF1	12	4.37309800134271e-111	2.25193011276662	0.817	0.298	1.20903040443122e-106	0.519
CXXC5	12	8.52597371642893e-111	1.77098686039255	0.932	0.49	2.35717595338111e-106	0.442
HS3ST2	13	0	6.2224277203626	0.308	0.007	0	0.301
ADAM28	13	0	4.00098038225556	0.788	0.088	0	0.7
ST18	13	7.03208091266646e-295	4.82041720206176	0.519	0.037	1.9441594099249e-290	0.482
FCGR2B	13	1.99551426803598e-280	3.62292775183265	0.776	0.104	5.51699829683907e-276	0.672
APOC1	13	1.17518459969424e-274	3.68077522047482	0.84	0.133	3.24903286277467e-270	0.707
RAB42	13	1.3288120260071e-257	4.88990821420752	0.439	0.029	3.67376660830182e-253	0.41
SLC2A5	13	2.20058874277946e-235	3.47460975896506	0.651	0.082	6.08396769716238e-231	0.569
MSR1	13	4.18872254232111e-235	3.0109836746059	0.724	0.102	1.15805612127552e-230	0.622
NPL	13	1.86674022133729e-232	3.64851613681388	0.74	0.12	5.1609766899312e-228	0.62
SYK	13	7.80714122814145e-227	3.32614968050157	0.696	0.101	2.15844033534427e-222	0.595
ITGAX	13	1.91604813222684e-224	3.50540326779634	0.564	0.062	5.29729827116755e-220	0.502
SLC11A1	13	5.02945637640515e-221	3.326478875036	0.622	0.078	1.39049380438473e-216	0.544
HAMP	13	1.24374114417578e-213	3.69638555446118	0.619	0.082	3.43857114130279e-209	0.537
CD83	13	1.64030672826702e-209	2.19263842371525	0.926	0.203	4.53495601163984e-205	0.723
OLR1	13	7.23183514021829e-209	2.51055154853889	0.679	0.093	1.99938546121615e-204	0.586
TYROBP	13	2.32770174772999e-204	2.28511054543285	0.865	0.16	6.43539702194912e-200	0.705
CLEC7A	13	2.06938399718117e-201	2.24743102789932	0.692	0.098	5.72122593700677e-197	0.594
FCER1G	13	1.19223481410545e-200	2.41345712134524	0.84	0.155	3.29617159055733e-196	0.685
IL4I1	13	1.24953054011155e-200	3.62346988613189	0.577	0.076	3.45457708424641e-196	0.501
IL8	13	2.1576954858562e-200	2.69544723129101	0.753	0.135	5.96538070974663e-196	0.618
KDR	14	0	9.16802756765291	0.768	0.003	0	0.765
RP11-536O18.2	14	0	8.89975478489715	0.529	0.001	0	0.528
AC010084.1	14	0	8.87413968308248	0.599	0.003	0	0.596
MPZL2	14	0	8.46804615239888	0.69	0.004	0	0.686
CDH5	14	0	8.33161244868172	0.832	0.007	0	0.825
PLVAP	14	0	8.32922744640482	0.939	0.02	0	0.919
CXorf36	14	0	8.14723207111451	0.926	0.007	0	0.919
BTNL9	14	0	8.03927747628373	0.434	0.003	0	0.431
VWF	14	0	8.02482674472499	1	0.051	0	0.949
ARHGEF15	14	0	8.00993770264757	0.609	0.003	0	0.606
BCL6B	14	0	7.97232341084779	0.569	0.003	0	0.566
ECSCR	14	0	7.96342410016741	0.7	0.007	0	0.693
AC079305.11	14	0	7.83907504716325	0.653	0.007	0	0.646
CLDN5	14	0	7.7851860084372	0.3	0.006	0	0.294
RYR2	14	0	7.78354383335063	0.724	0.019	0	0.705
PODXL	14	0	7.76132860823542	0.774	0.009	0	0.765
RP11-563P16.1	14	0	7.72344145549229	0.606	0.009	0	0.597
MMRN2	14	0	7.70907122328804	0.737	0.009	0	0.728
TM4SF18	14	0	7.70357224288355	0.774	0.01	0	0.764
ROBO4	14	0	7.6564971800627	0.788	0.009	0	0.779
RPS19	15	1.8826669510213e-109	1.59032453590056	1	0.986	5.20500931948858e-105	0.014
RPL28	15	3.59903589474187e-102	1.61432035472554	1	0.985	9.95025453819285e-98	0.015
TMSB10	15	3.18368026136464e-88	1.31524903476863	1	0.992	8.80192081859482e-84	0.00800000000000001
SERF2	15	6.87121522381475e-79	1.39469762372009	1	0.968	1.89968487292807e-74	0.032
GNAS	15	1.71164669900884e-77	1.16557973105948	1	0.995	4.73218962874974e-73	0.005
RP11-234A1.1	15	4.02751097666082e-71	1.2636808045437	1	0.952	1.11348595971742e-66	0.048
RPL13P12	15	1.58953699624934e-66	1.05820181884082	1	0.974	4.39459293353055e-62	0.026
MEST	15	4.86953144358905e-66	1.57547710315649	0.871	0.396	1.34627935820907e-61	0.475
GNB2L1	15	9.5793442045032e-66	1.33962203376503	0.997	0.956	2.648401292219e-61	0.041
RPL32	15	1.2479410333256e-65	1.15571590682309	0.997	0.961	3.45018257483529e-61	0.036
RPS15	15	2.70797910171216e-65	1.20797184274121	1	0.961	7.4867498225036e-61	0.039
RPS5	15	4.88978122618861e-65	1.41579546136036	1	0.901	1.35187781560436e-60	0.099
RPS8	15	8.55000314881671e-65	1.16863575804295	0.997	0.962	2.36381937055335e-60	0.035
AC016739.2	15	1.50132698124196e-64	1.17554412240485	1	0.954	4.15071870503964e-60	0.046
LUM	15	6.04293757967395e-64	0.421183833352053	0.909	0.366	1.67069095265246e-59	0.543
RPL18	15	9.10453038051926e-64	1.24988882480664	1	0.948	2.51712951430216e-59	0.052
RPS11	15	9.36279334994249e-63	1.51580793661469	0.993	0.857	2.5885314774586e-58	0.136
MGP	15	1.17667305869577e-62	1.02544443540461	0.997	0.7	3.2531480053762e-58	0.297
RPS7	15	7.18954567418272e-61	1.3139281100103	1	0.93	1.9876936925413e-56	0.07
RPLP1	15	9.98575888697799e-61	1.21533250234764	1	0.948	2.7607627594828e-56	0.052
CD3D	16	0	9.79526648275237	0.768	0.002	0	0.766
IFNG	16	0	9.65454848947649	0.423	0.001	0	0.422
GZMA	16	0	9.47686131431464	0.806	0.004	0	0.802
CD2	16	0	9.33191206265351	0.764	0.003	0	0.761
ICOS	16	0	9.17019476637527	0.567	0.002	0	0.565
CD3E	16	0	9.106211335431	0.725	0.002	0	0.723
IGHV1OR15-1	16	0	8.88644438350138	0.359	0.001	0	0.358
