gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MT-ND3	0	3.94357505281944e-218	0.741749762945596	1	1	7.89582597075509e-214
MT-ATP6	0	5.0689278409425e-217	0.649364104262494	1	1	1.01490073231351e-212
MT-CYB	0	1.99333885634634e-207	0.686400439067874	1	1	3.99106305817664e-203
MT-ND4	0	3.23800219356439e-191	0.632828701155766	1	1	6.48312799195462e-187
MT-CO2	0	3.20919201936413e-184	0.601414288716374	1	1	6.42544426117085e-180
MT-CO3	0	1.99231922411681e-146	0.580557678952717	1	1	3.98902155052667e-142
IGF2	0	1.27418966206716e-120	1.02931945677145	0.999	0.83	2.55118254139087e-116
MT-ND4L	0	4.45487358669257e-114	0.594039016105717	1	0.995	8.91954789527585e-110
MT-ND5	0	2.45246267590086e-100	0.609271152615431	1	0.992	4.91032076968869e-96
COL6A1	0	6.53068243627816e-92	0.761308036574073	0.997	0.791	1.30757323739161e-87
MT-ND2	0	2.35900189804254e-89	0.480745140042882	1	0.998	4.72319360026077e-85
MT-ND1	0	3.82241411027703e-89	0.439787464986645	1	0.999	7.65323753159666e-85
MEG3	0	4.57168690728576e-87	0.891696210306558	0.969	0.757	9.15343152576755e-83
ISLR	0	6.28682249718655e-87	0.823553474341106	0.977	0.735	1.25874760038669e-82
COL6A2	0	7.45356168215491e-85	0.718023872973046	0.999	0.832	1.49235212000106e-80
COL1A1	0	1.33833918265934e-84	0.751922847322678	1	0.858	2.67962271152053e-80
LAMB1	0	1.2972193489689e-75	0.792992827072967	0.969	0.753	2.59729258050553e-71
COL1A2	0	3.38578402269757e-75	0.67487735400451	1	0.85	6.77901677024507e-71
MT-CO1	0	1.12272011243901e-66	0.299010404626642	1	1	2.24791020912539e-62
COL6A3	0	1.10332854820394e-65	0.775071072703709	0.919	0.664	2.20908441921393e-61
COL3A1	0	3.18144833831941e-65	0.664402299478917	0.996	0.819	6.36989586298313e-61
BOC	0	1.64134081315394e-64	0.964233622349056	0.755	0.48	3.28629257609683e-60
C1S	0	8.72828598026419e-63	0.917350805990671	0.787	0.516	1.7475774189685e-58
COL5A2	0	2.37655966444228e-59	0.685170923611659	0.95	0.716	4.75834776014632e-55
OGN	0	1.0997902967327e-54	0.569219500761384	0.987	0.753	2.20200013211821e-50
LUM	0	3.9209417613711e-54	0.658710338715913	0.931	0.69	7.85050959461721e-50
FGFR1	0	5.0124273480482e-53	0.76305648430062	0.896	0.672	1.00358820362621e-48
DCN	0	1.00862608793359e-52	0.553878165032553	0.99	0.767	2.01947115326063e-48
LRP1	0	3.23455588728627e-52	0.693897234849834	0.901	0.732	6.47622779752457e-48
DDR2	0	1.58596061068646e-50	1.04758234516598	0.621	0.373	3.17541033471642e-46
SPARC	0	1.81411101605786e-49	0.560358564852637	0.995	0.82	3.63221307635104e-45
7SK.2	0	3.4406469544785e-49	0.562556172076845	0.99	0.925	6.88886333225685e-45
NFIX	0	1.58778864170788e-47	0.919791453091016	0.714	0.501	3.17907041842752e-43
DLK1	0	1.81314669244303e-46	0.529027258449058	0.98	0.784	3.63028230760944e-42
FSTL1	0	2.15155227895792e-43	0.697170836127724	0.833	0.643	4.30783797292955e-39
TSHZ2	0	1.32121557665306e-42	0.63567015919207	0.868	0.656	2.64533782757477e-38
MMP2	0	1.40472862251196e-42	0.689513944877181	0.827	0.628	2.81254764799345e-38
ZFHX4	0	4.53244233768584e-42	0.85164796321082	0.691	0.459	9.07485604851458e-38
COL5A1	0	2.85670456013928e-41	0.699963734509644	0.772	0.562	5.71969387031088e-37
KCTD12	0	5.93414797333061e-41	0.875012056434027	0.798	0.645	1.18813510722026e-36
NFIB	0	1.30371220734005e-40	0.7806351578689	0.787	0.594	2.61029258153624e-36
EMILIN1	0	6.43743540800836e-39	0.675331689393666	0.787	0.606	1.28890331739143e-34
SON	0	1.64157158460552e-38	0.462277693042912	0.983	0.934	3.28675462669716e-34
FBN1	0	3.52244915473797e-38	0.741337384390822	0.714	0.506	7.05264769761636e-34
CAPN6	0	1.91893828521842e-37	0.815177385582412	0.592	0.364	3.84209823466433e-33
TTC3	0	1.49744650291919e-36	0.495274915030477	0.949	0.787	2.99818738814481e-32
ABCA10	0	2.90398904750056e-36	0.969329147353281	0.52	0.3	5.81436687090562e-32
COLEC12	0	5.26599755677827e-36	0.848279943756301	0.644	0.439	1.05435803081815e-31
LAMA2	0	8.87628733829505e-36	0.723148951948861	0.698	0.477	1.77721025087343e-31
PCOLCE	0	3.62708898588043e-35	0.442528651000729	0.979	0.76	7.26215756752979e-31
COL16A1	0	4.39172437821274e-35	0.901333491060382	0.563	0.356	8.79311055005754e-31
RPL13A	0	1.88640856890693e-34	0.409415218746906	0.987	0.962	3.77696723666545e-30
CCND2	0	4.28750273022682e-34	0.633126553425268	0.828	0.668	8.58443796646015e-30
CYGB	0	6.32767133863191e-34	0.730612670357831	0.654	0.446	1.26692635542088e-29
C1R	0	5.70904538460203e-33	0.841413801106383	0.545	0.341	1.14306506690502e-28
IGFBP4	0	6.53157709548777e-33	0.556622109940192	0.85	0.677	1.30775236605856e-28
MGP	0	6.81534120823207e-33	0.533383703249402	0.98	0.813	1.36456761671222e-28
FKBP10	0	6.90108133147744e-33	0.561621369481482	0.823	0.646	1.38173450418841e-28
PDGFRB	0	2.26941266905661e-32	0.790880766079334	0.592	0.373	4.54381804598514e-28
POSTN	0	3.57765670813568e-32	0.441895467024404	0.911	0.718	7.16318426102926e-28
MT-ATP8	0	8.5751577512031e-32	0.509035671567317	0.898	0.837	1.71691808494588e-27
MRC2	0	3.8818931441138e-31	0.706071586220422	0.664	0.468	7.77232645314466e-27
BMP5	0	1.32594821577816e-30	0.840587837874635	0.514	0.312	2.65481351763104e-26
CALD1	0	1.75562596044183e-30	0.409614477432791	0.973	0.815	3.51511429799663e-26
CFH	0	1.87295430209233e-30	0.55296723263266	0.816	0.634	3.75002910364926e-26
CCDC80	0	1.93344182400952e-30	0.757515984138177	0.644	0.447	3.87113722003186e-26
DDX17	0	2.46351435728487e-30	0.528857070299745	0.918	0.852	4.93244844615576e-26
FMO1	0	2.2792805672121e-28	0.773260823700663	0.465	0.277	4.56357555167206e-24
COL21A1	0	5.58297696017554e-27	0.863141663621122	0.452	0.268	1.11782364696635e-22
KCNQ1OT1	0	6.28611718969516e-27	0.720886593168294	0.66	0.486	1.25860638372077e-22
COL14A1	0	1.80882559546322e-26	0.829884394144435	0.409	0.235	3.62163060723646e-22
CPXM1	0	1.87272038039476e-26	0.675018636365419	0.614	0.437	3.7495607456264e-22
LUC7L3	0	2.41109883106665e-26	0.481781713877155	0.89	0.79	4.82750207956165e-22
MATN2	0	6.5191284748826e-26	1.11906415951424	0.404	0.243	1.30525990324099e-21
FMOD	0	2.29632583473784e-25	0.53842762651704	0.687	0.499	4.5977035863121e-21
PRRX1	0	1.18026374060659e-24	0.595676992548051	0.651	0.46	2.36312406144251e-20
ABCA6	0	1.42419500147244e-24	0.897340382971938	0.449	0.279	2.85152323194812e-20
PTN	0	2.13485980350797e-24	0.290859494502747	0.937	0.74	4.27441629858366e-20
SPRY2	0	1.11150962347781e-23	0.780344751691395	0.515	0.347	2.22546456812727e-19
SPRY1	0	1.32523830409302e-23	0.594509668931329	0.714	0.545	2.65339213245505e-19
CDH11	0	1.96140102037596e-23	0.607038539440814	0.579	0.395	3.92711712299674e-19
SLIT3	0	3.07563256604739e-23	0.814812101188723	0.485	0.321	6.15803152374009e-19
PDGFRA	0	5.84871808166419e-23	0.927825878961564	0.37	0.214	1.1710303343108e-18
RP11-14N7.2	0	1.25154992602583e-22	0.668100322364501	0.643	0.485	2.50585326188892e-18
PI16	0	1.28597158339079e-22	0.75687764556266	0.374	0.215	2.57477230426504e-18
GSN	0	1.48603273870873e-22	0.437890463453768	0.871	0.783	2.97533474944262e-18
BGN	0	2.02726909929261e-22	0.449966154499818	0.713	0.556	4.05899819060367e-18
PLAGL1	0	3.78251024437989e-22	0.880744195876715	0.472	0.318	7.57334201129741e-18
CXCL14	0	5.88386197673758e-22	1.01570576462365	0.339	0.192	1.1780668449824e-17
EEF2	0	8.54667977824267e-22	0.381719425750103	0.915	0.864	1.71121622519975e-17
PPAP2B	0	1.75212221658419e-21	0.80609068635153	0.442	0.285	3.50809910204486e-17
AEBP1	0	2.09900695515437e-21	0.551086984716611	0.649	0.477	4.20263172561009e-17
CMYA5	0	3.19271438797349e-21	0.734397310782554	0.473	0.311	6.39245274760052e-17
MMP14	0	3.27083477375243e-21	0.696385037901661	0.546	0.387	6.54886538400711e-17
CXCL12	0	7.31651867367945e-21	0.599873638539098	0.501	0.332	1.4649133688441e-16
RBFOX2	0	9.64995616584307e-21	0.749903223756178	0.508	0.35	1.9321142235251e-16
NOTCH2	0	1.01069615819143e-20	0.82450367178802	0.434	0.285	2.02361584793089e-16
TCF4	0	1.16315496943486e-20	0.505432498947756	0.793	0.685	2.32886887980248e-16
LIFR	0	1.32312455593552e-20	0.852084685357057	0.443	0.291	2.6491599858941e-16
EMILIN3	0	1.46446123187351e-20	0.81269560448631	0.365	0.216	2.93214427845714e-16
ELN	0	2.53680248536348e-20	0.626797169011712	0.522	0.358	5.07918593619476e-16
NFIA	0	2.93667177895353e-20	0.603322207459847	0.63	0.49	5.87980423582077e-16
PBX1	0	3.22466937357966e-20	0.771292058805992	0.421	0.269	6.45643301978119e-16
MXRA8	0	5.11909953688178e-20	0.391791126627751	0.76	0.582	1.02494610927447e-15
FAT1	0	5.40367072881249e-20	0.524584050719437	0.683	0.512	1.08192295332284e-15
CPE	0	7.34900645061318e-20	0.419234839750763	0.782	0.627	1.47141807154177e-15
THBS4	0	7.4713753005018e-20	0.380434184310873	0.846	0.692	1.49591876266647e-15
