gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
COL1A2	0	2.94069619596239e-178	0.978829782814349	1	0.847	5.88786192355589e-174
OGN	0	4.01248406813707e-166	1.06686836139035	0.998	0.747	8.03379560122404e-162
DCN	0	5.93731850035165e-152	1.00498692523942	0.999	0.76	1.18876991014041e-147
COL5A2	0	1.00677467468047e-139	0.982031678238052	0.982	0.706	2.01576425364524e-135
COL1A1	0	6.9023220158001e-134	0.872711514074383	1	0.854	1.3819829140035e-129
LUM	0	1.42243837482697e-132	1.23475355427261	0.934	0.684	2.84800611407857e-128
MGP	0	6.46932946607858e-126	1.18086691945718	0.989	0.808	1.29528914569825e-121
COL3A1	0	4.03098562231293e-114	0.921953308571944	0.999	0.815	8.07083941299496e-110
MFAP4	0	1.29620336432873e-108	1.12715138167775	0.798	0.424	2.59525837605898e-104
DLK1	0	2.89703121720321e-104	0.861578120196999	0.989	0.778	5.80043590308427e-100
POSTN	0	1.24886303729401e-96	0.895862366027496	0.946	0.708	2.50047357327007e-92
PTN	0	1.00600231634298e-95	0.933338740858178	0.957	0.732	2.01421783778192e-91
ISLR	0	3.00515420001517e-92	0.750021255939607	0.981	0.729	6.01691973927038e-88
SOD3	0	4.39087385010696e-88	1.2365258338346	0.63	0.306	8.79140762268415e-84
PCOLCE	0	1.29340447104789e-87	0.712859531055275	0.993	0.753	2.58965443193209e-83
SPARC	0	3.20248348628847e-86	0.665128657284085	0.998	0.816	6.41201243624677e-82
SSPN	0	2.61486043981669e-85	1.10399594872969	0.673	0.337	5.23547357260097e-81
C1S	0	6.59696580747741e-83	0.864353022211493	0.828	0.504	1.32084449397313e-78
COL6A1	0	2.12434647126727e-82	0.645445759289405	0.992	0.787	4.25336650477134e-78
ABI3BP	0	3.77518699008197e-82	1.22807306443772	0.652	0.335	7.55867939154211e-78
PPAP2B	0	1.14112250019048e-78	1.29411797308869	0.564	0.263	2.28475546988137e-74
FMO1	0	5.17527589510667e-78	1.22827964873613	0.567	0.257	1.03619373971826e-73
BOC	0	4.05784433883456e-77	0.897281356007743	0.798	0.468	8.12461593521455e-73
