gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
RPL4	0	6.69100252497961e-233	1.57862769468326	0.997	0.776	1.84986146808111e-228
GPX7	0	1.91531332948121e-230	2.64472745063455	0.579	0.103	5.29526676201669e-226
MGP	0	8.54418056726473e-230	1.91747132176921	0.997	0.688	2.36220960143168e-225
RAC3	0	1.07255492910602e-229	3.23954866564127	0.377	0.037	2.96529261249941e-225
FSCN1	0	2.30734740305671e-229	1.78034070815462	0.97	0.42	6.37912336523089e-225
SOBP	0	1.3835482654789e-227	1.79532077402001	0.829	0.207	3.82509588956952e-223
RARRES1	0	2.23278055082632e-226	2.67018634319993	0.618	0.125	6.17296838886953e-222
ZIC1	0	3.47891864592588e-224	2.31580575411575	0.601	0.109	9.61816638039129e-220
CDH11	0	8.70574576283832e-224	1.66061944901931	0.973	0.39	2.40687753105191e-219
SULT1C4	0	4.45022762423599e-223	2.39822621249561	0.651	0.137	1.23035443127252e-218
FKBP14	0	1.43492404357327e-222	2.19621440019468	0.741	0.186	3.96713450326703e-218
LRRN3	0	7.43499710822925e-222	2.60242698026716	0.557	0.097	2.05555365051214e-217
PDIA6	0	1.22262030237169e-221	1.60901748431983	0.995	0.797	3.38017834996701e-217
ROBO2	0	3.26144987115623e-221	2.06866306231679	0.934	0.414	9.01693045878564e-217
MEIS2	0	1.64816589290634e-220	1.69116051453928	0.995	0.45	4.55668424411816e-216
CLU	0	1.00948405845265e-218	2.19882595774803	0.756	0.193	2.79092057640403e-214
KCNQ1OT1	0	2.37905796779148e-218	1.77819500140237	0.986	0.516	6.57738156355311e-214
IGFBP2	0	2.60162363853595e-218	1.92315622068697	0.995	0.693	7.19270887346033e-214
TMEFF2	0	2.6326232428329e-218	2.201417212893	0.682	0.148	7.27841347946011e-214
MDK	0	3.18782835695721e-218	2.30777964155413	0.873	0.324	8.81338905847961e-214
BICC1	0	8.08241131735408e-217	1.76299670641913	0.964	0.392	2.23454425690888e-212
PKDCC	0	1.13644441145321e-216	2.70235033436791	0.58	0.113	3.14192786434469e-212
RP11-436H11.1	0	4.83421535738037e-215	1.58669922828761	0.988	0.584	1.33651551985495e-210
BARX1	0	5.47891706168053e-215	2.65251802828338	0.44	0.058	1.51475620004282e-210
RPS7P1	0	2.35806372459644e-214	1.48268115157655	0.997	0.806	6.51933877939177e-210
SOSTDC1	0	1.55304716462928e-213	3.77542130786401	0.308	0.025	4.29370949605057e-209
PTCH2	0	3.75120969762223e-213	2.20199581417352	0.773	0.219	1.03709694510162e-208
RPS7P10	0	7.89717643654593e-213	1.57501069073452	0.985	0.685	2.18333236941185e-208
EMCN	0	2.48875214781668e-212	2.05053828153819	0.736	0.181	6.88065306306879e-208
SFRP1	0	6.5384868019295e-211	2.22395152495328	0.716	0.18	1.80769544612945e-206
EMILIN1	0	5.92737062763497e-210	1.91244919610779	0.966	0.544	1.63874015742224e-205
KDELR1	0	6.8009841367684e-210	1.54192954349505	0.975	0.667	1.88026808429236e-205
CTD-2666L21.3	0	1.28083872334235e-209	1.93922031413118	0.755	0.192	3.5411348184246e-205
KIAA1211	0	2.97291309153738e-208	1.98238202039056	0.646	0.134	8.2192128241734e-204
TSHZ2	0	3.75562560137171e-208	1.6727070586003	0.988	0.523	1.03831781001124e-203
RPL18	0	1.7341875296793e-206	1.19128920645672	1	0.946	4.79450826330437e-202
CPXM1	0	4.08796873171053e-206	1.92217298184712	0.684	0.151	1.13020071525601e-201
RP11-864N7.2	0	6.7297974281577e-206	1.25710209939017	1	0.942	1.86058709496276e-201
HMGA2	0	1.95729493533453e-205	1.87890426630053	0.733	0.18	5.41133330771938e-201
TIMM13	0	2.13357513238834e-205	1.69558516638077	0.942	0.432	5.89869516851404e-201
PXDN	0	2.26727461699139e-205	1.68291945516923	0.951	0.408	6.26833413359609e-201
TENM2	0	2.48109276119555e-205	1.89287025571284	0.876	0.34	6.85947715687733e-201
FKBP10	0	8.6317124270941e-205	1.71513051528582	0.963	0.547	2.38640953471871e-200
DSC2	0	8.68123625650535e-205	2.63179621179464	0.499	0.082	2.40010138783603e-200
MEIS3	0	3.25296656922578e-204	1.97659545986983	0.748	0.196	8.9934766739385e-200
P4HB	0	4.03824136288008e-204	1.36561943962236	0.997	0.818	1.11645258959546e-199
SEPT6	0	1.26980736816176e-203	1.82415546605291	0.846	0.263	3.51063643075681e-199
SERPINF1	0	5.89041416286891e-203	1.24524556974304	0.712	0.165	1.62852280360837e-198
AC027612.6	0	8.57388320910329e-202	1.54336319852511	0.997	0.658	2.37042149082079e-197
CTD-3006G17.2	0	6.26180217601841e-201	1.90873220725505	0.736	0.19	1.73120044760381e-196
ROBO1	0	8.94153212357649e-201	1.75049006632388	0.922	0.357	2.47206538620519e-196
QPRT	0	3.66380899229138e-200	2.05823257926183	0.733	0.196	1.0129332720988e-195
LRFN5	0	1.58833063901122e-199	2.10272861695991	0.67	0.156	4.39125771767431e-195
CACNA2D1	0	2.93980133788798e-199	1.70832610414361	0.816	0.226	8.1276687588589e-195
CBX3	0	7.89078286018668e-196	1.4739939526283	0.968	0.602	2.18156473735581e-191
VSNL1	0	1.28952520612343e-195	2.36443770387969	0.525	0.095	3.56515033736944e-191
CSRNP3	0	1.08261760165179e-194	1.79070235875689	0.797	0.233	2.9931128832867e-190
CPE	0	1.47306326202714e-194	1.39901217812955	0.953	0.411	4.07257800052642e-190
AFF3	0	3.70943512255408e-194	1.74474218910547	0.927	0.447	1.02554752833253e-189
ANTXR1	0	8.69305627697144e-194	1.63334512606547	0.976	0.517	2.40336926889429e-189
RP11-14N7.2	0	1.25611449499057e-193	1.71470848600129	0.87	0.279	3.47277974430044e-189
LEPRE1	0	1.49641790978058e-191	2.01299879196913	0.75	0.223	4.13714659517038e-187
UNC5C	0	8.8082958714296e-191	1.7515387244123	0.755	0.197	2.43522955957414e-186
SERF2	0	1.08755100438468e-190	1.02530155533922	1	0.966	3.00675226182231e-186
EGFR	0	3.02610821108033e-189	1.57106280935783	0.809	0.221	8.36628137117379e-185
TUBB	0	2.00027002936201e-188	1.56428587607756	0.992	0.781	5.53014655017715e-184
PGF	0	5.04444214214178e-188	1.7224732985469	0.746	0.205	1.39463691903794e-183
CFH	0	1.28702455724665e-187	1.62959639345145	0.748	0.201	3.55823679341982e-183
RP11-234A1.1	0	1.31088758657781e-187	1.11157578236562	1	0.95	3.62421091061167e-183
LAPTM4A	0	2.91052963357679e-187	1.28482820924139	0.992	0.877	8.04674127794975e-183
LINC00478	0	3.08599975840067e-187	1.52206051199566	0.971	0.512	8.53186353205032e-183
RPS8	0	9.30366712535979e-187	1.09992786399315	1	0.961	2.57218485014822e-182
GPC3	0	3.88099623636707e-186	2.23882234003433	0.641	0.156	1.0729790294684e-181
MTCH1	0	6.04868558413795e-186	1.32078947592808	0.986	0.747	1.67228010344662e-181
COL9A2	0	1.09244456257093e-185	2.15473546194578	0.607	0.137	3.02028148213985e-181
ISLR	0	1.36919353405259e-184	1.8827422223585	0.866	0.344	3.78540936359519e-180
IGF2BP1	0	1.11208925923983e-183	2.11280268493097	0.563	0.114	3.07459317502037e-179
COL1A2	0	5.25635670197302e-183	1.37119165023131	1	0.829	1.45322493739448e-178
RPS18	0	5.99410486769082e-183	1.13720641425293	1	0.905	1.65719017277048e-178
ZDBF2	0	6.08858123399862e-183	1.47149251431111	0.922	0.341	1.6833100537636e-178
RPS12	0	8.77083207799637e-183	1.18060709720465	1	0.853	2.42487194460366e-178
CRISPLD1	0	9.81328418032886e-183	2.58159897020476	0.457	0.076	2.71307867733552e-178
RP11-215A21.2	0	1.65200838825631e-182	1.34512680598789	0.983	0.695	4.56730759101222e-178
FGFR1	0	1.7294891637487e-182	1.52114193046847	0.876	0.283	4.78151869101603e-178
MEX3A	0	2.28455955268262e-182	2.59742339589472	0.459	0.077	6.31612179530165e-178
RUNX1T1	0	3.12768457997861e-182	1.57655127006266	0.887	0.331	8.64710955826686e-178
RPL13AP5	0	2.89677678386065e-181	1.31555593026877	0.997	0.663	8.00871877433955e-177
PDCD5	0	8.18391866089077e-181	1.8567821515755	0.775	0.242	2.26260799217647e-176
PLD3	0	8.2506313366276e-180	1.25604946466698	0.992	0.765	2.28105204563743e-175
DANCR	0	1.6740529754641e-179	1.91586264382461	0.75	0.227	4.62825426126558e-175
ENAH	0	1.67897584572875e-179	1.56427719174363	0.932	0.397	4.64186452068628e-175
RPL4P4	0	9.72598557733677e-179	1.81454664442807	0.728	0.205	2.6889432325663e-174
HDDC2	0	1.31889611912106e-178	1.85302787754019	0.711	0.195	3.64635210053399e-174
SLC40A1	0	1.70021236012616e-177	2.23921924560538	0.607	0.148	4.7005771120408e-173
CHRNA1	0	3.38091047610522e-177	2.78713000230146	0.457	0.08	9.34720319328811e-173
MYH10	0	9.88881290732008e-177	1.64071027196188	0.822	0.266	2.73396010448678e-172
UBE2E3	0	2.64903773699377e-176	1.29334554762684	0.993	0.744	7.32379463146668e-172
CNN2	0	1.83013272770277e-175	1.96999863434505	0.648	0.164	5.05976795227986e-171
CDC42EP5	0	4.70105350623128e-175	1.60639588247011	0.949	0.556	1.29970026286776e-170
YIPF3	0	4.74899390829602e-175	1.44421387862954	0.944	0.503	1.3129543458266e-170
SFRP2	0	7.33185064260804e-174	2.55294801479822	0.442	0.075	2.02703674716184e-169
COL4A5	0	1.60707886938339e-173	1.88889814961131	0.597	0.134	4.44309095018427e-169
COL6A3	0	2.08063210013848e-173	1.38445587901738	0.964	0.429	5.75232356725285e-169
SCG2	0	2.65577387232827e-173	2.9917276001823	0.589	0.154	7.34241802482598e-169
MPZL1	0	3.79955134183905e-172	1.87972731377209	0.714	0.202	1.05046195947824e-167
TFPI	0	3.89134786886064e-172	1.57457006410647	0.959	0.478	1.0758409453039e-167
DACH1	0	9.61030683107634e-172	1.58859434165182	0.684	0.174	2.65696152958768e-167
SPATS2L	0	1.85658133834984e-171	1.40900895616286	0.98	0.673	5.13289042613579e-167
CLEC11A	0	3.25997081427098e-171	1.86740996062155	0.738	0.224	9.01284131021498e-167
NET1	0	3.78443847256436e-171	2.04687640652735	0.65	0.171	1.04628370450987e-166
AUTS2	0	8.33539054968343e-171	1.22923840485002	0.998	0.737	2.30448542527098e-166
RP11-592N21.1	0	1.74991348501439e-170	1.3942073140069	0.966	0.578	4.83798581201929e-166
KIF26B	0	3.71302017753819e-170	1.60474784226248	0.873	0.36	1.02653868848398e-165
UNC5D	0	9.35812095765374e-170	1.95163623669973	0.636	0.163	2.58723970116253e-165
ISOC2	0	1.36184967890206e-169	1.74938881821658	0.805	0.28	3.76510580726051e-165
GNB2L1	0	1.48841294866705e-168	1.02611406053527	0.998	0.954	4.11501527917979e-164
FAP	0	8.00408340166462e-168	1.84563370968874	0.695	0.192	2.21288893805822e-163
SERINC2	0	3.11512051437418e-167	1.9992756973844	0.567	0.127	8.61237368609031e-163
CACNB2	0	6.07294252633897e-167	1.87485763762238	0.679	0.183	1.67898642025694e-162
KIAA1217	0	6.36089391147652e-167	1.25122127382974	0.98	0.489	1.75859633970591e-162
HERC2P3	0	6.63952733476781e-167	1.77546585817639	0.672	0.176	1.83563012224326e-162
TWIST1	0	2.83909201628527e-166	1.6679328534874	0.641	0.158	7.84923769742388e-162
PODXL2	0	5.55317019959384e-166	2.58954222996549	0.403	0.064	1.53528496508171e-161
DOK5	0	1.60120404008007e-165	2.35338158278236	0.496	0.101	4.42684880960936e-161
HS6ST1	0	7.8944044700619e-164	1.97532583704249	0.631	0.166	2.18256600383801e-159
DSP	0	1.01708470417912e-163	1.88846530551454	0.563	0.125	2.811934081644e-159
PARD3	0	1.02225776064217e-163	1.23240350480883	0.997	0.624	2.82623603084742e-159
PPIB	0	2.35192410608588e-163	1.13835647259257	0.997	0.882	6.50236457609564e-159
RORA	0	7.63612259687092e-163	1.24548830334566	1	0.755	2.1111588143569e-158
IL17RD	0	1.91494621062776e-161	2.03303066370408	0.509	0.104	5.29425178852258e-157
ELN	0	3.39321220709946e-161	2.00613806187321	0.575	0.137	9.38121378896788e-157
HHIP-AS1	0	9.33932159820448e-161	3.49997971129634	0.269	0.027	2.58204224225559e-156
CCND2	0	8.13209569377017e-160	1.44177979241286	0.966	0.622	2.24828049645664e-155
CTB-178M22.1	0	9.20282955958332e-160	3.37452381531094	0.266	0.026	2.544306288338e-155
RCN1	0	9.27562454655966e-160	1.61080898815058	0.836	0.323	2.56443191838735e-155
TPBG	0	1.41328691658396e-159	2.19537974871587	0.525	0.115	3.90731433827968e-155
STMN1	0	2.02363046526222e-159	1.76370788730022	0.89	0.476	5.59473114731046e-155
NREP	0	3.38362098277674e-159	1.71984739607842	0.772	0.26	9.35469693108286e-155
MRC2	0	5.38045208005858e-159	1.551239558748	0.782	0.247	1.48753358657379e-154
SEC11A	0	5.82644226691408e-159	1.14711689535717	0.978	0.77	1.61083649353374e-154
ZNF579	0	6.24032340995863e-159	2.04851291580523	0.596	0.152	1.72526221315126e-154
SSR2	0	7.12285852994839e-159	1.17634180473574	0.978	0.763	1.96925669777483e-154
TM4SF1	0	5.8857613055988e-158	1.45886489289269	0.618	0.155	1.6272364281589e-153
CACNA1C	0	5.99141887784949e-158	1.1785736473918	0.978	0.501	1.65644757715905e-153
IGF2BP2	0	6.71693633738367e-158	1.25395409715911	0.98	0.513	1.85703138919646e-153
CNTN4	0	7.73185625633591e-158	1.47482908012357	0.944	0.5	2.13762629918919e-153
NRG1	0	1.25466665336723e-157	1.90691504235524	0.616	0.158	3.46877689656439e-153
PSD3	0	1.28407774487847e-157	1.39810272655695	0.949	0.543	3.55008974126551e-153
RHOBTB3	0	2.19563576536429e-157	1.56051931511636	0.887	0.376	6.07027420050266e-153
COL25A1	0	7.04055040051745e-157	2.19703300095697	0.531	0.121	1.94650096923106e-152
HSP90AB1	0	1.11940535828083e-156	0.884241695495567	1	0.966	3.094819994039e-152
HIF3A	0	2.02107762740644e-156	1.83162260902591	0.552	0.124	5.5876733164906e-152
PDE7B	0	1.98829726384746e-155	1.60821580777529	0.826	0.328	5.49704544535907e-151
PTPRT	0	4.32827798167536e-155	1.81288728226553	0.596	0.153	1.19663901359379e-150
DLK1	0	8.09650634499228e-155	1.64376600308747	0.589	0.147	2.23844110920002e-150
RP11-649A16.1	0	1.2541603636997e-154	2.70095134967868	0.372	0.059	3.46737715752055e-150
RPS15	0	6.55709188145792e-154	0.899266543885709	1	0.959	1.81283919246667e-149
EEF2	0	1.28750257878212e-153	1.02341152924742	0.997	0.851	3.55955837955893e-149
FBN1	0	3.35819703683976e-153	1.44044729482031	0.919	0.449	9.28440734775089e-149
MARCKSL1	0	1.46320344846293e-152	1.55464187773155	0.917	0.521	4.04531857396547e-148
SYNJ2	0	1.5976301231663e-152	1.70172878814092	0.662	0.184	4.41696800151787e-148
PLAGL1	0	2.49687132835444e-152	1.48241729893146	0.915	0.45	6.90310016150151e-148
CD70	0	4.02992856294274e-152	2.15324929413513	0.514	0.115	1.11415434979678e-147
TEAD2	0	5.80221977502213e-152	1.98169512951667	0.545	0.129	1.60413970120037e-147
IL11RA	0	6.72450662358894e-152	2.38362915806077	0.46	0.094	1.85912434622363e-147
DOCK3	0	1.34593610301134e-151	1.82231088398501	0.592	0.148	3.72110954399545e-147
PRRX2	0	1.95005268559623e-151	2.29337470797642	0.443	0.085	5.3913106598679e-147
HHIP	0	2.5547961312834e-151	2.89255954079725	0.355	0.055	7.06324486415922e-147
PRAME	0	3.42767734983444e-151	2.23954866564127	0.45	0.088	9.47649956908727e-147
RPS11	0	1.36229357372766e-150	0.980439502446618	1	0.851	3.76633304328487e-146
ROR2	0	1.3722511324279e-150	1.57612570989589	0.636	0.165	3.79386270582341e-146
SRM	0	1.93956113593593e-150	1.67628768497214	0.787	0.293	5.36230467252207e-146
COL1A1	0	1.9641015665199e-150	1.14768267060807	1	0.762	5.43015160095756e-146
MEG8	0	2.91955341317412e-150	1.28304734996059	0.909	0.398	8.0716893214025e-146
THSD4	0	2.75058907647266e-149	1.39941792488939	0.895	0.412	7.60455361972397e-145
SCXA	0	3.31427672615096e-149	3.4278905355212	0.338	0.051	9.16298086478957e-145
EPHB1	0	4.87597708288972e-149	1.77768709809307	0.54	0.125	1.34806138410652e-144
IGF2BP3	0	7.40646648912403e-149	1.17338529378391	0.667	0.177	2.04766579024812e-144
MAST4	0	1.06328860518623e-148	1.52302439012447	0.838	0.334	2.93967400675838e-144
RPL11	0	1.15798081937868e-148	0.8826860338088	1	0.969	3.20146957133625e-144
BNC2	0	3.82439987095967e-148	1.25292179876267	0.956	0.494	1.05733183232422e-143
PLAT	0	3.96185299277142e-148	1.7435026569897	0.931	0.628	1.09533349691151e-143
SEPW1	0	4.08678096232056e-148	1.06034495077163	0.997	0.812	1.12987233265276e-143
CALD1	0	5.27662695669302e-148	1.0910877114622	0.998	0.831	1.45882905471692e-143
TTYH3	0	9.28344543420082e-148	1.5741531962037	0.736	0.231	2.5665941591935e-143
SF3A2	0	1.2072623818764e-147	1.54151202645577	0.778	0.268	3.3377183071737e-143
BMPR2	0	2.07185613028207e-147	1.21414305734246	0.997	0.767	5.72806064339085e-143
TMEM132C	0	4.07797581317016e-147	1.88809714035562	0.491	0.105	1.12743797306715e-142
AC016739.2	0	5.44248549870489e-147	0.8882249430849	1	0.952	1.50468396582694e-142
MGST1	0	5.74002484858708e-147	3.23664377028727	0.259	0.028	1.58694466988887e-142
RERG	0	5.79084373858978e-147	1.77766029472547	0.572	0.141	1.60099456840792e-142
LIMCH1	0	6.24422669560487e-147	1.5716605698971	0.731	0.228	1.72634135453388e-142
EPHA3	0	1.0543403635791e-146	1.50160096143465	0.778	0.274	2.91493480318713e-142
RPS2	0	1.14390297937027e-146	0.954927990111013	1	0.884	3.16254856706498e-142
ZEB1	0	1.82230618074885e-146	1.22723113064152	0.995	0.645	5.03812989791636e-142
RP11-152P17.2	0	2.70314930469157e-146	1.30465054422281	0.959	0.53	7.47339688268077e-142
RPL30	0	1.78554582540706e-145	0.894633123005818	1	0.949	4.93649854350289e-141
HEY1	0	1.96097136793368e-145	2.42226214795112	0.465	0.101	5.42149754092625e-141
PTPRG	0	5.00894823019442e-145	1.11490408577585	0.988	0.54	1.38482391720185e-140
SNAP25	0	1.54128067964917e-144	2.656992988145	0.354	0.057	4.26117869502605e-140
PIGT	0	1.54615869803508e-144	1.53999879735955	0.797	0.308	4.27466495245759e-140
FOXP2	0	2.06404330421647e-144	1.93612332992086	0.591	0.16	5.70646052316726e-140
RP11-125B21.2	0	2.43519918279347e-144	2.12544716041902	0.465	0.098	6.73259518066911e-140
SULF1	0	2.49317820966262e-144	1.66529887920359	0.892	0.461	6.89288979625426e-140
SCARA3	0	3.91459643322295e-144	2.11957043457264	0.469	0.1	1.08226847589315e-139
AC093106.7	0	5.37524535483341e-144	1.54763171532739	0.719	0.228	1.48609408325079e-139
HSPD1	0	7.75137631986105e-144	1.1119439927398	0.99	0.797	2.14302301115199e-139
RNF144A	0	1.96348105946995e-143	1.48760316776101	0.812	0.311	5.42843608511658e-139
HDGFRP3	0	3.93810158379603e-143	1.53136038532409	0.788	0.28	1.08876694487209e-138
TMED3	0	1.16837955214751e-142	1.50192563983309	0.846	0.372	3.23021894782221e-138
HMGN1	0	1.24064627309743e-142	1.11838665839681	0.985	0.737	3.43001475123246e-138
RP11-909M7.3	0	1.3879853418442e-142	1.31689075417443	0.709	0.203	3.83736307459666e-138
RPLP1	0	2.26254689459959e-142	0.848853276282302	1	0.946	6.25526339949948e-138
OSR2	0	6.21166310550739e-142	2.22867061191075	0.46	0.099	1.71733849877963e-137
DNAH14	0	6.89056977111478e-142	1.51594191245874	0.721	0.226	1.9050358246201e-137
EIF4EBP1	0	7.27143754524149e-142	1.52263418739138	0.729	0.243	2.01033433813292e-137
ITM2C	0	8.45254904987255e-142	1.37442787457962	0.956	0.603	2.33687623581826e-137
CUTA	0	9.10419723375997e-142	1.43422435190566	0.819	0.31	2.51703740921762e-137
UGDH	0	1.96002301010297e-141	1.81105027501649	0.721	0.25	5.41887561603169e-137
SHROOM3	0	3.59834603983071e-141	1.65881805520612	0.613	0.169	9.94834729631996e-137
FBLIM1	0	4.01342489812242e-141	1.91834710180924	0.555	0.141	1.10959158158391e-136
SHANK2	0	5.84465120667403e-141	1.86738653340189	0.472	0.1	1.61587071910917e-136
AP2S1	0	9.78509785644851e-141	1.15441605721732	0.97	0.707	2.70528600437232e-136
PCDH18	0	2.97876502356306e-140	2.31381655588544	0.411	0.079	8.23539166064478e-136
CHN1	0	5.55224777597307e-140	1.57378292600678	0.915	0.6	1.53502994262327e-135
AC007969.5	0	9.11627904139915e-140	0.91735634333406	0.998	0.901	2.52037766657562e-135
MUM1L1	0	1.7657272108549e-139	2.3606100013329	0.389	0.071	4.88170601985053e-135
EPN1	0	2.15400909932772e-139	1.40941219789444	0.819	0.311	5.95518895691134e-135
BSG	0	2.16997418735946e-139	1.09236767547496	0.998	0.862	5.99932763579271e-135
SPON1	0	2.50275798806031e-139	1.99483864571437	0.503	0.117	6.91937500959034e-135
TSHZ3	0	2.60000012139865e-139	1.32441973037571	0.888	0.401	7.18822033563084e-135
LEMD1	0	4.57686150098364e-139	2.75108027897247	0.325	0.049	1.26536489917695e-134
COL5A1	0	4.70605197323612e-139	1.13066064745492	0.981	0.589	1.30108218904059e-134
MEG3	0	5.25187226087394e-139	1.13405434869557	1	0.75	1.45198512396382e-134
EML4	0	5.62233835894825e-139	1.12862605811873	0.978	0.653	1.55440788609842e-134
PEG10	0	7.08880539472179e-139	1.51422562736613	0.79	0.285	1.95984202747873e-134
LSM5	0	1.112011996932e-138	1.7264041882281	0.699	0.234	3.07437956791791e-134
RPL32	0	1.62520292485207e-138	0.872075590751345	1	0.959	4.49319852633852e-134
CERS6	0	1.70760140796537e-138	1.1830561470226	0.951	0.55	4.72100561260185e-134
HDLBP	0	1.95005242776156e-138	1.01839276691912	0.985	0.727	5.39130994703239e-134
DENND2A	0	3.95717951680086e-138	1.49191295471317	0.675	0.201	1.09404142100993e-133
OSTC	0	9.63279506546575e-138	1.23619734038349	0.942	0.61	2.66317885174932e-133
SOX4	0	1.68756223318053e-137	1.19308100434027	0.99	0.752	4.66560330607421e-133
ZNF667-AS1	0	3.67564387112356e-137	1.72727201377309	0.592	0.161	1.01620526104953e-132
QPCT	0	6.74322188983534e-137	2.22415584626901	0.418	0.083	1.86429855588278e-132
COL26A1	0	8.30415801586505e-137	2.28388231619233	0.393	0.073	2.29585056664621e-132
DKK2	0	4.10333203638353e-136	2.26728206118072	0.359	0.061	1.13444820809895e-131
PDGFRL	0	1.49893039553191e-135	2.74012106698261	0.294	0.041	4.14409286452708e-131
CPED1	0	2.34472529649359e-135	1.33455685731934	0.88	0.436	6.48246202721583e-131
KRT8	0	3.47170849222834e-135	1.94363665342549	0.536	0.137	9.59823246846369e-131
TMEM237	0	5.54116168873367e-135	2.06172336224326	0.474	0.108	1.5319649720842e-130
OLFML2B	0	5.71203726230855e-135	1.78808365906739	0.645	0.204	1.57920694191044e-130
CFI	0	5.87992788809324e-135	1.57842083280202	0.712	0.239	1.62562366322114e-130
ATP9A	0	6.70694493749675e-135	1.83642133174884	0.545	0.139	1.85426906686973e-130
DDOST	0	9.68586697449631e-135	1.32738534669608	0.902	0.491	2.677851642439e-130
COL6A2	0	1.31173660133997e-134	1.09041860432387	0.998	0.811	3.62655818172462e-130
MGLL	0	1.82643007718051e-134	1.37429901160993	0.724	0.231	5.04953123438096e-130
