gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
COL1A2	0	2.98207835732075e-62	0.401482872698994	1	0.822	5.97071728702761e-58
COL6A3	0	4.87980305463639e-62	0.456722733676346	0.881	0.629	9.77034167599297e-58
HIST1H2BK	0	6.87218976180739e-62	0.914240880270306	0.481	0.268	1.37594983410908e-57
ABCA9	0	1.02584859559561e-61	1.01832482422587	0.415	0.212	2.05395405810154e-57
RPL6	0	2.70733992255056e-61	0.345663924285285	0.998	0.996	5.42063599293073e-57
KDELR1	0	1.36843955556685e-60	0.530908596435356	0.855	0.677	2.73988967815594e-56
HDDC2	0	2.98142350150956e-60	0.837901910115059	0.519	0.303	5.96940613472244e-56
C11orf96	0	3.24330005981116e-60	1.66826680327513	0.301	0.134	6.49373537975391e-56
ABCA8	0	9.74582255688951e-60	1.09213567586123	0.408	0.214	1.95130859234042e-55
ACTG1	0	2.48272063580444e-59	0.437668766919049	0.991	0.986	4.97090325700765e-55
RNF212	0	3.29885600280624e-59	0.754146802315268	0.544	0.318	6.60496948881865e-55
C1R	0	3.79674706589794e-59	0.839827059562918	0.532	0.308	7.60184697534086e-55
CFH	0	6.49609066737016e-59	0.484426056818523	0.84	0.592	1.30064727342085e-54
IGFBP5	0	8.39973169948654e-59	0.598196303881073	0.702	0.49	1.68179428087119e-54
MMP2	0	8.56214790637211e-59	0.498961754449749	0.829	0.59	1.71431325381382e-54
FZD2	0	9.61449228646144e-59	1.38864957407863	0.327	0.153	1.92501364559531e-54
SUMO2	0	1.40136248023683e-58	0.384143195396557	0.961	0.922	2.80580795793018e-54
RCN2	0	2.37405071800591e-58	0.559019889107369	0.757	0.521	4.75332434759144e-54
ASPN	0	3.34230486980403e-58	0.742947428550959	0.488	0.268	6.69196281032163e-54
DAD1	0	3.3629964686815e-58	0.513371840580459	0.869	0.701	6.7333915295941e-54
RPLP0	0	4.24712637125442e-58	0.353911928092571	0.984	0.97	8.50359642052561e-54
PKDCC	0	1.85224213171061e-57	1.06045048850727	0.378	0.19	3.70855919611098e-53
RPS7	0	1.89406429488554e-57	0.315338003400096	1	0.998	3.79229553121983e-53
EGFR	0	2.00679481640794e-57	0.696107297203246	0.534	0.308	4.01800458141199e-53
MAGED2	0	2.2165994452411e-57	0.559267495030068	0.808	0.608	4.43807540926174e-53
TSPAN3	0	5.62985510658392e-57	0.525782573849853	0.799	0.579	1.12720958944023e-52
THBS4	0	6.48273200069523e-57	0.321098241395858	0.866	0.657	1.2979726011792e-52
C11orf31	0	2.81519817094424e-56	0.494746643558493	0.888	0.745	5.63658977786455e-52
SHFM1	0	4.13120314469577e-56	0.475209979597092	0.891	0.745	8.27149493630987e-52
TMEM98	0	7.74886059821094e-56	0.805941545382705	0.486	0.273	1.55147686897379e-51
CD99	0	2.46280065482507e-55	0.394619472145168	0.95	0.85	4.93101947109075e-51
OSTC	0	2.83264006902147e-55	0.561927863567081	0.78	0.586	5.67151194619478e-51
RPS5	0	2.91161916441895e-55	0.395915321871502	0.987	0.966	5.82964389099962e-51
CIRBP	0	1.10660548120231e-54	0.408037076015124	0.957	0.88	2.21564549446327e-50
FSTL1	0	2.17146260215296e-54	0.480606221857954	0.844	0.604	4.34770242203066e-50
UQCRH	0	3.29057397296751e-54	0.468655360317456	0.904	0.797	6.58838720867556e-50
RPL7A	0	7.96149542123756e-54	0.308570320541441	0.998	0.998	1.59405061324018e-49
COL5A2	0	9.75439907469208e-54	0.377123457018798	0.941	0.675	1.95302578273485e-49
NENF	0	2.28550687971753e-53	0.541966032641669	0.771	0.571	4.57604187457045e-49
EMILIN1	0	2.8648732531238e-53	0.473001845955185	0.814	0.563	5.73604922740447e-49
RPL3	0	3.87841508694034e-53	0.321186769880225	1	0.999	7.76536268707195e-49
RPL15	0	7.32315316312897e-53	0.301591616323666	0.999	0.999	1.46624172632168e-48
MRFAP1	0	9.770332666754e-53	0.594996193424902	0.71	0.516	1.95621600653749e-48
ZNF667-AS1	0	1.06023591205092e-52	0.772499253815024	0.517	0.315	2.12280434310834e-48
RPL18	0	1.96431945849501e-52	0.284352548307313	0.999	0.999	3.93296041979872e-48
LHFP	0	7.51592176609723e-52	0.654164470469688	0.574	0.352	1.50483785600799e-47
ABCA6	0	8.28754463862467e-52	0.788538335322626	0.446	0.248	1.65933218754543e-47
ARF5	0	1.02094109019005e-51	0.553700267866987	0.788	0.613	2.04412825077852e-47
PRDX2	0	1.53149942105055e-51	0.635319060254479	0.72	0.538	3.0663681408274e-47
TSHZ2	0	2.12154543907247e-51	0.387126328434187	0.847	0.624	4.24775827811091e-47
TMED3	0	2.75745727439215e-51	0.722016686454486	0.544	0.337	5.52098095478797e-47
PPIA	0	3.74860425052242e-51	0.265208584808091	0.992	0.984	7.50545543039599e-47
RPL35A	0	4.72697206849393e-51	0.281150851584421	0.998	0.997	9.46434347553855e-47
RSL24D1	0	1.71219927475746e-50	0.573733463614942	0.754	0.57	3.42816538791939e-46
COL4A2	0	1.7870501389529e-50	0.448646294218699	0.827	0.616	3.5780317882115e-46
GLT8D2	0	1.99355704210606e-50	0.801814764287072	0.477	0.277	3.99149990970474e-46
SEPW1	0	2.41566751697102e-50	0.424793574636462	0.907	0.772	4.83664950247937e-46
CALU	0	5.48865879893324e-50	0.511370329290631	0.781	0.575	1.09893926472241e-45
COL21A1	0	6.65215458811574e-50	0.809431668220185	0.431	0.24	1.33189439163253e-45
PRRX1	0	1.75753313895393e-49	0.586071429590125	0.649	0.425	3.51893285081355e-45
SNRPE	0	1.85527923208131e-49	0.551083770006136	0.741	0.551	3.71464007847319e-45
ATP6V1G1	0	2.2603868646451e-49	0.443881624953485	0.882	0.74	4.52574658039242e-45
SRM	0	2.42831356024058e-49	0.974115434597266	0.498	0.309	4.86196941031369e-45
DUT	0	3.40906916445943e-49	0.292184892138664	0.858	0.688	6.82563828108067e-45
WBP5	0	3.78468788343966e-49	0.578849106366052	0.644	0.433	7.57770208022289e-45
EMILIN3	0	5.12900961650347e-49	0.986375595814513	0.363	0.189	1.02693030541632e-44
LOXL2	0	2.46879143936485e-48	0.604686150798841	0.539	0.324	4.94301421989631e-44
SEPT7	0	2.48157030788337e-48	0.376419683998873	0.94	0.83	4.96860007044408e-44
TIMM13	0	2.77396166434997e-48	0.733797404506347	0.577	0.391	5.55402604436151e-44
SUB1	0	3.04391823550829e-48	0.408424576850114	0.922	0.842	6.09453309113469e-44
MTCH1	0	5.51217480320625e-48	0.576304349429019	0.743	0.563	1.10364763909796e-43
RP11-14N7.2	0	6.02377549610696e-48	0.518279301877911	0.672	0.445	1.20608032983054e-43
COL5A1	0	7.72513239547169e-48	0.460677474847031	0.77	0.523	1.54672600822134e-43
H1FX	0	7.99430818931403e-48	0.565901642825743	0.798	0.635	1.60062038566445e-43
RPS3A	0	8.04320215348639e-48	0.272828072956586	0.999	0.998	1.61040993517104e-43
KDELR2	0	8.21189265690853e-48	0.486748840164814	0.826	0.655	1.64418514776623e-43
BARX1	0	1.35445747884649e-47	0.955313539523649	0.333	0.167	2.71189476414644e-43
TNC	0	1.51442247278486e-47	0.807347374230177	0.503	0.306	3.03217667500985e-43
CCND2	0	1.80747730344473e-47	0.444068730003191	0.833	0.637	3.61893105695703e-43
CYP1B1	0	2.10953729446027e-47	1.45684068282745	0.25	0.112	4.22371557096835e-43
SGCE	0	3.51315073628909e-47	0.691560745052358	0.503	0.3	7.03403040419802e-43
SLC9A3R2	0	3.53340396227024e-47	0.591327955757555	0.533	0.33	7.07458141325747e-43
PRDX4	0	3.81957972965908e-47	0.604228350991458	0.646	0.445	7.64756253472341e-43
SSR2	0	4.25618715884311e-47	0.473284908318485	0.855	0.739	8.52173792943568e-43
PTN	0	5.19884759188989e-47	0.321843989697445	0.91	0.712	1.04091326484819e-42
NME1	0	6.57196258284612e-47	0.596861986466451	0.608	0.401	1.31583834833745e-42
FAM20C	0	6.72648526190943e-47	0.678679043327171	0.514	0.312	1.34677687913951e-42
POLR2J	0	9.53620853599477e-47	0.603298672498693	0.664	0.477	1.90933967307687e-42
SERPINF1	0	1.19691269203386e-46	0.49352667364456	0.693	0.482	2.3964585919902e-42
NDUFA5	0	1.30037391704365e-46	0.665404570313622	0.581	0.391	2.6036086567048e-42
EPB41L4A-AS1	0	1.41343651212441e-46	0.715899512247447	0.517	0.323	2.82998258457549e-42
MFAP4	0	2.87244879565747e-46	0.520384493751824	0.641	0.416	5.7512169786654e-42
ALDH1A3	0	3.60949310390295e-46	0.653527068405043	0.555	0.35	7.22692709263448e-42
BOC	0	4.57780417108444e-46	0.467567438275258	0.687	0.452	9.16567951134526e-42
EPB41L2	0	5.01801274922307e-46	0.557325029926501	0.709	0.516	1.00470651264944e-41
CPXM1	0	5.10145396211343e-46	0.584333888835073	0.618	0.402	1.02141311229435e-41
MXRA7	0	6.41168483247828e-46	0.604956945047594	0.577	0.37	1.2837475371588e-41
SCXA	0	9.11588514672469e-46	0.963828676616398	0.574	0.397	1.82518252407722e-41
C15orf61	0	1.11365304275441e-45	0.721438314303331	0.503	0.315	2.22975612220288e-41
MDK	0	1.35929280502931e-45	0.444668397180984	0.811	0.607	2.72157605422969e-41
NRK	0	1.90347915823697e-45	0.769474839835209	0.395	0.216	3.81114597062206e-41
NME4	0	3.60548028490369e-45	0.534266200566431	0.652	0.446	7.21889262643416e-41
SPRY1	0	4.10300291315593e-45	0.524164877964505	0.713	0.514	8.2150324327208e-41
LRRC17	0	6.38268598391144e-45	0.972605286126277	0.362	0.198	1.27794138769875e-40
BTF3	0	6.4587029560595e-45	0.37346386645577	0.95	0.922	1.29316150586223e-40
WASL	0	1.72797958592435e-44	0.685405786588401	0.544	0.353	3.45976072693772e-40
GABARAPL2	0	5.38246397635992e-44	0.467722434981594	0.815	0.664	1.07767693734678e-39
NUCKS1	0	1.09191085588502e-43	0.298198874270157	0.932	0.798	2.18622391565298e-39
UFC1	0	1.16237478356224e-43	0.523134685732557	0.738	0.568	2.32730679164832e-39
GNAI1	0	1.43799647506231e-43	0.645909816914885	0.509	0.316	2.87915654236975e-39
TUSC3	0	1.76738217883379e-43	0.742143220166415	0.469	0.287	3.53865259846102e-39
LMAN1	0	4.15592354950134e-43	0.474701341626671	0.736	0.538	8.32099013081158e-39
CRLF1	0	9.12275370996625e-43	0.904416905021969	0.35	0.189	1.82655774780944e-38
PLAC9	0	9.95778095177989e-43	1.0132449508156	0.322	0.17	1.99374690216537e-38
SPARC	0	1.40989027763958e-42	0.271568183509562	0.99	0.79	2.82288231388996e-38
MEIS3	0	2.55242941287175e-42	0.805671042497418	0.372	0.206	5.11047417045182e-38
HIC1	0	3.61184572300871e-42	0.789707987538212	0.397	0.224	7.23163750660803e-38
SEPT11	0	3.83797249585405e-42	0.503091141997639	0.696	0.494	7.68438853119897e-38
SSR4	0	5.23866607882635e-42	0.34089403852628	0.929	0.853	1.04888572230261e-37
DGUOK	0	9.84819620689475e-42	0.635741324137996	0.58	0.402	1.97180584454447e-37
PDGFRB	0	1.09344249666888e-41	0.541631771774239	0.55	0.346	2.18929056683044e-37
PDCD7	0	1.3672204075602e-41	0.576304349429019	0.599	0.405	2.73744870001704e-37
TPM1	0	1.48738875111739e-41	0.537292445270443	0.693	0.501	2.97804975748725e-37
SNHG8	0	1.61873115250806e-41	0.482976409276838	0.772	0.61	3.24102351355164e-37
THY1	0	2.08109079446973e-41	0.787808454622731	0.455	0.28	4.1667599886873e-37
NDUFB10	0	3.15181945080717e-41	0.467726806806191	0.786	0.634	6.31057290440612e-37
FUNDC2	0	3.68793385710831e-41	0.683755771541962	0.528	0.349	7.38398116870226e-37
TERF2IP	0	4.7960807822096e-41	0.520551308492793	0.68	0.49	9.60271294214006e-37
ZNHIT1	0	5.08417998064636e-41	0.507780173757184	0.761	0.608	1.01795451572501e-36
GSN	0	8.15771126217698e-41	0.510028121044576	0.862	0.77	1.63333694891308e-36
ABCA10	0	8.72988185446566e-41	0.459035822328956	0.466	0.278	1.74789694490112e-36
FAT1	0	1.39434676409742e-40	0.440011087865097	0.693	0.477	2.79176109107585e-36
PHB	0	1.43002307037329e-40	0.518372777810834	0.689	0.512	2.8631921915014e-36
TMEM230	0	1.51221720382783e-40	0.638124398595247	0.576	0.4	3.02776128550408e-36
PTRF	0	1.66444298637932e-40	0.430956949884506	0.724	0.51	3.33254774732867e-36
PDCD6	0	1.68020336811526e-40	0.598595360038392	0.617	0.443	3.36410318364037e-36
FGFR1	0	1.71470630036518e-40	0.364547073217567	0.843	0.648	3.43318495459115e-36
TMA7	0	1.83435235816595e-40	0.304375029297254	0.973	0.949	3.67274029151986e-36
PARK7	0	1.97676784949296e-40	0.41946934742715	0.869	0.758	3.9578845882548e-36
ETFA	0	1.98461307690453e-40	0.594753386528795	0.569	0.386	3.97359230257825e-36
MYL6B	0	2.79379472774873e-40	0.739803081711899	0.463	0.291	5.59373580389851e-36
FIBIN	0	3.7660483665824e-40	0.56925510721657	0.55	0.354	7.54038203957128e-36
CLEC11A	0	6.58815580551216e-40	0.628835457438864	0.532	0.35	1.31908055537964e-35
PDLIM2	0	8.51154241603686e-40	0.832249330476493	0.401	0.239	1.7041810225389e-35
IGFBP4	0	1.0431661704196e-39	0.402505147936881	0.835	0.65	2.08862730641413e-35
OLFM2	0	1.22877981615969e-39	0.624132874519634	0.464	0.28	2.46026294791494e-35
MRC2	0	1.853826642693e-39	0.452673000260642	0.654	0.435	3.71173170399992e-35
QPRT	0	2.34937449126732e-39	0.765888004385197	0.412	0.245	4.70391760641543e-35
PPDPF	0	2.37852459027593e-39	0.397181489719372	0.902	0.825	4.76228193465047e-35
FMOD	0	2.62263328782852e-39	0.356176125305449	0.686	0.464	5.25103636889026e-35
AKAP12	0	3.80362228674065e-39	0.512992407629749	0.551	0.364	7.61561254251214e-35
SF3B14	0	3.91660533644322e-39	0.53505171703081	0.683	0.518	7.84182720462661e-35
GPX8	0	4.86276672088057e-39	0.625253940902217	0.482	0.297	9.73623152854707e-35
LARP6	0	7.6073546353071e-39	0.847737638708483	0.335	0.183	1.52314454508119e-34
CHD9	0	1.00440874911946e-38	0.370640709963378	0.837	0.665	2.01102719748698e-34
ARL1	0	1.35227369093904e-38	0.672115563863206	0.506	0.333	2.70752238399814e-34
COX7C	0	1.53047552548371e-38	0.323588886063685	0.962	0.93	3.06431809712348e-34
KAZALD1	0	1.69756059390739e-38	0.748190867204617	0.41	0.245	3.39885582112137e-34
EBF2	0	2.71097695893351e-38	0.894810838346556	0.298	0.154	5.42791806717668e-34
VPS25	0	4.37407721664702e-38	0.731293576711766	0.435	0.27	8.75777740317066e-34
CDH11	0	4.68422816175904e-38	0.500836347671677	0.567	0.365	9.37876162547395e-34
NME3	0	5.41501112583439e-38	0.503802214168223	0.669	0.493	1.08419352761456e-33
PHF14	0	5.61119401654481e-38	0.514356528425878	0.628	0.432	1.1234732659926e-33
COX6C	0	6.33668649731003e-38	0.357878036040076	0.891	0.802	1.26873137049142e-33
MDFI	0	8.29393657392468e-38	0.726062002668425	0.424	0.259	1.6606119808312e-33
CLTB	0	9.52055719662978e-38	0.531002426068638	0.656	0.479	1.90620596190922e-33
TMEM208	0	1.66950366749923e-37	0.662987163016861	0.506	0.342	3.34268024306695e-33
FMO1	0	2.082118611045e-37	0.815482300512239	0.42	0.257	4.16881788303431e-33
SSBP4	0	2.32938657199383e-37	0.722206121664815	0.458	0.294	4.66389779444604e-33
CXCL12	0	2.70026308395619e-37	0.633581727408748	0.481	0.307	5.40646674669708e-33
FBXO17	0	2.8471603687312e-37	0.779253538184893	0.36	0.204	5.70058449027362e-33
CDK4	0	3.16788318578279e-37	0.602983259196672	0.501	0.325	6.3427357145743e-33
PLEKHA4	0	4.99646608920952e-37	0.679014270775077	0.394	0.23	1.00039244038153e-32
PSMD8	0	1.34264522545159e-36	0.486831903395057	0.72	0.56	2.68824427039917e-32
SERPINE2	0	1.69320452322834e-36	0.44379514745673	0.402	0.241	3.39013409640778e-32
PRMT1	0	2.25509868921239e-36	0.533007515426469	0.594	0.42	4.51515859554105e-32
SON	0	2.64309964103246e-36	0.268485934000117	0.983	0.924	5.29201410127519e-32
COL12A1	0	2.92857207543514e-36	0.412563466188978	0.608	0.402	5.86358700943624e-32
PCSK1N	0	3.36685959680756e-36	0.843603932178362	0.332	0.186	6.7411262847281e-32
RPL27	0	4.29526418264464e-36	0.258218019921981	0.992	0.981	8.59997794649111e-32
BUD31	0	4.79325125749969e-36	0.527713611816182	0.629	0.453	9.59704766776588e-32
NDUFA11	0	5.10072524635273e-36	0.529241676268637	0.654	0.493	1.02126720882474e-31
ARPC1A	0	5.87331478749354e-36	0.614527139613911	0.518	0.35	1.17595508675196e-31
NUPR1	0	7.0016961353335e-36	0.375567788774128	0.767	0.583	1.40187960021647e-31
EEF2	0	8.86173073699602e-36	0.318591145808408	0.935	0.847	1.77429572816134e-31
ATP5J	0	1.43437208150085e-35	0.406902955236997	0.83	0.707	2.87189978158101e-31
NGFR	0	2.00025526424291e-35	0.86634185716942	0.324	0.181	4.00491109006716e-31
ARHGAP10	0	2.07742649619512e-35	0.820655272247962	0.376	0.225	4.15942333068188e-31
IGFBP6	0	2.18007434079055e-35	1.10600641751684	0.281	0.148	4.36494484513084e-31
KDELR3	0	2.58421245079972e-35	0.84340841957186	0.321	0.18	5.17411016899121e-31
SOD3	0	3.18943980814802e-35	0.491342627075781	0.485	0.302	6.38589638387397e-31
PALLD	0	3.57501608515531e-35	0.479834687142275	0.593	0.4	7.15789720569796e-31
C8orf4	0	4.24209125718329e-35	0.850500507620959	0.334	0.19	8.49351511513239e-31
TSC22D1	0	5.40573646545177e-35	0.463018886306334	0.678	0.5	1.08233655511275e-30
GCSH	0	5.78084437286454e-35	0.775714105421482	0.356	0.208	1.15744066033494e-30
COLEC12	0	7.15220266277357e-35	0.502417652332183	0.602	0.415	1.43201401714052e-30
C12orf23	0	9.01819517223919e-35	0.712984495410449	0.424	0.267	1.80562303738573e-30
MMP14	0	9.20752857302716e-35	0.552892129636967	0.537	0.36	1.8435313708915e-30
NDUFC1	0	9.87040987133422e-35	0.483702342012643	0.681	0.514	1.97625346443854e-30
KDM5B	0	1.06953448911063e-34	0.505874586692935	0.573	0.39	2.1414219540973e-30
FOXD1	0	1.2223172129067e-34	1.05315785630962	0.258	0.133	2.4473235236818e-30
RAB34	0	1.29646545714566e-34	0.637261356400706	0.501	0.34	2.59578313829703e-30
BICC1	0	1.30425347012799e-34	0.639024058875325	0.401	0.24	2.61137629789026e-30
FAM213A	0	1.36128940577357e-34	0.548919915729819	0.544	0.368	2.72557364823985e-30
FAM3C	0	2.06834166760197e-34	0.572928494542108	0.524	0.352	4.14123368687266e-30
NFIX	0	3.78863174616496e-34	0.379896390733981	0.683	0.472	7.58559848217147e-30
EBPL	0	5.11582512034213e-34	0.673687434861044	0.459	0.301	1.0242905055949e-29
LRP1	0	5.35391124616112e-34	0.331207302059054	0.885	0.706	1.07196010970638e-29
RRBP1	0	5.58640599940561e-34	0.379556480709446	0.831	0.681	1.11851020920099e-29
ERH	0	6.29369845523457e-34	0.445600657784425	0.73	0.571	1.26012430470707e-29
NTRK3	0	6.36174774417463e-34	0.935134743374595	0.252	0.127	1.27374913333864e-29
SPON2	0	8.46424685163052e-34	1.0186291749288	0.258	0.134	1.69471150463346e-29
UBE2E3	0	9.3676405910529e-34	0.613226827074092	0.492	0.328	1.87558899914061e-29
NT5C3B	0	1.24459313918473e-33	0.625585252200237	0.446	0.283	2.49192438327566e-29
MRPS33	0	1.70010842239752e-33	0.700370566370946	0.439	0.287	3.40395708332431e-29
GNB2L1	0	2.32904995067396e-33	0.258911810556457	0.994	0.99	4.6632238112394e-29
SMARCA1	0	2.76384051626284e-33	0.611706004037075	0.457	0.293	5.53376148166147e-29
TLN2	0	3.62428157456672e-33	0.901381288871379	0.325	0.188	7.25653656859748e-29
ATRAID	0	4.55183281465972e-33	0.500865034408088	0.634	0.465	9.11367966151169e-29
LEPREL4	0	5.16899912010411e-33	0.661338015972644	0.419	0.264	1.03493700382725e-28
UACA	0	5.8410729808552e-33	0.374370395686079	0.753	0.562	1.16949963222683e-28
FBN1	0	7.26836495172647e-33	0.374670488259368	0.68	0.479	1.45527203063467e-28
