gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
CPVL	2	2.60247924138814e-146	3.51888982505221	0.966	0.188	4.68784585751245e-142	0.778
CSF2RA	2	1.07258861992824e-145	3.55123954083785	0.794	0.095	1.93205388107674e-141	0.699
AMICA1	2	1.87098238680498e-138	3.41675185603381	0.823	0.115	3.37020057335181e-134	0.708
ITGAX	2	1.69674335222761e-135	3.5425520875163	0.606	0.047	3.05634380036759e-131	0.559
AREG	2	7.1851966404665e-135	4.93344835984881	0.543	0.037	1.29426947084723e-130	0.506
FCGR2B	2	4.34757846092128e-133	3.16626615131441	0.851	0.128	7.83129308165749e-129	0.723
RBP4	3	8.36364756734712e-116	3.39583258421231	0.971	0.278	1.50654383630624e-111	0.693
ITGBL1	3	3.12089576265446e-112	2.9030104727884	0.907	0.199	5.62166953726947e-108	0.708
RP11-572C15.6	3	5.42203865973472e-110	2.99091202846955	0.948	0.242	9.76671823778016e-106	0.706
FAM180B	3	1.77110486741083e-107	3.20480223314261	0.657	0.083	3.19029119766712e-103	0.574
CRLF1	3	1.55246843712794e-104	3.41814231137279	0.634	0.08	2.79646139579856e-100	0.554
ASPN	3	3.15691966582468e-99	2.70634213836907	0.994	0.357	5.68655939405e-95	0.637
FAP	3	3.87604540222891e-96	2.51963950125699	0.942	0.286	6.98192058303494e-92	0.656
CERCAM	3	2.32856196926214e-92	2.49514786482432	0.965	0.348	4.1944386752319e-88	0.617
ELN	3	2.29630245044669e-91	2.4696928862315	0.93	0.263	4.13632960398963e-87	0.667
DGKI	3	5.88301717347978e-90	4.11855835516584	0.407	0.031	1.05970788345891e-85	0.376
C1QTNF3	3	8.92927868295769e-90	2.58783544234276	0.61	0.084	1.60843096916117e-85	0.526
LTBP2	3	1.0270077116524e-88	2.47501934809576	0.907	0.256	1.84994899099947e-84	0.651
SEMA3C	3	1.89171714162361e-88	2.36029257376002	0.942	0.287	3.40755008720662e-84	0.655
PPIC	3	9.58285925176699e-87	2.25882229590491	1	0.607	1.72616043702079e-82	0.393
CCDC80	3	1.10024019174572e-86	2.77191494256484	1	0.58	1.98186265739156e-82	0.42
ADAMTS2	3	2.019529771523e-86	2.54802512619201	0.785	0.169	3.63777897744437e-82	0.616
ACKR3	3	3.22258351264191e-86	2.63820955928374	0.895	0.248	5.80483968132188e-82	0.647
THY1	3	5.29733153283646e-86	2.33368182281737	1	0.479	9.54208329009831e-82	0.521
TUBB2A	3	7.47607092786685e-86	2.51699465986224	1	0.47	1.34666465623666e-81	0.53
DPT	3	1.50710703682112e-85	3.00322793181451	0.634	0.101	2.71475190542589e-81	0.533
SOX8	4	3.80238741255893e-215	4.95719509493114	0.755	0.038	6.8492404462424e-211	0.717
PAMR1	4	3.16521940178682e-187	4.30802237139244	0.828	0.068	5.7015097084386e-183	0.76
BMP8B	4	1.2386939273938e-161	4.92921124740255	0.571	0.027	2.23125937141445e-157	0.544
RP11-161M6.2	4	3.46823338915902e-160	4.12740749228851	0.718	0.058	6.24732880389214e-156	0.66
ABCA10	4	3.722712601356e-138	3.28385752084522	0.939	0.157	6.70572220882257e-134	0.782
CST1	4	2.22477351445037e-137	4.92486217104387	0.485	0.023	4.00748453157945e-133	0.462
COL28A1	4	1.07346466413803e-134	3.53367799249115	0.712	0.073	1.93363189951183e-130	0.639
FREM1	4	3.85912778243384e-133	4.50302088718498	0.546	0.035	6.95144687449807e-129	0.511
CDH19	4	1.06804972487473e-132	3.01980482891165	0.933	0.155	1.92387796941684e-128	0.778
BAMBI	4	4.23082790992445e-129	3.67670977033665	0.718	0.079	7.6209903141469e-125	0.639
WFDC1	4	1.65183371247862e-127	3.21081439878733	0.828	0.118	2.97544806628773e-123	0.71
RNF157	4	9.63327008373294e-126	3.83575520796834	0.626	0.058	1.73524094018281e-121	0.568
LZTS1	4	1.28835367995579e-124	3.72212073567907	0.699	0.08	2.32071148370436e-120	0.619
ANGPTL7	4	1.00545185774907e-122	3.97218997802466	0.963	0.255	1.81112043136339e-118	0.708
GPC3	4	3.58483020610208e-111	2.83396293225473	0.988	0.266	6.45735465025168e-107	0.722
ABCA8	4	6.87825463083327e-104	2.97345370368166	1	0.404	1.238980006652e-99	0.596
KCNB1	4	2.38373538872523e-103	4.4224183513782	0.423	0.026	4.29382255571077e-99	0.397
ABCA9	4	1.14124402414423e-101	2.89049624339323	0.847	0.171	2.055722860691e-97	0.676
FOXS1	4	3.96328620798058e-101	2.96677296137476	0.748	0.118	7.13906744643541e-97	0.63
CNTN1	4	3.14026177285248e-100	3.06149521673455	0.644	0.081	5.65655353143918e-96	0.563
BCL2A1	5	4.63954366215123e-190	4.97006875034674	0.919	0.096	8.35720999863302e-186	0.823
IL1B	5	1.36429023470243e-183	5.17022439997586	0.925	0.107	2.45749599976949e-179	0.818
C5AR1	5	6.97363169378286e-179	4.23570965605811	0.838	0.076	1.25616027700111e-174	0.762
CCL3L3	5	2.94815226341213e-169	5.18404275240467	0.669	0.042	5.31050667208426e-165	0.627
OLR1	5	2.70767295746364e-156	4.88629082637699	0.606	0.036	4.87733129827925e-152	0.57
C1QC	5	2.73353264500507e-151	2.66678597038776	0.944	0.115	4.92391235344764e-147	0.829
NLRP3	5	1.89316667838176e-145	4.140923925225	0.75	0.076	3.41016113776907e-141	0.674
CXCL3	5	9.77826190508579e-140	5.37192606336756	0.819	0.116	1.7613583169631e-135	0.703
CD83	5	3.45656947075195e-136	3.4499850692597	1	0.231	6.22631858766549e-132	0.769
HCAR3	5	4.99645753224344e-136	5.49744077962376	0.462	0.019	9.00011895283011e-132	0.443
TNF	5	7.67386745460281e-134	4.68024746093215	0.731	0.082	1.3822937445976e-129	0.649
TNFAIP3	5	6.73731179026121e-132	4.00938444483925	0.919	0.167	1.21359197277975e-127	0.752
LUCAT1	5	3.03198146875736e-131	5.05729046104656	0.462	0.021	5.46150821967264e-127	0.441
C1QB	5	5.76892016245561e-129	2.4008452306109	0.894	0.127	1.03915558886313e-124	0.767
DUSP2	5	1.11948958149312e-128	3.24832350373693	0.887	0.142	2.01653658314356e-124	0.745
MSR1	5	1.56995015413353e-126	2.82281948915724	0.894	0.133	2.82795121264072e-122	0.761
MS4A7	5	3.95987653309919e-125	2.89100431905101	0.938	0.16	7.13292559907157e-121	0.778
GPR84	5	1.87619881985887e-124	5.08427691053149	0.431	0.019	3.37959693421178e-120	0.412
FCGR3A	5	3.18363709770283e-122	2.82396454340076	0.756	0.089	5.7346855040921e-118	0.667
IL8	5	3.2627411848685e-122	4.38004467154665	0.969	0.26	5.87717569630362e-118	0.709
CCL13	6	2.9112987902928e-145	5.24727164736603	0.685	0.054	5.24412251095441e-141	0.631
HSD11B1	6	6.19517054118155e-115	3.53705493443259	0.734	0.088	1.11593606958303e-110	0.646
PCSK1	6	2.48408662621101e-111	4.17141994640435	0.552	0.044	4.47458523979389e-107	0.508
C7	6	4.40318187206618e-103	4.06730484713831	0.951	0.29	7.93145150615281e-99	0.661
LBP	6	1.79741269951351e-99	5.75219465016207	0.371	0.017	3.23767949563369e-95	0.354
AOX1	6	1.66196417762205e-82	2.93116479120739	0.755	0.143	2.9936960731506e-78	0.612
CHI3L1	6	1.18074747225989e-81	3.46964279795188	0.671	0.112	2.12688042178174e-77	0.559
TMEM176A	6	2.61739069203885e-77	3.16584560916995	0.755	0.161	4.71470585356958e-73	0.594
FGF10	6	6.7654946549643e-75	3.90419774360712	0.392	0.033	1.21866855219872e-70	0.359
GGT5	6	4.43168928391779e-73	2.41156124952844	0.993	0.448	7.98280190712112e-69	0.545
PAPPA	6	5.95693619701959e-72	3.60912086836919	0.469	0.054	1.07302291716914e-67	0.415
FAM134B	6	1.42780105164003e-71	2.65458385353565	0.755	0.163	2.57189803431918e-67	0.592
HP	6	2.01947907567799e-69	3.43749812450578	0.608	0.104	3.63768765901877e-65	0.504
FGF7	6	3.99379300912392e-68	2.45618792443943	0.993	0.558	7.19401934733492e-64	0.435
RASD1	6	8.22245919554482e-68	2.45103971990922	0.881	0.271	1.48111157489349e-63	0.61
CDKN3	6	7.1975835111855e-63	4.14433174733083	0.357	0.034	1.29650071786984e-58	0.323
NNMT	6	1.55142056624281e-62	2.11541017134222	1	0.674	2.79457386597317e-58	0.326
EMID1	6	1.02875465298625e-61	3.49340971732963	0.399	0.044	1.85309575642413e-57	0.355
RARRES1	6	1.09575276033801e-61	2.65852738062273	0.937	0.413	1.97377944719686e-57	0.524
MGST1	6	6.38747728879371e-61	2.24773294481723	0.944	0.45	1.15057628403041e-56	0.494
ADH1B	7	3.8672090039957e-92	2.84552092299286	0.836	0.154	6.96600357889746e-88	0.682
ENTPD2	7	7.70175557543743e-82	3.1471907822269	0.686	0.111	1.38731723180354e-77	0.575
TENM2	7	3.16229723686212e-71	2.42381345916598	0.75	0.15	5.69624601275974e-67	0.6
CYP26B1	7	2.24507088510377e-70	3.7456646861608	0.493	0.062	4.04404618533742e-66	0.431
ITGB4	7	1.03770388802946e-69	2.41850176702428	0.729	0.145	1.86921601350747e-65	0.584
PTGDS	7	1.96275058910627e-65	3.26800187029811	0.979	0.686	3.53550263615712e-61	0.293
SHISA3	7	1.8048437889365e-63	2.89198766967096	0.571	0.097	3.25106511701132e-59	0.474
PTCH1	7	3.57364254872476e-62	2.10942894802339	0.85	0.226	6.43720232301792e-58	0.624
SLC22A3	7	9.26430457202896e-61	1.89591374286591	0.586	0.098	1.66877918255958e-56	0.488
CLDN1	7	5.01995666635118e-57	1.8589076807654	0.786	0.193	9.04244794309838e-53	0.593
PCDH8	7	1.11026792665373e-56	3.01926833370478	0.436	0.058	1.99992561628136e-52	0.378
GPC3	7	7.5623097460476e-56	1.81634984833479	0.9	0.28	1.36219885455555e-51	0.62
FMO2	7	5.06137511348654e-55	2.7778522898915	0.493	0.08	9.11705499192331e-51	0.413
LTBP4	7	1.05368075489839e-54	2.10443279141836	0.936	0.384	1.89799514379846e-50	0.552
VIT	7	3.52503699315291e-54	1.90498688513978	0.879	0.291	6.34964913576633e-50	0.588
NGFR	7	1.99717005540299e-53	2.21742489171825	0.821	0.259	3.59750242079741e-49	0.562
FGFBP2	7	1.50308913165558e-51	2.31456265671219	0.521	0.093	2.7075144528512e-47	0.428
NR2F1	7	3.71620377943978e-51	2.18811128676449	0.814	0.281	6.69399786790488e-47	0.533
P2RY14	7	3.62927603188496e-50	2.45600090408294	0.657	0.167	6.53741491623439e-46	0.49
NRP2	7	2.49168195190963e-49	2.22125956298151	0.786	0.263	4.48826669997481e-45	0.523
C1QTNF3	8	1.82680291745519e-98	4.26659871212635	0.682	0.089	3.29062009521204e-94	0.593
CD70	8	1.38257292734582e-95	4.7035979835024	0.455	0.032	2.49042861402803e-91	0.423
DPT	8	9.75562986616904e-82	3.59109559738486	0.682	0.108	1.75728160779303e-77	0.574
MXRA5	8	4.87340211743985e-72	3.19719588457914	0.803	0.194	8.7784592341444e-68	0.609
COL1A2	8	1.70223701199345e-70	2.70690800241145	1	0.896	3.06623952970379e-66	0.104
COL1A1	8	4.34975868130511e-70	3.04702736223266	1	0.871	7.83522031263489e-66	0.129
SPARC	8	9.94287542000974e-67	2.77716664684944	1	0.815	1.79101014940635e-62	0.185
ADAM12	8	9.10656748696035e-66	3.21771374349422	0.598	0.102	1.64036600142617e-61	0.496
COL3A1	8	2.01219734189562e-65	2.79703769061181	1	0.879	3.62457107195658e-61	0.121
COL5A2	8	1.50205481602909e-64	2.7264821801227	0.962	0.507	2.70565134011321e-60	0.455
COL5A1	8	1.96991754993833e-62	2.75981101800564	0.947	0.437	3.54841248270391e-58	0.51
PRSS23	8	1.03317322672957e-59	2.88389779452161	0.924	0.378	1.86105493330797e-55	0.546
COL6A1	8	2.20970301865616e-59	2.25387298583946	0.992	0.721	3.98033804750534e-55	0.271
COL12A1	8	1.0631772836042e-57	2.62223612748558	0.924	0.401	1.91510124095625e-53	0.523
HMCN1	8	1.59905405840069e-55	3.23089705963324	0.538	0.097	2.88037607539717e-51	0.441
CERCAM	8	3.34683132059066e-55	2.04702284957382	0.932	0.362	6.02864725777995e-51	0.57
BMP1	8	4.50604483189313e-55	2.46228362441464	0.795	0.24	8.1167385556891e-51	0.555
LOX	8	7.1277368793702e-55	2.5466616735196	0.788	0.23	1.28391924408095e-50	0.558
COL11A1	8	9.56898326642077e-55	3.15126822570343	0.667	0.161	1.72366095578037e-50	0.506
FNDC1	8	5.29201132826005e-54	2.55782057746166	0.72	0.187	9.53250000559483e-50	0.533
ECSCR	9	0	10.0162524100578	0.937	0.003	0	0.934
SOX18	9	0	9.85676453647239	0.775	0.004	0	0.771
MYCT1	9	0	9.42856011658111	0.757	0.002	0	0.755
AC011526.1	9	0	9.27811753712368	0.829	0.003	0	0.826
CLDN5	9	0	8.99764853795386	0.874	0.006	0	0.868
PTPRB	9	0	8.91749572952849	0.874	0.004	0	0.87
PLVAP	9	0	8.78663277520357	0.901	0.015	0	0.886
CXorf36	9	0	8.70609409211002	0.82	0.005	0	0.815
EMCN	9	0	8.43191912867103	0.982	0.016	0	0.966
TIE1	9	0	8.36144592072258	0.73	0.004	0	0.726
ELTD1	9	0	7.56340265886798	0.982	0.031	0	0.951
CYYR1	9	0	7.37851943408152	0.865	0.012	0	0.853
ESAM	9	0	7.29555798506612	0.865	0.011	0	0.854
MMRN2	9	0	7.26304221666158	0.928	0.018	0	0.91
SLCO2A1	9	7.80533261078227e-303	8.64420341832926	0.73	0.007	1.40597456318021e-298	0.723
ROBO4	9	2.84042714378407e-288	7.50256069802489	0.721	0.008	5.11646141409825e-284	0.713
CCL14	9	8.15811583322922e-284	9.76137652761121	0.622	0.002	1.46952140503958e-279	0.62
ERG	9	1.68094003501665e-277	6.90996642547567	0.712	0.009	3.02787728507549e-273	0.703
TEK	9	1.28606085586473e-276	8.28100292816725	0.631	0.004	2.31658141966913e-272	0.627
VWF	9	9.19904736185058e-268	9.01406003397486	0.982	0.046	1.65702440129015e-263	0.936
MAL	10	1.01196833512816e-207	9.22965604816703	0.468	0.002	1.82285856206636e-203	0.466
MT3	10	4.57526658374524e-151	8.4864041911534	0.405	0.006	8.2414276973003e-147	0.399
PMP2	10	3.61384432109411e-138	6.90540290033343	0.532	0.023	6.50961777558683e-134	0.509
PLLP	10	1.68336346748388e-123	6.87601909355233	0.396	0.011	3.03224261397871e-119	0.385
LPL	10	9.68350169077953e-114	7.02638182861613	0.414	0.015	1.74428915956012e-109	0.399
MPZ	10	3.30161271599434e-110	8.982905480166	0.559	0.04	5.94719498532061e-106	0.519
GPM6B	10	1.31968169825681e-108	6.51764900269691	0.577	0.045	2.37714264306999e-104	0.532
ERBB3	10	1.76048890046485e-99	6.43789798116045	0.252	0.003	3.17116865640734e-95	0.249
LGI4	10	2.8828962765297e-97	5.22324120860361	0.505	0.035	5.19296106291296e-93	0.47
GPR37L1	10	1.50795869641457e-93	6.33058495701781	0.252	0.004	2.71628599985157e-89	0.248
CLDN19	10	1.10953371866791e-91	6.89196063742135	0.27	0.006	1.99860308743651e-87	0.264
RELN	10	3.02125109160938e-88	6.38621382587152	0.252	0.005	5.44217959131598e-84	0.247
AATK	10	2.96090711505462e-84	5.49135524331701	0.369	0.019	5.33348198634789e-80	0.35
MLIP	10	2.00484789581155e-76	6.26903028650118	0.315	0.015	3.61133251472535e-72	0.3
PRX	10	1.68567751332472e-68	6.28610737685944	0.378	0.029	3.03641090475182e-64	0.349
CMTM5	10	1.24588286603007e-59	5.0925109134491	0.27	0.015	2.24420880657996e-55	0.255
KCNK12	10	6.2548962797655e-59	5.58282271720829	0.252	0.012	1.12669446687416e-54	0.24
PLP1	10	3.46748366402943e-53	5.20532671880529	0.541	0.101	6.24597832401621e-49	0.44
CAPS	10	4.90794077160534e-51	4.79899667332849	0.387	0.046	8.84067371189271e-47	0.341
CRYAB	10	1.79305175113579e-50	5.04338580039489	0.757	0.26	3.2298241193209e-46	0.497
TNNT2	11	2.64789357756409e-238	7.02499884183428	0.664	0.012	4.7696507012662e-234	0.652
BMP3	11	1.81812100745722e-236	6.18252076145165	0.664	0.012	3.27498137073269e-232	0.652
KRT19	11	7.97324279917008e-213	7.56683315041261	0.809	0.037	1.43622022541451e-208	0.772
NOS1	11	5.3126961576433e-201	6.91482999318664	0.536	0.008	9.56975958876288e-197	0.528
SLC22A3	11	2.68647987075912e-194	5.34943239173289	0.991	0.084	4.8391561911984e-190	0.907
TNNC1	11	5.54355758777247e-191	6.07048731437215	0.945	0.075	9.98561028285455e-187	0.87
C19orf33	11	9.04647171496036e-181	6.43405952844762	0.564	0.014	1.62954095001581e-176	0.55
LMO7	11	4.8476491002545e-179	5.0980103253156	0.864	0.061	8.73207032428843e-175	0.803
SCUBE1	11	2.71054764530426e-176	6.1307471117276	0.491	0.008	4.88250947348656e-172	0.483
SBSPON	11	1.24515410370213e-163	4.13306489058632	0.882	0.069	2.24289608699865e-159	0.813
SLC2A1	11	1.39096227677507e-159	5.28656370824462	1	0.126	2.50554034915493e-155	0.874
ALLC	11	1.99004220630995e-154	5.54939888022256	0.536	0.017	3.58466302622611e-150	0.519
CYP4B1	11	6.05589060291892e-154	5.16203633938657	0.573	0.022	1.09084757430378e-149	0.551
WNT6	11	2.25013353263973e-152	4.46042738196284	0.718	0.044	4.05316553234395e-148	0.674
DMKN	11	1.19548016050654e-150	5.24064617408293	0.536	0.018	2.15341841312044e-146	0.518
KLF5	11	2.43574556876861e-146	4.20180993255146	0.955	0.11	4.3875084930229e-142	0.845
PRAP1	11	7.25914725671781e-146	8.55270402494623	0.318	0.001	1.30759019535258e-141	0.317
EMILIN3	11	6.38398155398631e-144	4.66873982618722	0.655	0.037	1.14994659731955e-139	0.618
SORBS1	11	2.78477699875439e-142	4.2998102586093	0.864	0.086	5.01621880785629e-138	0.778
ITGA6	11	2.66492640628441e-120	3.85411510249308	0.991	0.167	4.80033193564012e-116	0.824
CDH19	12	4.07403263576428e-74	2.37444008961301	0.891	0.176	7.3385549868022e-70	0.715
ABCA10	12	9.71790645870185e-69	2.38338634619902	0.864	0.18	1.75048649040596e-64	0.684
ADH1B	12	6.50813285949047e-61	2.69967636521042	0.782	0.167	1.17230997198002e-56	0.615
GPC3	12	3.12058299811846e-59	2.31611554059028	0.936	0.287	5.62110615451079e-55	0.649
ATP1A2	12	4.49889934600819e-57	3.21298403558316	0.482	0.061	8.10386739196455e-53	0.421
ABCA9	12	4.65447706507236e-56	2.50315795899419	0.791	0.19	8.38410953731483e-52	0.601
ABCA8	12	8.64230022892856e-55	2.10693876433993	0.991	0.419	1.5567375402369e-50	0.572
SCN7A	12	4.20381281237556e-51	1.79872601220656	0.736	0.151	7.5723280189321e-47	0.585
ANGPTL7	12	1.52992451491853e-49	2.08276829657084	0.882	0.276	2.75585302872274e-45	0.606
PTCH1	12	1.50240503860205e-48	1.99727892314273	0.855	0.235	2.70628219603387e-44	0.62
LHFP	12	1.40097004486371e-47	2.27709680736024	1	0.621	2.52356734181299e-43	0.379
APOD	12	1.17510448657088e-44	2.06248257075765	1	0.882	2.11671571166013e-40	0.118
WFDC1	12	3.99465933775111e-44	2.26015352008202	0.645	0.144	7.19557986509107e-40	0.501
PTGDS	12	8.84027912981307e-44	1.93054545746347	1	0.689	1.59239947965323e-39	0.311
CFH	12	2.88343380685056e-43	1.9089559568841	1	0.727	5.19392931627991e-39	0.273
CHN1	12	5.80422981686072e-41	2.26355384877614	0.691	0.184	1.04551591691112e-36	0.507
FAM101A	12	5.958707968624e-40	2.74678105838176	0.455	0.078	1.07334206638824e-35	0.377
EGFR	12	7.97821364381535e-40	2.01766044173266	0.8	0.287	1.43711562366046e-35	0.513
P2RY14	12	1.56551034048602e-39	2.37303072720786	0.664	0.174	2.81995377631747e-35	0.49
MLPH	12	2.14096778928775e-39	3.00669515856965	0.373	0.052	3.85652527884403e-35	0.321
APOD	13	8.11087547845053e-42	2.43276608700587	1	0.882	1.46101199993329e-37	0.118
ANGPTL7	13	1.26411972668449e-37	1.71678806135739	0.848	0.281	2.27705886367678e-33	0.567
ABCA8	13	2.18227181025298e-32	1.68854210937275	0.949	0.423	3.9309262118087e-28	0.526
GPC3	13	4.84116261296865e-32	1.72209305615274	0.828	0.295	8.72038621474042e-28	0.533
LHFP	13	5.59912438985523e-29	1.5687865969761	0.99	0.623	1.00857027634462e-24	0.367
GSN	13	3.56528143147219e-28	1.42950963409645	1	0.941	6.42214144251085e-24	0.0590000000000001
PTGDS	13	7.94949498259721e-27	1.06074919219446	1	0.69	1.43194253121524e-22	0.31
LUM	13	1.34925727055678e-24	1.21336664676431	1	0.837	2.43041712145393e-20	0.163
OGN	13	2.6973570818879e-23	1.2607479034641	1	0.657	4.85874931160468e-19	0.343
CDH19	13	6.35739933445059e-23	1.80281152939044	0.606	0.192	1.14515834211458e-18	0.414
SPARCL1	13	1.84003943610443e-22	1.04388290799869	0.99	0.683	3.31446303625491e-18	0.307
CFH	13	8.23685271560358e-22	1.35762736117444	0.99	0.729	1.48370427966167e-17	0.261
ABCA10	13	2.13056427247966e-17	2.11406006572761	0.525	0.199	3.83778542401761e-13	0.326
ISLR	13	2.2723751572561e-17	1.19000020151704	0.859	0.484	4.09322937076541e-13	0.375
SRPX	13	2.49430255188438e-17	1.19844861701434	0.889	0.508	4.49298718670933e-13	0.381
LAMA2	13	4.67007216827867e-17	1.46534964027692	0.727	0.385	8.41220099672037e-13	0.342
SCN7A	13	1.59971626664549e-16	1.57756213753101	0.475	0.166	2.88156891110853e-12	0.309
APOE	13	1.64322671480411e-16	0.595091778085802	0.838	0.379	2.95994428137664e-12	0.459
PTCH1	13	2.11290797760349e-16	1.32514922616561	0.616	0.249	3.80598114005716e-12	0.367
SCUBE3	13	1.36081733098349e-15	2.4505144124704	0.253	0.054	2.45124025830056e-11	0.199
GZMA	14	4.57464693652091e-226	9.42398442231052	0.557	0.005	8.24031152675511e-222	0.552
CD3D	14	7.06461312290017e-217	8.51920882148793	0.515	0.004	1.27254876182801e-212	0.511
GZMM	14	5.08481718631235e-197	9.07978716358212	0.433	0.001	9.15928119770444e-193	0.432
CD3E	14	9.83683943339008e-168	7.13868085263569	0.423	0.004	1.77190988713656e-163	0.419
GZMH	14	4.83967690300784e-161	9.79860541103807	0.34	0	8.71771000538802e-157	0.34
CD3G	14	3.88772014821624e-156	8.52457200625502	0.34	0.001	7.00295030298191e-152	0.339
