gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
PTHLH	0	0	4.10933286269864	0.661	0.079	0	0.582
TGFA	0	0	3.57964320231318	0.653	0.106	0	0.547
ESPN	0	0	3.53269124409273	0.444	0.05	0	0.394
VEGFA	0	0	3.02340675114356	0.97	0.628	0	0.342
AP000462.2	0	0	3.01904733125709	0.652	0.125	0	0.527
MAL	0	0	2.85433921439376	0.613	0.111	0	0.502
CXXC5	0	0	2.51356843217296	0.922	0.447	0	0.475
L1CAM	0	0	2.47944188724439	0.654	0.141	0	0.513
GSN	0	0	2.45892071764568	0.995	0.861	0	0.134
CADM1	0	0	2.07766525602309	1	0.666	0	0.334
LGALS3	0	0	2.05015892785506	0.99	0.799	0	0.191
S100A10	0	0	1.95879764402987	0.999	0.816	0	0.183
CRYAB	0	0	1.85049293091611	0.935	0.454	0	0.481
VIM	0	0	1.55585343691262	1	0.995	0	0.005
NDRG1	0	7.29671187209091e-299	2.36472178889192	0.922	0.605	2.01732193127697e-294	0.317
BTG1	0	3.24634449631359e-298	1.68550583881617	0.997	0.784	8.97516862895818e-294	0.213
NXPH4	0	1.03153233154839e-294	3.86888531300686	0.394	0.044	2.85187743703184e-290	0.35
GAPDH	0	3.39395062901349e-292	1.56740195949389	1	0.978	9.38325530403359e-288	0.022
SERPINE2	0	5.45330419493757e-286	1.15515027103051	0.991	0.602	1.50767501077439e-281	0.389
CDH19	0	1.55584051135595e-262	1.38285616906884	0.995	0.519	4.30143226174579e-258	0.476
KMO	1	0	7.20804793154718	0.35	0.006	0	0.344
RP11-1080G15.1	1	0	7.06495911507719	0.335	0.007	0	0.328
CCL3L3	1	0	6.6859965791644	0.615	0.013	0	0.602
CALCR	1	0	6.53157032020326	0.268	0.005	0	0.263
IL1A	1	0	6.29625853652582	0.252	0.004	0	0.248
FCGR1B	1	0	6.24931840441905	0.28	0.005	0	0.275
IL8	1	0	6.08683619704248	0.849	0.073	0	0.776
CCL3	1	0	6.07780433871164	0.939	0.262	0	0.677
TFEC	1	0	5.91413421282942	0.59	0.013	0	0.577
CD163	1	0	5.8277031504345	0.435	0.011	0	0.424
CCL4L1	1	0	5.81717248294233	0.547	0.017	0	0.53
OLR1	1	0	5.74160441555451	0.844	0.025	0	0.819
CH25H	1	0	5.64703281071011	0.419	0.026	0	0.393
KB-1507C5.4	1	0	5.61282651702333	0.384	0.018	0	0.366
LINC01094	1	0	5.56752745433571	0.342	0.009	0	0.333
MSR1	1	0	5.56031456921347	0.846	0.036	0	0.81
SLC37A2	1	0	5.55981330126188	0.309	0.011	0	0.298
SLCO2B1	1	0	5.51955521377009	0.597	0.018	0	0.579
CLEC7A	1	0	5.4793970102706	0.856	0.03	0	0.826
RNASE2	1	0	5.46527671569977	0.337	0.009	0	0.328
BARX1	2	0	4.1693055596944	0.513	0.035	0	0.478
TNNT1	2	0	3.59823674464499	0.427	0.042	0	0.385
SCG2	2	0	3.35827066338839	0.639	0.133	0	0.506
CYTL1	2	0	3.30221227933142	0.81	0.142	0	0.668
SFRP2	2	0	3.22462788957079	0.492	0.056	0	0.436
MDFI	2	0	3.05812847970809	0.726	0.108	0	0.618
LRRC17	2	0	3.04007037128093	0.761	0.134	0	0.627
PYCR1	2	0	2.87665144359539	0.628	0.096	0	0.532
FMOD	2	0	2.86451930115235	0.72	0.106	0	0.614
CD70	2	0	2.83884088347529	0.586	0.092	0	0.494
CTHRC1	2	0	2.82650731201125	0.963	0.381	0	0.582
MFAP4	2	0	2.82481725945798	0.763	0.125	0	0.638
NPW	2	0	2.77401814224205	0.768	0.158	0	0.61
ITM2A	2	0	2.76992864391227	0.69	0.093	0	0.597
FBLN1	2	0	2.75154633612862	0.959	0.291	0	0.668
MEST	2	0	2.74931328955141	0.943	0.349	0	0.594
CRABP2	2	0	2.70396405632404	0.779	0.12	0	0.659
TMEM98	2	0	2.69247426554459	0.791	0.169	0	0.622
RBP1	2	0	2.67129745724238	0.864	0.21	0	0.654
MFAP2	2	0	2.62333102367518	0.665	0.129	0	0.536
NDST4	3	0	4.21720520055694	0.574	0.048	0	0.526
NRK	3	0	3.71779348927127	0.578	0.067	0	0.511
COL25A1	3	0	3.6665180448055	0.713	0.095	0	0.618
DPF3	3	0	3.60769263050122	0.514	0.059	0	0.455
KCNIP1	3	0	3.59507263038228	0.675	0.093	0	0.582
AC007796.1	3	0	3.59367243583302	0.536	0.062	0	0.474
TENM2	3	0	3.55838598890088	0.947	0.323	0	0.624
ZNF423	3	0	3.52339602518288	0.833	0.114	0	0.719
EPHB1	3	0	3.47097112287474	0.672	0.104	0	0.568
COL4A5	3	0	3.4662891830331	0.763	0.109	0	0.654
SULT1E1	3	0	3.46286794739956	0.665	0.074	0	0.591
RP11-125B21.2	3	0	3.4558323454025	0.611	0.076	0	0.535
COL26A1	3	0	3.37263832806634	0.514	0.055	0	0.459
TSHZ2	3	0	3.34130016436557	1	0.513	0	0.487
TMEM132C	3	0	3.32926012285817	0.583	0.088	0	0.495
ROBO2	3	0	3.24990826464856	0.955	0.403	0	0.552
SHROOM3	3	0	3.23745713922093	0.775	0.144	0	0.631
GLI2	3	0	3.22186094801115	0.807	0.145	0	0.662
AFF3	3	0	3.21874970825263	0.969	0.434	0	0.535
COL13A1	3	0	3.19300325048691	0.648	0.112	0	0.536
CLDN10-AS1	4	0	5.56533892328366	0.31	0.01	0	0.3
ACPP	4	0	4.8443444215746	0.756	0.05	0	0.706
GRIA2	4	0	4.7229163879592	0.676	0.041	0	0.635
GAL3ST1	4	0	4.61974368044238	0.685	0.051	0	0.634
ANO3	4	0	4.61321861660187	0.413	0.02	0	0.393
STON2	4	0	4.59210609526996	0.763	0.054	0	0.709
KLK6	4	0	4.50974249665213	0.395	0.02	0	0.375
DGUOK-AS1	4	0	4.15722608193134	0.545	0.038	0	0.507
LPL	4	0	4.12572408616992	0.984	0.226	0	0.758
SHH	4	0	4.1110120444848	0.732	0.087	0	0.645
FSTL5	4	0	4.09621068028006	0.826	0.092	0	0.734
SERPINE2	4	0	3.96627412904488	1	0.624	0	0.376
BMP8B	4	0	3.69766426371443	0.681	0.069	0	0.612
CAPS	4	0	3.68824092815283	0.998	0.392	0	0.606
TMEM132B	4	0	3.68243637673829	0.8	0.092	0	0.708
DSCAML1	4	0	3.67798147142328	0.542	0.062	0	0.48
FREM1	4	0	3.5867368346677	0.869	0.195	0	0.674
PLLP	4	0	3.48314556278581	0.568	0.06	0	0.508
KLHDC8A	4	0	3.44164587308052	0.819	0.113	0	0.706
EXTL1	4	0	3.42439073690986	0.573	0.055	0	0.518
GJB6	5	0	5.92293311550844	0.414	0.01	0	0.404
GFRA3	5	0	5.83110553709279	0.535	0.016	0	0.519
PCSK2	5	0	5.53116539555244	0.344	0.012	0	0.332
XKR4	5	0	4.54090858448585	0.873	0.091	0	0.782
NOV	5	0	4.44160136642376	0.762	0.122	0	0.64
RP11-176N18.2	5	0	4.3217443003727	0.459	0.027	0	0.432
GJB2	5	0	4.29920857963576	0.626	0.067	0	0.559
TMEM59L	5	0	4.07964171383506	0.8	0.109	0	0.691
ABCB5	5	0	4.03391167949986	0.62	0.054	0	0.566
RSPO3	5	0	3.97494650076755	0.611	0.056	0	0.555
NGFR	5	0	3.88921798945087	0.904	0.126	0	0.778
SEMA3B	5	0	3.80069722648403	0.943	0.202	0	0.741
DIRAS3	5	0	3.7058207165881	0.817	0.135	0	0.682
KCNS3	5	0	3.59625149065044	0.641	0.073	0	0.568
INSC	5	0	3.47664992918167	0.618	0.058	0	0.56
TSPAN11	5	0	3.12890335782942	0.917	0.196	0	0.721
KIRREL3	5	0	3.12033281639834	0.936	0.169	0	0.767
FOXD3	5	0	3.0730105291269	0.881	0.157	0	0.724
ENDOD1	5	0	2.97445481590566	0.947	0.206	0	0.741
RELN	5	0	2.87506680424318	0.839	0.147	0	0.692
KCNJ6	6	0	4.32255614518452	0.549	0.046	0	0.503
KIAA1244	6	0	3.72476719429036	0.753	0.094	0	0.659
CHRM3	6	1.27579242695624e-299	3.64506825105665	0.776	0.118	3.52718332280593e-295	0.658
ZMAT4	6	1.20215941964324e-282	3.08410040531005	0.858	0.159	3.32361014748768e-278	0.699
RP11-486O13.4	6	4.99877836260274e-265	3.24577999243496	0.781	0.137	1.38201225390878e-260	0.644
AP000320.7	6	5.5660777299918e-262	3.43295184976406	0.881	0.199	1.53885351001083e-257	0.682
PDK1	6	5.14834389401733e-252	3.13368591475671	0.848	0.185	1.42336263637897e-247	0.663
DNAH11	6	1.19714466248841e-249	3.20635244888721	0.631	0.083	3.30974584838172e-245	0.548
NPFFR2	6	1.38565076391954e-249	3.3305174308872	0.577	0.068	3.83090866700836e-245	0.509
RNF144A	6	3.85477667327385e-232	2.82759071844827	0.948	0.317	1.06573010686002e-227	0.631
SDK1	6	9.36390774091457e-216	3.23047663024936	0.894	0.269	2.58883957313065e-211	0.625
PRTG	6	5.75605015305069e-212	3.32743334877256	0.588	0.088	1.59137518581392e-207	0.5
UNC5D	6	2.93688858252996e-210	2.72945650877774	0.781	0.168	8.11961586412058e-206	0.613
EYA4	6	1.47952768283253e-205	2.54220748093648	0.817	0.185	4.0904501847271e-201	0.632
PCSK6	6	1.43551536714842e-197	3.28569569851148	0.585	0.094	3.96876933555525e-193	0.491
PTPRT	6	7.68980157450553e-195	2.61374842009859	0.745	0.157	2.12599944130354e-190	0.588
IGF1R	6	2.58972077733739e-189	2.31325697028063	0.995	0.68	7.15980103310469e-185	0.315
ZFPM2	6	9.60609776906914e-184	2.77218511056285	0.657	0.128	2.65579785021455e-179	0.529
CEP89	6	1.47635791940347e-182	2.47659554935607	0.838	0.242	4.08168673977478e-178	0.596
RP11-14N7.2	6	1.31570662973234e-180	2.3097107972149	0.899	0.294	3.63753411922101e-176	0.605
KIRREL3	7	1.17326487781462e-166	3.43244101132184	0.707	0.191	3.24372540769407e-162	0.516
SH3PXD2A	7	2.3829053501721e-155	2.51208848467405	0.979	0.539	6.58801842162079e-151	0.44
NRXN1	7	1.70421749605603e-152	2.60810877095456	0.984	0.503	4.7116501113461e-148	0.481
CADM1	7	1.46974917036425e-135	2.11627983706633	0.997	0.694	4.06341553130605e-131	0.303
MTND2P28	7	3.70780677067017e-125	1.88959952895911	1	0.984	1.02509733788718e-120	0.016
AC105402.4	7	3.46473563379038e-120	1.86611797065785	1	0.999	9.57895460674027e-116	0.001
MTND1P23	7	1.09395744673088e-117	1.72953919911062	1	0.993	3.02446415297685e-113	0.00700000000000001
TMEM178B	7	1.42897488921871e-112	2.83850574234886	0.641	0.215	3.95068687622297e-108	0.426
MTRNR2L12	7	4.79295665831282e-112	1.82864494638824	1	0.986	1.32510872732375e-107	0.014
ITGB8	7	6.64040226016633e-111	1.91139078545848	0.997	0.706	1.83587201286818e-106	0.291
DST	7	5.9804788197695e-105	1.70164883622339	1	0.861	1.65342297930167e-100	0.139
STARD13	7	2.43266697246226e-102	1.97421995925647	0.987	0.767	6.72559437876642e-98	0.22
MTATP6P1	7	7.17162427227501e-102	1.61136942707829	1	0.987	1.98273896255587e-97	0.013
MTND4P12	7	1.03802936263203e-101	1.53643146397048	1	0.981	2.86983977886877e-97	0.019
ADAMTS9-AS2	7	5.62232000542187e-101	1.88357666075657	0.984	0.648	1.55440281189898e-96	0.336
FRMD5	7	1.90496372941265e-100	1.88184714417586	0.995	0.652	5.26665322270715e-96	0.343
hsa-mir-6723	7	6.57814231489703e-100	1.48231338249608	1	0.996	1.81865900579958e-95	0.004
XKR4	7	1.65329308795041e-98	2.52955798701546	0.484	0.121	4.57085940025651e-94	0.363
SORBS1	7	1.72391596012814e-97	1.77303448145716	0.958	0.572	4.76611045496626e-93	0.386
IL1RAPL1	7	2.59643241260624e-96	1.97886667774555	0.916	0.491	7.17835669113247e-92	0.425
KDR	8	0	9.31377355485432	0.639	0.002	0	0.637
RP11-536O18.2	8	0	8.97203156489922	0.435	0.001	0	0.434
AC010084.1	8	0	8.92084411004043	0.495	0.002	0	0.493
PLVAP	8	0	8.83866363929693	0.84	0.016	0	0.824
CDH5	8	0	8.83438296648067	0.709	0.005	0	0.704
VWF	8	0	8.69012192247587	0.943	0.045	0	0.898
BTNL9	8	0	8.61392113370522	0.375	0.002	0	0.373
CXorf36	8	0	8.57408715541263	0.785	0.005	0	0.78
BCL6B	8	0	8.40289403133975	0.484	0.002	0	0.482
MPZL2	8	0	8.33125184954419	0.568	0.004	0	0.564
ARHGEF15	8	0	8.09661920076387	0.505	0.003	0	0.502
ECSCR	8	0	7.99746278005482	0.59	0.006	0	0.584
AC079305.11	8	0	7.98708363427482	0.557	0.005	0	0.552
DYSF	8	0	7.80573107701307	0.842	0.016	0	0.826
TM4SF18	8	0	7.79603204904723	0.655	0.009	0	0.646
PODXL	8	0	7.75458507555839	0.649	0.008	0	0.641
ROBO4	8	0	7.75408012176906	0.674	0.007	0	0.667
ANGPT2	8	0	7.70849673787142	0.938	0.064	0	0.874
RYR2	8	0	7.68733637621084	0.609	0.018	0	0.591
RP11-563P16.1	8	0	7.59273028916771	0.505	0.009	0	0.496
HFM1	9	5.44021762554847e-175	2.49721836715683	1	0.966	1.50405696693539e-170	0.034
AC105402.4	9	9.94967953762998e-142	1.96082876868387	1	0.999	2.75078790176856e-137	0.001
PRRC2C	9	5.52339186266776e-117	1.95627199520381	0.997	0.89	1.52705214827175e-112	0.107
hsa-mir-6723	9	1.9747471426109e-98	1.66319210560143	1	0.996	5.45958342517636e-94	0.004
MTND1P23	9	7.19112155758239e-93	1.58271464315975	0.997	0.993	1.9881293770248e-88	0.004
DHFR	9	5.7759129940638e-90	1.69638147654082	1	0.994	1.59686666546882e-85	0.00600000000000001
MTRNR2L12	9	6.04646980230977e-89	1.52571181094614	1	0.986	1.67166750624458e-84	0.014
MTND2P28	9	2.71434020111494e-77	1.36407514613697	0.997	0.985	7.50433635402247e-73	0.012
MTND4P12	9	1.25401766889458e-72	1.45916672436655	0.997	0.981	3.46698264919284e-68	0.016
MEIS2	9	7.3080642901515e-71	1.09906852125798	0.967	0.468	2.02046053429819e-66	0.499
RORA	9	9.22198488260346e-71	1.08463652864643	1	0.763	2.54960216049338e-66	0.237
PDE3A	9	2.77267754193924e-69	1.44331594947008	0.989	0.755	7.66562160019943e-65	0.234
KIAA1217	9	6.29491382137011e-66	0.997957794997047	0.983	0.504	1.74035482419419e-61	0.479
CACNA1C	9	7.49314059377696e-64	1.03310957794431	0.969	0.516	2.07162857996152e-59	0.453
TSHZ2	9	2.82366175578527e-61	0.864232044027821	0.978	0.538	7.80657765621954e-57	0.44
RP5-857K21.7	9	1.75211064701194e-58	1.47659961673024	0.997	0.961	4.8440603057939e-54	0.036
KIF26B	9	1.89343413348711e-56	0.902908177023664	0.819	0.379	5.23477734885181e-52	0.44
TENM2	9	2.03364958054442e-56	0.36743802820701	0.838	0.359	5.62243099533115e-52	0.479
