gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
RP11-14N7.2	0	0	2.54290108026711	0.878	0.22	0
EYA4	0	0	2.71766186181803	0.769	0.113	0
KRT18	0	0	2.44985453269313	0.782	0.144	0
RNF144A	0	0	2.64592893786331	0.868	0.251	0
ZDBF2	0	0	1.97401038645507	0.898	0.29	0
ZMAT4	0	0	3.25203931129685	0.706	0.098	0
FGFR1	0	0	1.68256492295056	0.823	0.236	0
PTPRD	0	0	2.03516675353668	0.716	0.129	0
SOBP	0	0	2.27850797130279	0.748	0.162	0
PGF	0	0	2.44838100957178	0.735	0.154	0
MEIS2	0	0	2.0545384323399	0.974	0.401	0
FBLN1	0	0	2.45979424423686	0.843	0.273	0
CLU	0	0	2.56249613921103	0.715	0.146	0
UNC5D	0	0	2.76892480924146	0.672	0.11	0
LRRC17	0	0	2.91816113506464	0.674	0.113	0
SCG2	0	0	3.69361680460923	0.659	0.099	0
SEMA3A	0	0	1.87241495025044	0.718	0.16	0
ZNF586	0	0	1.81070089832668	0.749	0.197	0
CACNB2	0	0	2.48029069948627	0.683	0.134	0
HMGA2	0	0	2.01348764337753	0.685	0.136	0
LEPREL1	0	0	2.37487778904316	0.741	0.193	0
CHRM3	0	0	3.72617135874606	0.611	0.065	0
COL6A3	0	0	2.03820074687385	0.929	0.384	0
ROBO1	0	0	1.97249948336124	0.858	0.314	0
FAM155A	0	0	1.97125112632568	0.967	0.423	0
CEP89	0	0	2.19208884900176	0.73	0.186	0
GAS2	0	0	2.06252068244022	0.677	0.138	0
NT5DC2	0	0	2.25246783719326	0.683	0.146	0
KIF26B	0	0	2.16694900811388	0.851	0.314	0
MEST	0	0	2.46740735532347	0.865	0.329	0
AP000320.7	0	0	3.03570999781772	0.684	0.148	0
CRABP2	0	0	2.43686969542343	0.641	0.107	0
PFKP	0	0	2.35665535969106	0.706	0.174	0
SF3A2	0	0	1.97782924243331	0.754	0.222	0
PTK7	0	0	2.1966350654198	0.663	0.132	0
CTD-3006G17.2	0	0	2.30029329754565	0.678	0.147	0
STRA6	0	0	2.00142279173607	0.674	0.144	0
TMEFF2	0	0	2.35291779159918	0.634	0.105	0
PTPRT	0	0	2.52333255785467	0.631	0.103	0
PDK1	0	0	2.89842991904483	0.661	0.135	0
TFPI	0	0	2.20243775739214	0.956	0.432	0
PCOLCE	0	0	1.86274925408866	0.871	0.347	0
PDCD5	0	0	2.10068323706332	0.724	0.2	0
SYNJ2	0	0	2.22843968386153	0.659	0.138	0
TSHZ3	0	0	2.2582131519134	0.876	0.356	0
CD70	0	0	3.2244505033229	0.582	0.063	0
CYTL1	0	0	2.93594720532415	0.65	0.132	0
IGF2BP3	0	0	1.51611906566381	0.65	0.132	0
RHOBTB3	0	0	1.86120364246456	0.848	0.333	0
FHL2	0	0	1.88340888164738	0.894	0.384	0
FMOD	0	0	2.67922688390394	0.601	0.092	0
MFAP4	0	0	2.51336668507703	0.622	0.114	0
SDK1	0	0	2.81792228793712	0.721	0.221	0
KIAA1217	0	0	1.58021938908573	0.946	0.447	0
MDFI	0	0	2.7850040929322	0.594	0.097	0
KIAA1244	0	0	3.98762001184326	0.545	0.049	0
IGF2BP2	0	0	1.60261340649051	0.965	0.47	0
TMEM45A	0	0	2.42973283287475	0.631	0.141	0
LRFN5	0	0	2.26663784520797	0.608	0.118	0
NRG1	0	0	2.25143338557692	0.605	0.116	0
GPX8	0	0	2.02928134189476	0.859	0.374	0
NPW	0	0	2.40461961363454	0.631	0.148	0
RP9P	0	0	2.51231964301175	0.635	0.153	0
RP11-486O13.4	0	0	3.25495102407409	0.575	0.094	0
DSP	0	0	2.60577563659979	0.561	0.083	0
ZFPM2	0	0	2.83676423340311	0.556	0.079	0
RP11-152P17.2	0	0	2.13924183078815	0.96	0.488	0
KCNQ1OT1	0	0	1.84469596077713	0.946	0.478	0
IGF2BP1	0	0	2.5875253038294	0.542	0.075	0
RERG	0	0	2.2573070457991	0.567	0.1	0
DOCK3	0	0	2.25248682224893	0.574	0.108	0
CTHRC1	0	0	2.42266741324961	0.837	0.371	0
ITM2A	0	0	2.38665572429384	0.547	0.084	0
PTPRG	0	0	1.5283593995525	0.96	0.502	0
ELN	0	0	2.42206153240979	0.552	0.099	0
SFRP2	0	0	3.48603483509923	0.47	0.035	0
LAPTM4B	0	0	2.22669394139019	0.897	0.467	0
PYCR1	0	0	2.66655218110869	0.513	0.086	0
MEGF10	0	0	2.58430623959572	0.493	0.07	0
DNAH11	0	0	3.51898229695716	0.466	0.044	0
NPFFR2	0	0	4.76273039738578	0.448	0.027	0
CERS6	0	0	1.64596463761213	0.932	0.515	0
SVIL	0	0	1.88404433470325	0.927	0.516	0
VSNL1	0	0	2.71725004315118	0.47	0.063	0
TMEM237	0	0	2.73362919218861	0.477	0.072	0
BARX1	0	0	4.44479736220933	0.427	0.023	0
PARD3	0	0	1.40415833143648	0.989	0.59	0
PCSK6	0	0	3.14560309668639	0.438	0.058	0
TNNT1	0	0	4.18787784325052	0.401	0.024	0
PRTG	0	0	3.13994278068091	0.429	0.054	0
CHRNA1	0	0	3.16318241480039	0.423	0.05	0
AC027612.6	0	0	2.16408365125425	0.997	0.625	0
SPATS2L	0	0	1.73372263703875	0.966	0.646	0
MGP	0	0	1.62994779798695	0.979	0.661	0
KCNJ6	0	0	4.67989503642156	0.335	0.021	0
MEG3	0	0	1.3539530657856	0.998	0.726	0
RORA	0	0	1.61838663680893	0.996	0.732	0
COL3A1	0	0	1.79384112197735	0.998	0.745	0
COL6A1	0	0	1.59118129464188	0.989	0.749	0
COL6A2	0	0	1.50724534494471	0.998	0.793	0
P4HB	0	0	1.32632642325665	0.968	0.806	0
RPL28	0	0	1.50338609170535	0.988	0.985	0
RP3-486I3.4	0	2.05476196946281e-306	2.10768003167436	0.741	0.241	5.68080041697383e-302
EEF1A2	0	1.65349420640726e-303	4.11825117299128	0.314	0.021	4.57141543245415e-299
TRA2A	0	3.75288795156002e-303	1.36252242520042	0.989	0.819	1.0375609319678e-298
FBN2	0	5.05023755010019e-301	1.82627667862716	0.636	0.138	1.3962391754762e-296
EGFR	0	6.5307025584404e-300	1.6187114873859	0.725	0.18	1.80554333633202e-295
ZIC1	0	8.98500917431566e-300	2.38276798261694	0.499	0.081	2.48408548642305e-295
RNF150	0	1.80503806608143e-298	2.11090166965355	0.711	0.199	4.99038874129533e-294
RP11-909M7.3	0	1.97966289981669e-298	1.71785194758821	0.681	0.159	5.47317401912321e-294
PLOD2	0	2.68668823195937e-298	2.16098437930421	0.722	0.219	7.42788695489806e-294
RPS5P2	0	3.3520332489137e-298	3.63286621525369	0.379	0.042	9.26736632327172e-294
MEOX2	0	4.82826399319358e-298	1.71362541494252	0.688	0.167	1.33487014619823e-293
RPL13AP5	0	4.84477706809897e-298	1.56404204503879	0.916	0.646	1.33943551601732e-293
FOXP2	0	2.94640983123065e-296	2.18361721339928	0.578	0.12	8.14593926040339e-292
IGFBP2	0	8.56879575732499e-296	1.88357574957545	0.946	0.673	2.36901496302764e-291
ROBO2	0	1.20288071076767e-295	1.73646588396501	0.845	0.381	3.32560430105939e-291
MFAP2	0	8.1377850179337e-293	2.33027209331619	0.563	0.116	2.24985342390813e-288
PLEKHH2	0	4.39113214149792e-292	1.71237114490287	0.776	0.239	1.21401630315993e-287
EPN1	0	1.43164595187539e-290	1.68755731199711	0.791	0.267	3.95807156314989e-286
RBP1	0	1.80186268835037e-288	2.21419760750036	0.685	0.205	4.98160977448226e-284
LRRN3	0	3.30682734002297e-288	2.66650451377986	0.458	0.071	9.1423855469615e-284
ZNF667-AS1	0	3.50661449840663e-288	2.27632563327007	0.57	0.124	9.69473710374482e-284
HIF3A	0	6.64258244995944e-287	2.23995558852376	0.512	0.09	1.83647476994029e-282
LIFR	0	3.86837227965755e-286	1.9446384562544	0.701	0.196	1.06948888415692e-281
BCAT1	0	8.79221852891247e-286	1.7681920986138	0.706	0.189	2.43078465668843e-281
CDH11	0	1.16283870665595e-284	1.50967690455248	0.856	0.355	3.21490017229171e-280
TPTEP1	0	2.97292191800171e-284	2.66763890962873	0.462	0.075	8.21923722669934e-280
SCRN1	0	3.90210781166578e-284	1.6287303338706	0.837	0.319	1.07881574669124e-279
GAD1	0	1.83129360410381e-283	2.16001496936327	0.454	0.068	5.06297742726579e-279
CTD-2666L21.3	0	2.30608344324934e-283	2.00803926106376	0.636	0.16	6.37562889555145e-279
RPS19	0	5.05130709892545e-283	1.39958119968833	0.987	0.987	1.39653487363992e-278
SH3BP4	0	2.51519430170567e-282	1.75989012319464	0.641	0.152	6.95375768592567e-278
