gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
LAMB1	0	2.96873604962521e-67	0.48783598607455	0.951	0.731	5.9440033185596e-63
KDELR2	0	5.5128600158919e-67	0.63221322507699	0.848	0.659	1.10378483238188e-62
CIRBP	0	5.64659561683758e-67	0.485146954440096	0.962	0.883	1.13056137440322e-62
EEF1A1	0	7.19147226961209e-67	0.284900504278355	1	1	1.43987657782173e-62
BGN	0	9.20369996984843e-67	0.601811953867171	0.785	0.518	1.84276480796305e-62
TSPAN3	0	1.5108969432508e-66	0.62855433567518	0.828	0.583	3.02511785977675e-62
SGCE	0	1.78470784849192e-66	0.888863213624946	0.546	0.299	3.57334205425052e-62
TRIP6	0	1.96830324443176e-66	0.8567332189199	0.559	0.308	3.94093675600126e-62
SEC61G	0	3.56286462221761e-66	0.549337647411621	0.919	0.766	7.1335675466041e-62
SUB1	0	1.20413022749936e-65	0.507541843839451	0.942	0.841	2.41090954149922e-61
IGF2	0	2.39013654925907e-65	0.370886909037766	0.992	0.811	4.78553139892652e-61
GPC3	0	2.4379512578753e-65	0.622620569083826	0.79	0.538	4.88126600851793e-61
RCN2	0	2.65755237381985e-65	0.653702149714239	0.775	0.529	5.32095136286211e-61
CHODL	0	3.26838616063907e-65	1.02827054706066	0.459	0.229	6.54396277083154e-61
PPIC	0	1.56335815127572e-64	0.863714996730609	0.551	0.308	3.13015569048425e-60
PRDX6	0	2.19276110121235e-64	0.589533613658974	0.894	0.765	4.39034627684737e-60
GPX8	0	4.18490749045466e-64	0.849254087786139	0.538	0.291	8.37902177738832e-60
SPARCL1	0	9.72890250354573e-64	0.459868060177398	0.736	0.47	1.94792085925993e-59
C15orf61	0	1.48046010826335e-63	0.868367309659489	0.552	0.312	2.96417722876489e-59
IGFBP7	0	3.18597553499453e-63	0.325221083650724	0.942	0.765	6.37896021616605e-59
LHFP	0	1.16909335476168e-62	0.786168428722258	0.61	0.354	2.34075871490383e-58
COL5A1	0	3.62116808998829e-62	0.575158406644106	0.796	0.529	7.25030274977455e-58
KDELR1	0	5.49828490368433e-62	0.559803564985822	0.87	0.682	1.10086660341568e-57
TMEM98	0	6.00309372926427e-62	0.864605213104256	0.516	0.277	1.20193942647329e-57
NFIB	0	1.25298277239596e-61	0.61482360980734	0.796	0.568	2.50872210689118e-57
TCEB2	0	5.0578635991538e-61	0.443469326262099	0.972	0.913	1.01268544982257e-56
SLC9A3R2	0	5.18317773965038e-61	0.691821124833253	0.575	0.33	1.0377758470328e-56
HTRA1	0	5.75351389010119e-61	0.654931148050525	0.73	0.492	1.15196855107606e-56
SEPT11	0	6.34388362313176e-61	0.761690748319241	0.725	0.497	1.27017237902344e-56
ARF4	0	1.29335891181953e-60	0.691800093789639	0.741	0.52	2.58956321324505e-56
CCDC80	0	1.58153431066771e-60	0.7027583491174	0.669	0.416	3.16654799681888e-56
KDM5B	0	1.73423787953226e-60	0.763975930612041	0.63	0.384	3.47229108239949e-56
IGFBP4	0	4.61571181825433e-60	0.597799981623399	0.864	0.652	9.24157820250882e-56
ZNF667-AS1	0	4.94879837816547e-60	0.843673364480959	0.552	0.317	9.9084841127629e-56
FAT1	0	7.59792715524576e-60	0.666461090269736	0.732	0.478	1.52125697502331e-55
LGALS1	0	2.56063483206873e-59	0.402836019604961	0.983	0.931	5.12690306076801e-55
HDDC2	0	3.10709616334769e-59	0.839944035117431	0.541	0.308	6.22102793825474e-55
HMGN2	0	4.8441050444214e-59	0.279818522829365	0.965	0.856	9.69886711994052e-55
IL11RA	0	6.63486102512099e-59	0.87134442545686	0.514	0.284	1.32843187444972e-54
EID1	0	1.00682359867836e-58	0.47685959243858	0.933	0.819	2.01586220927381e-54
WASL	0	2.17547380585993e-58	0.769104327618787	0.591	0.35	4.35573365409275e-54
PEG10	0	2.32669375469698e-58	0.919485462268311	0.53	0.298	4.6585062356543e-54
RARRES2	0	2.46796368889466e-58	0.500984420140051	0.724	0.455	4.94135689790489e-54
TSHZ2	0	3.8665550684429e-58	0.491466234406029	0.873	0.629	7.74161655803638e-54
CLTB	0	9.59034919921458e-58	0.669461487350749	0.702	0.476	1.92017971666674e-53
PDGFRB	0	1.39176541246995e-57	0.696502906228112	0.589	0.346	2.78659270884734e-53
SSR2	0	1.52190330133071e-57	0.540047429482772	0.874	0.74	3.04715478992434e-53
PTMS	0	1.82494395255825e-57	0.443723587403246	0.953	0.818	3.65390278181212e-53
GAS2	0	3.76547489573549e-57	0.841728036589447	0.521	0.291	7.53923383624161e-53
DUT	0	6.62708904100121e-57	0.379457523520264	0.878	0.691	1.32687576778926e-52
AEBP1	0	8.53222126665303e-57	0.587991564465003	0.692	0.445	1.70832134200927e-52
ZFHX4	0	1.16437486109137e-56	0.635116683803379	0.685	0.431	2.33131134687713e-52
PRDX4	0	1.3382654268727e-56	0.636152456516044	0.69	0.444	2.67947503768452e-52
CAPN6	0	1.37819124825139e-56	0.787310255365147	0.576	0.341	2.75941451724892e-52
MSX1	0	2.64276010618381e-56	1.06151523505048	0.425	0.221	5.29133428460122e-52
RPL15	0	3.77816941209571e-56	0.302376468712827	1	0.999	7.56465079689804e-52
KAZALD1	0	5.21828092742755e-56	0.925771693660674	0.456	0.242	1.04480420728954e-51
S100A13	0	5.22887924323856e-56	0.701480750016019	0.692	0.456	1.04692620208122e-51
MDK	0	7.37132464284209e-56	0.539077176271642	0.837	0.611	1.47588661998984e-51
CALU	0	1.40803184140873e-55	0.594979749917528	0.797	0.581	2.81916135286856e-51
MXRA5	0	1.43093636150569e-55	0.984966675819975	0.457	0.246	2.86502078300669e-51
SEPT7	0	1.82147502618419e-55	0.491847999930189	0.949	0.833	3.64695729742599e-51
BMP5	0	2.62371263302177e-55	0.846739139587118	0.51	0.288	5.25319743383619e-51
EDNRA	0	6.72175875373103e-55	0.957202327144739	0.454	0.244	1.34583053767203e-50
PARK7	0	7.0024556946239e-55	0.494718996560837	0.89	0.758	1.4020316791776e-50
GABARAPL2	0	7.71626794440858e-55	0.545483029427898	0.842	0.666	1.54495116782949e-50
MDFI	0	1.38880306304115e-54	0.866466292289065	0.471	0.255	2.780661492821e-50
DAD1	0	1.48796156990391e-54	0.504191479434898	0.874	0.708	2.97919665526161e-50
FBLN1	0	1.49331606989368e-54	0.768999610151396	0.527	0.303	2.98991743514113e-50
FSTL1	0	1.69639999697243e-54	0.480007758271819	0.86	0.613	3.39653207393819e-50
SPRY2	0	3.20262284323024e-54	0.740256120590835	0.553	0.316	6.41229145671558e-50
LOXL1	0	3.30611982961936e-54	1.02021277450301	0.39	0.195	6.61951312286389e-50
OSTC	0	4.50854151414222e-54	0.597569546056509	0.793	0.593	9.02700181961555e-50
EMILIN1	0	5.30410123080916e-54	0.540635147669783	0.82	0.575	1.06198714843261e-49
RPL24	0	5.68781366309022e-54	0.307073403541442	0.997	0.996	1.13881405162392e-49
LINC00657	0	6.31791617358986e-54	0.557076683168569	0.829	0.638	1.26497317627616e-49
FMO1	0	6.9404818235066e-54	0.897179636862023	0.47	0.252	1.38962327070249e-49
COX7C	0	7.58370335181273e-54	0.401322911502634	0.97	0.93	1.51840908509994e-49
PALLD	0	9.83433891290342e-54	0.674852572132129	0.634	0.399	1.96903133714152e-49
COL12A1	0	1.15662792241091e-53	0.609447582384662	0.653	0.401	2.31580042625113e-49
RPL18	0	1.35575549882818e-53	0.29444548768582	1	0.999	2.71449365975378e-49
GNAI1	0	2.06398592811089e-53	0.832144661716469	0.541	0.318	4.13251262526363e-49
MEG3	0	2.13298086786904e-53	0.313894966205313	0.951	0.735	4.27065429364739e-49
FMOD	0	3.86353434396951e-53	0.582845143598782	0.722	0.466	7.73556846349576e-49
FBN1	0	4.597435446128e-53	0.620718498845878	0.721	0.479	9.20498525023748e-49
ARL1	0	6.82241040387506e-53	0.785683950615878	0.55	0.331	1.36598301106386e-48
SPRY1	0	1.44011316021885e-52	0.669920547975019	0.727	0.521	2.88339456939019e-48
RPS5	0	1.78652130302465e-52	0.359239579336113	0.985	0.968	3.57697295291595e-48
SLIT3	0	1.979495673938e-52	0.765525647624367	0.518	0.292	3.96334623835866e-48
CD99	0	3.03314160456046e-52	0.436490448234407	0.958	0.853	6.07295612065095e-48
LAMA2	0	3.29007889256508e-52	0.57661359563368	0.7	0.449	6.58739595869381e-48
SSR4	0	7.60989439949809e-52	0.436821273260581	0.941	0.854	1.52365305666751e-47
MRC2	0	7.98832871687093e-52	0.546105711128186	0.698	0.435	1.5994231756919e-47
MXRA7	0	1.40035691471707e-51	0.70941396462404	0.603	0.374	2.80379461464653e-47
RGS3	0	1.58183974530461e-51	0.987948115405004	0.439	0.24	3.16715953804889e-47
TMED3	0	1.74128093606669e-51	0.777517391593103	0.561	0.344	3.48639269019274e-47
OLFM2	0	1.94689823290186e-51	0.798580734451319	0.498	0.281	3.8980796419161e-47
TPM1	0	2.45624504574306e-51	0.632235543192	0.727	0.502	4.91789383058675e-47
SMO	0	2.79003141872841e-51	0.973677381469094	0.407	0.214	5.58620090657802e-47
BOD1	0	3.12410110680425e-51	0.791779866317049	0.486	0.274	6.25507523604347e-47
RAB34	0	4.06480025355686e-51	0.798270315010366	0.548	0.336	8.13854306767155e-47
THBS4	0	4.13661718197501e-51	0.552042152707569	0.854	0.671	8.28233492175037e-47
CNTN5	0	5.75936650670521e-51	1.01542518096101	0.372	0.185	1.15314036197252e-46
RPL6	0	1.20500082867422e-50	0.318480882064544	1	0.996	2.41265265917152e-46
ARF5	0	1.9192532221889e-50	0.57295040092207	0.803	0.619	3.84272880146661e-46
THRA	0	2.05430265500044e-50	0.759986646898441	0.514	0.299	4.11312477584188e-46
COLEC12	0	2.87162717720596e-50	0.639084904493419	0.641	0.415	5.74957193420177e-46
ARID5B	0	2.8733527968625e-50	0.75670362554221	0.614	0.399	5.75302696987809e-46
RBFOX2	0	2.95457706106518e-50	0.737980983173175	0.543	0.321	5.91565419166471e-46
PPAP2B	0	2.99425595064469e-50	0.888512662039965	0.464	0.26	5.99509926438081e-46
CDO1	0	5.23654323349004e-50	1.096554440182	0.321	0.148	1.04846068620938e-45
ANGPTL1	0	5.89242633544025e-50	1.07888505673346	0.374	0.189	1.17978160088185e-45
RP11-14N7.2	0	8.54226249081744e-50	0.56123641751699	0.694	0.452	1.71033179591147e-45
NFIX	0	9.32553879188872e-50	0.498112971215709	0.725	0.472	1.86715937691196e-45
ACTG1	0	1.30651890028429e-49	0.411269362326891	0.994	0.986	2.6159121421492e-45
CDK4	0	1.71260562962365e-49	0.692406320926549	0.542	0.323	3.42897899163247e-45
CTSK	0	1.91658294624739e-49	0.944769620508352	0.394	0.204	3.83738237497653e-45
PYCR1	0	1.9391743640761e-49	0.886349249810057	0.432	0.234	3.88261491175317e-45
MAGED1	0	2.50271368613951e-49	0.702612233882253	0.552	0.327	5.01093334238852e-45
TIMP3	0	4.43731581667e-49	0.64994496583322	0.572	0.344	8.88439372813667e-45
RNF212	0	8.97494683203865e-49	0.671814418514293	0.555	0.328	1.79696385471078e-44
FAM20C	0	1.00711393268626e-48	0.721501672165313	0.533	0.318	2.01644351602442e-44
UQCRH	0	1.02698474647299e-48	0.447317390533177	0.916	0.8	2.05622885938822e-44
COL14A1	0	2.15551798671728e-48	0.962459511574709	0.406	0.215	4.31577811300533e-44
LINC00478	0	2.41287429609956e-48	1.06946659101183	0.313	0.145	4.83105691565054e-44
ALDH1A3	0	7.50759389532314e-48	0.714551087044013	0.577	0.355	1.5031704497216e-43
SNUPN	0	1.15642641876219e-47	0.853496797729734	0.426	0.229	2.31539697564566e-43
NFIA	0	1.19701246285356e-47	0.564847159800809	0.691	0.456	2.3966583531254e-43
COL21A1	0	1.80134697350376e-47	0.834817888331256	0.446	0.246	3.60665691034923e-43
RSL24D1	0	1.85649666698389e-47	0.572544204548211	0.764	0.577	3.71707762663514e-43
SNHG7	0	3.10370698376633e-47	0.544020421643622	0.782	0.587	6.21424212289695e-43
SRSF9	0	3.20601034493195e-47	0.542119935174553	0.801	0.63	6.41907391262275e-43
NME1	0	3.8278284652159e-47	0.590633899557429	0.63	0.406	7.66407815305528e-43
QPRT	0	3.88083459624242e-47	0.841362177128113	0.442	0.245	7.77020702859656e-43
HNRNPA1	0	4.82452427223257e-47	0.405632617951836	0.965	0.932	9.65966249786406e-43
TSC22D1	0	1.03498836885053e-46	0.717053059493949	0.686	0.507	2.07225371211253e-42
DLC1	0	1.04077895664015e-46	0.660870678544191	0.576	0.356	2.0838476269849e-42
BICC1	0	1.40799451912766e-46	0.855876124058005	0.434	0.239	2.8190866261974e-42
NENF	0	1.85699078752308e-46	0.533585869794827	0.771	0.582	3.71806695477871e-42
APOD	0	2.75508611449217e-46	0.546777400562127	0.817	0.652	5.51623341843623e-42
MBTPS1	0	2.92665422644277e-46	0.69140761790264	0.566	0.354	5.85974709218371e-42
C21orf33	0	3.23896589275834e-46	0.788351486216758	0.493	0.294	6.48505751048075e-42
C11orf31	0	3.71879685836223e-46	0.459210909853716	0.883	0.754	7.44577506981286e-42
SNRPE	0	4.05899109177912e-46	0.516998795794423	0.771	0.553	8.12691196396015e-42
SIX1	0	5.98297579542725e-46	0.877193346776411	0.432	0.24	1.19791141376044e-41
FAM3C	0	7.12747814208308e-46	0.708297231053116	0.561	0.351	1.42706367360787e-41
CXCL12	0	7.90280848849051e-46	0.676050754612234	0.521	0.306	1.58230031556557e-41
WBP5	0	8.92539716123118e-46	0.604047961397435	0.662	0.439	1.78704301962171e-41
EPS8	0	1.5026671048232e-45	0.750017170376149	0.517	0.313	3.008640077277e-41
LIMA1	0	2.26584852907615e-45	0.627742180383336	0.571	0.354	4.53668192491627e-41
OLFML2B	0	2.35958606918001e-45	0.654300839327203	0.663	0.455	4.72436322771222e-41
CCDC102B	0	2.55644114683721e-45	0.964436111474744	0.386	0.206	5.11850646419746e-41
LOXL2	0	2.83078939994049e-45	0.682334783123081	0.548	0.333	5.66780653656086e-41
MDH2	0	3.9403568748477e-45	0.587001433151644	0.73	0.541	7.88938253482007e-41
NDUFA5	0	4.16653879589925e-45	0.620808550299476	0.607	0.394	8.34224397714949e-41
SEPW1	0	4.57981917143888e-45	0.406809944143478	0.916	0.777	9.16971394505493e-41
CLEC11A	0	6.24127404427829e-45	0.721805620651104	0.557	0.353	1.2496278891454e-40
PHF14	0	6.31912409000112e-45	0.583966262820273	0.653	0.435	1.26521502530002e-40
PMEPA1	0	1.00788321474323e-44	0.684509116476156	0.528	0.32	2.0179837725589e-40
PDAP1	0	1.09103524022486e-44	0.637312833030706	0.622	0.411	2.18447075797821e-40
EEF2	0	1.11494651662661e-44	0.411049570564579	0.935	0.852	2.23234591558979e-40
RCN1	0	1.12883679314256e-44	0.713560479059097	0.532	0.324	2.26015702723003e-40
AKR7A2	0	1.57353758483528e-44	0.796767015908884	0.502	0.307	3.15053695235719e-40
EVA1B	0	1.59056096796489e-44	0.69160060809543	0.589	0.388	3.18462117005929e-40
EPB41L4A-AS1	0	1.89052507776627e-44	0.703884753931615	0.532	0.33	3.78520931070363e-40
SCXA	0	2.04650312532808e-44	0.817641693570772	0.587	0.403	4.09750855753188e-40
FAM114A1	0	3.11026832932743e-44	0.842060706051164	0.42	0.233	6.22737924897937e-40
LSAMP	0	3.17661050410321e-44	0.996253870505423	0.318	0.153	6.36020955131545e-40
TPM2	0	3.18436031835718e-44	0.590351349229401	0.687	0.474	6.37572622941475e-40
CD276	0	4.44666765446646e-44	0.641749437839138	0.552	0.341	8.90311797777274e-40
KDELR3	0	5.94098933111188e-44	0.892954891263928	0.352	0.179	1.18950488387522e-39
EMP1	0	8.13055767271604e-44	0.599985918853016	0.649	0.436	1.62790025723121e-39
RPL7A	0	9.76887335647952e-44	0.28684312987127	0.998	0.998	1.95592382343433e-39
TMEM106B	0	1.38867860121122e-43	0.721402515189644	0.487	0.289	2.78041229534511e-39
PDCD7	0	1.5262606594673e-43	0.619605746458132	0.622	0.41	3.05587909238542e-39
TERF2IP	0	1.87582437728278e-43	0.532824929131414	0.704	0.494	3.75577556819559e-39
RPL3	0	2.32580014410158e-43	0.278012101843596	0.999	0.999	4.65671704852019e-39
RPS7	0	2.59541527302454e-43	0.2760997424797	0.999	0.998	5.19654045964972e-39
CRABP1	0	2.63592271878178e-43	0.791645621153049	0.566	0.375	5.27764446754487e-39
TMCO1	0	2.63837087878774e-43	0.556125856543791	0.714	0.512	5.28254617350882e-39
RPL35A	0	3.41161431107193e-43	0.272106178993845	0.999	0.997	6.83073417362823e-39
C12orf57	0	3.86155557420245e-43	0.514537112634727	0.792	0.589	7.73160657066815e-39
PDLIM2	0	7.04263960020032e-43	0.869915271083417	0.423	0.242	1.41007730075211e-38
ZNF428	0	1.23104846672746e-42	0.645370871393571	0.589	0.381	2.46480524008173e-38
VPS25	0	1.57600985963814e-42	0.746989533090612	0.462	0.271	3.15548694096749e-38
FUNDC2	0	1.63272515095874e-42	0.676144578410758	0.55	0.353	3.26904229724958e-38
CBX1	0	2.02917936904014e-42	0.625169431682044	0.6	0.402	4.06282293269218e-38
PPIL4	0	2.10408889546957e-42	0.77493866106213	0.482	0.293	4.21280678650916e-38
DGUOK	0	3.15062407166075e-42	0.648812125791991	0.605	0.405	6.30817951627916e-38
TUSC3	0	4.20201762329961e-42	0.693215647521026	0.493	0.29	8.41327968537048e-38
ERH	0	4.60909132845201e-42	0.511938605037796	0.76	0.571	9.22832265782662e-38
POLR2J	0	5.12086750034825e-42	0.563995468932557	0.685	0.482	1.02530009091973e-37
GLCE	0	1.19358720936547e-41	0.74409458062975	0.452	0.263	2.38980031059154e-37
DDR2	0	1.1969315559312e-41	0.491942048259316	0.58	0.353	2.39649636128544e-37
HIST1H2BK	0	1.68484825833965e-41	0.726470744736087	0.474	0.281	3.37340318284765e-37
LEPREL4	0	1.88075843421633e-41	0.762575560439139	0.452	0.264	3.76565453698794e-37
GTF2H5	0	2.33544146165132e-41	0.647467795170259	0.553	0.354	4.67602089451827e-37
NID1	0	2.35099602279715e-41	0.690586815414844	0.511	0.318	4.70716423684445e-37
FAM129A	0	2.51377184898431e-41	0.590664580533075	0.626	0.412	5.03307399603639e-37
SLC39A7	0	2.5210734927572e-41	0.796703263062329	0.448	0.267	5.04769334719847e-37
MMP14	0	5.37853433497984e-41	0.590150344543157	0.572	0.36	1.07689014454966e-36
C1orf21	0	5.41877916529314e-41	0.643771949157972	0.549	0.346	1.08494796447499e-36
VASN	0	6.00087756498771e-41	0.841485067124469	0.37	0.2	1.20149570606184e-36
TMEM230	0	1.61535766173806e-40	0.621668527722777	0.6	0.403	3.23426911033194e-36
CUTA	0	1.7892081887803e-40	0.512868096148118	0.756	0.584	3.58235263557591e-36
HDLBP	0	1.81735446159746e-40	0.544611803362298	0.721	0.533	3.63870710301044e-36
PSMD8	0	1.84017993167755e-40	0.516967447636595	0.743	0.562	3.6844082592048e-36
TCF12	0	2.05491712438863e-40	0.66077045263954	0.544	0.344	4.11435506645091e-36
NUPR1	0	3.08159761785991e-40	0.445392080552633	0.786	0.588	6.16997475047911e-36
LRP1	0	3.28241246109332e-40	0.386280495852791	0.897	0.712	6.57204622960104e-36
GLT8D1	0	3.37328903111033e-40	0.856609014620319	0.403	0.231	6.75399929808911e-36
KERA	0	3.56600089574808e-40	1.09115846160106	0.271	0.127	7.1398469934668e-36
SMARCA1	0	3.62367441125515e-40	0.665655940506943	0.487	0.293	7.25532090621506e-36
ATXN7L3B	0	5.92059140100052e-40	0.66252253468973	0.518	0.325	1.18542081030832e-35
PDCD6	0	6.03456876928974e-40	0.597433116143728	0.638	0.447	1.20824135898719e-35
FKBP14	0	8.46819318687874e-40	0.824728087978722	0.394	0.221	1.69550163987686e-35
LMNA	0	9.37875732061646e-40	0.438434886286028	0.812	0.617	1.87781479073383e-35
CCDC8	0	1.03341859299719e-39	0.845151130942895	0.359	0.193	2.06911070689897e-35
PGRMC1	0	1.24562597277197e-39	0.644029646888946	0.518	0.327	2.49399232268404e-35
SEP15	0	1.28246019753378e-39	0.610396061332055	0.601	0.415	2.56774180750213e-35
