gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
MT-ND2	1	4.95887685263507e-92	0.49024782354783	1	0.998	9.92866323434595e-88	0.002
MT-ND1	1	1.56727328899322e-90	0.445544347891115	1	0.999	3.13799457922223e-86	0.001
MEG3	1	2.30944583472749e-87	0.908310140513826	0.969	0.757	4.62397245029139e-83	0.212
ISLR	1	7.76035628334068e-87	0.827285179496221	0.975	0.735	1.55377853505047e-82	0.24
COL6A2	1	2.11280729107712e-85	0.72031141489522	0.999	0.832	4.23026275819461e-81	0.167
COL1A1	1	3.83744394287199e-84	0.743946779060197	1	0.858	7.6833302624183e-80	0.142
LAMB1	1	9.23383037453233e-78	0.805318918749505	0.969	0.753	1.84879751758886e-73	0.216
COL1A2	1	8.14601262060451e-76	0.676847496149802	1	0.85	1.63099464689744e-71	0.15
MT-CO1	1	1.9931603706705e-67	0.302294572219828	1	1	3.99070569415647e-63	0
BOC	1	1.58276185877379e-65	0.964354328515409	0.758	0.48	3.16900579363689e-61	0.278
FOLR2	2	0	5.24368901301442	0.713	0.033	0	0.68
CD163	2	0	5.13808908181971	0.849	0.046	0	0.803
F13A1	2	0	5.11831520684973	0.787	0.041	0	0.746
C1QC	2	0	4.96102803719929	0.892	0.057	0	0.835
GPR34	2	0	4.95323737877901	0.554	0.023	0	0.531
C1QB	2	0	4.94799710245746	0.877	0.06	0	0.817
CSF1R	2	0	4.91976228291606	0.837	0.05	0	0.787
SLCO2B1	2	0	4.90175553889033	0.649	0.032	0	0.617
C1QA	2	0	4.8530182239428	0.922	0.089	0	0.833
MSR1	2	0	4.8509010987938	0.809	0.043	0	0.766
RNASE1	2	0	4.82687338921503	0.73	0.094	0	0.636
C3	2	0	4.76685100867171	0.532	0.031	0	0.501
TREM2	2	0	4.6789553668785	0.435	0.02	0	0.415
C3AR1	2	0	4.60327967844278	0.627	0.034	0	0.593
FCGR3A	2	0	4.56140037178242	0.722	0.04	0	0.682
MS4A4A	2	0	4.55667105115433	0.75	0.047	0	0.703
CD14	2	0	4.55489889676575	0.857	0.061	0	0.796
CYBB	2	0	4.45975814027637	0.693	0.044	0	0.649
ADAP2	2	0	4.44823014863734	0.501	0.029	0	0.472
MS4A7	2	0	4.40836217816477	0.888	0.06	0	0.828
SCXA	3	1.40347283481396e-140	1.82175227091939	0.825	0.397	2.81003330986451e-136	0.428
DLK1	3	7.33556290326481e-99	0.930291220774922	0.994	0.784	1.46872640449168e-94	0.21
NPW	3	1.18652808354391e-98	1.18445630596036	0.951	0.663	2.37566652887162e-94	0.288
FSTL5	3	1.19298376523699e-98	1.34275868807519	0.635	0.253	2.3885920947575e-94	0.382
CRABP1	3	1.49279987599452e-97	1.41242401682258	0.751	0.376	2.98888391171624e-93	0.375
ITM2C	3	1.64161778498385e-84	0.935445478508044	0.932	0.67	3.28684712909467e-80	0.262
ITM2A	3	3.78895404888196e-84	0.945745168899577	0.956	0.714	7.58624379667147e-80	0.242
TNMD	3	1.13228459547038e-83	1.25914827585476	0.614	0.271	2.26706021705079e-79	0.343
RPL10	3	5.66924129739423e-83	0.549908834363945	1	1	1.13509549256427e-78	0
THBS4	3	3.50720132168361e-80	0.869293028935138	0.939	0.683	7.02211848627492e-76	0.256
FAT1	3	5.5477879760921e-77	0.997247787068407	0.838	0.496	1.11077810857316e-72	0.342
GPC3	3	1.61945583838349e-72	0.907220652900761	0.883	0.557	3.24247447961142e-68	0.326
FGFR1	3	8.71340231574955e-69	0.769956372444588	0.944	0.669	1.74459741165937e-64	0.275
MEST	3	2.41590935563582e-66	0.965196651863158	0.838	0.534	4.83713371185404e-62	0.304
RPS4X	3	5.05644220460363e-66	0.508683432388689	1	0.999	1.01240085820574e-61	0.001
RPL19	3	1.40134858423994e-63	0.411564173585938	1	1	2.80578013536521e-59	0
NGFRAP1	3	4.40768763235299e-62	0.748821284413658	0.949	0.719	8.82507217749717e-58	0.23
PPIB	3	7.68626339892677e-60	0.592940993290496	0.993	0.927	1.53894365773312e-55	0.0659999999999999
ACTG1	3	4.76574172188535e-59	0.627181724932286	0.999	0.986	9.54196807555884e-55	0.013
RPL5	3	3.13017986851211e-58	0.50214374335174	0.997	0.996	6.26724613273494e-54	0.001
PI16	4	2.77218573036494e-154	2.21723986281346	0.619	0.191	5.55047026933669e-150	0.428
LUM	4	6.98137760300701e-154	1.27193574368046	0.988	0.687	1.39781142367406e-149	0.301
CAPN6	4	3.42101803664941e-128	1.62716648082531	0.775	0.348	6.84956231297946e-124	0.427
ABCA8	4	3.2891156325515e-125	1.94905686604701	0.621	0.224	6.5854673194946e-121	0.397
GSN	4	2.16605071229889e-115	1.11594451584349	0.949	0.776	4.33686673616484e-111	0.173
FZD2	4	5.9855004377719e-108	2.07942154872992	0.504	0.163	1.19841689765069e-103	0.341
CLDN1	4	1.61572994269548e-104	2.49558491754365	0.33	0.072	3.23501449126489e-100	0.258
FMO1	4	2.56770749127043e-104	1.60285390256051	0.652	0.26	5.14106393902166e-100	0.392
C1S	4	2.37833753366488e-103	1.22182812466725	0.872	0.511	4.76190740990383e-99	0.361
ABCA9	4	5.73590645020766e-98	1.70531047921124	0.587	0.228	1.14844318946058e-93	0.359
ABCA6	4	2.99620525018862e-95	1.46287584260898	0.633	0.262	5.99900215192765e-91	0.371
PLAC9	4	1.94123166455553e-94	1.79429649810415	0.503	0.176	3.88673403877308e-90	0.327
CYP1B1	4	2.87612682286844e-94	2.19421600149823	0.403	0.119	5.75858112474718e-90	0.284
COL21A1	4	4.23434084194041e-93	1.45344334080936	0.619	0.252	8.4779972337331e-89	0.367
ABCA10	4	1.41758316849021e-91	1.1791466079926	0.675	0.287	2.8382850199511e-87	0.388
VIT	4	8.68710466756122e-91	1.97683362066136	0.373	0.1	1.73933209653911e-86	0.273
IGFBP7	4	4.81815644661661e-87	0.832266888469527	0.961	0.785	9.64691283741578e-83	0.176
APOD	4	5.37505493792789e-87	2.13857606115762	0.872	0.667	1.07619349967192e-82	0.205
C1R	4	2.07896685532224e-84	1.3571843110644	0.685	0.329	4.16250743772619e-80	0.356
DCN	4	1.57687536040064e-82	0.801217387906301	0.994	0.77	3.15721984659416e-78	0.224
MT-ATP6	5	3.77808937931504e-210	0.969722580212492	1	1	7.56449055526457e-206	0
MT-CO3	5	9.14220239499113e-196	1.02894818357204	1	1	1.83045176352512e-191	0
MT-CYB	5	1.88020159824611e-182	0.923952286681689	1	1	3.76453964000835e-178	0
MT-CO2	5	1.47759694862699e-179	0.84715225220223	1	1	2.95844461054095e-175	0
MT-ND4	5	3.60658273190461e-171	0.84315753669994	1	1	7.2210999458194e-167	0
MT-CO1	5	5.93649187640976e-141	0.754226047835777	1	1	1.18860440349476e-136	0
MT-ND3	5	4.2223298107084e-138	0.853384089684067	1	1	8.45394874700035e-134	0
MT-ND2	5	6.1796404035014e-124	0.782777666138549	1	0.998	1.23728760158905e-119	0.002
MT-ND1	5	8.15189373940469e-118	0.792541866581774	1	0.999	1.63217216450361e-113	0.001
MT-ND5	5	1.51964351722996e-104	0.846739320968841	1	0.992	3.04263025019782e-100	0.00800000000000001
MT-ND4L	5	1.24357940327479e-81	0.699283794562673	1	0.995	2.48989468123679e-77	0.005
7SK.2	5	1.14269183216009e-57	0.938439964169134	0.993	0.927	2.28789758635093e-53	0.0659999999999999
MEG3	5	6.46355705152904e-56	1.15557038726627	0.973	0.762	1.29413339285714e-51	0.211
MTRNR2L12	5	2.26609261210363e-46	0.547615620228255	1	0.998	4.53717062795388e-42	0.002
KCNQ1OT1	5	3.91086941598646e-43	1.18598839530743	0.722	0.485	7.83034274468808e-39	0.237
SON	5	6.89908291672998e-38	0.644191367113236	0.993	0.934	1.38133438158768e-33	0.0589999999999999
MT-ATP8	5	3.75057967717276e-35	0.660754520319372	0.957	0.833	7.5094106296353e-31	0.124
LUC7L3	5	2.65834797638206e-32	0.682597434479991	0.93	0.79	5.32254431831216e-28	0.14
TSHZ2	5	9.68884587764076e-32	0.843356522283252	0.886	0.661	1.93990072162123e-27	0.225
DDX17	5	1.31637240128537e-27	0.71005413559696	0.942	0.851	2.63564082185356e-23	0.091
CD3D	6	0	7.74816047228746	0.502	0.003	0	0.499
KLRB1	6	0	7.61531448371034	0.376	0.004	0	0.372
CD3G	6	0	7.37880764310751	0.412	0.003	0	0.409
CCL5	6	0	7.31215366432138	0.563	0.017	0	0.546
GZMK	6	0	7.2458801510896	0.329	0.008	0	0.321
CD3E	6	0	7.23878742436108	0.437	0.004	0	0.433
IL7R	6	0	7.13734694214835	0.612	0.013	0	0.599
LCK	6	0	7.07455802858277	0.315	0.003	0	0.312
PTPRCAP	6	0	6.88114284360868	0.668	0.015	0	0.653
CTSW	6	0	6.82412257006452	0.307	0.006	0	0.301
CD247	6	0	6.81697033064704	0.302	0.003	0	0.299
SAMD3	6	0	6.8008998999203	0.337	0.004	0	0.333
GZMA	6	0	6.74991894941966	0.361	0.004	0	0.357
CD7	6	0	6.69187671959785	0.466	0.014	0	0.452
CD2	6	0	6.59486538466093	0.637	0.016	0	0.621
CD96	6	0	6.40261222626697	0.339	0.005	0	0.334
SPOCK2	6	0	5.55451551030724	0.373	0.014	0	0.359
LTB	6	0	5.01636340758776	0.595	0.029	0	0.566
ACAP1	6	0	4.7370135405514	0.646	0.04	0	0.606
STK17A	6	0	4.42127990703992	0.69	0.075	0	0.615
IL1B	7	0	7.18936595033675	0.456	0.015	0	0.441
BCL2A1	7	0	5.37730158439205	0.438	0.021	0	0.417
IL8	7	0	5.3625263011375	0.549	0.038	0	0.511
CXCL2	7	0	5.07169476155446	0.547	0.04	0	0.507
PLAUR	7	0	4.77825575908019	0.767	0.094	0	0.673
CD83	7	0	4.61651071008118	0.732	0.073	0	0.659
C15orf48	7	0	4.44065291612064	0.529	0.039	0	0.49
ATF3	7	0	4.33207402863136	0.858	0.138	0	0.72
IER3	7	0	4.25352543298737	0.909	0.194	0	0.715
KLF4	7	0	4.22188630528359	0.737	0.085	0	0.652
IFI30	7	0	4.08655514475297	0.823	0.08	0	0.743
NR4A2	7	0	3.98745364380249	0.8	0.095	0	0.705
GPR183	7	0	3.50542781490651	0.782	0.107	0	0.675
LST1	7	0	3.44493758368569	0.762	0.102	0	0.66
LYZ	7	0	3.31234870040557	0.841	0.129	0	0.712
C1orf162	7	0	3.28652607044445	0.841	0.108	0	0.733
HLA-DQA1	7	0	3.22044702667393	0.952	0.169	0	0.783
HLA-DQB1	7	0	3.03749222917721	0.959	0.186	0	0.773
SPI1	7	0	2.96934729721594	0.782	0.102	0	0.68
HLA-DMA	7	0	2.91192566489624	0.894	0.15	0	0.744
COL1A2	8	1.54250023615175e-91	1.10601450944784	1	0.859	3.08839397282304e-87	0.141
COL1A1	8	2.47614952650839e-80	1.07752499897825	1	0.866	4.9577465819751e-76	0.134
SPARC	8	6.75913359572725e-80	1.09717008615369	0.995	0.83	1.35331372853651e-75	0.165
POSTN	8	4.4346448217689e-73	1.31742235653098	0.972	0.725	8.8790458621457e-69	0.247
MGP	8	1.55848035043959e-68	1.21264737584673	0.987	0.823	3.12038935765014e-64	0.164
PCOLCE	8	3.48074827945179e-64	0.944267822355387	0.995	0.772	6.96915420511838e-60	0.223
DCN	8	5.13171811699847e-63	0.933409382636783	0.997	0.779	1.02747260138543e-58	0.218
FMOD	8	8.96387505257178e-63	1.43145510739007	0.838	0.5	1.79474706302592e-58	0.338
OGN	8	1.25954350382815e-60	0.933611551713218	0.987	0.767	2.52185800336472e-56	0.22
THBS4	8	1.70324377595253e-57	1.52742298989614	0.938	0.695	3.41023468821216e-53	0.243
COL3A1	8	5.12819115263675e-56	0.925429019065108	1	0.83	1.02676643258093e-51	0.17
COL5A2	8	2.32591730580567e-55	0.900760059520371	0.977	0.728	4.65695162968411e-51	0.249
TNMD	8	2.92845477678339e-53	2.04889502056555	0.608	0.288	5.86335215407571e-49	0.32
PPIB	8	4.14796118000109e-50	0.828106333968666	0.992	0.93	8.30504787459817e-46	0.0619999999999999
ISLR	8	9.50120203620021e-49	0.792756673287048	0.992	0.748	1.902330671688e-44	0.244
GAS2	8	3.09156498718277e-48	1.27601760527133	0.659	0.32	6.18993141733735e-44	0.339
DLK1	8	3.67932983112101e-47	0.842639117803924	0.982	0.795	7.36675418787049e-43	0.187
COL11A1	8	3.2631732010429e-46	1.51559321772123	0.528	0.223	6.53352538312809e-42	0.305
ITM2A	8	7.83993167384768e-46	0.930773525602656	0.954	0.727	1.56971111973778e-41	0.227
CILP	8	3.37448739372571e-45	2.15291638428008	0.359	0.118	6.75639865971762e-41	0.241
DIAPH3	9	0	7.68781647019338	0.494	0.004	0	0.49
RRM2	9	0	7.53366030974648	0.506	0.007	0	0.499
NMU	9	0	7.52530894031355	0.324	0.004	0	0.32
E2F8	9	0	7.2399067214513	0.345	0.003	0	0.342
SPC25	9	0	7.16400660709205	0.445	0.005	0	0.44
CDCA3	9	0	7.12352753773698	0.373	0.005	0	0.368
KIF20A	9	0	7.11765097140031	0.261	0.002	0	0.259
MELK	9	0	7.04260026613905	0.47	0.005	0	0.465
UBE2C	9	0	7.00936503575038	0.648	0.013	0	0.635
NCAPG	9	0	6.98334987968872	0.497	0.006	0	0.491
E2F7	9	0	6.95184207843023	0.324	0.004	0	0.32
CDK1	9	0	6.93381179083325	0.573	0.01	0	0.563
HIST1H3B	9	0	6.92595534728678	0.318	0.004	0	0.314
NUF2	9	0	6.91392239432889	0.503	0.008	0	0.495
HJURP	9	0	6.90484459889306	0.288	0.003	0	0.285
CKAP2L	9	0	6.90174258363406	0.424	0.005	0	0.419
TPX2	9	0	6.90083958232716	0.624	0.014	0	0.61
TOP2A	9	0	6.84031302753701	0.809	0.03	0	0.779
TTK	9	0	6.80599121196677	0.297	0.003	0	0.294
KIF4A	9	0	6.76972766798	0.288	0.003	0	0.285
TM4SF18	10	0	9.00674212669951	0.433	0.001	0	0.432
DARC	10	0	8.64083534753433	0.409	0.011	0	0.398
RAMP3	10	0	8.46448407693259	0.47	0.005	0	0.465
SELP	10	0	8.46448407693259	0.265	0.001	0	0.264
PTPRB	10	0	8.36862406152507	0.671	0.005	0	0.666
PODXL	10	0	8.27612635739329	0.584	0.003	0	0.581
MMRN1	10	0	8.13398008786541	0.56	0.005	0	0.555
CXorf36	10	0	8.02417981904332	0.826	0.005	0	0.821
MMRN2	10	0	8.0088045931564	0.644	0.005	0	0.639
CLDN5	10	0	7.9942607289297	0.919	0.02	0	0.899
BCL6B	10	0	7.97144406565247	0.55	0.003	0	0.547
CYYR1	10	0	7.93396936023381	0.567	0.004	0	0.563
VWF	10	0	7.91675057013484	0.879	0.026	0	0.853
NOS3	10	0	7.84818836940664	0.443	0.002	0	0.441
ECSCR	10	0	7.79540095504721	0.866	0.007	0	0.859
PLVAP	10	0	7.79487375056815	0.584	0.006	0	0.578
USHBP1	10	0	7.69714483372286	0.282	0.001	0	0.281
CDH5	10	0	7.65103975291902	0.94	0.012	0	0.928
FAM167B	10	0	7.61648717037764	0.336	0.003	0	0.333
AC011526.1	10	0	7.48402426332823	0.752	0.007	0	0.745
SOX10	11	0	8.86944574698026	0.278	0.001	0	0.277
MIA	11	0	8.66072826254089	0.364	0.004	0	0.36
PRIMA1	11	0	8.30494734881882	0.285	0.001	0	0.284
ERBB3	11	0	7.59742255791922	0.325	0.003	0	0.322
CMTM5	11	3.56719506985365e-275	6.97669933369202	0.305	0.004	7.14223796886097e-271	0.301
PTPRZ1	11	4.38896859608141e-264	7.5719518704031	0.397	0.011	8.78759292307421e-260	0.386
FXYD3	11	8.92355595797478e-263	8.31843057818245	0.258	0.003	1.78667437390571e-258	0.255
CRYAB	11	5.23708292614544e-253	7.87321552973899	0.377	0.01	1.04856874347284e-248	0.367
LGI4	11	3.84694442691345e-243	7.19333535820091	0.358	0.009	7.70235213156611e-239	0.349
CHL1	11	1.05412509311742e-194	6.1234913695868	0.278	0.007	2.1105692614397e-190	0.271
SOX2	11	9.85047949481765e-182	6.40157729119433	0.338	0.012	1.97226300445239e-177	0.326
FOXD3	11	1.01112896258293e-157	5.81593023765326	0.285	0.01	2.02448240888355e-153	0.275
AKAP6	11	2.15766206701508e-154	5.3740348312374	0.265	0.008	4.3200709905776e-150	0.257
MYLK	11	1.91094728802223e-140	5.18673580274725	0.377	0.023	3.82609866007812e-136	0.354
ITGA3	11	3.92255050616096e-130	4.99170149703126	0.285	0.013	7.85373062343547e-126	0.272
MPZ	11	4.59619258945299e-129	6.65400608628558	0.285	0.013	9.20249680260278e-125	0.272
FEZ1	11	8.51727052901196e-124	4.87509231012141	0.358	0.024	1.70532790531877e-119	0.334
ADIRF	11	9.15671232252604e-123	4.33754449001052	0.404	0.031	1.83335694121616e-118	0.373
S100B	11	1.48049847862241e-119	8.3754777784797	0.411	0.035	2.96425405389778e-115	0.376
CADM4	11	3.80011105618975e-115	4.69952074553795	0.258	0.012	7.60858235670311e-111	0.246
