gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
LUM	0	2.84666890167312e-178	1.24548522964789	0.941	0.669	5.69960047492992e-174	0.272
OGN	0	1.18068921425755e-175	0.996387695911981	0.987	0.736	2.36397594478647e-171	0.251
DCN	0	3.47443326508007e-167	0.951637009508312	0.997	0.749	6.95651028334332e-163	0.248
COL1A2	0	1.08644063767492e-156	0.837542264206562	1	0.839	2.17527144475273e-152	0.161
COL3A1	0	6.01206232380669e-138	0.882886846008225	0.999	0.806	1.20373511847258e-133	0.193
MGP	0	6.76967295981089e-136	1.04758419455879	0.983	0.8	1.35542392001334e-131	0.183
COL5A2	0	1.56601373068327e-133	0.856655440750762	0.972	0.693	3.13547269157404e-129	0.279
COL1A1	0	1.05489943572304e-121	0.729458332544879	1	0.847	2.11211965020467e-117	0.153
SSPN	0	1.09314023511678e-102	1.14479931204423	0.649	0.324	2.18868537875081e-98	0.325
CD81	0	1.45583963311956e-100	0.554407790712249	1	0.958	2.91488211343199e-96	0.042
MFAP4	0	1.34280424665361e-99	1.00176432216773	0.742	0.416	2.68856266264985e-95	0.326
C1S	0	9.48664960325791e-99	0.844007120528814	0.818	0.489	1.8994169835643e-94	0.329
DLK1	0	6.99099079763006e-95	0.723663587255881	0.974	0.771	1.39973617750149e-90	0.203
ISLR	0	1.80114838509765e-94	0.675475402876504	0.972	0.718	3.60625929664252e-90	0.254
COL6A1	0	7.89428558947196e-93	0.621478038532485	0.992	0.776	1.58059386072408e-88	0.216
KRT10	0	2.00602261666833e-92	0.683449473016445	0.946	0.749	4.01645848309333e-88	0.197
IGFBP4	0	5.82758598420672e-92	0.794975445313289	0.909	0.652	1.16679926575787e-87	0.257
MXRA8	0	3.89544186518419e-91	0.855275518428687	0.844	0.551	7.79945370247178e-87	0.293
PCOLCE	0	4.25382831240493e-90	0.633298101354956	0.986	0.743	8.51701504709714e-86	0.243
LAPTM4A	0	5.83252578842277e-90	0.659400503538421	0.951	0.832	1.16778831335801e-85	0.119
IL1B	1	0	7.04543160195361	0.294	0.008	0	0.286
IL8	1	0	6.42906291538452	0.436	0.02	0	0.416
CCL3	1	0	5.90986355563354	0.391	0.024	0	0.367
CXCL2	1	0	5.83231546268456	0.447	0.02	0	0.427
TREM1	1	0	5.47198952277464	0.287	0.007	0	0.28
C15orf48	1	0	5.41606333930272	0.437	0.02	0	0.417
FCER1A	1	0	5.21851957054786	0.498	0.025	0	0.473
PLAUR	1	0	5.21456947477448	0.712	0.058	0	0.654
IER3	1	0	5.07372317306722	0.911	0.148	0	0.763
OLR1	1	0	5.05506640878099	0.376	0.015	0	0.361
CSTA	1	0	5.00232156414123	0.436	0.015	0	0.421
IFI30	1	0	4.94480640911429	0.738	0.043	0	0.695
CLEC10A	1	0	4.91867667728964	0.494	0.025	0	0.469
KLF4	1	0	4.79072777350093	0.632	0.057	0	0.575
KYNU	1	0	4.76779366316901	0.33	0.014	0	0.316
ATF3	1	0	4.62702915592459	0.716	0.11	0	0.606
LYZ	1	0	4.5295499497188	0.865	0.081	0	0.784
NR4A2	1	0	4.52825907903181	0.692	0.063	0	0.629
CD83	1	0	4.52525993222862	0.591	0.049	0	0.542
SERPINA1	1	0	4.42763901892067	0.499	0.025	0	0.474
SCXA	2	1.47695505064177e-203	2.08623066839156	0.874	0.386	2.95715940239495e-199	0.488
FSTL5	2	3.56352890078156e-141	1.56420429979403	0.679	0.243	7.13489756514484e-137	0.436
TNMD	2	2.27859398275937e-135	1.58004708596361	0.671	0.26	4.56220087228082e-131	0.411
CRABP1	2	1.83219657430624e-131	1.60819799369564	0.779	0.368	3.66842398107595e-127	0.411
NPW	2	1.85498046908341e-130	1.35970440855469	0.955	0.659	3.71404189519881e-126	0.296
DLK1	2	2.07996640154537e-125	1.02130726728839	0.997	0.781	4.16450872917414e-121	0.216
ITM2C	2	5.47414993019884e-117	1.06634074104105	0.947	0.665	1.09603429902441e-112	0.282
RPL10	2	1.54557488137902e-112	0.620337826808089	1	1	3.09455002749708e-108	0
ITM2A	2	6.087069609438e-111	1.07655475614274	0.965	0.711	1.21875307720168e-106	0.254
THBS4	2	8.76435342187011e-107	0.975761063410733	0.954	0.678	1.75479884212683e-102	0.276
FAT1	2	3.91865921600816e-98	1.06361247893337	0.86	0.489	7.84593948229154e-94	0.371
GPC3	2	7.57403046844346e-95	0.976210026338385	0.902	0.551	1.51647238039175e-90	0.351
MEST	2	1.74308215109762e-90	1.08684948257628	0.859	0.528	3.48999908292766e-86	0.331
FGFR1	2	5.47366603744777e-88	0.839887326891023	0.955	0.664	1.09593741401779e-83	0.291
RPS4X	2	3.31699254138521e-85	0.557248604054743	1	0.999	6.64128246636147e-81	0.001
PPIB	2	1.21376641264293e-84	0.696341872000103	0.996	0.926	2.43020311139367e-80	0.07
PRSS35	2	4.3262918013001e-84	1.71956916415233	0.401	0.131	8.66210144456307e-80	0.27
RPL19	2	7.82806399443218e-84	0.459659937509529	1	1	1.56733497296521e-79	0
GAS2	2	8.36213983718783e-84	1.21810861053319	0.648	0.299	1.67426763820175e-79	0.349
ACTG1	2	1.17337256919807e-82	0.719689508211144	0.999	0.986	2.34932655804838e-78	0.013
MT-ATP6	3	2.71904830116854e-222	0.655012680930483	1	1	5.44407850859964e-218	0
MT-ND3	3	5.34588977984651e-221	0.745865160687922	1	1	1.07035405172087e-216	0
MT-CYB	3	4.27231591941182e-209	0.68595353776026	1	1	8.55403093384635e-205	0
