gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
LUM	0	2.84666890167312e-178	1.24548522964789	0.941	0.669	5.69960047492992e-174
OGN	0	1.18068921425755e-175	0.996387695911981	0.987	0.736	2.36397594478647e-171
DCN	0	3.47443326508007e-167	0.951637009508312	0.997	0.749	6.95651028334332e-163
COL1A2	0	1.08644063767492e-156	0.837542264206562	1	0.839	2.17527144475273e-152
COL3A1	0	6.01206232380669e-138	0.882886846008225	0.999	0.806	1.20373511847258e-133
MGP	0	6.76967295981089e-136	1.04758419455879	0.983	0.8	1.35542392001334e-131
COL5A2	0	1.56601373068327e-133	0.856655440750762	0.972	0.693	3.13547269157404e-129
COL1A1	0	1.05489943572304e-121	0.729458332544879	1	0.847	2.11211965020467e-117
SSPN	0	1.09314023511678e-102	1.14479931204423	0.649	0.324	2.18868537875081e-98
CD81	0	1.45583963311956e-100	0.554407790712249	1	0.958	2.91488211343199e-96
MFAP4	0	1.34280424665361e-99	1.00176432216773	0.742	0.416	2.68856266264985e-95
C1S	0	9.48664960325791e-99	0.844007120528814	0.818	0.489	1.8994169835643e-94
DLK1	0	6.99099079763006e-95	0.723663587255881	0.974	0.771	1.39973617750149e-90
ISLR	0	1.80114838509765e-94	0.675475402876504	0.972	0.718	3.60625929664252e-90
COL6A1	0	7.89428558947196e-93	0.621478038532485	0.992	0.776	1.58059386072408e-88
KRT10	0	2.00602261666833e-92	0.683449473016445	0.946	0.749	4.01645848309333e-88
IGFBP4	0	5.82758598420672e-92	0.794975445313289	0.909	0.652	1.16679926575787e-87
MXRA8	0	3.89544186518419e-91	0.855275518428687	0.844	0.551	7.79945370247178e-87
PCOLCE	0	4.25382831240493e-90	0.633298101354956	0.986	0.743	8.51701504709714e-86
LAPTM4A	0	5.83252578842277e-90	0.659400503538421	0.951	0.832	1.16778831335801e-85
SOD3	0	4.98856228303389e-89	1.12548095189236	0.594	0.296	9.98809940309045e-85
COL6A2	0	2.29505222535821e-88	0.593706013019615	1	0.819	4.5951535656122e-84
PTN	0	2.63500533731094e-87	0.773926157037628	0.943	0.724	5.27580768636396e-83
FMO1	0	5.1616233687882e-86	1.18256790680488	0.539	0.247	1.03346023089877e-81
MAGED2	0	2.10606235057791e-85	0.763052205350245	0.867	0.614	4.21675803832709e-81
CPE	0	1.50038780533897e-84	0.770996443740128	0.875	0.596	3.00407646384968e-80
CYGB	0	3.15394329737327e-84	0.921015688464615	0.724	0.416	6.31482527000077e-80
IGF2	0	3.59316889445159e-84	0.509685553853188	0.993	0.819	7.19424276047098e-80
CAPN6	0	1.83841818739716e-83	1.02915813003105	0.634	0.338	3.6808808948066e-79
PRRX1	0	7.99312479198233e-83	0.952702990834254	0.726	0.43	1.6003834458507e-78
RPL10	0	5.05616893841274e-81	0.405516447506856	1	1	1.012346144849e-76
LAMB1	0	2.65744306264504e-80	0.604167791377295	0.962	0.738	5.3207325000279e-76
SPARC	0	2.90968311827469e-79	0.562564838571503	0.997	0.807	5.82576753940959e-75
BOC	0	4.56221141486539e-79	0.792125576483257	0.772	0.456	9.13445969484349e-75
NDN	0	2.60801407102648e-77	0.949559198102168	0.635	0.346	5.22176577300921e-73
ASPN	0	3.01333760110008e-77	1.01181359384302	0.556	0.274	6.03330454492258e-73
CALD1	0	4.75881903943894e-77	0.56374782280766	0.983	0.801	9.52810748076464e-73
POSTN	0	8.77665150391934e-77	0.674250320208186	0.921	0.701	1.75726116411473e-72
CRABP2	0	9.2202059250002e-75	0.907030243650048	0.661	0.367	1.84606963030354e-70
EPHX1	0	1.41760220091027e-74	1.12728793447495	0.562	0.3	2.83832312666255e-70
FXYD1	0	1.77446673360461e-74	0.868760025509556	0.674	0.378	3.55283729402316e-70
ITM2A	0	4.40367859272144e-74	0.672894972796705	0.929	0.7	8.81704527834687e-70
COL21A1	0	1.52432535003571e-73	1.0833545022784	0.507	0.242	3.0520042158415e-69
BGN	0	1.8877970861533e-73	0.702759810611291	0.811	0.524	3.77974732589614e-69
MORF4L1	0	2.8289097387022e-71	0.521861114706695	0.982	0.894	5.66404307882954e-67
CDH11	0	7.19966158395965e-71	0.849239554796135	0.655	0.365	1.4415162423404e-66
