gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
MFAP4	0	0	1.75112843778589	0.73	0.269	0
MXRA8	0	0	1.42016650005807	0.846	0.409	0
COL5A2	0	0	1.20818815650685	0.964	0.566	0
PCOLCE	0	0	1.15332106492915	0.989	0.623	0
OGN	0	0	1.51598950849614	0.984	0.618	0
DCN	0	0	1.41868008195869	0.99	0.634	0
POSTN	0	0	1.34916841901553	0.932	0.587	0
ITM2A	0	0	1.44691979375619	0.93	0.589	0
PTN	0	0	1.272913498015	0.95	0.613	0
DLK1	0	0	1.47784551285543	0.982	0.667	0
COL3A1	0	0	1.17389866641193	0.998	0.714	0
MGP	0	0	1.58980088812406	0.982	0.714	0
COL1A2	0	0	1.28188941703845	1	0.761	0
COL1A1	0	0	1.16499510117128	1	0.773	0
PPIB	0	0	1.0279914360311	0.99	0.889	0
CD81	0	0	0.810447292405175	0.999	0.939	0
NGFRAP1	0	1.95376127987404e-303	1.13308192854398	0.931	0.593	3.9118208345638e-299
SPARC	0	3.79320577996211e-293	0.985800861978027	0.994	0.718	7.59475661264013e-289
NPW	0	8.11301600241227e-290	1.38613030715677	0.891	0.536	1.62438806400299e-285
RPL10	0	2.62160376302756e-286	0.672202731826948	1	1	5.24897505433378e-282
TIMP1	0	7.45663451179586e-286	0.973546775340583	0.989	0.883	1.49296736195177e-281
LUM	0	2.64031053972075e-284	1.45319185685079	0.884	0.584	5.28642976262889e-280
CALD1	0	1.50847249584413e-276	0.900626148822437	0.987	0.71	3.02026363117912e-272
ISLR	0	2.74604396172536e-276	0.98750604680132	0.964	0.602	5.49812922016651e-272
COL6A2	0	5.94094414384852e-274	0.881831749922027	0.999	0.733	1.18949583648135e-269
COL6A1	0	2.7380212469266e-273	0.916234836092511	0.993	0.671	5.48206614059645e-269
KRT10	0	1.51791223920254e-264	0.992687161558556	0.937	0.661	3.03916388533132e-260
CPE	0	6.90291346102335e-262	1.16967395903956	0.87	0.467	1.3821013331661e-257
CFH	0	3.47397915224249e-254	1.17277830591797	0.867	0.486	6.95560105861991e-250
COPZ2	0	1.55410022492136e-252	1.6492558453204	0.631	0.228	3.11161947033754e-248
FGFR1	0	1.61160940334749e-249	1.01459570407138	0.898	0.539	3.22676434738235e-245
TTC3	0	9.30638458777831e-248	0.910746042572838	0.954	0.687	1.86332432216497e-243
CRABP2	0	1.00966448627923e-247	1.61789360614047	0.645	0.238	2.02155023442827e-243
CNN3	0	6.15660181322349e-247	1.10998779918001	0.887	0.555	1.23267481504361e-242
ITM2C	0	2.33392627996955e-246	1.11106540846634	0.884	0.55	4.67298719775502e-242
CHCHD2	0	3.89215567600111e-238	0.74504915952538	0.983	0.913	7.79287409448941e-234
OLFML3	0	1.13767679948889e-237	1.46020221183015	0.653	0.244	2.27785648793666e-233
THBS4	0	2.54468835601163e-237	1.35432117757213	0.879	0.575	5.0949750264065e-233
LAPTM4A	0	2.38384161658067e-236	0.903233464580916	0.947	0.779	4.77292768471783e-232
MORF4L1	0	2.77378345112648e-234	0.796407177696448	0.979	0.855	5.55366922584543e-230
FXYD1	0	1.66453879013412e-232	1.48888935186683	0.653	0.254	3.33273956560653e-228
FKBP10	0	3.54066775260516e-230	0.981239269437542	0.879	0.497	7.08912497426605e-226
SSPN	0	5.82720587376846e-229	1.57319823328988	0.598	0.209	1.16672316004592e-224
FAT1	0	4.41450094238405e-228	1.28264276469218	0.749	0.359	8.83871378684135e-224
NDN	0	4.13093452042829e-227	1.55107169557128	0.612	0.225	8.27095709680152e-223
FMOD	0	8.10414190837324e-227	1.34023084643395	0.74	0.345	1.62261129289449e-222
CDC42EP5	0	2.0077863068543e-224	1.14312139277144	0.794	0.416	4.01998974358367e-220
MMP2	0	3.55985942790517e-222	1.03884035308382	0.852	0.49	7.12755054655174e-218
PRRX1	0	3.99585438960524e-220	1.40021429234356	0.696	0.312	8.00049965886762e-216
FIBIN	0	6.10380668887097e-219	1.63517461936275	0.613	0.237	1.22210417524574e-214
ABI3BP	0	1.8112041866543e-218	1.66608569264678	0.586	0.212	3.62639302251924e-214
RPL4	0	1.17529155793233e-215	0.686715673112992	0.991	0.934	2.35316875729211e-211
CD63	0	2.21501283680671e-214	0.609405011905071	0.997	0.971	4.4348987018544e-210
MAGED2	0	6.61395654745174e-214	1.08617705892819	0.836	0.518	1.32424637993079e-209
EMILIN1	0	4.55215267727125e-211	1.02176368487319	0.836	0.461	9.1143200904325e-207
NPM1	0	1.55988639703927e-207	0.711858878573187	0.986	0.965	3.12320454415203e-203
MEST	0	4.76601964068708e-206	1.11265273361113	0.776	0.399	9.54252452458367e-202
IGF2	0	4.27891750541001e-203	0.622378054023971	0.991	0.737	8.56724862933192e-199
ASPN	0	8.68855814441117e-203	1.83227814149835	0.517	0.169	1.739623111674e-198
GPC3	0	1.53221947129696e-202	1.09857080697216	0.789	0.433	3.06780982543078e-198
RPLP1	0	2.66925765000952e-201	0.467156467911265	1	1	5.34438766684905e-197
RPL5	0	1.91856865211271e-200	0.606051150623284	0.998	0.994	3.84135815526007e-196
COL6A3	0	3.25783476810895e-200	0.889333996764257	0.896	0.531	6.52283677270775e-196
CCDC80	0	4.16516702165627e-200	1.40185436729602	0.671	0.309	8.33949741076019e-196
GAS2	0	4.02719968911844e-197	1.64633716138019	0.533	0.186	8.06325921755293e-193
CYTL1	0	1.05828074870359e-196	1.73419010996218	0.599	0.254	2.11888971505433e-192
MRC2	0	3.94997104593322e-196	1.11205746068862	0.708	0.317	7.90863202816749e-192
GLT8D2	0	1.09513696813128e-195	1.60625356732352	0.522	0.174	2.19268323759245e-191
C1S	0	3.15887381488424e-194	1.05195662568892	0.759	0.378	6.32469715216123e-190
LHFP	0	4.28676837769844e-194	1.41859697731097	0.609	0.248	8.58296764582782e-190
MEOX2	0	2.75056024103614e-193	1.4054094585975	0.614	0.254	5.50717171460256e-189
CCND2	0	7.95355846137975e-192	0.89577239741973	0.862	0.547	1.59246147513745e-187
TSHZ2	0	3.74733818754519e-191	0.84005599574251	0.869	0.53	7.50292051910298e-187
LAMA2	0	7.08772975105196e-191	1.13612613158619	0.714	0.334	1.41910525075562e-186
SERPINF1	0	1.7544673414756e-190	1.18220921203087	0.726	0.384	3.51279451110245e-186
LAMB1	0	1.77484687070446e-189	0.759726013812795	0.949	0.64	3.55359840452447e-185
SFRP2	0	1.59975660534984e-188	1.87187236259236	0.471	0.147	3.20303267523145e-184
CDH11	0	6.23408216807482e-187	1.31173215383646	0.62	0.254	1.24818793169194e-182
SCXA	0	4.49862478454649e-185	1.89253252972475	0.614	0.305	9.00714654361898e-181
RPS4Y1	0	5.4568265363962e-185	0.73763215950714	0.958	0.892	1.09256580911725e-180
COL5A1	0	3.0934243457873e-184	0.987402662017035	0.789	0.424	6.19365422513532e-180
RPL19	0	9.097579778802e-184	0.460435446511453	1	1	1.82151742331174e-179
RPS2	0	7.30599676787152e-183	0.465012742572689	1	0.999	1.46280667286324e-178
TSPAN3	0	1.20999485212425e-182	0.967488850250528	0.815	0.492	2.42265169292317e-178
CD99	0	2.77314826271488e-181	0.741083402372338	0.956	0.812	5.55239745160773e-177
H3F3B	0	5.04251070445831e-181	0.461697287532874	1	0.998	1.00961149324664e-176
HTRA1	0	3.57201675050531e-179	1.17615757688066	0.728	0.395	7.15189193786173e-175
BMP5	0	3.72174704744572e-178	1.45104002926175	0.522	0.186	7.45168193839582e-174
ZFHX4	0	6.86582060789324e-178	1.10046210127844	0.686	0.325	1.37467460211239e-173
RCN2	0	4.22244792685862e-176	1.01819970082926	0.763	0.436	8.45418523915633e-172
CHODL	0	7.32172024548813e-176	1.84006167440201	0.45	0.141	1.46595482755163e-171
MEG3	0	1.5139834557104e-174	0.537945458102558	0.957	0.64	3.03129767502335e-170
BOC	0	3.64313561534609e-174	1.01212920284913	0.719	0.347	7.29428612904594e-170
COL12A1	0	1.53854018428838e-173	1.16336831443177	0.652	0.297	3.08046515698219e-169
CPXM1	0	1.85404658993253e-173	1.141633975263	0.656	0.299	3.71217208236291e-169
SEC61G	0	2.50880475806814e-173	0.815341341074896	0.907	0.712	5.02312888660403e-169
ATP5G1	0	1.53442404766971e-172	0.913104676160782	0.829	0.529	3.0722238282443e-168
CYGB	0	4.79863883134061e-172	1.07968047708649	0.671	0.311	9.60783466811017e-168
NDUFA4	0	1.25986111640556e-171	0.677385178532992	0.955	0.868	2.52249392726721e-167
LOXL2	0	2.58185144104886e-171	1.41631815165852	0.566	0.23	5.16938295526803e-167
AEBP1	0	1.00500863181439e-170	1.13330426601298	0.689	0.344	2.01222828261878e-166
PALLD	0	2.6316251377964e-168	1.1989442498688	0.638	0.298	5.26903985089594e-164
BGN	0	1.26100954592487e-166	0.891199277904234	0.769	0.419	2.52479331285077e-162
TCEB2	0	1.61462840911065e-166	0.657584674519638	0.964	0.895	3.23280900072135e-162
KAZALD1	0	3.80256118253553e-166	1.64840837918598	0.456	0.153	7.61348799967265e-162
RPS4X	0	5.0538978978992e-165	0.519196790080872	1	0.998	1.01189143711738e-160
NFIB	0	1.081024241392e-164	0.938450094462253	0.792	0.476	2.16442673611506e-160
GNAI1	0	1.22325981610357e-164	1.37589322520496	0.547	0.221	2.44921080380256e-160
SGCE	0	2.43292966667944e-164	1.3331698483309	0.534	0.206	4.87121177862557e-160
FSTL1	0	1.14291631775948e-163	0.799883134372658	0.854	0.514	2.28834705141804e-159
PPIC	0	1.7128822541318e-163	1.42127749706849	0.537	0.218	3.4295328492227e-159
EID1	0	3.2340121473825e-160	0.714956368348597	0.932	0.772	6.47513912148924e-156
IL11RA	0	4.26412855918979e-160	1.39580846352496	0.509	0.192	8.53763820120979e-156
SLC25A6	0	1.4378893396414e-159	0.703472432881121	0.951	0.866	2.87894203583001e-155
SPRY1	0	2.67592872349523e-159	1.02688672820357	0.737	0.427	5.35774449018216e-155
FBN1	0	1.66152208186156e-158	1.02483171146083	0.717	0.381	3.32669951230321e-154
CIRBP	0	5.92733141056061e-158	0.659776087696671	0.958	0.853	1.18677029502245e-153
MDFI	0	1.51133588466753e-156	1.50871406382771	0.468	0.168	3.02599670828133e-152
NFIX	0	3.1627880894013e-156	0.90111735085264	0.723	0.368	6.33253431259928e-152
PRDX6	0	8.99453295897297e-156	0.806611819824194	0.884	0.72	1.80088538904557e-151
ATP6V1G1	0	2.94224147637639e-155	0.768788753267173	0.882	0.692	5.8909558840008e-151
RPL10A	0	8.51423663629193e-155	0.566432515394748	0.994	0.976	1.70472045931837e-150
LMAN1	0	1.29717597611537e-154	0.957877840298285	0.757	0.454	2.59720573937819e-150
TNMD	0	3.56405090661596e-154	2.01464546681843	0.465	0.181	7.13594272522648e-150
FSTL5	0	3.93986980976517e-153	1.56061315128841	0.456	0.163	7.88840733311182e-149
GPX8	0	1.84098721294114e-152	1.31329365588026	0.518	0.205	3.68602459775076e-148
SOD3	0	8.98147173838029e-152	1.38198685830918	0.518	0.214	1.7982702714585e-147
EMP1	0	1.3465969200292e-150	1.04738321615912	0.665	0.335	2.69615635328246e-146
PTMS	0	1.84287533110988e-150	0.630987153925078	0.947	0.767	3.6898049879482e-146
KDELR1	0	3.07049916356409e-150	0.805090328766094	0.852	0.618	6.14775342528802e-146
PEG10	0	7.27924970437876e-150	1.47509637293587	0.518	0.211	1.45745137581072e-145
MXRA7	0	8.10288481512753e-150	1.17286030856428	0.6	0.281	1.62235959768483e-145
LRP1	0	9.31341513296254e-149	0.709433256688141	0.902	0.632	1.86473197792176e-144
ALDH1A3	0	1.76736964400939e-148	1.2430628582916	0.579	0.261	3.53862750123559e-144
KDELR2	0	5.52211958032387e-148	0.865902444046969	0.831	0.593	1.10563878237245e-143
IGFBP7	0	7.53345343539983e-148	0.297249976284629	0.936	0.697	1.50834804683575e-143
EPHX1	0	4.53130203455113e-146	1.43630200063813	0.509	0.217	9.07257293357828e-142
SPARCL1	0	1.21447474300673e-145	0.649770959078271	0.706	0.384	2.43162133044808e-141
FBLN1	0	2.31026062301616e-145	1.33234622536583	0.52	0.215	4.62560381940295e-141
WASL	0	3.74327368383733e-145	1.20405034350513	0.571	0.266	7.4947825697791e-141
RNF212	0	3.73326410420961e-144	1.12835618996512	0.553	0.234	7.47474138944848e-140
TPM1	0	4.9288862151141e-144	1.05931225735722	0.715	0.418	9.86861597990146e-140
SUMO2	0	1.17986348326461e-143	0.563217647433663	0.964	0.907	2.3623226661924e-139
PSMB5	0	3.174931355436e-143	1.11295281600439	0.635	0.334	6.35684755985396e-139
