dataset_id	metric	n_cells	mean	sd	min	max	p1	p5	p10	p25	p50	p75	p90	p95	p99
MPNST_3	nCount_RNA	1904	8799.12342436975	10153.2671525341	505	93016	620	1230.2	1887.8	3703.5	6075.5	9620.5	17165.1	26732.7	57515.1000000001
MPNST_3	nFeature_RNA	1904	2348.02205882353	1439.59929196493	210	8750	408.03	716	990.3	1457.75	1993.5	2722	4396.8	5606.55	7280.86
MPNST_3	percent.mt	1904	3.24474831391202	1.85705973256297	0	9.90486849468383	0.482057226285618	1.28122547126835	1.47934816606566	1.94465438872068	2.71061438496331	4.01466530067564	5.93202233311923	7.22844928099495	9.21234767826539
MPNST_3	percent.ribo	1904	12.6549463380637	4.22672843491103	1.75300889586604	19.9727891156463	3.81441536592501	5.80641677763794	7.07437096668103	9.19949061470735	12.7857874528769	16.2274305693828	18.2583618476624	19.107860196212	19.8087050573007
