gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
BGN	0	1.07291852940575e-87	0.595438509402909	0.768	0.493	2.14819747957618e-83
HDDC2	0	1.38033437096426e-87	0.934532629348372	0.54	0.28	2.76370547754465e-83
ACTG1	0	5.93476691887858e-87	0.507421670683492	0.996	0.984	1.18825903249787e-82
HDLBP	0	3.02789503934258e-86	0.739366654072695	0.738	0.502	6.06245144777172e-82
NFIX	0	3.59333686905119e-86	0.628105901477671	0.73	0.439	7.19457907921429e-82
SLIT3	0	4.28140290823396e-86	0.904750073611803	0.523	0.262	8.57222490286604e-82
MSX1	0	4.68798685835542e-86	1.2315629379992	0.425	0.196	9.38628728779923e-82
HMGN2	0	6.21164513557825e-86	0.309415422582559	0.963	0.843	1.24369558904548e-81
SMAD3	0	8.01169610206408e-86	0.801589453643146	0.569	0.298	1.60410179355527e-81
OSTC	0	1.7014827940912e-85	0.686402169031297	0.794	0.568	3.40670885032939e-81
VASN	0	3.50320101091058e-85	1.10721010967415	0.393	0.169	7.01410906404517e-81
COX7C	0	4.17963621270454e-85	0.494192070900418	0.966	0.926	8.36846762507703e-81
CD276	0	6.03669929362362e-85	0.860608095337531	0.57	0.308	1.20866793256932e-80
FBLN1	0	6.51051819815142e-85	0.942229786848692	0.526	0.276	1.30353595363388e-80
C15orf61	0	9.59655140931327e-85	0.940485897099935	0.538	0.288	1.9214215231727e-80
CRISPLD1	0	1.21859499499181e-84	1.19526420135638	0.392	0.172	2.4398708989726e-80
MBTPS1	0	1.57951130980792e-84	0.86812529910673	0.579	0.322	3.16249754449743e-80
COL13A1	0	1.59232315952428e-84	1.37446667153343	0.321	0.121	3.18814942999951e-80
LGALS1	0	3.94648135919454e-84	0.407469337838521	0.983	0.925	7.90164497737931e-80
QPRT	0	3.99353013343948e-84	1.07800498366759	0.452	0.217	7.99584603317252e-80
TMED3	0	9.01856790186953e-84	0.917162434885366	0.563	0.316	1.80569766531232e-79
CLTB	0	9.35107474467258e-84	0.759157019832702	0.693	0.452	1.87227218537834e-79
CDO1	0	1.50887109350394e-83	1.40550112199773	0.325	0.126	3.02106170341359e-79
SMO	0	1.61724391637368e-83	1.11433572833197	0.412	0.188	3.23804576936338e-79
MXRA5	0	3.31966823282654e-83	1.10758631956114	0.455	0.221	6.64663973576529e-79
S100A13	0	4.02709532168435e-83	0.735087981750689	0.692	0.427	8.06305025307641e-79
CYGB	0	5.29066923517528e-83	0.706636094905602	0.666	0.387	1.05929779426679e-78
RNF212	0	7.88352999494769e-83	0.81173040379846	0.563	0.296	1.57844037558843e-78
FNDC1	0	1.25158227980457e-82	1.15816222762325	0.37	0.155	2.50591804062472e-78
LEPREL4	0	1.29751390834777e-82	1.03447641834313	0.469	0.233	2.5978823472939e-78
FBN1	0	2.92925918613543e-82	0.745338976594905	0.715	0.451	5.86496274248035e-78
KCNE4	0	9.32275531743264e-82	1.29489845365753	0.353	0.147	1.86660206965636e-77
KERA	0	1.12202019343338e-81	1.52496448845029	0.287	0.103	2.24650883129232e-77
SEPT11	0	1.33349142668551e-81	0.844166124015634	0.711	0.475	2.66991653450972e-77
KDELR3	0	1.35074355688872e-81	1.21032332760092	0.364	0.153	2.70445874960259e-77
BICC1	0	1.01354512208645e-80	1.05408042524622	0.442	0.212	2.02932004344149e-76
FUNDC2	0	1.04349021218935e-80	0.871260941626042	0.567	0.321	2.08927610284551e-76
CTSK	0	1.14750762960671e-80	1.15674753808013	0.397	0.18	2.29753977599856e-76
LOXL1	0	1.18717524983477e-80	1.20771307033113	0.386	0.172	2.37696228521918e-76
RPS8	0	2.02383438985832e-80	0.338438395222171	1	1	4.05212121537433e-76
SEPT7	0	3.0035057898416e-80	0.510313154940275	0.946	0.82	6.01361929242086e-76
TIMP3	0	1.2877685848433e-79	0.765225439083222	0.572	0.316	2.57837026057325e-75
TPM2	0	1.46274915235262e-79	0.678696937593695	0.695	0.444	2.92871635284042e-75
SMARCA1	0	2.53333608922142e-79	0.91001650850948	0.504	0.263	5.07224551783912e-75
C1S	0	3.77139685085371e-79	0.5786003805963	0.745	0.463	7.55109077477931e-75
ASS1	0	3.77206411937041e-79	1.42736983974166	0.289	0.106	7.55242677980343e-75
TENM3	0	5.6838863592003e-79	1.00713985607658	0.438	0.21	1.13802772683908e-74
CTHRC1	0	5.88622959894036e-79	0.984776550919538	0.505	0.267	1.17854089029984e-74
NME1	0	6.94436787795818e-79	0.737197037381357	0.632	0.378	1.39040133652479e-74
FKBP7	0	1.19982610868825e-78	1.21831043567437	0.376	0.169	2.40229183481562e-74
RPS12	0	2.71510948125032e-78	0.320497445072822	1	1	5.43619220335939e-74
UQCRH	0	1.04082895205839e-77	0.517242012209134	0.91	0.788	2.08394772781132e-73
THRA	0	1.16627677824513e-77	0.881514787394028	0.513	0.272	2.33511936540239e-73
RPL24	0	1.37902183348712e-77	0.339059780332363	0.998	0.996	2.76107751500791e-73
DLC1	0	1.85713538105544e-77	0.759790736064447	0.585	0.325	3.71835645994921e-73
ST13	0	7.35637126341124e-77	0.582937558916541	0.88	0.747	1.4728926543602e-72
FBXO17	0	7.54606119278938e-77	1.13396823815773	0.391	0.181	1.51087237202029e-72
SNRPE	0	7.63347675572089e-77	0.631237542897907	0.766	0.528	1.52837471603044e-72
NENF	0	8.69273095835722e-77	0.62766213051051	0.773	0.558	1.74045859248228e-72
EDIL3	0	1.16975889400633e-76	1.48087190426712	0.284	0.106	2.34209125757947e-72
IGFBP2	0	1.21145857006013e-76	1.1355930946061	0.66	0.457	2.4255823489744e-72
FSTL1	0	1.29479298196281e-76	0.514235132304634	0.851	0.586	2.59243450848594e-72
MDK	0	1.74674731682697e-76	0.576592333709568	0.825	0.588	3.49733747775096e-72
RP11-38H17.1	0	2.02455252736132e-76	1.53011061328538	0.264	0.093	4.05355907028284e-72
PARK7	0	4.66006915451174e-76	0.527302836280283	0.885	0.744	9.3303904611634e-72
ARL1	0	5.60090310927902e-76	0.881971365397768	0.543	0.307	1.12141282053985e-71
GLCE	0	7.01446470843191e-76	0.986568039944208	0.462	0.235	1.40443612392224e-71
SEPT6	0	1.73318075986117e-75	0.690828856822793	0.728	0.501	3.47017451739403e-71
DAD1	0	2.86005778240053e-75	0.528845449462856	0.868	0.69	5.72640769192233e-71
TUSC3	0	3.93457470541659e-75	0.870278619681373	0.501	0.262	7.8778054751851e-71
RPL6	0	8.26347785882379e-75	0.356297539939482	1	0.995	1.6545135368937e-70
HIST1H2BK	0	9.16124999036517e-75	0.893160639485143	0.486	0.252	1.83426547307091e-70
LINC00478	0	9.8644876730855e-75	1.2891888659936	0.312	0.125	1.97506772190518e-70
NEO1	0	1.24640157680167e-74	0.958376504474225	0.454	0.227	2.49554523707229e-70
C11orf31	0	1.93780800619824e-74	0.527642258548133	0.885	0.737	3.87987919001012e-70
EPS8	0	4.98209706829038e-74	0.851917927149939	0.524	0.285	9.97515475013101e-70
ETV1	0	5.83497166989967e-74	0.997175175823835	0.423	0.204	1.16827802774731e-69
TNC	0	8.39397937361463e-74	0.823795243597001	0.523	0.285	1.68064255018512e-69
TMEM230	0	1.13767580843247e-73	0.775349779491394	0.615	0.373	2.27785450364349e-69
CLEC11A	0	1.59245574182724e-73	0.819939930515465	0.565	0.325	3.18841488628651e-69
LRP1	0	1.92276449230791e-73	0.483066574079167	0.901	0.688	3.8497590664989e-69
FKBP14	0	2.04626926896078e-73	1.03579504761875	0.407	0.194	4.09704033031327e-69
BOD1	0	2.05877870844154e-73	0.906850517149125	0.479	0.251	4.12208673004166e-69
TGFB2	0	2.84818158246726e-73	1.05114228254453	0.396	0.186	5.70262916441595e-69
NFIA	0	5.89216923404461e-73	0.669363032059598	0.685	0.43	1.17973012404041e-68
OLFM2	0	9.89610386167371e-73	0.903249188109749	0.489	0.257	1.98139791518431e-68
CTGF	0	1.43217065160787e-72	1.2328447773676	0.471	0.258	2.86749207864928e-68
CMYA5	0	2.11317320119572e-72	0.83517866342467	0.495	0.26	4.23099538343408e-68
CNTN5	0	2.13467391934063e-72	1.13102071771746	0.365	0.165	4.27404412130382e-68
RCN3	0	2.55861649161499e-72	1.27570898052798	0.358	0.165	5.12286193951154e-68
CDK4	0	3.0684967010741e-72	0.7891737007079	0.537	0.298	6.14374409489056e-68
NME4	0	5.05437214046632e-72	0.668256505379735	0.671	0.425	1.01198638996417e-67
RPS5	0	7.17185374948264e-72	0.392713905972348	0.984	0.967	1.43594855772141e-67
EPHA7	0	4.21362184296144e-71	1.47114627055741	0.262	0.096	8.4365136539774e-67
EDNRA	0	4.53417400254847e-71	1.01218138481516	0.439	0.225	9.07832318790254e-67
FAM20C	0	4.71395098941771e-71	0.840389810276508	0.527	0.294	9.43827267101213e-67
EEF2	0	5.35012765194387e-71	0.46769116344412	0.942	0.839	1.0712025584722e-66
CHD9	0	7.00019495376053e-71	0.549090342560945	0.846	0.651	1.40157903364193e-66
NREP	0	1.48224253508741e-70	0.86627751538062	0.49	0.262	2.96774600375202e-66
NDUFB10	0	1.6329370243058e-70	0.594233041734821	0.8	0.619	3.26946651006506e-66
NID1	0	2.88100441011443e-70	0.799344133943102	0.523	0.29	5.76834702993111e-66
RBFOX2	0	4.08035906579254e-70	0.765753759445257	0.538	0.297	8.16969492152982e-66
FAM114A1	0	4.53571383768519e-70	1.01331903437434	0.419	0.21	9.08140624581329e-66
SNHG7	0	7.68045588341129e-70	0.623930402507374	0.772	0.567	1.53778087697661e-65
PDGFRB	0	9.23900187649239e-70	0.617387837613816	0.574	0.323	1.84983295571131e-65
NDUFA5	0	1.13952485630754e-69	0.717951072658847	0.606	0.369	2.28155666729895e-65
RCN1	0	1.3136389293483e-69	0.844008301633935	0.53	0.299	2.63016786434116e-65
SRSF9	0	1.40901991399218e-69	0.594349537640184	0.797	0.611	2.82113967179514e-65
TMEM106B	0	1.43981987206685e-69	0.84652344749274	0.489	0.264	2.88280734785225e-65
MDH2	0	1.49359176524014e-69	0.661257658042292	0.732	0.517	2.99046943236381e-65
PPAP2B	0	1.65400873410262e-69	1.02300739055891	0.454	0.239	3.31165628742027e-65
TMEM59L	0	2.51634884706245e-69	1.09753471931934	0.353	0.159	5.03823366158844e-65
PSMD8	0	2.71193573572092e-69	0.619090640220342	0.751	0.537	5.42983773006042e-65
CNPY2	0	4.54312853052519e-69	0.825715814755456	0.543	0.317	9.09625194381754e-65
DGUOK	0	9.99351973691738e-69	0.771065586942373	0.606	0.38	2.0009025217256e-64
COLEC12	0	1.00189561814186e-68	0.700805462425679	0.631	0.391	2.00599540664363e-64
PDLIM2	0	1.46450158567716e-68	1.00234087588061	0.426	0.218	2.93222507484281e-64
OLFML2B	0	1.63317356708047e-68	0.668709691779819	0.661	0.431	3.26994011600852e-64
TERF2IP	0	1.80848609866876e-68	0.618517536328887	0.701	0.469	3.6209508667546e-64
LSAMP	0	2.63430067501433e-68	1.15581403278641	0.317	0.133	5.27439681151368e-64
RPL18	0	5.86250923126453e-68	0.305763769735419	1	0.999	1.17379159828378e-63
TAGLN	0	6.02334623387602e-68	1.02111327983925	0.342	0.155	1.20599438294666e-63
TSC22D1	0	7.55330437352207e-68	0.786872920496354	0.687	0.485	1.51232260166659e-63
CCDC8	0	1.61376862605467e-67	1.03211488922859	0.365	0.17	3.23108754308666e-63
EGFR	0	1.83395491953924e-67	0.729134773281617	0.534	0.293	3.67194453990147e-63
TM9SF3	0	2.17692211529247e-67	0.604170375121459	0.765	0.552	4.35863345923858e-63
ETFA	0	3.17139455963293e-67	0.725967276195795	0.596	0.363	6.34976618729706e-63
ARF5	0	3.28111731693007e-67	0.596878822707357	0.797	0.599	6.56945309195739e-63
ELN	0	6.76054031818209e-67	0.679570809186055	0.54	0.308	1.35359538250642e-62
MARCKS	0	6.95789331134099e-67	0.522163355918467	0.922	0.813	1.39310939879669e-62
PLEKHA5	0	7.13770330110522e-67	0.972038785471345	0.417	0.211	1.42911095494729e-62
RSL24D1	0	7.29209864276967e-67	0.647979948970215	0.753	0.558	1.46002399025534e-62
SNHG8	0	1.10461787509504e-66	0.624309169965386	0.787	0.593	2.21166590951529e-62
COL16A1	0	1.55616919158035e-66	0.670652400824701	0.552	0.306	3.11576195538217e-62
VCL	0	1.62013280735681e-66	0.91898810934941	0.451	0.24	3.24382990688981e-62
CUTA	0	2.60156499175157e-66	0.601926991328836	0.757	0.563	5.208853426485e-62
VPS25	0	2.74141051876625e-66	0.844670594542979	0.465	0.247	5.48885214067378e-62
NAGLU	0	3.58387126572942e-66	0.969224269113629	0.413	0.209	7.17562704824344e-62
