gene	cluster	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	specificity
C1QC	2	0	8.07003568058142	0.766	0.024	0	0.742
C1QB	2	0	7.84518208086631	0.757	0.027	0	0.73
C1QA	2	0	7.81444862146573	0.823	0.051	0	0.772
FOLR2	2	0	7.79879030506657	0.581	0.011	0	0.57
GPR34	2	0	7.7980984379885	0.464	0.003	0	0.461
TREM2	2	0	7.6796774084724	0.38	0.003	0	0.377
SLAMF8	2	0	7.60474577503958	0.264	0.001	0	0.263
FCGR1A	2	0	7.59339734247104	0.364	0.002	0	0.362
FPR1	2	0	7.56854340950823	0.407	0.002	0	0.405
MS4A4A	2	0	7.55836624344541	0.695	0.009	0	0.686
MS4A7	2	0	7.51768161208999	0.829	0.014	0	0.815
CD86	2	0	7.43885599310977	0.589	0.005	0	0.584
F13A1	2	0	7.39040386390714	0.683	0.01	0	0.673
ADORA3	2	0	7.34216426358743	0.281	0.002	0	0.279
MSR1	2	0	7.27416928863104	0.719	0.008	0	0.711
FPR3	2	0	7.26503478945903	0.48	0.003	0	0.477
LY86	2	0	7.20419490352706	0.593	0.006	0	0.587
CLEC4E	2	0	7.16659402469913	0.451	0.003	0	0.448
VSIG4	2	0	7.14913615847509	0.531	0.005	0	0.526
CD163	2	0	7.0782389479318	0.742	0.011	0	0.731
MT-ATP6	3	3.30489387540466e-214	0.972339873752921	1	1	6.6170585173352e-210	0
MT-CO3	3	1.48970029999979e-199	1.03192996835405	1	1	2.98267794065958e-195	0
MT-CYB	3	9.28316332991981e-186	0.926212793710733	1	1	1.85867496191655e-181	0
MT-CO2	3	1.50583649215652e-182	0.849701503434995	1	1	3.01498582459579e-178	0
MT-ND4	3	5.77014865577606e-174	0.844130125795361	1	1	1.15529916385948e-169	0
MT-CO1	3	1.83783994936797e-142	0.753556550580682	1	1	3.67972314662456e-138	0
MT-ND3	3	3.23341368817469e-141	0.859527231362894	1	1	6.47394088646337e-137	0
MT-ND2	3	3.0922277813707e-126	0.78833625960265	1	0.998	6.19125846386042e-122	0.002
MT-ND1	3	3.6862055893941e-119	0.791583352480916	1	0.999	7.38052083108486e-115	0.001
MT-ND5	3	7.59854602506143e-107	0.851379815285322	1	0.992	1.5213808851378e-102	0.00800000000000001
MT-ND4L	3	7.10559246615541e-84	0.705168548986719	1	0.995	1.42268172357364e-79	0.005
7SK.2	3	1.90964039831479e-58	0.952357750532434	0.993	0.927	3.82348200550588e-54	0.0659999999999999
MEG3	3	1.83312653638969e-57	1.17522406761156	0.973	0.762	3.67028595115944e-53	0.211
MTRNR2L12	3	1.17326743092254e-46	0.543376808061727	1	0.998	2.3491160501931e-42	0.002
KCNQ1OT1	3	2.15805789347246e-43	1.18651049039048	0.721	0.485	4.32086351431055e-39	0.236
SON	3	1.04953978500315e-38	0.64803127158271	0.993	0.934	2.10138855753331e-34	0.0589999999999999
MT-ATP8	3	7.42413401598969e-35	0.657245670449687	0.956	0.833	1.48646011268146e-30	0.123
LUC7L3	3	5.50556344144581e-33	0.686273670708911	0.931	0.789	1.10232391224628e-28	0.142
TSHZ2	3	5.5468859684666e-32	0.848025365980588	0.883	0.661	1.11059750860638e-27	0.222
DDX17	3	1.71685569965166e-27	0.70699150773969	0.941	0.851	3.43748848184256e-23	0.09
CD3D	4	0	7.71109320369938	0.499	0.003	0	0.496
KLRB1	4	0	7.70585026997955	0.377	0.003	0	0.374
CD3G	4	0	7.37507005600948	0.411	0.003	0	0.408
CCL5	4	0	7.36917491526561	0.564	0.017	0	0.547
CD3E	4	0	7.28400223858381	0.438	0.004	0	0.434
GZMK	4	0	7.24214256399157	0.328	0.008	0	0.32
IL7R	4	0	7.20205201749115	0.613	0.013	0	0.6
LCK	4	0	7.07082044148474	0.314	0.003	0	0.311
PTPRCAP	4	0	6.88993333441852	0.669	0.015	0	0.654
CTSW	4	0	6.85422508099443	0.309	0.006	0	0.303
SAMD3	4	0	6.79716231282228	0.336	0.004	0	0.332
GZMA	4	0	6.74618136232164	0.36	0.004	0	0.356
CD247	4	0	6.69511104135258	0.299	0.004	0	0.295
CD7	4	0	6.68813913249983	0.465	0.014	0	0.451
CD2	4	0	6.5911277975629	0.635	0.016	0	0.619
CD96	4	0	6.50528267532178	0.341	0.005	0	0.336
SPOCK2	4	0	5.61037874436266	0.377	0.013	0	0.364
LTB	4	0	5.01262582048973	0.594	0.029	0	0.565
ACAP1	4	0	4.71950288370806	0.642	0.04	0	0.602
STK17A	4	0	4.42146296149393	0.691	0.075	0	0.616
DIAPH3	5	0	7.72969107282784	0.508	0.004	0	0.504
RRM2	5	0	7.51625477483041	0.514	0.007	0	0.507
HIST1H3G	5	0	7.41106434103073	0.259	0.002	0	0.257
NMU	5	0	7.40359889078416	0.327	0.004	0	0.323
E2F8	5	0	7.28178132408576	0.355	0.003	0	0.352
SPC25	5	0	7.2058812097265	0.458	0.005	0	0.453
CDCA3	5	0	7.16540214037143	0.383	0.005	0	0.378
KIF20A	5	0	7.15952557403476	0.268	0.002	0	0.266
MELK	5	0	7.0844748687735	0.483	0.005	0	0.478
NCAPG	5	0	7.02522448232317	0.511	0.006	0	0.505
UBE2C	5	0	7.02064740030861	0.66	0.014	0	0.646
E2F7	5	0	6.99371668106468	0.333	0.004	0	0.329
CDK1	5	0	6.97568639346771	0.589	0.01	0	0.579
NUF2	5	0	6.95579699696335	0.517	0.008	0	0.509
HJURP	5	0	6.94671920152751	0.296	0.003	0	0.293
CKAP2L	5	0	6.94361718626851	0.436	0.005	0	0.431
TPX2	5	0	6.91680015060131	0.639	0.014	0	0.625
HIST1H3B	5	0	6.91441307619823	0.324	0.004	0	0.32
NEIL3	5	0	6.85467099250634	0.262	0.003	0	0.259
TOP2A	5	0	6.85205165180854	0.819	0.031	0	0.788
TM4SF18	6	0	9.00674212669951	0.433	0.001	0	0.432
DARC	6	0	8.64083534753433	0.409	0.011	0	0.398
RAMP3	6	0	8.46448407693259	0.47	0.005	0	0.465
SELP	6	0	8.46448407693259	0.265	0.001	0	0.264
PTPRB	6	0	8.36862406152507	0.671	0.005	0	0.666
PODXL	6	0	8.27612635739329	0.584	0.003	0	0.581
MMRN1	6	0	8.13398008786541	0.56	0.005	0	0.555
CXorf36	6	0	8.02417981904332	0.826	0.005	0	0.821
MMRN2	6	0	8.0088045931564	0.644	0.005	0	0.639
CLDN5	6	0	7.9942607289297	0.919	0.02	0	0.899
BCL6B	6	0	7.97144406565247	0.55	0.003	0	0.547
CYYR1	6	0	7.93396936023381	0.567	0.004	0	0.563
VWF	6	0	7.91675057013484	0.879	0.026	0	0.853
NOS3	6	0	7.84818836940664	0.443	0.002	0	0.441
ECSCR	6	0	7.79540095504721	0.866	0.007	0	0.859
PLVAP	6	0	7.79487375056815	0.584	0.006	0	0.578
USHBP1	6	0	7.69714483372286	0.282	0.001	0	0.281
CDH5	6	0	7.65103975291902	0.94	0.012	0	0.928
FAM167B	6	0	7.61648717037764	0.336	0.003	0	0.333
AC011526.1	6	0	7.48402426332823	0.752	0.007	0	0.745
SOX10	7	0	8.91909800523411	0.288	0.001	0	0.287
MIA	7	0	8.71038052079474	0.377	0.004	0	0.373
PRIMA1	7	0	8.35459960707267	0.295	0.001	0	0.294
ERBB3	7	0	7.64707481617306	0.336	0.003	0	0.333
CMTM5	7	5.35529353720773e-285	7.02635159194586	0.315	0.004	1.07223687201973e-280	0.311
PTPRZ1	7	9.51912287497145e-274	7.62160412865694	0.411	0.011	1.90591878202678e-269	0.4
FXYD3	7	4.41657550729322e-272	8.36808283643629	0.267	0.003	8.84286748070249e-268	0.264
CRYAB	7	2.96888942502656e-262	7.92286778799283	0.39	0.01	5.94431040678818e-258	0.38
LGI4	7	5.16895029775283e-252	7.24298761645476	0.37	0.009	1.03492722861607e-247	0.361
CHL1	7	9.00906883476043e-202	6.17314362784065	0.288	0.007	1.80379576209573e-197	0.281
SOX2	7	1.68236392542097e-188	6.45122954944817	0.349	0.012	3.36842905147787e-184	0.337
FOXD3	7	1.4502431128528e-163	5.86558249590711	0.295	0.01	2.90367676055387e-159	0.285
AKAP6	7	4.43955649883261e-160	5.42368708949124	0.274	0.008	8.88888002196266e-156	0.266
ITGA3	7	4.75909032100608e-135	5.04135375528511	0.295	0.013	9.52865064071838e-131	0.282
MPZ	7	6.02340948391896e-134	6.70365834453943	0.295	0.013	1.20600704687025e-129	0.282
SEMA3D	7	1.46879377941388e-133	5.48238646309689	0.253	0.009	2.94081890514248e-129	0.244
MYLK	7	2.7318586714368e-130	5.18312771641327	0.37	0.024	5.46972743195077e-126	0.346
ADIRF	7	1.0859103385943e-127	4.38719674826437	0.418	0.031	2.1742096799335e-123	0.387
S100B	7	2.07662738148974e-124	8.42513003673355	0.425	0.035	4.15782334321875e-120	0.39
FEZ1	7	1.07002820091939e-123	4.90334393391956	0.363	0.024	2.14241046388081e-119	0.339
